Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0024159																			XP_011157057.3		
OG0024160																			XP_039307723.1		
OG0024161																			XP_039306883.1		
OG0024162																			XP_011157459.3		
OG0024163																			XP_011157479.1		
OG0024164																			XP_011157538.2		
OG0024165																			XP_011157569.1		
OG0024166																			XP_011157580.1		
OG0024167																			XP_011157657.1		
OG0024168																			XP_039309511.1		
OG0024169																			XP_011157706.1		
OG0024170																			XP_011157832.1		
OG0024171																			XP_011158044.1		
OG0024172																			XP_039314895.1		
OG0024173																			XP_011158295.1		
OG0024174																			XP_025997379.2		
OG0024175																			XP_039315691.1		
OG0024176																			XP_011158529.1		
OG0024177																			XP_039307931.1		
OG0024178																			XP_025989248.2		
OG0024179																			XP_011158905.3		
OG0024180																			XP_039303710.1		
OG0024181																			XP_039303807.1		
OG0024182																			XP_011159429.1		
OG0024183																			XP_025992210.1		
OG0024184																			XP_011159529.2		
OG0024185																			XP_025989424.1		
OG0024186																			XP_011159589.1		
OG0024187																			XP_039311991.1		
OG0024188																			XP_011160067.3		
OG0024189																			XP_025987745.2		
OG0024190																			XP_011160337.1		
OG0024191																			XP_039303827.1		
OG0024192																			XP_025988570.2		
OG0024193																			XP_011160639.1		
OG0024194																			XP_025994259.1		
OG0024195																			XP_011161173.1		
OG0024196																			XP_039306120.1		
OG0024197																			XP_011161362.1		
OG0024198																			XP_011161336.1		
OG0024199																			XP_039309952.1		
OG0024200																			XP_039309164.1		
OG0024201																			XP_011161672.1		
OG0024202																			XP_011161680.1		
OG0024203																			XP_039311971.1		
OG0024204																			XP_039310124.1		
OG0024205																			XP_011161993.1		
OG0024206																			XP_011161998.1		
OG0024207																			XP_011162232.1		
OG0024208																			XP_039315654.1		
OG0024209																			XP_011162288.2		
OG0024210																			XP_011162359.1		
OG0024211																			XP_011162460.2		
OG0024212																			XP_011162551.2		
OG0024213																			XP_039310552.1		
OG0024214																			XP_011162794.3		
OG0024215																			XP_011162953.1		
OG0024216																			XP_011163032.1		
OG0024217																			XP_011163079.1		
OG0024218																			XP_011163425.2		
OG0024219																			XP_039312600.1		
OG0024220																			XP_039305470.1		
OG0024221																			XP_025997132.2		
OG0024222																			XP_039310858.1		
OG0024223																			XP_011163782.2		
OG0024224																			XP_011163792.2		
OG0024225																			XP_011163880.1		
OG0024226																			XP_039310408.1		
OG0024227																			XP_039309848.1		
OG0024228																			XP_011164167.3		
OG0024229																			XP_011164183.2		
OG0024230																			XP_011164186.1		
OG0024231																			XP_011164310.1		
OG0024232																			XP_039304680.1		
OG0024233																			XP_011164601.2		
OG0024234																			XP_011164917.1		
OG0024235																			XP_011164948.1		
OG0024236																			XP_025990728.2		
OG0024237																			XP_039312599.1		
OG0024238																			XP_025990407.2		
OG0024239																			XP_039308431.1		
OG0024240																			XP_011165480.2		
OG0024241																			XP_011165589.1		
OG0024242																			XP_025988412.1		
OG0024243																			XP_011165663.1		
OG0024244																			XP_025988405.2		
OG0024245																			XP_011165899.1		
OG0024246																			XP_011166192.1		
OG0024247																			XP_025997797.2		
OG0024248																			XP_039310680.1		
OG0024249																			XP_011166628.2		
OG0024250																			XP_011166664.1		
OG0024251																			XP_011166734.1		
OG0024252																			XP_011166953.1		
OG0024253																			XP_039308514.1		
OG0024254																			XP_039308744.1		
OG0024255																			XP_039302431.1		
OG0024256																			XP_011167198.3		
OG0024257																			XP_039305418.1		
OG0024258																			XP_039307887.1		
OG0024259																			XP_039305146.1		
OG0024260																			XP_039305463.1		
OG0024261																			XP_011167523.1		
OG0024262																			XP_039310342.1		
OG0024263																			XP_039305158.1		
OG0024264																			XP_039312862.1		
OG0024265																			XP_011167685.1		
OG0024266																			XP_011167696.1		
OG0024267																			XP_011167706.1		
OG0024268																			XP_011168090.1		
OG0024269																			XP_011168091.1		
OG0024270																			XP_011168210.1		
OG0024271																			XP_011168439.2		
OG0024272																			XP_011168441.1		
OG0024273																			XP_011168776.1		
OG0024274																			XP_011168837.1		
OG0024275																			XP_025993984.2		
OG0024276																			XP_039308099.1		
OG0024277																			XP_011169070.2		
OG0024278																			XP_011169101.1		
OG0024279																			XP_039305993.1		
OG0024280																			XP_011169250.1		
OG0024281																			XP_011169308.1		
OG0024282																			XP_011169327.1		
OG0024283																			XP_011169353.1		
OG0024284																			XP_011169398.1		
OG0024285																			XP_011169440.1		
OG0024286																			XP_011169520.1		
OG0024287																			XP_011169521.1		
OG0024288																			XP_011169528.2		
OG0024289																			XP_011169790.1		
OG0024290																			XP_011169803.1		
OG0024291																			XP_011169949.1		
OG0024292																			XP_025989476.1		
OG0024293																			XP_039314273.1		
OG0024294																			XP_011170160.2		
OG0024295																			XP_011170181.1		
OG0024296																			XP_011170246.2		
OG0024297																			XP_011170264.1		
OG0024298																			XP_011170306.1		
OG0024299																			XP_011170335.1		
OG0024300																			XP_011170365.1		
OG0024301																			XP_011170366.1		
OG0024302																			XP_039303581.1		
OG0024303																			XP_011170391.1		
OG0024304																			XP_039314486.1		
OG0024305																			XP_039313696.1		
OG0024306																			XP_039314085.1		
OG0024307																			XP_039308597.1		
OG0024308																			XP_011170634.2		
OG0024309																			XP_011170637.2		
OG0024310																			XP_039309301.1		
OG0024311																			XP_039302789.1		
OG0024312																			XP_025993791.2		
OG0024313																			XP_025985826.2		
OG0024314																			XP_011171024.1		
OG0024315																			XP_025991601.1		
OG0024316																			XP_011171120.1		
OG0024317																			XP_011171256.1		
OG0024318																			XP_039313208.1		
OG0024319																			XP_011171354.1		
OG0024320																			XP_011171375.2		
OG0024321																			XP_011171394.1		
OG0024322																			XP_011171522.2		
OG0024323																			XP_011171526.2		
OG0024324																			XP_039304932.1		
OG0024325																			XP_025987849.2		
OG0024326																			XP_039302722.1		
OG0024327																			XP_011172505.1		
OG0024328																			XP_025996713.2		
OG0024329																			XP_025996995.1		
OG0024330																			XP_039306357.1		
OG0024331																			XP_039306602.1		
OG0024332																			XP_011172964.2		
OG0024333																			XP_011173161.3		
OG0024334																			XP_011173286.1		
OG0024335																			XP_011173317.2		
OG0024336																			XP_011173419.1		
OG0024337																			XP_039305732.1		
OG0024338																			XP_011173524.1		
OG0024339																			XP_011173567.2		
OG0024340																			XP_039305184.1		
OG0024341																			XP_039308676.1		
OG0024342																			XP_039302619.1		
OG0024343																			XP_025994762.1		
OG0024344																			XP_039301725.1		
OG0024345																			XP_025997587.1		
OG0024346																			XP_039313012.1		
OG0024347																			XP_011174458.1		
OG0024348																			XP_039311892.1		
OG0024349																			XP_039315386.1		
OG0024350																			XP_039305760.1		
OG0024351																			XP_011174545.2		
OG0024352																			XP_039302803.1		
OG0024353																			XP_011174851.2		
OG0024354																			XP_011175126.3		
OG0024355																			XP_011175147.1		
OG0024356																			XP_011175342.1		
OG0024357																			XP_011175375.1		
OG0024358																			XP_039313355.1		
OG0024359																			XP_011175751.1		
OG0024360																			XP_025989793.1		
OG0024361																			XP_011175796.2		
OG0024362																			XP_011175929.1		
OG0024363																			XP_011176035.2		
OG0024364																			XP_025992662.2		
OG0024365																			XP_039303599.1		
OG0024366																			XP_039314054.1		
OG0024367																			XP_039312016.1		
OG0024368																			XP_025985832.2		
OG0024369																			XP_039302432.1		
OG0024370																			XP_039309053.1		
OG0024371																			XP_039310685.1		
OG0024372																			XP_025985892.2		
OG0024373																			XP_025985952.2		
OG0024374																			XP_025985964.1		
OG0024375																			XP_025986072.1		
OG0024376																			XP_039307494.1		
OG0024377																			XP_025986124.1		
OG0024378																			XP_025986353.1		
OG0024379																			XP_025986981.1		
OG0024380																			XP_025987210.1		
OG0024381																			XP_039309994.1		
OG0024382																			XP_025987654.1		
OG0024383																			XP_025987656.2		
OG0024384																			XP_025987658.2		
OG0024385																			XP_039305183.1		
OG0024386																			XP_025987740.1		
OG0024387																			XP_039303324.1		
OG0024388																			XP_025987859.2		
OG0024389																			XP_025987905.2		
OG0024390																			XP_039313542.1		
OG0024391																			XP_039311134.1		
OG0024392																			XP_025988320.2		
OG0024393																			XP_039309648.1		
OG0024394																			XP_025988482.2		
OG0024395																			XP_039303672.1		
OG0024396																			XP_025988946.1		
OG0024397																			XP_039303036.1		
OG0024398																			XP_025989099.1		
OG0024399																			XP_025989112.1		
OG0024400																			XP_025989259.1		
OG0024401																			XP_025989274.1		
OG0024402																			XP_039305569.1		
OG0024403																			XP_039303888.1		
OG0024404																			XP_025989526.2		
OG0024405																			XP_039313414.1		
OG0024406																			XP_025989923.1		
OG0024407																			XP_025989936.2		
OG0024408																			XP_039313424.1		
OG0024409																			XP_039308873.1		
OG0024410																			XP_025990613.2		
OG0024411																			XP_025990615.1		
OG0024412																			XP_039303881.1		
OG0024413																			XP_025991010.1		
OG0024414																			XP_025991018.2		
OG0024415																			XP_025991209.1		
OG0024416																			XP_025991310.2		
OG0024417																			XP_025991365.1		
OG0024418																			XP_039313195.1		
OG0024419																			XP_025991648.2		
OG0024420																			XP_039308840.1		
OG0024421																			XP_025992155.1		
OG0024422																			XP_039311735.1		
OG0024423																			XP_025992932.1		
OG0024424																			XP_025993078.1		
OG0024425																			XP_025993188.2		
OG0024426																			XP_025993236.1		
OG0024427																			XP_039314887.1		
OG0024428																			XP_039304790.1		
OG0024429																			XP_039308086.1		
OG0024430																			XP_025993435.1		
OG0024431																			XP_039307547.1		
OG0024432																			XP_039302564.1		
OG0024433																			XP_025993908.1		
OG0024434																			XP_025994035.1		
OG0024435																			XP_025994247.2		
OG0024436																			XP_025994314.1		
OG0024437																			XP_025994494.2		
OG0024438																			XP_025994518.1		
OG0024439																			XP_025994794.1		
OG0024440																			XP_025994802.1		
OG0024441																			XP_039305047.1		
OG0024442																			XP_025995222.2		
OG0024443																			XP_039310679.1		
OG0024444																			XP_025995439.2		
OG0024445																			XP_025995450.1		
OG0024446																			XP_025995877.2		
OG0024447																			XP_025995954.1		
OG0024448																			XP_025996077.2		
OG0024449																			XP_025996078.1		
OG0024450																			XP_025996119.1		
OG0024451																			XP_039306611.1		
OG0024452																			XP_025996324.1		
OG0024453																			XP_039315710.1		
OG0024454																			XP_039312205.1		
OG0024455																			XP_025996464.2		
OG0024456																			XP_025996532.1		
OG0024457																			XP_025996564.1		
OG0024458																			XP_039303370.1		
OG0024459																			XP_025996640.1		
OG0024460																			XP_025996716.1		
OG0024461																			XP_025996952.2		
OG0024462																			XP_025997099.2		
OG0024463																			XP_025997164.1		
OG0024464																			XP_025997297.1		
OG0024465																			XP_025997377.1		
OG0024466																			XP_025997397.1		
OG0024467																			XP_025997467.2		
OG0024468																			XP_025997480.1		
OG0024469																			XP_025997606.2		
OG0024470																			XP_025997674.2		
OG0024471																			XP_039311736.1		
OG0024472																			XP_039305148.1		
OG0024473																			XP_039314141.1		
OG0024474																			XP_039301677.1		
OG0024475																			XP_039301702.1		
OG0024476																			XP_039301727.1		
OG0024477																			XP_039301862.1		
OG0024478																			XP_039301923.1		
OG0024479																			XP_039302004.1		
OG0024480																			XP_039302021.1		
OG0024481																			XP_039302219.1		
OG0024482																			XP_039302261.1		
OG0024483																			XP_039302361.1		
OG0024484																			XP_039302401.1		
OG0024485																			XP_039302518.1		
OG0024486																			XP_039302521.1		
OG0024487																			XP_039302733.1		
OG0024488																			XP_039302823.1		
OG0024489																			XP_039302884.1		
OG0024490																			XP_039302899.1		
OG0024491																			XP_039302910.1		
OG0024492																			XP_039302959.1		
OG0024493																			XP_039303037.1		
OG0024494																			XP_039303245.1		
OG0024495																			XP_039303246.1		
OG0024496																			XP_039303282.1		
OG0024497																			XP_039303387.1		
OG0024498																			XP_039303388.1		
OG0024499																			XP_039303483.1		
OG0024500																			XP_039303524.1		
OG0024501																			XP_039303540.1		
OG0024502																			XP_039303556.1		
OG0024503																			XP_039303915.1		
OG0024504																			XP_039303970.1		
OG0024505																			XP_039304007.1		
OG0024506																			XP_039304010.1		
OG0024507																			XP_039304245.1		
OG0024508																			XP_039304475.1		
OG0024509																			XP_039304494.1		
OG0024510																			XP_039304604.1		
OG0024511																			XP_039304948.1		
OG0024512																			XP_039304825.1		
OG0024513																			XP_039304845.1		
OG0024514																			XP_039305000.1		
OG0024515																			XP_039305186.1		
OG0024516																			XP_039305248.1		
OG0024517																			XP_039305291.1		
OG0024518																			XP_039305474.1		
OG0024519																			XP_039305485.1		
OG0024520																			XP_039305519.1		
OG0024521																			XP_039305541.1		
OG0024522																			XP_039305572.1		
OG0024523																			XP_039305586.1		
OG0024524																			XP_039305731.1		
OG0024525																			XP_039305841.1		
OG0024526																			XP_039305871.1		
OG0024527																			XP_039305915.1		
OG0024528																			XP_039305919.1		
OG0024529																			XP_039305937.1		
OG0024530																			XP_039306004.1		
OG0024531																			XP_039306102.1		
OG0024532																			XP_039306187.1		
OG0024533																			XP_039306291.1		
OG0024534																			XP_039306559.1		
OG0024535																			XP_039306649.1		
OG0024536																			XP_039306712.1		
OG0024537																			XP_039306713.1		
OG0024538																			XP_039306714.1		
OG0024539																			XP_039306754.1		
OG0024540																			XP_039306757.1		
OG0024541																			XP_039306998.1		
OG0024542																			XP_039307148.1		
OG0024543																			XP_039307241.1		
OG0024544																			XP_039307261.1		
OG0024545																			XP_039307314.1		
OG0024546																			XP_039307312.1		
OG0024547																			XP_039307812.1		
OG0024548																			XP_039307872.1		
OG0024549																			XP_039307938.1		
OG0024550																			XP_039308035.1		
OG0024551																			XP_039308111.1		
OG0024552																			XP_039308420.1		
OG0024553																			XP_039308522.1		
OG0024554																			XP_039308528.1		
OG0024555																			XP_039308529.1		
OG0024556																			XP_039308653.1		
OG0024557																			XP_039308737.1		
OG0024558																			XP_039308810.1		
OG0024559																			XP_039308828.1		
OG0024560																			XP_039308844.1		
OG0024561																			XP_039308845.1		
OG0024562																			XP_039308900.1		
OG0024563																			XP_039308902.1		
OG0024564																			XP_039308907.1		
OG0024565																			XP_039308961.1		
OG0024566																			XP_039309028.1		
OG0024567																			XP_039309100.1		
OG0024568																			XP_039309115.1		
OG0024569																			XP_039309153.1		
OG0024570																			XP_039309161.1		
OG0024571																			XP_039309165.1		
OG0024572																			XP_039309383.1		
OG0024573																			XP_039309497.1		
OG0024574																			XP_039309591.1		
OG0024575																			XP_039309742.1		
OG0024576																			XP_039309881.1		
OG0024577																			XP_039309905.1		
OG0024578																			XP_039309960.1		
OG0024579																			XP_039309967.1		
OG0024580																			XP_039310214.1		
OG0024581																			XP_039310216.1		
OG0024582																			XP_039310324.1		
OG0024583																			XP_039310441.1		
OG0024584																			XP_039310442.1		
OG0024585																			XP_039310751.1		
OG0024586																			XP_039310768.1		
OG0024587																			XP_039310769.1		
OG0024588																			XP_039311261.1		
OG0024589																			XP_039311369.1		
OG0024590																			XP_039311371.1		
OG0024591																			XP_039311599.1		
OG0024592																			XP_039311605.1		
OG0024593																			XP_039311653.1		
OG0024594																			XP_039311811.1		
OG0024595																			XP_039311863.1		
OG0024596																			XP_039311898.1		
OG0024597																			XP_039311978.1		
OG0024598																			XP_039311999.1		
OG0024599																			XP_039312005.1		
OG0024600																			XP_039312128.1		
OG0024601																			XP_039312129.1		
OG0024602																			XP_039312189.1		
OG0024603																			XP_039312206.1		
OG0024604																			XP_039312305.1		
OG0024605																			XP_039312652.1		
OG0024606																			XP_039312669.1		
OG0024607																			XP_039312854.1		
OG0024608																			XP_039312880.1		
OG0024609																			XP_039312883.1		
OG0024610																			XP_039312985.1		
OG0024611																			XP_039313018.1		
OG0024612																			XP_039313175.1		
OG0024613																			XP_039313310.1		
OG0024614																			XP_039313331.1		
OG0024615																			XP_039313352.1		
OG0024616																			XP_039313444.1		
OG0024617																			XP_039313453.1		
OG0024618																			XP_039313541.1		
OG0024619																			XP_039313547.1		
OG0024620																			XP_039313555.1		
OG0024621																			XP_039313588.1		
OG0024622																			XP_039313612.1		
OG0024623																			XP_039313622.1		
OG0024624																			XP_039313628.1		
OG0024625																			XP_039313956.1		
OG0024626																			XP_039314060.1		
OG0024627																			XP_039314358.1		
OG0024628																			XP_039314375.1		
OG0024629																			XP_039314458.1		
OG0024630																			XP_039314540.1		
OG0024631																			XP_039314687.1		
OG0024632																			XP_039314691.1		
OG0024633																			XP_039314692.1		
OG0024634																			XP_039314708.1		
OG0024635																			XP_039314717.1		
OG0024636																			XP_039314930.1		
OG0024637																			XP_039314984.1		
OG0024638																			XP_039315025.1		
OG0024639																			XP_039315094.1		
OG0024640																			XP_039315107.1		
OG0024641																			XP_039315113.1		
OG0024642																			XP_039315184.1		
OG0024643																			XP_039315234.1		
OG0024644																			XP_039315239.1		
OG0024645																			XP_039315267.1		
OG0024646																			XP_039315352.1		
OG0024647																			XP_039315380.1		
OG0024648																			XP_039315383.1		
OG0024649																			XP_039315385.1		
OG0024650																			XP_039315395.1		
OG0024651																			XP_039315412.1		
OG0024652																			XP_039315423.1		
OG0024653																			XP_039315447.1		
OG0024654																			XP_039315540.1		
OG0024655																			XP_039315622.1		
OG0024656																				XP_001816349.1	
OG0024657																				XP_008195997.1	
OG0024658																				XP_001812338.1	
OG0024659																				XP_001816435.1	
OG0024660																				XP_001811600.1	
OG0024661																				XP_015836553.1	
OG0024662																				XP_001814818.1	
OG0024663																				XP_001812998.2	
OG0024664																				XP_008201180.1	
OG0024665																				XP_001814944.1	
OG0024666																				XP_008193148.1	
OG0024667																				XP_015835635.1	
OG0024668																				XP_001815648.1	
OG0024669																				XP_001812398.1	
OG0024670																				XP_015834389.1	
OG0024671																				XP_001807903.1	
OG0024672																				XP_001813024.1	
OG0024673																				XP_001815398.1	
OG0024674																				XP_001807290.1	
OG0024675																				XP_001815085.1	
OG0024676																				XP_001811012.1	
OG0024677																				XP_001809520.1	
OG0024678																				XP_001812329.2	
OG0024679																				XP_001811292.1	
OG0024680																				XP_001810419.2	
OG0024681																				XP_001812199.1	
OG0024682																				XP_008194303.1	
OG0024683																				XP_001810813.1	
OG0024684																				XP_015834460.1	
OG0024685																				NP_001137202.1	
OG0024686																				XP_015839157.1	
OG0024687																				NP_001164145.1	
OG0024688																				XP_015838267.1	
OG0024689																				XP_001815425.1	
OG0024690																				XP_001812169.1	
OG0024691																				XP_015839578.1	
OG0024692																				XP_008194506.1	
OG0024693																				XP_001814071.1	
OG0024694																				XP_001814401.1	
OG0024695																				XP_001808363.1	
OG0024696																				XP_015834422.1	
OG0024697																				XP_001811599.1	
OG0024698																				XP_008193434.1	
OG0024699																				XP_001807754.1	
OG0024700																				XP_001816522.1	
OG0024701																				XP_001811460.1	
OG0024702																				XP_008192528.1	
OG0024703																				XP_008193084.1	
OG0024704																				XP_008192505.1	
OG0024705																				XP_015836235.1	
OG0024706																				XP_001815109.3	
OG0024707																				XP_008192306.1	
OG0024708																				XP_001808868.1	
OG0024709																				XP_008197723.1	
OG0024710																				NP_001129382.1	
OG0024711																				XP_008197028.1	
OG0024712																				XP_008195063.2	
OG0024713																				XP_008194341.1	
OG0024714																				XP_008193937.1	
OG0024715																				XP_008196562.1	
OG0024716																				XP_008190281.2	
OG0024717																				XP_008190364.1	
OG0024718																				XP_015840967.1	
OG0024719																				XP_008190383.1	
OG0024720																				XP_008190420.1	
OG0024721																				XP_008190469.1	
OG0024722																				XP_008190476.1	
OG0024723																				XP_008190541.1	
OG0024724																				XP_008190574.1	
OG0024725																				XP_008190585.1	
OG0024726																				XP_015832977.1	
OG0024727																				XP_015832953.1	
OG0024728																				XP_008190668.1	
OG0024729																				XP_015833216.1	
OG0024730																				XP_008190698.1	
OG0024731																				XP_008190723.1	
OG0024732																				XP_008190833.1	
OG0024733																				XP_008190834.1	
OG0024734																				XP_008190866.1	
OG0024735																				XP_015833345.1	
OG0024736																				XP_008190897.1	
OG0024737																				XP_015833324.1	
OG0024738																				XP_008190913.1	
OG0024739																				XP_008190914.1	
OG0024740																				XP_008190955.1	
OG0024741																				XP_008191020.1	
OG0024742																				XP_008191042.1	
OG0024743																				XP_008191070.1	
OG0024744																				XP_008191090.1	
OG0024745																				XP_008191096.1	
OG0024746																				XP_015840189.1	
OG0024747																				XP_008191124.2	
OG0024748																				XP_008191157.2	
OG0024749																				XP_008191196.1	
OG0024750																				XP_008191260.1	
OG0024751																				XP_008191273.1	
OG0024752																				XP_015833990.1	
OG0024753																				XP_008191313.1	
OG0024754																				XP_008191316.1	
OG0024755																				XP_008191317.1	
OG0024756																				XP_008191322.2	
OG0024757																				XP_015833886.1	
OG0024758																				XP_008191398.1	
OG0024759																				XP_008191416.1	
OG0024760																				XP_008191431.1	
OG0024761																				XP_008191485.2	
OG0024762																				XP_008191563.1	
OG0024763																				XP_008191572.1	
OG0024764																				XP_008191607.2	
OG0024765																				XP_008191670.1	
OG0024766																				XP_008191692.1	
OG0024767																				XP_008191707.1	
OG0024768																				XP_008191708.1	
OG0024769																				XP_008191824.1	
OG0024770																				XP_008191838.1	
OG0024771																				XP_008191862.1	
OG0024772																				XP_008191872.1	
OG0024773																				XP_008191883.1	
OG0024774																				XP_008191886.1	
OG0024775																				XP_015834433.1	
OG0024776																				XP_008191912.1	
OG0024777																				XP_008191915.1	
OG0024778																				XP_008191936.1	
OG0024779																				XP_008191949.1	
OG0024780																				XP_015836562.1	
OG0024781																				XP_008191975.1	
OG0024782																				XP_008192005.1	
OG0024783																				XP_008192021.1	
OG0024784																				XP_008192071.1	
OG0024785																				XP_008192083.1	
OG0024786																				XP_008192112.1	
OG0024787																				XP_008192143.1	
OG0024788																				XP_008192185.1	
OG0024789																				XP_008192235.1	
OG0024790																				XP_008192236.1	
OG0024791																				XP_008192245.1	
OG0024792																				XP_008192251.1	
OG0024793																				XP_008192291.1	
OG0024794																				XP_008192309.1	
OG0024795																				XP_008192311.1	
OG0024796																				XP_008192314.1	
OG0024797																				XP_008192315.1	
OG0024798																				XP_015834963.1	
OG0024799																				XP_008192328.1	
OG0024800																				XP_008192335.2	
OG0024801																				XP_015834332.1	
OG0024802																				XP_008192438.1	
OG0024803																				XP_008192412.1	
OG0024804																				XP_008192420.1	
OG0024805																				XP_015835138.1	
OG0024806																				XP_015835143.1	
OG0024807																				XP_008192461.1	
OG0024808																				XP_008192482.1	
OG0024809																				XP_008192495.1	
OG0024810																				XP_008192496.2	
OG0024811																				XP_008192503.1	
OG0024812																				XP_008192523.1	
OG0024813																				XP_008192536.1	
OG0024814																				XP_008192570.1	
OG0024815																				XP_008192572.1	
OG0024816																				XP_008192573.1	
OG0024817																				XP_008192602.1	
OG0024818																				XP_008192684.1	
OG0024819																				XP_008192735.1	
OG0024820																				XP_008192742.1	
OG0024821																				XP_008192779.1	
OG0024822																				XP_015835033.1	
OG0024823																				XP_008192839.1	
OG0024824																				XP_015833823.1	
OG0024825																				XP_008192868.1	
OG0024826																				XP_015834351.1	
OG0024827																				XP_015834952.1	
OG0024828																				XP_008192908.1	
OG0024829																				XP_008192973.1	
OG0024830																				XP_008193005.2	
OG0024831																				XP_008192995.1	
OG0024832																				XP_015835541.1	
OG0024833																				XP_008193007.1	
OG0024834																				XP_008193016.1	
OG0024835																				XP_008193050.1	
OG0024836																				XP_015835349.1	
OG0024837																				XP_015840111.1	
OG0024838																				XP_008193150.1	
OG0024839																				XP_015835540.1	
OG0024840																				XP_008193189.2	
OG0024841																				XP_008193190.1	
OG0024842																				XP_008193241.2	
OG0024843																				XP_015839987.1	
OG0024844																				XP_015835242.1	
OG0024845																				XP_015835248.1	
OG0024846																				XP_008193386.1	
OG0024847																				XP_008193391.1	
OG0024848																				XP_008193429.1	
OG0024849																				XP_008193453.1	
OG0024850																				XP_008193547.1	
OG0024851																				XP_015836096.1	
OG0024852																				XP_008193585.1	
OG0024853																				XP_008193602.2	
OG0024854																				XP_015840395.1	
OG0024855																				XP_008193722.1	
OG0024856																				XP_008193743.1	
OG0024857																				XP_008193835.1	
OG0024858																				XP_008193868.2	
OG0024859																				XP_008193871.1	
OG0024860																				XP_015837719.1	
OG0024861																				XP_008193914.2	
OG0024862																				XP_008193927.1	
OG0024863																				XP_008193988.1	
OG0024864																				XP_008193993.1	
OG0024865																				XP_015835864.1	
OG0024866																				XP_008194101.1	
OG0024867																				XP_008194122.1	
OG0024868																				XP_008194142.1	
OG0024869																				XP_008194148.2	
OG0024870																				XP_015835904.1	
OG0024871																				XP_008194181.1	
OG0024872																				XP_008194192.2	
OG0024873																				XP_008194211.1	
OG0024874																				XP_008194213.1	
OG0024875																				XP_008194292.1	
OG0024876																				XP_008194299.1	
OG0024877																				XP_008194300.1	
OG0024878																				XP_008194301.1	
OG0024879																				XP_015835946.1	
OG0024880																				XP_008194343.1	
OG0024881																				XP_015835917.1	
OG0024882																				XP_015835641.1	
OG0024883																				XP_008194408.1	
OG0024884																				XP_008194456.1	
OG0024885																				XP_008194457.1	
OG0024886																				XP_008194479.1	
OG0024887																				XP_008194534.1	
OG0024888																				XP_008194535.1	
OG0024889																				XP_015836189.1	
OG0024890																				XP_008194561.1	
OG0024891																				XP_008194562.1	
OG0024892																				XP_008194569.2	
OG0024893																				XP_015836639.1	
OG0024894																				XP_008194593.1	
OG0024895																				XP_008194596.1	
OG0024896																				XP_008194597.1	
OG0024897																				XP_008194601.1	
OG0024898																				XP_008194607.1	
OG0024899																				XP_008194619.1	
OG0024900																				XP_008194642.1	
OG0024901																				XP_008194665.1	
OG0024902																				XP_008194666.1	
OG0024903																				XP_008194687.1	
OG0024904																				XP_008194706.1	
OG0024905																				XP_008194711.1	
OG0024906																				XP_008194715.1	
OG0024907																				XP_008194781.1	
OG0024908																				XP_008194794.2	
OG0024909																				XP_008194806.1	
OG0024910																				XP_008194842.1	
OG0024911																				XP_008194869.1	
OG0024912																				XP_008194872.1	
OG0024913																				XP_008194879.1	
OG0024914																				XP_015836502.1	
OG0024915																				XP_008194913.1	
OG0024916																				XP_008194969.2	
OG0024917																				XP_008195011.1	
OG0024918																				XP_008195024.1	
OG0024919																				XP_008195030.1	
OG0024920																				XP_008195036.1	
OG0024921																				XP_008195062.1	
OG0024922																				XP_008195183.1	
OG0024923																				XP_008195184.1	
OG0024924																				XP_008195185.1	
OG0024925																				XP_008195186.1	
OG0024926																				XP_015836741.1	
OG0024927																				XP_008195189.1	
OG0024928																				XP_008195190.1	
OG0024929																				XP_008195191.1	
OG0024930																				XP_015836762.1	
OG0024931																				XP_015836745.1	
OG0024932																				XP_008195275.1	
OG0024933																				XP_008195276.1	
OG0024934																				XP_008195325.1	
OG0024935																				XP_008195358.2	
OG0024936																				XP_015837032.1	
OG0024937																				XP_008195422.1	
OG0024938																				XP_008195450.1	
OG0024939																				XP_015836846.1	
OG0024940																				XP_008195492.1	
OG0024941																				XP_008195519.2	
OG0024942																				XP_008195522.1	
OG0024943																				XP_008195537.1	
OG0024944																				XP_008195604.1	
OG0024945																				XP_008195636.1	
OG0024946																				XP_008195649.1	
OG0024947																				XP_008195747.1	
OG0024948																				XP_008195748.1	
OG0024949																				XP_008195865.1	
OG0024950																				XP_008195875.1	
OG0024951																				XP_008195893.1	
OG0024952																				XP_008195914.1	
OG0024953																				XP_015837387.1	
OG0024954																				XP_008195931.1	
OG0024955																				XP_008195941.1	
OG0024956																				XP_008196012.2	
OG0024957																				XP_008196025.1	
OG0024958																				XP_008196077.1	
OG0024959																				XP_008196073.1	
OG0024960																				XP_015837914.1	
OG0024961																				XP_008196079.1	
OG0024962																				XP_008196095.1	
OG0024963																				XP_008196175.1	
OG0024964																				XP_008196210.1	
OG0024965																				XP_015839931.1	
OG0024966																				XP_015837157.1	
OG0024967																				XP_015837086.1	
