Ob_GeneID,Bt_GOID
LOC114879302,GO:0016597
LOC114879302,GO:0006520
LOC114879302,GO:0016810
LOC114879302,GO:0006807
LOC114879302,GO:0006207
LOC114879302,GO:0046872
LOC114879303,
LOC114879309,
LOC114879306,GO:0005515
LOC114879308,GO:0016020
LOC114879304,GO:0005515
LOC114879304,GO:0016020
LOC114879340,
LOC114879348,
LOC114879341,
LOC114879349,
LOC114879345,
LOC114879350,
LOC114879335,
LOC114879334,
LOC114879333,
LOC114879336,
LOC114879346,
LOC114879343,
LOC114879342,
LOC114879344,
LOC114879332,
LOC114879338,GO:0015075
LOC114879338,GO:0055085
LOC114879338,GO:0006811
LOC114879338,GO:0016020
LOC114879339,GO:0005840
LOC114879339,GO:0006412
LOC114879339,GO:0003735
LOC114879337,GO:0000981
LOC114879337,GO:0003677
LOC114879337,GO:0006355
LOC114879327,GO:0000981
LOC114879327,GO:0003677
LOC114879327,GO:0006355
LOC114879320,GO:0016491
LOC114879320,GO:0051920
LOC114879320,GO:0016209
LOC114879320,GO:0055114
LOC114879316,
LOC114879319,GO:0005634
LOC114879319,GO:0003700
LOC114879319,GO:0003677
LOC114879319,GO:0006355
LOC114879319,GO:0006915
LOC114879319,GO:0000976
LOC114879318,GO:0005515
LOC114879315,
LOC114879315,
LOC114879315,
LOC114879315,GO:0003676
LOC114879353,GO:0005085
LOC114879353,GO:0007264
LOC114879353,GO:0005515
LOC114879356,
LOC114879358,GO:0000276
LOC114879358,GO:0015986
LOC114879358,GO:0015078
LOC114879357,GO:0016491
LOC114879357,GO:0055114
LOC114879354,GO:0061630
LOC114879354,GO:0008270
LOC114879328,GO:0004751
LOC114879328,GO:0009052
LOC114879364,
LOC114879363,GO:0005515
LOC114879359,GO:0046872
LOC114879359,GO:0006508
LOC114879361,GO:0005515
LOC114879360,GO:0005524
LOC114879360,GO:0006434
LOC114879360,GO:0004828
LOC114879360,GO:0006418
LOC114879360,GO:0004812
LOC114879360,GO:0000166
LOC114879362,GO:0006779
LOC114879362,GO:0055114
LOC114879362,GO:0004109
LOC114879323,GO:0016021
LOC114879323,GO:0007166
LOC114879323,GO:0004888
LOC114879323,GO:0007186
LOC114879323,GO:0004930
LOC114879323,GO:0005515
LOC114879325,GO:0016021
LOC114879325,GO:0016567
LOC114879325,GO:0061630
LOC114879324,GO:0032549
LOC114879324,GO:0006351
LOC114879324,GO:0003899
LOC114879324,GO:0003677
LOC114879329,GO:0006801
LOC114879329,GO:0046872
LOC114879331,GO:0005509
LOC114879330,GO:0030170
LOC114879379,
LOC114879376,GO:0004491
LOC114879376,GO:0016491
LOC114879376,GO:0016620
LOC114879376,GO:0055114
LOC114879393,GO:0005525
LOC114879393,GO:0003924
LOC114879378,GO:0016021
LOC114879392,GO:0016021
LOC114879384,GO:0005524
LOC114879384,GO:0004674
LOC114879384,GO:0006468
LOC114879384,GO:0004672
LOC114879389,GO:0030001
LOC114879389,GO:0004784
LOC114879389,GO:0006801
LOC114879389,GO:0055114
LOC114879389,GO:0046872
LOC114879382,GO:0005669
LOC114879382,GO:0008237
LOC114879382,GO:0008270
LOC114879388,GO:0003700
LOC114879388,GO:0005667
LOC114879388,GO:0046983
LOC114879388,GO:0006355
LOC114879390,GO:0016021
LOC114879387,GO:0000813
LOC114879387,GO:0043130
LOC114879387,GO:0005515
LOC114879387,GO:0043162
LOC114879385,GO:0005515
LOC114879377,GO:0005515
LOC114879377,GO:0005682
LOC114879371,GO:0005515
LOC114879370,GO:0005515
LOC114879375,GO:0030880
LOC114879375,GO:0006352
LOC114879375,GO:0044237
LOC114879375,GO:0006384
LOC114879375,GO:0005666
LOC114879375,GO:0000166
LOC114879374,GO:0006413
LOC114879374,GO:0003743
LOC114879368,GO:0048312
LOC114879368,GO:0005515
LOC114879372,GO:0008168
LOC114879369,GO:0043087
LOC114879369,GO:0005096
LOC114879369,
LOC114879373,
LOC114879367,GO:0006629
LOC114879367,GO:0016627
LOC114879396,GO:0005634
LOC114879396,GO:0070449
LOC114879396,GO:0006368
LOC114879402,GO:0016021
LOC114879402,GO:0055085
LOC114879404,GO:0016491
LOC114879404,GO:0055114
LOC114879395,GO:0003700
LOC114879395,GO:0000981
LOC114879395,GO:0003677
LOC114879395,GO:0006355
LOC114879398,GO:0003993
LOC114879397,
LOC114879400,GO:0005524
LOC114879400,GO:0006261
LOC114879400,GO:0003887
LOC114879400,GO:0006260
LOC114879400,GO:0003677
LOC114879400,GO:0003676
LOC114879405,GO:0016021
LOC114879405,GO:0004252
LOC114879406,GO:0016021
LOC114879425,GO:0008173
LOC114879425,GO:0006396
LOC114879425,GO:0003676
LOC114879426,
LOC114879446,
LOC114879442,GO:0005524
LOC114879442,GO:0071897
LOC114879442,GO:0051103
LOC114879442,GO:0003909
LOC114879442,GO:0003910
LOC114879442,GO:0006310
LOC114879442,GO:0006281
LOC114879442,GO:0003677
LOC114879442,GO:0008270
LOC114879445,
LOC114879443,GO:0000413
LOC114879443,GO:0003755
LOC114879443,GO:0003676
LOC114879444,GO:0016787
LOC114879441,GO:0016021
LOC114879441,GO:0005319
LOC114879414,GO:0006511
LOC114879414,GO:0016579
LOC114879414,GO:0004843
LOC114879412,
LOC114879413,GO:0042302
LOC114879418,GO:0042302
LOC114879423,GO:0042302
LOC114879423,GO:0042302
LOC114879422,GO:0055085
LOC114879422,GO:0022857
LOC114879419,
LOC114879419,
LOC114879429,GO:0003810
LOC114879429,GO:0018149
LOC114879430,
LOC114879436,GO:0018342
LOC114879436,GO:0008318
LOC114879437,GO:0007021
LOC114879437,GO:0048487
LOC114879437,GO:0007023
LOC114879437,
LOC114879433,GO:0005730
LOC114879433,GO:0006364
LOC114879433,GO:0005515
LOC114879434,
LOC114879434,GO:0005515
LOC114879439,GO:0042981
LOC114879438,GO:0005953
LOC114879438,GO:0018344
LOC114879438,GO:0004661
LOC114879438,GO:0003824
LOC114879428,GO:0003676
LOC114879428,GO:0008270
LOC114879411,GO:0005524
LOC114879411,GO:0004363
LOC114879411,GO:0006750
LOC114879411,GO:0016874
LOC114879409,GO:0008021
LOC114879409,GO:0006887
LOC114879409,GO:0006886
LOC114879409,GO:0016020
LOC114879410,GO:0031369
LOC114879410,GO:0005085
LOC114879410,GO:0005515
LOC114879421,
LOC114879420,GO:0000127
LOC114879420,GO:0006384
LOC114879477,GO:0005525
LOC114879477,GO:0003924
LOC114879457,
LOC114879465,GO:0006351
LOC114879465,GO:0003676
LOC114879458,GO:0000178
LOC114879458,GO:0003723
LOC114879458,GO:0005509
LOC114879466,GO:0005737
LOC114879466,GO:0009968
LOC114879468,
LOC114879469,GO:0016491
LOC114879469,GO:0016639
LOC114879469,GO:0016040
LOC114879469,GO:0006537
LOC114879469,GO:0016638
LOC114879469,GO:0015930
LOC114879469,GO:0010181
LOC114879469,GO:0006807
LOC114879469,GO:0005506
LOC114879469,GO:0051536
LOC114879469,GO:0050660
LOC114879469,GO:0055114
LOC114879469,GO:0003824
LOC114879449,GO:0005515
LOC114879449,GO:0007165
LOC114879452,
LOC114879452,
LOC114879459,
LOC114879461,GO:0016787
LOC114879461,GO:0003735
LOC114879460,GO:0070476
LOC114879460,GO:0016435
LOC114879460,GO:0008168
LOC114879451,GO:0043087
LOC114879451,GO:0007165
LOC114879454,GO:0006904
LOC114879454,GO:0016192
LOC114879462,GO:0006281
LOC114879462,GO:0000724
LOC114879462,GO:0005657
LOC114879462,GO:0033063
LOC114879453,GO:0044233
LOC114879453,GO:1990456
LOC114879453,GO:0051560
LOC114879453,GO:0035556
LOC114879453,GO:0008289
LOC114879453,GO:0005515
LOC114879453,
LOC114879463,GO:0005515
LOC114879455,GO:0005515
LOC114879455,GO:0007165
LOC114879489,GO:0005524
LOC114879489,GO:0016887
LOC114879486,GO:0005524
LOC114879486,GO:0007094
LOC114879486,GO:0006468
LOC114879486,GO:0004672
LOC114879485,GO:0043087
LOC114879485,GO:0005515
LOC114879485,GO:0007165
LOC114879488,GO:0005524
LOC114879488,GO:0008017
LOC114879488,GO:0003777
LOC114879488,GO:0007018
LOC114879482,GO:0016020
LOC114879480,GO:0030246
LOC114879480,GO:0005975
LOC114879480,GO:0004553
LOC114879480,GO:0003824
LOC114879478,
LOC114879481,GO:0016021
LOC114879481,GO:0008273
LOC114879481,GO:0055085
LOC114879481,GO:0006811
LOC114879474,GO:0005634
LOC114879474,GO:0035267
LOC114879474,GO:0006338
LOC114879474,GO:0045892
LOC114879474,GO:0006281
LOC114879474,GO:0043967
LOC114879474,GO:0043968
LOC114879476,GO:0005840
LOC114879476,GO:0006412
LOC114879476,GO:0003735
LOC114879475,GO:0009451
LOC114879475,GO:0001522
LOC114879475,GO:0009982
LOC114879475,GO:0003723
LOC114879473,
LOC114879510,GO:0071203
LOC114879506,GO:0043130
LOC114879506,GO:0005515
LOC114879505,GO:0005515
LOC114879504,GO:0016021
LOC114879504,GO:0007155
LOC114879504,GO:0042246
LOC114879508,GO:0000079
LOC114879508,GO:0019901
LOC114879507,
LOC114879511,GO:0099122
LOC114879511,GO:0016422
LOC114879511,GO:0005515
LOC114879498,GO:0005634
LOC114879498,GO:0008270
LOC114879498,GO:0006355
LOC114879498,GO:0005515
LOC114879499,
LOC114879497,
LOC114879494,
LOC114879494,GO:0008277
LOC114879494,GO:0035556
LOC114879494,GO:0007186
LOC114879493,GO:0055085
LOC114879493,GO:0022857
LOC114879496,GO:0005525
LOC114879496,GO:0003924
LOC114879496,GO:0016020
LOC114879496,GO:0007165
LOC114879509,GO:0005634
LOC114879509,GO:0016592
LOC114879509,GO:0006357
LOC114879513,GO:0003700
LOC114879513,GO:0090575
LOC114879513,GO:0071339
LOC114879513,GO:0046983
LOC114879513,GO:0006355
LOC114879502,GO:0043565
LOC114879502,GO:0003700
LOC114879502,GO:0006355
LOC114879503,GO:0043248
LOC114879500,GO:0005634
LOC114879500,GO:0005524
LOC114879500,GO:0000027
LOC114879500,GO:0016887
LOC114879501,GO:0016021
LOC114879501,GO:0007186
LOC114879501,GO:0004930
LOC114879517,GO:0005515
LOC114879515,
LOC114879516,GO:0042981
LOC114879516,GO:0008270
LOC114879516,GO:0005515
LOC114879516,GO:0007165
LOC114879520,
LOC114879518,GO:0005634
LOC114879518,GO:0006260
LOC114879524,GO:0005634
LOC114879524,GO:0006260
LOC114879522,GO:0042981
LOC114879522,GO:0008270
LOC114879522,GO:0005515
LOC114879522,GO:0007165
LOC114879521,
LOC114879523,GO:0005515
LOC114879536,GO:0043565
LOC114879536,GO:0008270
LOC114879536,GO:0006355
LOC114879538,GO:1903259
LOC114879534,GO:0003700
LOC114879534,GO:0006355
LOC114879532,
LOC114879535,
LOC114879533,
LOC114879531,GO:0016311
LOC114879531,GO:0006470
LOC114879531,GO:0004725
LOC114879531,GO:0016791
LOC114879531,GO:0005515
LOC114879542,GO:0003824
LOC114879541,
LOC114879543,
LOC114879526,GO:0070773
LOC114879526,GO:0008418
LOC114879526,GO:0016811
LOC114879525,
LOC114879546,GO:0005509
LOC114879549,GO:0004806
LOC114879549,GO:0006629
LOC114879555,GO:0004114
LOC114879555,GO:0008081
LOC114879555,GO:0005515
LOC114879555,GO:0007165
LOC114879573,GO:0000070
LOC114879573,GO:1902412
LOC114879573,
LOC114879573,
LOC114879579,GO:0005509
LOC114879579,GO:0005515
LOC114879574,GO:0034464
LOC114879574,GO:1905515
LOC114879574,GO:0005515
LOC114879577,GO:0016020
LOC114879576,
LOC114879575,GO:0005576
LOC114879575,GO:0008061
LOC114879575,GO:0005975
LOC114879575,GO:0003824
LOC114879578,GO:0005743
LOC114879578,GO:0006120
LOC114879578,GO:0008137
LOC114879570,GO:0016787
LOC114879569,
LOC114879572,GO:0005515
LOC114879568,
LOC114879571,GO:0016021
LOC114879571,GO:0016051
LOC114879571,GO:0008146
LOC114879587,GO:0016021
LOC114879587,GO:0000139
LOC114879587,GO:0090481
LOC114879587,GO:0015165
LOC114879581,GO:0042147
LOC114879582,GO:0005515
LOC114879586,GO:0016021
LOC114879586,GO:0006487
LOC114879586,GO:0003975
LOC114879586,GO:0008963
LOC114879586,GO:0006488
LOC114879584,GO:0003830
LOC114879584,GO:0006487
LOC114879584,GO:0016020
LOC114879583,GO:0016567
LOC114879583,GO:0061630
LOC114879583,GO:0004842
LOC114879583,GO:0005515
LOC114879562,
LOC114879565,GO:0016021
LOC114879564,GO:0016021
LOC114879564,GO:0034220
LOC114879564,GO:0005216
LOC114879564,GO:0004888
LOC114879564,GO:0006811
LOC114879564,GO:0005230
LOC114879561,GO:0005515
LOC114879566,GO:0033179
LOC114879566,GO:0033177
LOC114879566,GO:1902600
LOC114879566,GO:0015078
LOC114879559,
LOC114879558,
LOC114879556,GO:0003677
LOC114879556,GO:0006355
LOC114879553,GO:0003676
LOC114879553,GO:0008270
LOC114879551,GO:0005524
LOC114879551,GO:0006434
LOC114879551,GO:0004828
LOC114879551,GO:0006418
LOC114879551,GO:0004812
LOC114879551,GO:0000166
LOC114879554,GO:0008121
LOC114879552,GO:0016021
LOC114879552,GO:0007186
LOC114879552,GO:0004930
LOC114879610,
LOC114879611,GO:0046872
LOC114879589,GO:0005515
LOC114879588,GO:0005634
LOC114879588,GO:0008270
LOC114879594,GO:0042302
LOC114879596,GO:0016592
LOC114879596,GO:0003712
LOC114879596,GO:0006355
LOC114879597,GO:0016021
LOC114879597,GO:0055085
LOC114879597,GO:0022857
LOC114879593,
LOC114879600,GO:0003676
LOC114879600,GO:0005515
LOC114879602,GO:0005524
LOC114879602,GO:0006468
LOC114879602,GO:0004672
LOC114879608,GO:0016021
LOC114879608,GO:0005524
LOC114879608,GO:0008556
LOC114879608,GO:0006813
LOC114879608,GO:0000166
LOC114879604,GO:0015934
LOC114879604,GO:0005840
LOC114879604,GO:0006412
LOC114879604,GO:0003735
LOC114879601,GO:0016021
LOC114879601,GO:0055085
LOC114879601,GO:0022857
LOC114879603,GO:0042981
LOC114879591,GO:0016567
LOC114879591,GO:0004842
LOC114879592,GO:0005524
LOC114879592,GO:0006468
LOC114879592,GO:0004672
LOC114879598,
LOC114879599,
LOC114879613,
LOC114879614,GO:0006508
LOC114879614,GO:0004252
LOC114879617,GO:0016021
LOC114879617,GO:0038007
LOC114879617,GO:0005042
LOC114879617,GO:0005515
LOC114879617,GO:0007165
LOC114879618,GO:0016021
LOC114879618,GO:0038007
LOC114879618,GO:0005042
LOC114879618,GO:0005515
LOC114879618,GO:0007165
LOC114879619,
LOC114879634,
LOC114879633,
LOC114879636,GO:0008289
LOC114879635,
LOC114879644,
LOC114879629,GO:0006352
LOC114879629,GO:0046982
LOC114879629,GO:0006352
LOC114879629,GO:0046982
LOC114879625,GO:0042176
LOC114879625,GO:0030234
LOC114879625,GO:0000502
LOC114879628,GO:0004806
LOC114879628,GO:0006629
LOC114879628,GO:0004806
LOC114879628,GO:0006629
LOC114879628,GO:0004806
LOC114879628,GO:0006629
LOC114879628,GO:0004806
LOC114879628,GO:0006629
LOC114879628,GO:0004806
LOC114879628,GO:0006629
LOC114879626,GO:0016021
LOC114879626,GO:0007186
LOC114879626,GO:0004930
LOC114879627,GO:0006814
LOC114879627,GO:0005272
LOC114879627,GO:0016020
LOC114879637,GO:0008277
LOC114879624,
LOC114879631,GO:0016925
LOC114879631,GO:0019948
LOC114879631,GO:0008641
LOC114879645,GO:0016021
LOC114879645,GO:0016051
LOC114879645,GO:0008146
LOC114879632,GO:0003723
LOC114879630,GO:0005515
LOC114879621,GO:0005515
LOC114879623,GO:0008083
LOC114879623,GO:0016020
LOC114879622,GO:0008083
LOC114879622,GO:0016020
LOC114879620,GO:0006606
LOC114879642,GO:0005515
LOC114879641,
LOC114879638,GO:0051015
LOC114879638,GO:0007010
LOC114879638,GO:0003779
LOC114879640,GO:0003824
LOC114879649,GO:0006508
LOC114879649,GO:0004252
LOC114879649,GO:0006508
LOC114879649,GO:0004252
LOC114879648,GO:0006182
LOC114879648,GO:0004383
LOC114879648,GO:0009190
LOC114879648,GO:0020037
LOC114879648,GO:0035556
LOC114879646,GO:0046872
LOC114879646,
LOC114879679,GO:0005515
LOC114879687,
LOC114879682,GO:0055085
LOC114879682,GO:0022857
LOC114879678,GO:0005524
LOC114879678,GO:0004540
LOC114879678,GO:0006397
LOC114879678,GO:0005515
LOC114879678,GO:0006468
LOC114879678,GO:0004672
LOC114879685,
LOC114879681,GO:0043130
LOC114879684,
LOC114879688,GO:0009055
LOC114879688,GO:0015035
LOC114879686,GO:0005576
LOC114879686,GO:0016042
LOC114879686,GO:0050482
LOC114879686,GO:0004623
LOC114879686,GO:0006644
LOC114879686,GO:0005509
LOC114879673,
LOC114879659,GO:0000786
LOC114879659,GO:0006334
LOC114879659,GO:0016573
LOC114879659,GO:0004402
LOC114879659,GO:0003677
LOC114879659,GO:0006355
LOC114879671,GO:0003676
LOC114879671,GO:0008270
LOC114879671,
LOC114879670,GO:0005524
LOC114879670,GO:0004675
LOC114879670,GO:0016020
LOC114879670,GO:0006468
LOC114879670,GO:0004672
LOC114879670,GO:0007178
LOC114879668,GO:0005634
LOC114879668,GO:0008270
LOC114879668,
LOC114879661,
LOC114879666,
LOC114879663,GO:0004500
LOC114879663,GO:0016715
LOC114879663,GO:0005507
LOC114879663,GO:0004497
LOC114879663,GO:0055114
LOC114879663,GO:0003824
LOC114879662,GO:0005524
LOC114879662,GO:0004386
LOC114879662,GO:0003676
LOC114879665,GO:0008191
LOC114879665,GO:0005515
LOC114879665,GO:1904684
LOC114879667,
LOC114879672,GO:0016531
LOC114879672,GO:0005507
LOC114879672,GO:0005758
LOC114879655,
LOC114879651,GO:0035556
LOC114879650,
LOC114879650,GO:0005881
LOC114879650,GO:0005828
LOC114879650,GO:0051010
LOC114879650,GO:0043515
LOC114879650,GO:0005515
LOC114879654,GO:0016021
LOC114879654,GO:0055085
LOC114879654,GO:0022857
LOC114879654,GO:0016020
LOC114879653,GO:0016021
LOC114879653,GO:0055085
LOC114879653,GO:0022857
LOC114879653,GO:0016020
LOC114879653,
LOC114879657,
LOC114879703,GO:0005737
LOC114879703,GO:0005524
LOC114879703,GO:0004359
LOC114879703,GO:0006807
LOC114879703,GO:0009435
LOC114879703,GO:0003952
LOC114879711,GO:0004181
LOC114879711,GO:0008270
LOC114879711,GO:0006508
LOC114879701,
LOC114879708,
LOC114879689,GO:0005524
LOC114879689,GO:0008017
LOC114879689,GO:0003777
LOC114879689,GO:0007018
LOC114879706,
LOC114879710,
LOC114879704,GO:0005524
LOC114879699,GO:0046872
LOC114879699,GO:0005515
LOC114879702,GO:0004649
LOC114879702,GO:0005975
LOC114879700,
LOC114879709,GO:0005761
LOC114879709,GO:0006412
LOC114879709,GO:0003735
LOC114879694,
LOC114879693,
LOC114879690,GO:0016021
LOC114879690,GO:0007166
LOC114879690,GO:0005886
LOC114879690,GO:0007155
LOC114879690,GO:0007156
LOC114879690,GO:0005509
LOC114879690,GO:0004888
LOC114879690,GO:0016020
LOC114879690,GO:0007186
LOC114879690,GO:0004930
LOC114879692,GO:0005085
LOC114879692,GO:0007264
LOC114879692,GO:0005515
LOC114879696,
LOC114879695,GO:0016491
LOC114879695,GO:0004148
LOC114879695,GO:0016668
LOC114879695,GO:0045454
LOC114879695,GO:0050660
LOC114879695,GO:0055114
LOC114879697,
LOC114879743,GO:0016787
LOC114879738,
LOC114879744,
LOC114879742,GO:0005929
LOC114879745,
LOC114879745,
LOC114879741,GO:0043565
LOC114879741,GO:0005634
LOC114879741,GO:0003700
LOC114879741,GO:0003707
LOC114879741,GO:0003677
LOC114879741,GO:0008270
LOC114879741,GO:0006355
LOC114879741,GO:0070365
LOC114879741,GO:0055088
LOC114879741,GO:0050796
LOC114879741,GO:0003323
LOC114879730,GO:0043130
LOC114879715,GO:0016021
LOC114879715,GO:0008250
LOC114879729,GO:0030117
LOC114879729,GO:0005198
LOC114879729,GO:0006886
LOC114879729,GO:0016192
LOC114879729,GO:0005515
LOC114879737,GO:0043565
LOC114879737,GO:0003700
LOC114879737,GO:0006355
LOC114879731,
LOC114879714,
LOC114879717,GO:0006886
LOC114879716,GO:0000956
LOC114879716,GO:0003676
LOC114879716,GO:0004527
LOC114879716,GO:0008409
LOC114879728,GO:0006508
LOC114879728,GO:0004252
LOC114879735,GO:0008270
LOC114879734,
LOC114879725,GO:0000122
LOC114879725,GO:0046982
LOC114879725,GO:0003712
LOC114879725,GO:0017054
LOC114879719,GO:0005524
LOC114879719,GO:0004713
LOC114879719,GO:0006468
LOC114879719,GO:0004672
LOC114879723,GO:0000184
LOC114879722,GO:0008092
LOC114879722,GO:0005856
LOC114879722,GO:0003779
LOC114879724,GO:0005779
LOC114879724,GO:0008270
LOC114879724,GO:0008022
LOC114879724,GO:0006625
LOC114879720,GO:0016747
LOC114879720,GO:0016747
LOC114879720,
LOC114879720,GO:0016747
LOC114879720,GO:0016747
LOC114879720,GO:0016747
LOC114879720,GO:0016747
LOC114879720,
LOC114879721,GO:0016747
LOC114879721,GO:0016747
LOC114879721,
LOC114879721,GO:0016747
LOC114879721,GO:0016747
LOC114879721,GO:0016747
LOC114879721,GO:0016747
LOC114879721,
LOC114879765,GO:0005515
LOC114879748,GO:0008654
LOC114879748,GO:0016780
LOC114879748,GO:0016020
LOC114879747,GO:0005509
LOC114879747,GO:0005783
LOC114879747,GO:0006457
LOC114879747,GO:0051082
LOC114879747,GO:0005515
LOC114879746,
LOC114879752,
LOC114879751,GO:0003824
LOC114879753,
LOC114879764,GO:0016491
LOC114879763,GO:0004190
LOC114879763,GO:0006508
LOC114879763,GO:0005515
LOC114879761,GO:0046983
LOC114879766,
LOC114879768,
LOC114879770,
LOC114879769,GO:0008080
LOC114879767,
LOC114879773,GO:0016849
LOC114879773,GO:0006171
LOC114879773,GO:0004016
LOC114879773,GO:0009190
LOC114879773,GO:0035556
LOC114879773,GO:0005886
LOC114879758,
LOC114879776,GO:0006413
LOC114879776,GO:0003743
LOC114879776,GO:0003723
LOC114879776,GO:0001731
LOC114879788,GO:1990904
LOC114879788,GO:0003723
LOC114879788,GO:0003676
LOC114879786,GO:0004181
LOC114879786,GO:0008270
LOC114879786,GO:0006508
LOC114879785,GO:0000381
LOC114879785,GO:0008380
LOC114879785,GO:0042981
LOC114879785,GO:0005681
LOC114879785,GO:0003676
LOC114879791,GO:0016757
LOC114879791,GO:0005975
LOC114879787,GO:0016567
LOC114879787,GO:0004842
LOC114879784,GO:0048488
LOC114879784,GO:0046856
LOC114879784,GO:0034595
LOC114879784,GO:0042578
LOC114879784,GO:0003676
LOC114879790,GO:0007188
LOC114879790,GO:0031683
LOC114879790,GO:0019001
LOC114879790,GO:0005525
LOC114879790,GO:0003924
LOC114879790,GO:0007186
LOC114879790,GO:0007165
LOC114879783,
LOC114879792,GO:0005515
LOC114879804,GO:0007264
LOC114879804,GO:0005525
LOC114879804,GO:0003924
LOC114879800,GO:0003756
LOC114879798,GO:0009058
LOC114879798,GO:0030170
LOC114879798,GO:0033014
LOC114879798,GO:0003824
LOC114879798,GO:0003870
LOC114879803,GO:0005515
LOC114879796,GO:0060271
LOC114879796,GO:0001736
LOC114879796,GO:0016192
LOC114879796,GO:0005515
LOC114879799,GO:1904668
LOC114879799,GO:0097027
LOC114879799,GO:0010997
LOC114879799,GO:0005515
LOC114879795,GO:0003676
LOC114879797,GO:0008138
LOC114879797,GO:0016311
LOC114879797,GO:0006470
LOC114879797,GO:0004725
LOC114879797,GO:0016791
LOC114879801,
LOC114879814,GO:0043484
LOC114879814,GO:0051726
LOC114879814,GO:0003723
LOC114879814,GO:0003676
LOC114879812,GO:0005840
LOC114879812,GO:0006412
LOC114879812,GO:0003735
LOC114879806,GO:0005667
LOC114879806,GO:0006355
LOC114879806,GO:0005515
LOC114879806,GO:0007179
LOC114879813,GO:0008380
LOC114879813,GO:0030532
LOC114879810,GO:0019773
LOC114879810,GO:0005839
LOC114879810,GO:0051603
LOC114879810,GO:0006511
LOC114879805,GO:0005524
LOC114879805,GO:0005515
LOC114879805,GO:0006468
LOC114879805,GO:0004672
LOC114879809,GO:0005509
LOC114879809,
LOC114879811,GO:0006890
LOC114879811,GO:0005484
LOC114879808,GO:0000287
LOC114879808,GO:0004449
LOC114879808,GO:0051287
LOC114879808,GO:0016616
LOC114879808,GO:0006099
LOC114879808,GO:0055114
LOC114879777,GO:0046983
LOC114879777,GO:0006355
LOC114879777,GO:0005515
LOC114879778,
LOC114879780,GO:0003713
LOC114879780,GO:0006355
LOC114879779,GO:0016272
LOC114879779,GO:0006457
LOC114879845,GO:0005524
LOC114879845,GO:0004386
LOC114879845,GO:0003676
LOC114879844,GO:0005524
LOC114879844,GO:0006457
LOC114879844,GO:0042026
LOC114879858,GO:0005524
LOC114879858,GO:0006457
LOC114879857,
LOC114879830,GO:0016651
LOC114879830,GO:0048038
LOC114879830,GO:0051287
LOC114879830,GO:0055114
LOC114879836,GO:0005764
LOC114879836,GO:0005044
LOC114879836,GO:0016020
LOC114879838,GO:0016020
LOC114879839,GO:0030014
LOC114879839,GO:0006402
LOC114879835,GO:0055085
LOC114879835,GO:0022857
LOC114879835,GO:0016020
LOC114879832,GO:0016021
LOC114879832,GO:0007186
LOC114879832,GO:0004930
LOC114879841,
LOC114879833,
LOC114879834,GO:0005515
LOC114879840,GO:0003676
LOC114879831,
LOC114879817,GO:0005524
LOC114879817,GO:0007005
LOC114879817,GO:0005739
LOC114879817,GO:0016887
LOC114879821,GO:0005515
LOC114879829,
LOC114879822,GO:0005524
LOC114879822,GO:0006468
LOC114879822,GO:0004672
LOC114879820,GO:0005525
LOC114879823,GO:0007283
LOC114879823,GO:0032027
LOC114879823,GO:0097224
LOC114879828,
LOC114879818,GO:0005524
LOC114879818,GO:0006468
LOC114879818,GO:0004672
LOC114879843,GO:0000176
LOC114879843,GO:0008408
LOC114879843,GO:0044237
LOC114879843,GO:0006396
LOC114879843,GO:0006139
LOC114879843,GO:0000166
LOC114879843,GO:0003676
LOC114879819,GO:0005515
LOC114879826,
LOC114879824,GO:0031011
LOC114879824,GO:0006338
LOC114879824,
LOC114879825,GO:0004807
LOC114879825,GO:0006096
LOC114879825,GO:0003824
LOC114879827,GO:0019843
LOC114879827,GO:0005840
LOC114879827,GO:0006412
LOC114879827,GO:0003735
LOC114879849,GO:0005515
LOC114879854,GO:0005515
LOC114879856,GO:0006379
LOC114879856,GO:0006351
LOC114879856,GO:0003676
LOC114879856,GO:0008270
LOC114879853,
LOC114879855,GO:0005777
LOC114879848,GO:0004618
LOC114879848,GO:0006096
LOC114879847,GO:0005524
LOC114879847,GO:0006468
LOC114879847,GO:0004672
LOC114879850,GO:0016853
LOC114879850,GO:0030246
LOC114879850,GO:0005975
LOC114879850,GO:0003824
LOC114879850,GO:0019318
LOC114879852,
LOC114879816,GO:0005515
LOC114879869,GO:0005515
LOC114879874,GO:0016020
LOC114879863,GO:0004089
LOC114879863,GO:0008270
LOC114879861,GO:0005515
LOC114879864,GO:0006457
LOC114879866,GO:0008274
LOC114879866,GO:0033566
LOC114879860,GO:0005509
LOC114879859,GO:0005515
LOC114879867,GO:0006529
LOC114879867,GO:0004066
LOC114879868,GO:0055114
LOC114879877,
LOC114879881,GO:0000795
LOC114879881,GO:0007131
LOC114879881,GO:0019789
LOC114879881,
LOC114879876,
LOC114879883,GO:0005184
LOC114879879,
LOC114879875,GO:0005737
LOC114879875,GO:0030117
LOC114879875,GO:0030126
LOC114879875,GO:0005198
LOC114879875,GO:0006886
LOC114879875,GO:0016192
LOC114879880,
LOC114879882,
LOC114879882,GO:0005576
LOC114879882,GO:0005179
LOC114879872,GO:0005525
LOC114879872,GO:0003924
LOC114879871,GO:0034464
LOC114879871,GO:1905515
LOC114879871,GO:0005515
LOC114879873,
LOC114879887,GO:0005515
LOC114879892,GO:1903818
LOC114879892,GO:0032222
