GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0006814,sodium ion transport,63,0,0.68,1,1
GO:0006816,calcium ion transport,60,0,0.65,1,1
GO:0006820,anion transport,174,0,1.88,1,1
GO:0006821,chloride transport,26,0,0.28,1,1
GO:0006836,neurotransmitter transport,114,0,1.23,1,1
GO:0006862,nucleotide transport,20,0,0.22,1,1
GO:0006865,amino acid transport,44,0,0.48,1,1
GO:0006873,cellular ion homeostasis,100,0,1.08,1,1
GO:0006874,cellular calcium ion homeostasis,47,0,0.51,1,1
GO:0006875,cellular metal ion homeostasis,76,0,0.82,1,1
GO:0006885,regulation of pH,23,0,0.25,1,1
GO:0006887,exocytosis,97,0,1.05,1,1
GO:0006888,endoplasmic reticulum to Golgi vesicle-m...,66,0,0.71,1,1
GO:0006890,"retrograde vesicle-mediated transport, G...",24,0,0.26,1,1
GO:0006891,intra-Golgi vesicle-mediated transport,25,0,0.27,1,1
GO:0006892,post-Golgi vesicle-mediated transport,39,0,0.42,1,1
GO:0006893,Golgi to plasma membrane transport,27,0,0.29,1,1
GO:0006898,receptor-mediated endocytosis,56,0,0.61,1,1
GO:0006904,vesicle docking involved in exocytosis,30,0,0.32,1,1
GO:0006906,vesicle fusion,51,0,0.55,1,1
GO:0006936,muscle contraction,27,0,0.29,1,1
GO:0006949,syncytium formation,45,0,0.49,1,1
GO:0006959,humoral immune response,92,0,1,1,1
GO:0006963,positive regulation of antibacterial pep...,20,0,0.22,1,1
GO:0006986,response to unfolded protein,33,0,0.36,1,1
GO:0007009,plasma membrane organization,30,0,0.32,1,1
GO:0007015,actin filament organization,154,0,1.67,1,1
GO:0007029,endoplasmic reticulum organization,36,0,0.39,1,1
GO:0007030,Golgi organization,82,0,0.89,1,1
GO:0007034,vacuolar transport,57,0,0.62,1,1
GO:0007041,lysosomal transport,25,0,0.27,1,1
GO:0007088,regulation of mitotic nuclear division,63,0,0.68,1,1
GO:0007091,metaphase/anaphase transition of mitotic...,31,0,0.34,1,1
GO:0007093,mitotic cell cycle checkpoint,47,0,0.51,1,1
GO:0007097,nuclear migration,32,0,0.35,1,1
GO:0007098,centrosome cycle,71,0,0.77,1,1
GO:0007099,centriole replication,25,0,0.27,1,1
GO:0007112,male meiosis cytokinesis,30,0,0.32,1,1
GO:0007127,meiosis I,43,0,0.47,1,1
GO:0007131,reciprocal meiotic recombination,24,0,0.26,1,1
GO:0007140,male meiotic nuclear division,62,0,0.67,1,1
GO:0007156,homophilic cell adhesion via plasma memb...,42,0,0.45,1,1
GO:0007160,cell-matrix adhesion,21,0,0.23,1,1
GO:0007173,epidermal growth factor receptor signali...,55,0,0.6,1,1
GO:0007178,transmembrane receptor protein serine/th...,57,0,0.62,1,1
GO:0007186,G protein-coupled receptor signaling pat...,147,0,1.59,1,1
GO:0007187,G protein-coupled receptor signaling pat...,46,0,0.5,1,1
GO:0007188,adenylate cyclase-modulating G protein-c...,41,0,0.44,1,1
GO:0007189,adenylate cyclase-activating G protein-c...,26,0,0.28,1,1
GO:0007215,glutamate receptor signaling pathway,20,0,0.22,1,1
GO:0007218,neuropeptide signaling pathway,47,0,0.51,1,1
GO:0007224,smoothened signaling pathway,86,0,0.93,1,1
GO:0007259,receptor signaling pathway via JAK-STAT,29,0,0.31,1,1
GO:0007264,small GTPase mediated signal transductio...,161,0,1.74,1,1
GO:0007265,Ras protein signal transduction,143,0,1.55,1,1
GO:0007266,Rho protein signal transduction,46,0,0.5,1,1
GO:0007269,neurotransmitter secretion,95,0,1.03,1,1
GO:0007271,"synaptic transmission, cholinergic",23,0,0.25,1,1
GO:0007280,pole cell migration,22,0,0.24,1,1
GO:0007291,sperm individualization,47,0,0.51,1,1
GO:0007297,ovarian follicle cell migration,122,0,1.32,1,1
GO:0007298,border follicle cell migration,111,0,1.2,1,1
GO:0007300,ovarian nurse cell to oocyte transport,30,0,0.32,1,1
GO:0007338,single fertilization,28,0,0.3,1,1
GO:0007354,zygotic determination of anterior/poster...,20,0,0.22,1,1
GO:0007369,gastrulation,79,0,0.86,1,1
GO:0007379,segment specification,32,0,0.35,1,1
GO:0007398,ectoderm development,23,0,0.25,1,1
GO:0007400,neuroblast fate determination,24,0,0.26,1,1
GO:0007406,negative regulation of neuroblast prolif...,34,0,0.37,1,1
GO:0007419,ventral cord development,72,0,0.78,1,1
GO:0007427,"epithelial cell migration, open tracheal...",39,0,0.42,1,1
GO:0007430,"terminal branching, open tracheal system",26,0,0.28,1,1
GO:0007442,hindgut morphogenesis,45,0,0.49,1,1
GO:0007443,Malpighian tubule morphogenesis,35,0,0.38,1,1
GO:0007447,imaginal disc pattern formation,103,0,1.12,1,1
GO:0007448,anterior/posterior pattern specification...,24,0,0.26,1,1
GO:0007450,"dorsal/ventral pattern formation, imagin...",54,0,0.58,1,1
GO:0007455,eye-antennal disc morphogenesis,29,0,0.31,1,1
GO:0007460,R8 cell fate commitment,22,0,0.24,1,1
GO:0007465,R7 cell fate commitment,31,0,0.34,1,1
GO:0007469,antennal development,23,0,0.25,1,1
GO:0007474,imaginal disc-derived wing vein specific...,52,0,0.56,1,1
GO:0007475,apposition of dorsal and ventral imagina...,21,0,0.23,1,1
GO:0007478,leg disc morphogenesis,70,0,0.76,1,1
GO:0007480,imaginal disc-derived leg morphogenesis,68,0,0.74,1,1
GO:0007494,midgut development,31,0,0.34,1,1
GO:0007507,heart development,101,0,1.09,1,1
GO:0007517,muscle organ development,92,0,1,1,1
GO:0007520,myoblast fusion,45,0,0.49,1,1
GO:0007525,somatic muscle development,82,0,0.89,1,1
GO:0007526,larval somatic muscle development,31,0,0.34,1,1
GO:0007530,sex determination,28,0,0.3,1,1
GO:0007591,"molting cycle, chitin-based cuticle",63,0,0.68,1,1
GO:0007603,"phototransduction, visible light",25,0,0.27,1,1
GO:0007605,sensory perception of sound,64,0,0.69,1,1
GO:0007629,flight behavior,20,0,0.22,1,1
GO:0007631,feeding behavior,41,0,0.44,1,1
GO:0007632,visual behavior,24,0,0.26,1,1
GO:0008015,blood circulation,27,0,0.29,1,1
GO:0008016,regulation of heart contraction,21,0,0.23,1,1
GO:0008033,tRNA processing,91,0,0.99,1,1
GO:0008045,motor neuron axon guidance,61,0,0.66,1,1
GO:0008052,sensory organ boundary specification,21,0,0.23,1,1
GO:0008064,regulation of actin polymerization or de...,71,0,0.77,1,1
GO:0008154,actin polymerization or depolymerization,78,0,0.84,1,1
GO:0008205,ecdysone metabolic process,34,0,0.37,1,1
GO:0008258,head involution,32,0,0.35,1,1
GO:0008277,regulation of G protein-coupled receptor...,25,0,0.27,1,1
GO:0008293,torso signaling pathway,27,0,0.29,1,1
GO:0008347,glial cell migration,32,0,0.35,1,1
GO:0008354,germ cell migration,38,0,0.41,1,1
GO:0008356,asymmetric cell division,96,0,1.04,1,1
GO:0008361,regulation of cell size,105,0,1.14,1,1
GO:0008362,chitin-based embryonic cuticle biosynthe...,21,0,0.23,1,1
GO:0008363,larval chitin-based cuticle development,24,0,0.26,1,1
GO:0008406,gonad development,42,0,0.45,1,1
GO:0008543,fibroblast growth factor receptor signal...,32,0,0.35,1,1
GO:0008544,epidermis development,60,0,0.65,1,1
GO:0008586,imaginal disc-derived wing vein morphoge...,39,0,0.42,1,1
GO:0008589,regulation of smoothened signaling pathw...,82,0,0.89,1,1
GO:0008652,cellular amino acid biosynthetic process,45,0,0.49,1,1
GO:0008654,phospholipid biosynthetic process,74,0,0.8,1,1
GO:0009060,aerobic respiration,40,0,0.43,1,1
GO:0009062,fatty acid catabolic process,35,0,0.38,1,1
GO:0009063,cellular amino acid catabolic process,57,0,0.62,1,1
GO:0009064,glutamine family amino acid metabolic pr...,34,0,0.37,1,1
GO:0009066,aspartate family amino acid metabolic pr...,27,0,0.29,1,1
GO:0009072,aromatic amino acid family metabolic pro...,20,0,0.22,1,1
GO:0009112,nucleobase metabolic process,21,0,0.23,1,1
GO:0009116,nucleoside metabolic process,30,0,0.32,1,1
GO:0009117,nucleotide metabolic process,176,0,1.91,1,1
GO:0009119,ribonucleoside metabolic process,21,0,0.23,1,1
GO:0009123,nucleoside monophosphate metabolic proce...,38,0,0.41,1,1
GO:0009124,nucleoside monophosphate biosynthetic pr...,25,0,0.27,1,1
GO:0009132,nucleoside diphosphate metabolic process,32,0,0.35,1,1
GO:0009135,purine nucleoside diphosphate metabolic ...,23,0,0.25,1,1
GO:0009141,nucleoside triphosphate metabolic proces...,38,0,0.41,1,1
GO:0009142,nucleoside triphosphate biosynthetic pro...,37,0,0.4,1,1
GO:0009144,purine nucleoside triphosphate metabolic...,28,0,0.3,1,1
GO:0009145,purine nucleoside triphosphate biosynthe...,27,0,0.29,1,1
GO:0009150,purine ribonucleotide metabolic process,127,0,1.38,1,1
GO:0009152,purine ribonucleotide biosynthetic proce...,75,0,0.81,1,1
GO:0009156,ribonucleoside monophosphate biosyntheti...,23,0,0.25,1,1
GO:0009161,ribonucleoside monophosphate metabolic p...,30,0,0.32,1,1
GO:0009165,nucleotide biosynthetic process,114,0,1.23,1,1
GO:0009179,purine ribonucleoside diphosphate metabo...,23,0,0.25,1,1
GO:0009185,ribonucleoside diphosphate metabolic pro...,24,0,0.26,1,1
GO:0009187,cyclic nucleotide metabolic process,20,0,0.22,1,1
GO:0009199,ribonucleoside triphosphate metabolic pr...,33,0,0.36,1,1
GO:0009201,ribonucleoside triphosphate biosynthetic...,32,0,0.35,1,1
GO:0009205,purine ribonucleoside triphosphate metab...,28,0,0.3,1,1
GO:0009206,purine ribonucleoside triphosphate biosy...,27,0,0.29,1,1
GO:0009247,glycolipid biosynthetic process,34,0,0.37,1,1
GO:0009259,ribonucleotide metabolic process,141,0,1.53,1,1
GO:0009260,ribonucleotide biosynthetic process,88,0,0.95,1,1
GO:0009308,amine metabolic process,28,0,0.3,1,1
GO:0009311,oligosaccharide metabolic process,22,0,0.24,1,1
GO:0009404,toxin metabolic process,21,0,0.23,1,1
GO:0009407,toxin catabolic process,21,0,0.23,1,1
GO:0009408,response to heat,58,0,0.63,1,1
GO:0009410,response to xenobiotic stimulus,28,0,0.3,1,1
GO:0009411,response to UV,22,0,0.24,1,1
GO:0009451,RNA modification,115,0,1.25,1,1
GO:0009566,fertilization,31,0,0.34,1,1
GO:0009584,detection of visible light,32,0,0.35,1,1
GO:0009617,response to bacterium,167,0,1.81,1,1
GO:0009743,response to carbohydrate,26,0,0.28,1,1
GO:0009755,hormone-mediated signaling pathway,35,0,0.38,1,1
GO:0009913,epidermal cell differentiation,51,0,0.55,1,1
GO:0009954,proximal/distal pattern formation,24,0,0.26,1,1
GO:0010001,glial cell differentiation,36,0,0.39,1,1
GO:0010004,gastrulation involving germ band extensi...,42,0,0.45,1,1
GO:0010038,response to metal ion,58,0,0.63,1,1
GO:0010160,formation of animal organ boundary,38,0,0.41,1,1
GO:0010256,endomembrane system organization,172,0,1.86,1,1
GO:0010324,membrane invagination,23,0,0.25,1,1
GO:0010389,regulation of G2/M transition of mitotic...,31,0,0.34,1,1
GO:0010453,regulation of cell fate commitment,39,0,0.42,1,1
GO:0010498,proteasomal protein catabolic process,197,0,2.13,1,1
GO:0010563,negative regulation of phosphorus metabo...,91,0,0.99,1,1
GO:0010631,epithelial cell migration,154,0,1.67,1,1
GO:0010632,regulation of epithelial cell migration,43,0,0.47,1,1
GO:0010634,positive regulation of epithelial cell m...,33,0,0.36,1,1
GO:0010639,negative regulation of organelle organiz...,91,0,0.99,1,1
GO:0010770,positive regulation of cell morphogenesi...,39,0,0.42,1,1
GO:0010883,regulation of lipid storage,42,0,0.45,1,1
GO:0010921,regulation of phosphatase activity,23,0,0.25,1,1
GO:0010948,negative regulation of cell cycle proces...,62,0,0.67,1,1
GO:0010950,positive regulation of endopeptidase act...,29,0,0.31,1,1
GO:0010952,positive regulation of peptidase activit...,33,0,0.36,1,1
GO:0010959,regulation of metal ion transport,41,0,0.44,1,1
GO:0010965,regulation of mitotic sister chromatid s...,31,0,0.34,1,1
GO:0010976,positive regulation of neuron projection...,45,0,0.49,1,1
GO:0014016,neuroblast differentiation,39,0,0.42,1,1
GO:0014017,neuroblast fate commitment,28,0,0.3,1,1
GO:0014706,striated muscle tissue development,23,0,0.25,1,1
GO:0014902,myotube differentiation,47,0,0.51,1,1
GO:0015672,monovalent inorganic cation transport,159,0,1.72,1,1
GO:0015698,inorganic anion transport,44,0,0.48,1,1
GO:0015711,organic anion transport,129,0,1.4,1,1
GO:0015718,monocarboxylic acid transport,32,0,0.35,1,1
GO:0015748,organophosphate ester transport,42,0,0.45,1,1
GO:0015849,organic acid transport,81,0,0.88,1,1
GO:0015914,phospholipid transport,22,0,0.24,1,1
GO:0016042,lipid catabolic process,104,0,1.13,1,1
GO:0016051,carbohydrate biosynthetic process,45,0,0.49,1,1
GO:0016053,organic acid biosynthetic process,97,0,1.05,1,1
GO:0016054,organic acid catabolic process,95,0,1.03,1,1
GO:0016055,Wnt signaling pathway,119,0,1.29,1,1
GO:0016073,snRNA metabolic process,29,0,0.31,1,1
GO:0016079,synaptic vesicle exocytosis,59,0,0.64,1,1
GO:0016081,synaptic vesicle docking,21,0,0.23,1,1
GO:0016125,sterol metabolic process,47,0,0.51,1,1
GO:0016126,sterol biosynthetic process,39,0,0.42,1,1
GO:0016180,snRNA processing,23,0,0.25,1,1
GO:0016197,endosomal transport,115,0,1.25,1,1
GO:0016198,axon choice point recognition,23,0,0.25,1,1
GO:0016199,axon midline choice point recognition,21,0,0.23,1,1
GO:0016203,muscle attachment,34,0,0.37,1,1
GO:0016311,dephosphorylation,149,0,1.61,1,1
GO:0016325,oocyte microtubule cytoskeleton organiza...,29,0,0.31,1,1
GO:0016333,morphogenesis of follicular epithelium,49,0,0.53,1,1
GO:0016334,establishment or maintenance of polarity...,26,0,0.28,1,1
GO:0016339,calcium-dependent cell-cell adhesion via...,20,0,0.22,1,1
GO:0016477,cell migration,271,0,2.93,1,1
GO:0016482,cytosolic transport,56,0,0.61,1,1
GO:0016573,histone acetylation,87,0,0.94,1,1
GO:0016575,histone deacetylation,20,0,0.22,1,1
GO:0016579,protein deubiquitination,43,0,0.47,1,1
GO:0017004,cytochrome complex assembly,26,0,0.28,1,1
GO:0017085,response to insecticide,27,0,0.29,1,1
GO:0017143,insecticide metabolic process,21,0,0.23,1,1
GO:0017157,regulation of exocytosis,27,0,0.29,1,1
GO:0018105,peptidyl-serine phosphorylation,42,0,0.45,1,1
GO:0018107,peptidyl-threonine phosphorylation,23,0,0.25,1,1
GO:0018108,peptidyl-tyrosine phosphorylation,54,0,0.58,1,1
GO:0018208,peptidyl-proline modification,27,0,0.29,1,1
GO:0018209,peptidyl-serine modification,45,0,0.49,1,1
GO:0018210,peptidyl-threonine modification,24,0,0.26,1,1
GO:0018212,peptidyl-tyrosine modification,56,0,0.61,1,1
GO:0018393,internal peptidyl-lysine acetylation,88,0,0.95,1,1
GO:0018394,peptidyl-lysine acetylation,88,0,0.95,1,1
GO:0018958,phenol-containing compound metabolic pro...,67,0,0.73,1,1
GO:0019216,regulation of lipid metabolic process,44,0,0.48,1,1
GO:0019221,cytokine-mediated signaling pathway,29,0,0.31,1,1
GO:0019318,hexose metabolic process,41,0,0.44,1,1
GO:0019395,fatty acid oxidation,30,0,0.32,1,1
GO:0019637,organophosphate metabolic process,346,0,3.75,1,1
GO:0019693,ribose phosphate metabolic process,144,0,1.56,1,1
GO:0019722,calcium-mediated signaling,28,0,0.3,1,1
GO:0019730,antimicrobial humoral response,85,0,0.92,1,1
GO:0019731,antibacterial humoral response,29,0,0.31,1,1
GO:0019751,polyol metabolic process,42,0,0.45,1,1
GO:0019915,lipid storage,56,0,0.61,1,1
GO:0019932,second-messenger-mediated signaling,72,0,0.78,1,1
GO:0019933,cAMP-mediated signaling,33,0,0.36,1,1
GO:0019935,cyclic-nucleotide-mediated signaling,43,0,0.47,1,1
GO:0019991,septate junction assembly,33,0,0.36,1,1
GO:0021782,glial cell development,30,0,0.32,1,1
GO:0022404,molting cycle process,31,0,0.34,1,1
GO:0022406,membrane docking,39,0,0.42,1,1
GO:0022407,regulation of cell-cell adhesion,30,0,0.32,1,1
GO:0022898,regulation of transmembrane transporter ...,27,0,0.29,1,1
GO:0022900,electron transport chain,92,0,1,1,1
GO:0022904,respiratory electron transport chain,68,0,0.74,1,1
GO:0030001,metal ion transport,194,0,2.1,1,1
GO:0030003,cellular cation homeostasis,98,0,1.06,1,1
GO:0030004,cellular monovalent inorganic cation hom...,27,0,0.29,1,1
GO:0030032,lamellipodium assembly,21,0,0.23,1,1
GO:0030041,actin filament polymerization,71,0,0.77,1,1
GO:0030048,actin filament-based movement,33,0,0.36,1,1
GO:0030071,regulation of mitotic metaphase/anaphase...,26,0,0.28,1,1
GO:0030097,hemopoiesis,88,0,0.95,1,1
GO:0030100,regulation of endocytosis,55,0,0.6,1,1
GO:0030111,regulation of Wnt signaling pathway,84,0,0.91,1,1
GO:0030148,sphingolipid biosynthetic process,32,0,0.35,1,1
GO:0030155,regulation of cell adhesion,53,0,0.57,1,1
GO:0030177,positive regulation of Wnt signaling pat...,46,0,0.5,1,1
GO:0030178,negative regulation of Wnt signaling pat...,35,0,0.38,1,1
GO:0030239,myofibril assembly,52,0,0.56,1,1
GO:0030258,lipid modification,94,0,1.02,1,1
GO:0030307,positive regulation of cell growth,45,0,0.49,1,1
GO:0030308,negative regulation of cell growth,20,0,0.22,1,1
GO:0030334,regulation of cell migration,72,0,0.78,1,1
GO:0030335,positive regulation of cell migration,47,0,0.51,1,1
GO:0030433,ubiquitin-dependent ERAD pathway,26,0,0.28,1,1
GO:0030488,tRNA methylation,28,0,0.3,1,1
GO:0030509,BMP signaling pathway,50,0,0.54,1,1
GO:0030510,regulation of BMP signaling pathway,36,0,0.39,1,1
GO:0030514,negative regulation of BMP signaling pat...,21,0,0.23,1,1
GO:0030516,regulation of axon extension,26,0,0.28,1,1
GO:0030522,intracellular receptor signaling pathway,34,0,0.37,1,1
GO:0030641,regulation of cellular pH,23,0,0.25,1,1
GO:0030832,regulation of actin filament length,71,0,0.77,1,1
GO:0030833,regulation of actin filament polymerizat...,67,0,0.73,1,1
GO:0030838,positive regulation of actin filament po...,38,0,0.41,1,1
GO:0030856,regulation of epithelial cell differenti...,38,0,0.41,1,1
GO:0030858,positive regulation of epithelial cell d...,35,0,0.38,1,1
GO:0030951,establishment or maintenance of microtub...,36,0,0.39,1,1
GO:0030952,establishment or maintenance of cytoskel...,44,0,0.48,1,1
GO:0031056,regulation of histone modification,42,0,0.45,1,1
GO:0031060,regulation of histone methylation,20,0,0.22,1,1
GO:0031109,microtubule polymerization or depolymeri...,45,0,0.49,1,1
GO:0031110,regulation of microtubule polymerization...,22,0,0.24,1,1
GO:0031122,cytoplasmic microtubule organization,28,0,0.3,1,1
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,38,0,0.41,1,1
GO:0031333,negative regulation of protein-containin...,26,0,0.28,1,1
GO:0031334,positive regulation of protein-containin...,56,0,0.61,1,1
GO:0031346,positive regulation of cell projection o...,71,0,0.77,1,1
GO:0031348,negative regulation of defense response,42,0,0.45,1,1
GO:0031349,positive regulation of defense response,67,0,0.73,1,1
GO:0031400,negative regulation of protein modificat...,106,0,1.15,1,1
GO:0031532,actin cytoskeleton reorganization,30,0,0.32,1,1
GO:0031589,cell-substrate adhesion,30,0,0.32,1,1
GO:0031647,regulation of protein stability,58,0,0.63,1,1
GO:0032008,positive regulation of TOR signaling,39,0,0.42,1,1
GO:0032102,negative regulation of response to exter...,57,0,0.62,1,1
GO:0032103,positive regulation of response to exter...,105,0,1.14,1,1
GO:0032200,telomere organization,26,0,0.28,1,1
GO:0032271,regulation of protein polymerization,74,0,0.8,1,1
GO:0032272,negative regulation of protein polymeriz...,21,0,0.23,1,1
GO:0032273,positive regulation of protein polymeriz...,43,0,0.47,1,1
GO:0032388,positive regulation of intracellular tra...,23,0,0.25,1,1
GO:0032392,DNA geometric change,52,0,0.56,1,1
GO:0032409,regulation of transporter activity,27,0,0.29,1,1
GO:0032412,regulation of ion transmembrane transpor...,27,0,0.29,1,1
GO:0032434,regulation of proteasomal ubiquitin-depe...,46,0,0.5,1,1
GO:0032436,positive regulation of proteasomal ubiqu...,36,0,0.39,1,1
GO:0032456,endocytic recycling,33,0,0.36,1,1
GO:0032482,Rab protein signal transduction,41,0,0.44,1,1
GO:0032507,maintenance of protein location in cell,20,0,0.22,1,1
GO:0032508,DNA duplex unwinding,52,0,0.56,1,1
GO:0032509,endosome transport via multivesicular bo...,27,0,0.29,1,1
GO:0032535,regulation of cellular component size,185,0,2,1,1
GO:0032543,mitochondrial translation,105,0,1.14,1,1
GO:0032781,positive regulation of ATPase activity,20,0,0.22,1,1
GO:0032784,regulation of DNA-templated transcriptio...,30,0,0.32,1,1
GO:0032786,positive regulation of DNA-templated tra...,22,0,0.24,1,1
GO:0032787,monocarboxylic acid metabolic process,138,0,1.49,1,1
GO:0032873,negative regulation of stress-activated ...,30,0,0.32,1,1
GO:0032886,regulation of microtubule-based process,63,0,0.68,1,1
GO:0032956,regulation of actin cytoskeleton organiz...,113,0,1.22,1,1
GO:0032970,regulation of actin filament-based proce...,115,0,1.25,1,1
GO:0032984,protein-containing complex disassembly,77,0,0.83,1,1
GO:0033045,regulation of sister chromatid segregati...,39,0,0.42,1,1
GO:0033047,regulation of mitotic sister chromatid s...,34,0,0.37,1,1
GO:0033108,mitochondrial respiratory chain complex ...,43,0,0.47,1,1
GO:0033209,tumor necrosis factor-mediated signaling...,23,0,0.25,1,1
GO:0033260,nuclear DNA replication,22,0,0.24,1,1
GO:0033301,cell cycle comprising mitosis without cy...,20,0,0.22,1,1
GO:0033627,cell adhesion mediated by integrin,22,0,0.24,1,1
GO:0033673,negative regulation of kinase activity,32,0,0.35,1,1
GO:0033865,nucleoside bisphosphate metabolic proces...,43,0,0.47,1,1
GO:0033866,nucleoside bisphosphate biosynthetic pro...,22,0,0.24,1,1
GO:0033875,ribonucleoside bisphosphate metabolic pr...,43,0,0.47,1,1
GO:0034030,ribonucleoside bisphosphate biosynthetic...,22,0,0.24,1,1
GO:0034032,purine nucleoside bisphosphate metabolic...,43,0,0.47,1,1
GO:0034033,purine nucleoside bisphosphate biosynthe...,22,0,0.24,1,1
GO:0034097,response to cytokine,30,0,0.32,1,1
GO:0034220,ion transmembrane transport,324,0,3.51,1,1
GO:0034243,regulation of transcription elongation f...,23,0,0.25,1,1
GO:0034332,adherens junction organization,37,0,0.4,1,1
GO:0034404,nucleobase-containing small molecule bio...,26,0,0.28,1,1
GO:0034440,lipid oxidation,31,0,0.34,1,1
GO:0034472,snRNA 3'-end processing,20,0,0.22,1,1
GO:0034605,cellular response to heat,29,0,0.31,1,1
GO:0034612,response to tumor necrosis factor,23,0,0.25,1,1
GO:0034620,cellular response to unfolded protein,31,0,0.34,1,1
GO:0034637,cellular carbohydrate biosynthetic proce...,27,0,0.29,1,1
GO:0034728,nucleosome organization,59,0,0.64,1,1
GO:0034762,regulation of transmembrane transport,48,0,0.52,1,1
GO:0034764,positive regulation of transmembrane tra...,21,0,0.23,1,1
GO:0034765,regulation of ion transmembrane transpor...,47,0,0.51,1,1
GO:0034767,positive regulation of ion transmembrane...,20,0,0.22,1,1
GO:0035006,melanization defense response,39,0,0.42,1,1
GO:0035010,encapsulation of foreign target,36,0,0.39,1,1
GO:0035011,melanotic encapsulation of foreign targe...,27,0,0.29,1,1
GO:0035017,cuticle pattern formation,29,0,0.31,1,1
GO:0035023,regulation of Rho protein signal transdu...,28,0,0.3,1,1
GO:0035050,embryonic heart tube development,20,0,0.22,1,1
GO:0035051,cardiocyte differentiation,24,0,0.26,1,1
GO:0035099,hemocyte migration,20,0,0.22,1,1
GO:0035148,tube formation,42,0,0.45,1,1
GO:0035149,"lumen formation, open tracheal system",33,0,0.36,1,1
GO:0035162,embryonic hemopoiesis,24,0,0.26,1,1
GO:0035166,post-embryonic hemopoiesis,45,0,0.49,1,1
GO:0035167,larval lymph gland hemopoiesis,45,0,0.49,1,1
GO:0035168,larval lymph gland hemocyte differentiat...,24,0,0.26,1,1
GO:0035172,hemocyte proliferation,43,0,0.47,1,1
GO:0035206,regulation of hemocyte proliferation,36,0,0.39,1,1
GO:0035214,eye-antennal disc development,50,0,0.54,1,1
GO:0035218,leg disc development,86,0,0.93,1,1
GO:0035222,wing disc pattern formation,78,0,0.84,1,1
GO:0035264,multicellular organism growth,47,0,0.51,1,1
GO:0035285,appendage segmentation,23,0,0.25,1,1
GO:0035303,regulation of dephosphorylation,26,0,0.28,1,1
GO:0035304,regulation of protein dephosphorylation,25,0,0.27,1,1
GO:0035315,hair cell differentiation,48,0,0.52,1,1
GO:0035316,non-sensory hair organization,48,0,0.52,1,1
GO:0035317,imaginal disc-derived wing hair organiza...,47,0,0.51,1,1
GO:0035329,hippo signaling,69,0,0.75,1,1
GO:0035330,regulation of hippo signaling,64,0,0.69,1,1
GO:0035331,negative regulation of hippo signaling,38,0,0.41,1,1
GO:0035332,positive regulation of hippo signaling,27,0,0.29,1,1
GO:0035335,peptidyl-tyrosine dephosphorylation,38,0,0.41,1,1
GO:0035383,thioester metabolic process,33,0,0.36,1,1
GO:0035601,protein deacylation,25,0,0.27,1,1
GO:0035725,sodium ion transmembrane transport,47,0,0.51,1,1
GO:0035825,homologous recombination,25,0,0.27,1,1
GO:0035966,response to topologically incorrect prot...,47,0,0.51,1,1
GO:0035967,cellular response to topologically incor...,45,0,0.49,1,1
GO:0036011,imaginal disc-derived leg segmentation,23,0,0.25,1,1
GO:0036293,response to decreased oxygen levels,54,0,0.58,1,1
GO:0036294,cellular response to decreased oxygen le...,32,0,0.35,1,1
GO:0036315,cellular response to sterol,21,0,0.23,1,1
GO:0036465,synaptic vesicle recycling,44,0,0.48,1,1
GO:0036503,ERAD pathway,32,0,0.35,1,1
GO:0038127,ERBB signaling pathway,55,0,0.6,1,1
GO:0038202,TORC1 signaling,47,0,0.51,1,1
GO:0040003,chitin-based cuticle development,85,0,0.92,1,1
GO:0040012,regulation of locomotion,106,0,1.15,1,1
GO:0040014,regulation of multicellular organism gro...,44,0,0.48,1,1
GO:0040017,positive regulation of locomotion,67,0,0.73,1,1
GO:0040018,positive regulation of multicellular org...,23,0,0.25,1,1
GO:0042023,DNA endoreduplication,22,0,0.24,1,1
GO:0042051,compound eye photoreceptor development,83,0,0.9,1,1
GO:0042052,rhabdomere development,38,0,0.41,1,1
GO:0042058,regulation of epidermal growth factor re...,37,0,0.4,1,1
GO:0042059,negative regulation of epidermal growth ...,27,0,0.29,1,1
GO:0042063,gliogenesis,82,0,0.89,1,1
GO:0042147,"retrograde transport, endosome to Golgi",31,0,0.34,1,1
GO:0042176,regulation of protein catabolic process,84,0,0.91,1,1
GO:0042178,xenobiotic catabolic process,21,0,0.23,1,1
GO:0042255,ribosome assembly,46,0,0.5,1,1
GO:0042273,ribosomal large subunit biogenesis,65,0,0.7,1,1
GO:0042278,purine nucleoside metabolic process,20,0,0.22,1,1
GO:0042303,molting cycle,63,0,0.68,1,1
GO:0042326,negative regulation of phosphorylation,79,0,0.86,1,1
GO:0042335,cuticle development,127,0,1.38,1,1
GO:0042337,cuticle development involved in chitin-b...,24,0,0.26,1,1
GO:0042386,hemocyte differentiation,37,0,0.4,1,1
GO:0042387,plasmatocyte differentiation,22,0,0.24,1,1
GO:0042391,regulation of membrane potential,70,0,0.76,1,1
GO:0042461,photoreceptor cell development,104,0,1.13,1,1
GO:0042462,eye photoreceptor cell development,88,0,0.95,1,1
GO:0042493,response to drug,22,0,0.24,1,1
GO:0042659,regulation of cell fate specification,24,0,0.26,1,1
GO:0042692,muscle cell differentiation,119,0,1.29,1,1
GO:0042706,eye photoreceptor cell fate commitment,72,0,0.78,1,1
