GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0060249,anatomical structure homeostasis,146,1,1.05,0.65422,1
GO:0098813,nuclear chromosome segregation,146,1,1.05,0.65422,1
GO:0009994,oocyte differentiation,147,1,1.05,0.65675,1
GO:0006357,regulation of transcription by RNA polym...,618,4,4.43,0.65855,1
GO:0051656,establishment of organelle localization,149,1,1.07,0.66176,1
GO:0051962,positive regulation of nervous system de...,149,1,1.07,0.66176,1
GO:0140014,mitotic nuclear division,151,1,1.08,0.6667,1
GO:0006520,cellular amino acid metabolic process,156,1,1.12,0.67875,1
GO:0072594,establishment of protein localization to...,157,1,1.13,0.6811,1
GO:0003008,system process,482,3,3.46,0.68193,1
GO:0009952,anterior/posterior pattern specification,162,1,1.16,0.69264,1
GO:0060341,regulation of cellular localization,163,1,1.17,0.6949,1
GO:0016070,RNA metabolic process,1545,10,11.08,0.69764,1
GO:0006366,transcription by RNA polymerase II,652,4,4.67,0.70062,1
GO:0007059,chromosome segregation,167,1,1.2,0.70376,1
GO:0071705,nitrogen compound transport,656,4,4.7,0.70533,1
GO:0022402,cell cycle process,503,3,3.61,0.71023,1
GO:1903046,meiotic cell cycle process,171,1,1.23,0.71238,1
GO:0007346,regulation of mitotic cell cycle,172,1,1.23,0.71449,1
GO:0001751,compound eye photoreceptor cell differen...,174,1,1.25,0.71868,1
GO:0045664,regulation of neuron differentiation,179,1,1.28,0.72888,1
GO:0001754,eye photoreceptor cell differentiation,181,1,1.3,0.73286,1
GO:0016570,histone modification,184,1,1.32,0.73872,1
GO:0032535,regulation of cellular component size,185,1,1.33,0.74064,1
GO:0007049,cell cycle,688,4,4.93,0.74116,1
GO:0006996,organelle organization,1605,10,11.51,0.74608,1
GO:0016071,mRNA metabolic process,368,2,2.64,0.74957,1
GO:0019725,cellular homeostasis,194,1,1.39,0.75736,1
GO:0010498,proteasomal protein catabolic process,197,1,1.41,0.76269,1
GO:0046530,photoreceptor cell differentiation,201,1,1.44,0.76962,1
GO:0008610,lipid biosynthetic process,207,1,1.48,0.77965,1
GO:0032940,secretion by cell,215,1,1.54,0.79236,1
GO:0051640,organelle localization,217,1,1.56,0.79542,1
GO:0033365,protein localization to organelle,219,1,1.57,0.79844,1
GO:0140352,export from cell,219,1,1.57,0.79844,1
GO:0042254,ribosome biogenesis,221,1,1.58,0.80142,1
GO:0006974,cellular response to DNA damage stimulus,224,1,1.61,0.8058,1
GO:0044283,small molecule biosynthetic process,224,1,1.61,0.8058,1
GO:0070727,cellular macromolecule localization,588,3,4.22,0.80581,1
GO:0046903,secretion,231,1,1.66,0.81566,1
GO:0090304,nucleic acid metabolic process,1728,10,12.39,0.82926,1
GO:0000280,nuclear division,257,1,1.84,0.84817,1
GO:0050767,regulation of neurogenesis,267,1,1.91,0.85912,1
GO:0048285,organelle fission,272,1,1.95,0.8643,1
GO:0030029,actin filament-based process,286,1,2.05,0.87783,1
GO:0045165,cell fate commitment,294,1,2.11,0.88496,1
GO:0019752,carboxylic acid metabolic process,303,1,2.17,0.89249,1
GO:0015031,protein transport,517,2,3.71,0.89472,1
GO:0015833,peptide transport,524,2,3.76,0.89914,1
GO:0042886,amide transport,528,2,3.79,0.90159,1
GO:1903047,mitotic cell cycle process,316,1,2.27,0.90253,1
GO:0043436,oxoacid metabolic process,317,1,2.27,0.90326,1
GO:0034613,cellular protein localization,531,2,3.81,0.90339,1
GO:0045184,establishment of protein localization,533,2,3.82,0.90457,1
GO:0006082,organic acid metabolic process,319,1,2.29,0.90471,1
GO:0034660,ncRNA metabolic process,327,1,2.34,0.9103,1
GO:0006139,nucleobase-containing compound metabolic...,1931,10,13.85,0.92074,1
GO:0051960,regulation of nervous system development,357,1,2.56,0.92853,1
GO:0006886,intracellular protein transport,374,1,2.68,0.9372,1
GO:0046483,heterocycle metabolic process,1992,10,14.28,0.93873,1
GO:1901135,carbohydrate derivative metabolic proces...,401,1,2.88,0.94889,1
GO:0044281,small molecule metabolic process,649,2,4.65,0.95431,1
GO:0006629,lipid metabolic process,429,1,3.08,0.95876,1
GO:0008150,biological_process,6834,49,49,1,1
GO:0000027,ribosomal large subunit assembly,21,0,0.15,1,1
GO:0000041,transition metal ion transport,37,0,0.27,1,1
GO:0000075,cell cycle checkpoint,60,0,0.43,1,1
GO:0000077,DNA damage checkpoint,34,0,0.24,1,1
GO:0000079,regulation of cyclin-dependent protein s...,28,0,0.2,1,1
GO:0000082,G1/S transition of mitotic cell cycle,33,0,0.24,1,1
GO:0000086,G2/M transition of mitotic cell cycle,35,0,0.25,1,1
GO:0000122,negative regulation of transcription by ...,189,0,1.36,1,1
GO:0000132,establishment of mitotic spindle orienta...,20,0,0.14,1,1
GO:0000154,rRNA modification,26,0,0.19,1,1
GO:0000184,nuclear-transcribed mRNA catabolic proce...,21,0,0.15,1,1
GO:0000212,meiotic spindle organization,29,0,0.21,1,1
GO:0000226,microtubule cytoskeleton organization,319,0,2.29,1,1
GO:0000281,mitotic cytokinesis,65,0,0.47,1,1
GO:0000413,protein peptidyl-prolyl isomerization,24,0,0.17,1,1
GO:0000460,maturation of 5.8S rRNA,28,0,0.2,1,1
GO:0000462,maturation of SSU-rRNA from tricistronic...,29,0,0.21,1,1
GO:0000469,cleavage involved in rRNA processing,20,0,0.14,1,1
GO:0000470,maturation of LSU-rRNA,28,0,0.2,1,1
GO:0000723,telomere maintenance,26,0,0.19,1,1
GO:0000724,double-strand break repair via homologou...,60,0,0.43,1,1
GO:0000725,recombinational repair,60,0,0.43,1,1
GO:0000959,mitochondrial RNA metabolic process,27,0,0.19,1,1
GO:0001101,response to acid chemical,21,0,0.15,1,1
GO:0001505,regulation of neurotransmitter levels,112,0,0.8,1,1
GO:0001510,RNA methylation,64,0,0.46,1,1
GO:0001539,cilium or flagellum-dependent cell motil...,48,0,0.34,1,1
GO:0001578,microtubule bundle formation,64,0,0.46,1,1
GO:0001655,urogenital system development,59,0,0.42,1,1
GO:0001666,response to hypoxia,51,0,0.37,1,1
GO:0001703,gastrulation with mouth forming first,42,0,0.3,1,1
GO:0001704,formation of primary germ layer,34,0,0.24,1,1
GO:0001707,mesoderm formation,27,0,0.19,1,1
GO:0001708,cell fate specification,90,0,0.65,1,1
GO:0001737,establishment of imaginal disc-derived w...,26,0,0.19,1,1
GO:0001752,compound eye photoreceptor fate commitme...,71,0,0.51,1,1
GO:0001894,tissue homeostasis,59,0,0.42,1,1
GO:0002052,positive regulation of neuroblast prolif...,23,0,0.16,1,1
GO:0002168,instar larval development,62,0,0.44,1,1
GO:0002181,cytoplasmic translation,135,0,0.97,1,1
GO:0002183,cytoplasmic translational initiation,26,0,0.19,1,1
GO:0002791,regulation of peptide secretion,35,0,0.25,1,1
GO:0003012,muscle system process,35,0,0.25,1,1
GO:0003013,circulatory system process,34,0,0.24,1,1
GO:0003014,renal system process,20,0,0.14,1,1
GO:0003015,heart process,34,0,0.24,1,1
GO:0003333,amino acid transmembrane transport,37,0,0.27,1,1
GO:0003341,cilium movement,63,0,0.45,1,1
GO:0005996,monosaccharide metabolic process,48,0,0.34,1,1
GO:0006006,glucose metabolic process,28,0,0.2,1,1
GO:0006023,aminoglycan biosynthetic process,23,0,0.16,1,1
GO:0006029,proteoglycan metabolic process,20,0,0.14,1,1
GO:0006030,chitin metabolic process,44,0,0.32,1,1
GO:0006040,amino sugar metabolic process,55,0,0.39,1,1
GO:0006066,alcohol metabolic process,111,0,0.8,1,1
GO:0006090,pyruvate metabolic process,33,0,0.24,1,1
GO:0006099,tricarboxylic acid cycle,24,0,0.17,1,1
GO:0006109,regulation of carbohydrate metabolic pro...,21,0,0.15,1,1
GO:0006119,oxidative phosphorylation,77,0,0.55,1,1
GO:0006120,"mitochondrial electron transport, NADH t...",28,0,0.2,1,1
GO:0006163,purine nucleotide metabolic process,136,0,0.98,1,1
GO:0006164,purine nucleotide biosynthetic process,81,0,0.58,1,1
GO:0006165,nucleoside diphosphate phosphorylation,26,0,0.19,1,1
GO:0006220,pyrimidine nucleotide metabolic process,20,0,0.14,1,1
GO:0006221,pyrimidine nucleotide biosynthetic proce...,20,0,0.14,1,1
GO:0006260,DNA replication,116,0,0.83,1,1
GO:0006261,DNA-dependent DNA replication,89,0,0.64,1,1
GO:0006270,DNA replication initiation,27,0,0.19,1,1
GO:0006275,regulation of DNA replication,33,0,0.24,1,1
GO:0006277,DNA amplification,21,0,0.15,1,1
GO:0006281,DNA repair,187,0,1.34,1,1
GO:0006289,nucleotide-excision repair,30,0,0.22,1,1
GO:0006302,double-strand break repair,88,0,0.63,1,1
GO:0006334,nucleosome assembly,28,0,0.2,1,1
GO:0006352,"DNA-templated transcription, initiation",83,0,0.6,1,1
GO:0006354,"DNA-templated transcription, elongation",42,0,0.3,1,1
GO:0006360,transcription by RNA polymerase I,25,0,0.18,1,1
GO:0006364,rRNA processing,148,0,1.06,1,1
GO:0006367,transcription initiation from RNA polyme...,69,0,0.49,1,1
GO:0006368,transcription elongation from RNA polyme...,34,0,0.24,1,1
GO:0006378,mRNA polyadenylation,27,0,0.19,1,1
GO:0006399,tRNA metabolic process,136,0,0.98,1,1
GO:0006400,tRNA modification,68,0,0.49,1,1
GO:0006405,RNA export from nucleus,54,0,0.39,1,1
GO:0006406,mRNA export from nucleus,28,0,0.2,1,1
GO:0006414,translational elongation,34,0,0.24,1,1
GO:0006418,tRNA aminoacylation for protein translat...,39,0,0.28,1,1
GO:0006457,protein folding,96,0,0.69,1,1
GO:0006469,negative regulation of protein kinase ac...,31,0,0.22,1,1
GO:0006470,protein dephosphorylation,96,0,0.69,1,1
GO:0006473,protein acetylation,92,0,0.66,1,1
GO:0006475,internal protein amino acid acetylation,88,0,0.63,1,1
GO:0006476,protein deacetylation,20,0,0.14,1,1
GO:0006479,protein methylation,72,0,0.52,1,1
GO:0006486,protein glycosylation,97,0,0.7,1,1
GO:0006487,protein N-linked glycosylation,37,0,0.27,1,1
GO:0006493,protein O-linked glycosylation,26,0,0.19,1,1
GO:0006505,GPI anchor metabolic process,27,0,0.19,1,1
GO:0006506,GPI anchor biosynthetic process,25,0,0.18,1,1
GO:0006576,cellular biogenic amine metabolic proces...,22,0,0.16,1,1
GO:0006606,protein import into nucleus,49,0,0.35,1,1
GO:0006611,protein export from nucleus,49,0,0.35,1,1
GO:0006612,protein targeting to membrane,38,0,0.27,1,1
GO:0006626,protein targeting to mitochondrion,35,0,0.25,1,1
GO:0006631,fatty acid metabolic process,87,0,0.62,1,1
GO:0006633,fatty acid biosynthetic process,44,0,0.32,1,1
GO:0006635,fatty acid beta-oxidation,28,0,0.2,1,1
GO:0006637,acyl-CoA metabolic process,33,0,0.24,1,1
GO:0006638,neutral lipid metabolic process,43,0,0.31,1,1
GO:0006639,acylglycerol metabolic process,43,0,0.31,1,1
GO:0006641,triglyceride metabolic process,34,0,0.24,1,1
GO:0006643,membrane lipid metabolic process,77,0,0.55,1,1
GO:0006644,phospholipid metabolic process,148,0,1.06,1,1
GO:0006650,glycerophospholipid metabolic process,111,0,0.8,1,1
GO:0006661,phosphatidylinositol biosynthetic proces...,37,0,0.27,1,1
GO:0006664,glycolipid metabolic process,41,0,0.29,1,1
GO:0006665,sphingolipid metabolic process,46,0,0.33,1,1
GO:0006672,ceramide metabolic process,21,0,0.15,1,1
GO:0006697,ecdysone biosynthetic process,32,0,0.23,1,1
GO:0006720,isoprenoid metabolic process,28,0,0.2,1,1
GO:0006730,one-carbon metabolic process,24,0,0.17,1,1
GO:0006749,glutathione metabolic process,20,0,0.14,1,1
GO:0006753,nucleoside phosphate metabolic process,177,0,1.27,1,1
GO:0006754,ATP biosynthetic process,23,0,0.16,1,1
GO:0006805,xenobiotic metabolic process,28,0,0.2,1,1
GO:0006811,ion transport,450,0,3.23,1,1
GO:0006812,cation transport,291,0,2.09,1,1
GO:0006813,potassium ion transport,52,0,0.37,1,1
GO:0006814,sodium ion transport,63,0,0.45,1,1
GO:0006816,calcium ion transport,60,0,0.43,1,1
GO:0006820,anion transport,174,0,1.25,1,1
GO:0006821,chloride transport,26,0,0.19,1,1
GO:0006836,neurotransmitter transport,114,0,0.82,1,1
GO:0006839,mitochondrial transport,79,0,0.57,1,1
GO:0006862,nucleotide transport,20,0,0.14,1,1
GO:0006865,amino acid transport,44,0,0.32,1,1
GO:0006873,cellular ion homeostasis,100,0,0.72,1,1
GO:0006874,cellular calcium ion homeostasis,47,0,0.34,1,1
GO:0006875,cellular metal ion homeostasis,76,0,0.54,1,1
GO:0006885,regulation of pH,23,0,0.16,1,1
GO:0006887,exocytosis,97,0,0.7,1,1
GO:0006888,endoplasmic reticulum to Golgi vesicle-m...,66,0,0.47,1,1
GO:0006890,"retrograde vesicle-mediated transport, G...",24,0,0.17,1,1
GO:0006891,intra-Golgi vesicle-mediated transport,25,0,0.18,1,1
GO:0006892,post-Golgi vesicle-mediated transport,39,0,0.28,1,1
GO:0006893,Golgi to plasma membrane transport,27,0,0.19,1,1
GO:0006898,receptor-mediated endocytosis,56,0,0.4,1,1
GO:0006900,vesicle budding from membrane,20,0,0.14,1,1
GO:0006904,vesicle docking involved in exocytosis,30,0,0.22,1,1
GO:0006906,vesicle fusion,51,0,0.37,1,1
GO:0006913,nucleocytoplasmic transport,102,0,0.73,1,1
GO:0006936,muscle contraction,27,0,0.19,1,1
GO:0006986,response to unfolded protein,33,0,0.24,1,1
GO:0006997,nucleus organization,60,0,0.43,1,1
GO:0007006,mitochondrial membrane organization,30,0,0.22,1,1
GO:0007009,plasma membrane organization,30,0,0.22,1,1
GO:0007010,cytoskeleton organization,572,0,4.1,1,1
GO:0007015,actin filament organization,154,0,1.1,1,1
GO:0007017,microtubule-based process,413,0,2.96,1,1
GO:0007018,microtubule-based movement,165,0,1.18,1,1
GO:0007029,endoplasmic reticulum organization,36,0,0.26,1,1
GO:0007030,Golgi organization,82,0,0.59,1,1
GO:0007031,peroxisome organization,20,0,0.14,1,1
GO:0007041,lysosomal transport,25,0,0.18,1,1
GO:0007051,spindle organization,115,0,0.82,1,1
GO:0007052,mitotic spindle organization,76,0,0.54,1,1
GO:0007062,sister chromatid cohesion,26,0,0.19,1,1
GO:0007088,regulation of mitotic nuclear division,63,0,0.45,1,1
GO:0007091,metaphase/anaphase transition of mitotic...,31,0,0.22,1,1
GO:0007093,mitotic cell cycle checkpoint,47,0,0.34,1,1
GO:0007098,centrosome cycle,71,0,0.51,1,1
GO:0007099,centriole replication,25,0,0.18,1,1
GO:0007112,male meiosis cytokinesis,30,0,0.22,1,1
GO:0007127,meiosis I,43,0,0.31,1,1
GO:0007131,reciprocal meiotic recombination,24,0,0.17,1,1
GO:0007140,male meiotic nuclear division,62,0,0.44,1,1
GO:0007143,female meiotic nuclear division,60,0,0.43,1,1
GO:0007156,homophilic cell adhesion via plasma memb...,42,0,0.3,1,1
GO:0007160,cell-matrix adhesion,21,0,0.15,1,1
GO:0007173,epidermal growth factor receptor signali...,55,0,0.39,1,1
GO:0007178,transmembrane receptor protein serine/th...,57,0,0.41,1,1
GO:0007186,G protein-coupled receptor signaling pat...,147,0,1.05,1,1
GO:0007187,G protein-coupled receptor signaling pat...,46,0,0.33,1,1
GO:0007188,adenylate cyclase-modulating G protein-c...,41,0,0.29,1,1
GO:0007189,adenylate cyclase-activating G protein-c...,26,0,0.19,1,1
GO:0007215,glutamate receptor signaling pathway,20,0,0.14,1,1
GO:0007218,neuropeptide signaling pathway,47,0,0.34,1,1
GO:0007219,Notch signaling pathway,88,0,0.63,1,1
GO:0007224,smoothened signaling pathway,86,0,0.62,1,1
GO:0007264,small GTPase mediated signal transductio...,161,0,1.15,1,1
GO:0007265,Ras protein signal transduction,143,0,1.03,1,1
GO:0007266,Rho protein signal transduction,46,0,0.33,1,1
GO:0007269,neurotransmitter secretion,95,0,0.68,1,1
GO:0007271,"synaptic transmission, cholinergic",23,0,0.16,1,1
GO:0007274,neuromuscular synaptic transmission,71,0,0.51,1,1
GO:0007280,pole cell migration,22,0,0.16,1,1
GO:0007300,ovarian nurse cell to oocyte transport,30,0,0.22,1,1
GO:0007310,oocyte dorsal/ventral axis specification,35,0,0.25,1,1
GO:0007338,single fertilization,28,0,0.2,1,1
GO:0007354,zygotic determination of anterior/poster...,20,0,0.14,1,1
GO:0007398,ectoderm development,23,0,0.16,1,1
GO:0007400,neuroblast fate determination,24,0,0.17,1,1
GO:0007405,neuroblast proliferation,103,0,0.74,1,1
GO:0007406,negative regulation of neuroblast prolif...,34,0,0.24,1,1
GO:0007413,axonal fasciculation,20,0,0.14,1,1
GO:0007420,brain development,102,0,0.73,1,1
GO:0007427,"epithelial cell migration, open tracheal...",39,0,0.28,1,1
GO:0007443,Malpighian tubule morphogenesis,35,0,0.25,1,1
GO:0007446,imaginal disc growth,52,0,0.37,1,1
GO:0007448,anterior/posterior pattern specification...,24,0,0.17,1,1
GO:0007460,R8 cell fate commitment,22,0,0.16,1,1
GO:0007465,R7 cell fate commitment,31,0,0.22,1,1
GO:0007469,antennal development,23,0,0.16,1,1
GO:0007474,imaginal disc-derived wing vein specific...,52,0,0.37,1,1
GO:0007475,apposition of dorsal and ventral imagina...,21,0,0.15,1,1
GO:0007480,imaginal disc-derived leg morphogenesis,68,0,0.49,1,1
GO:0007484,imaginal disc-derived genitalia developm...,24,0,0.17,1,1
GO:0007485,imaginal disc-derived male genitalia dev...,21,0,0.15,1,1
GO:0007494,midgut development,31,0,0.22,1,1
GO:0007517,muscle organ development,92,0,0.66,1,1
GO:0007600,sensory perception,228,0,1.63,1,1
GO:0007601,visual perception,52,0,0.37,1,1
GO:0007605,sensory perception of sound,64,0,0.46,1,1
GO:0007606,sensory perception of chemical stimulus,123,0,0.88,1,1
GO:0007608,sensory perception of smell,94,0,0.67,1,1
GO:0007612,learning,60,0,0.43,1,1
GO:0007614,short-term memory,26,0,0.19,1,1
GO:0007617,mating behavior,71,0,0.51,1,1
GO:0007618,mating,81,0,0.58,1,1
GO:0007619,courtship behavior,51,0,0.37,1,1
GO:0007629,flight behavior,20,0,0.14,1,1
GO:0007631,feeding behavior,41,0,0.29,1,1
GO:0007632,visual behavior,24,0,0.17,1,1
GO:0007635,chemosensory behavior,68,0,0.49,1,1
GO:0008015,blood circulation,27,0,0.19,1,1
GO:0008016,regulation of heart contraction,21,0,0.15,1,1
GO:0008033,tRNA processing,91,0,0.65,1,1
GO:0008049,male courtship behavior,42,0,0.3,1,1
GO:0008052,sensory organ boundary specification,21,0,0.15,1,1
GO:0008064,regulation of actin polymerization or de...,71,0,0.51,1,1
GO:0008088,axo-dendritic transport,46,0,0.33,1,1
GO:0008154,actin polymerization or depolymerization,78,0,0.56,1,1
GO:0008205,ecdysone metabolic process,34,0,0.24,1,1
GO:0008213,protein alkylation,72,0,0.52,1,1
GO:0008277,regulation of G protein-coupled receptor...,25,0,0.18,1,1
GO:0008293,torso signaling pathway,27,0,0.19,1,1
GO:0008306,associative learning,49,0,0.35,1,1
GO:0008344,adult locomotory behavior,75,0,0.54,1,1
GO:0008347,glial cell migration,32,0,0.23,1,1
GO:0008354,germ cell migration,38,0,0.27,1,1
GO:0008355,olfactory learning,40,0,0.29,1,1
GO:0008362,chitin-based embryonic cuticle biosynthe...,21,0,0.15,1,1
GO:0008363,larval chitin-based cuticle development,24,0,0.17,1,1
GO:0008407,chaeta morphogenesis,35,0,0.25,1,1
GO:0008543,fibroblast growth factor receptor signal...,32,0,0.23,1,1
GO:0008544,epidermis development,60,0,0.43,1,1
GO:0008586,imaginal disc-derived wing vein morphoge...,39,0,0.28,1,1
GO:0008587,imaginal disc-derived wing margin morpho...,55,0,0.39,1,1
GO:0008589,regulation of smoothened signaling pathw...,82,0,0.59,1,1
GO:0008593,regulation of Notch signaling pathway,67,0,0.48,1,1
GO:0008652,cellular amino acid biosynthetic process,45,0,0.32,1,1
GO:0008654,phospholipid biosynthetic process,74,0,0.53,1,1
GO:0009060,aerobic respiration,40,0,0.29,1,1
GO:0009062,fatty acid catabolic process,35,0,0.25,1,1
GO:0009064,glutamine family amino acid metabolic pr...,34,0,0.24,1,1
GO:0009066,aspartate family amino acid metabolic pr...,27,0,0.19,1,1
GO:0009072,aromatic amino acid family metabolic pro...,20,0,0.14,1,1
GO:0009100,glycoprotein metabolic process,125,0,0.9,1,1
GO:0009101,glycoprotein biosynthetic process,110,0,0.79,1,1
GO:0009112,nucleobase metabolic process,21,0,0.15,1,1
GO:0009116,nucleoside metabolic process,30,0,0.22,1,1
GO:0009117,nucleotide metabolic process,176,0,1.26,1,1
GO:0009119,ribonucleoside metabolic process,21,0,0.15,1,1
GO:0009123,nucleoside monophosphate metabolic proce...,38,0,0.27,1,1
GO:0009124,nucleoside monophosphate biosynthetic pr...,25,0,0.18,1,1
GO:0009132,nucleoside diphosphate metabolic process,32,0,0.23,1,1
GO:0009135,purine nucleoside diphosphate metabolic ...,23,0,0.16,1,1
GO:0009141,nucleoside triphosphate metabolic proces...,38,0,0.27,1,1
GO:0009142,nucleoside triphosphate biosynthetic pro...,37,0,0.27,1,1
GO:0009144,purine nucleoside triphosphate metabolic...,28,0,0.2,1,1
GO:0009145,purine nucleoside triphosphate biosynthe...,27,0,0.19,1,1
GO:0009150,purine ribonucleotide metabolic process,127,0,0.91,1,1
GO:0009152,purine ribonucleotide biosynthetic proce...,75,0,0.54,1,1
GO:0009156,ribonucleoside monophosphate biosyntheti...,23,0,0.16,1,1
GO:0009161,ribonucleoside monophosphate metabolic p...,30,0,0.22,1,1
GO:0009165,nucleotide biosynthetic process,114,0,0.82,1,1
GO:0009179,purine ribonucleoside diphosphate metabo...,23,0,0.16,1,1
GO:0009185,ribonucleoside diphosphate metabolic pro...,24,0,0.17,1,1
GO:0009187,cyclic nucleotide metabolic process,20,0,0.14,1,1
GO:0009199,ribonucleoside triphosphate metabolic pr...,33,0,0.24,1,1
GO:0009201,ribonucleoside triphosphate biosynthetic...,32,0,0.23,1,1
GO:0009205,purine ribonucleoside triphosphate metab...,28,0,0.2,1,1
GO:0009206,purine ribonucleoside triphosphate biosy...,27,0,0.19,1,1
GO:0009247,glycolipid biosynthetic process,34,0,0.24,1,1
GO:0009259,ribonucleotide metabolic process,141,0,1.01,1,1
GO:0009260,ribonucleotide biosynthetic process,88,0,0.63,1,1
GO:0009266,response to temperature stimulus,91,0,0.65,1,1
GO:0009308,amine metabolic process,28,0,0.2,1,1
GO:0009311,oligosaccharide metabolic process,22,0,0.16,1,1
GO:0009404,toxin metabolic process,21,0,0.15,1,1
GO:0009407,toxin catabolic process,21,0,0.15,1,1
GO:0009408,response to heat,58,0,0.42,1,1
GO:0009410,response to xenobiotic stimulus,28,0,0.2,1,1
GO:0009451,RNA modification,115,0,0.82,1,1
GO:0009566,fertilization,31,0,0.22,1,1
GO:0009612,response to mechanical stimulus,31,0,0.22,1,1
GO:0009743,response to carbohydrate,26,0,0.19,1,1
GO:0009755,hormone-mediated signaling pathway,35,0,0.25,1,1
GO:0009913,epidermal cell differentiation,51,0,0.37,1,1
GO:0009954,proximal/distal pattern formation,24,0,0.17,1,1
GO:0010001,glial cell differentiation,36,0,0.26,1,1
GO:0010004,gastrulation involving germ band extensi...,42,0,0.3,1,1
GO:0010038,response to metal ion,58,0,0.42,1,1
GO:0010160,formation of animal organ boundary,38,0,0.27,1,1
GO:0010256,endomembrane system organization,172,0,1.23,1,1
GO:0010389,regulation of G2/M transition of mitotic...,31,0,0.22,1,1
GO:0010453,regulation of cell fate commitment,39,0,0.28,1,1
GO:0010632,regulation of epithelial cell migration,43,0,0.31,1,1
GO:0010634,positive regulation of epithelial cell m...,33,0,0.24,1,1
GO:0010639,negative regulation of organelle organiz...,91,0,0.65,1,1
GO:0010669,epithelial structure maintenance,27,0,0.19,1,1
GO:0010721,negative regulation of cell development,88,0,0.63,1,1
GO:0010883,regulation of lipid storage,42,0,0.3,1,1
GO:0010921,regulation of phosphatase activity,23,0,0.16,1,1
GO:0010948,negative regulation of cell cycle proces...,62,0,0.44,1,1
GO:0010959,regulation of metal ion transport,41,0,0.29,1,1
GO:0010965,regulation of mitotic sister chromatid s...,31,0,0.22,1,1
GO:0010970,transport along microtubule,78,0,0.56,1,1
GO:0010977,negative regulation of neuron projection...,21,0,0.15,1,1
GO:0014016,neuroblast differentiation,39,0,0.28,1,1
GO:0014017,neuroblast fate commitment,28,0,0.2,1,1
GO:0014706,striated muscle tissue development,23,0,0.16,1,1
GO:0015672,monovalent inorganic cation transport,159,0,1.14,1,1
GO:0015698,inorganic anion transport,44,0,0.32,1,1
GO:0015711,organic anion transport,129,0,0.92,1,1
GO:0015718,monocarboxylic acid transport,32,0,0.23,1,1
GO:0015748,organophosphate ester transport,42,0,0.3,1,1
GO:0015849,organic acid transport,81,0,0.58,1,1
GO:0015914,phospholipid transport,22,0,0.16,1,1
GO:0016042,lipid catabolic process,104,0,0.75,1,1
GO:0016050,vesicle organization,106,0,0.76,1,1
GO:0016051,carbohydrate biosynthetic process,45,0,0.32,1,1
GO:0016053,organic acid biosynthetic process,97,0,0.7,1,1
GO:0016055,Wnt signaling pathway,119,0,0.85,1,1
GO:0016072,rRNA metabolic process,155,0,1.11,1,1
GO:0016073,snRNA metabolic process,29,0,0.21,1,1
GO:0016079,synaptic vesicle exocytosis,59,0,0.42,1,1
GO:0016081,synaptic vesicle docking,21,0,0.15,1,1
GO:0016125,sterol metabolic process,47,0,0.34,1,1
GO:0016126,sterol biosynthetic process,39,0,0.28,1,1
GO:0016180,snRNA processing,23,0,0.16,1,1
GO:0016198,axon choice point recognition,23,0,0.16,1,1
GO:0016199,axon midline choice point recognition,21,0,0.15,1,1
GO:0016203,muscle attachment,34,0,0.24,1,1
GO:0016311,dephosphorylation,149,0,1.07,1,1
GO:0016319,mushroom body development,66,0,0.47,1,1
GO:0016321,female meiosis chromosome segregation,31,0,0.22,1,1
GO:0016325,oocyte microtubule cytoskeleton organiza...,29,0,0.21,1,1
GO:0016333,morphogenesis of follicular epithelium,49,0,0.35,1,1
GO:0016334,establishment or maintenance of polarity...,26,0,0.19,1,1
GO:0016339,calcium-dependent cell-cell adhesion via...,20,0,0.14,1,1
GO:0016482,cytosolic transport,56,0,0.4,1,1
GO:0016571,histone methylation,54,0,0.39,1,1
GO:0016573,histone acetylation,87,0,0.62,1,1
GO:0016575,histone deacetylation,20,0,0.14,1,1
GO:0016579,protein deubiquitination,43,0,0.31,1,1
GO:0017004,cytochrome complex assembly,26,0,0.19,1,1
GO:0017038,protein import,77,0,0.55,1,1
GO:0017085,response to insecticide,27,0,0.19,1,1
GO:0017143,insecticide metabolic process,21,0,0.15,1,1
GO:0017148,negative regulation of translation,44,0,0.32,1,1
GO:0017157,regulation of exocytosis,27,0,0.19,1,1
GO:0018022,peptidyl-lysine methylation,50,0,0.36,1,1
GO:0018105,peptidyl-serine phosphorylation,42,0,0.3,1,1
GO:0018205,peptidyl-lysine modification,154,0,1.1,1,1
GO:0018208,peptidyl-proline modification,27,0,0.19,1,1
GO:0018209,peptidyl-serine modification,45,0,0.32,1,1
GO:0018393,internal peptidyl-lysine acetylation,88,0,0.63,1,1
GO:0018394,peptidyl-lysine acetylation,88,0,0.63,1,1
GO:0019098,reproductive behavior,78,0,0.56,1,1
GO:0019216,regulation of lipid metabolic process,44,0,0.32,1,1
GO:0019318,hexose metabolic process,41,0,0.29,1,1
GO:0019395,fatty acid oxidation,30,0,0.22,1,1
GO:0019637,organophosphate metabolic process,346,0,2.48,1,1
GO:0019693,ribose phosphate metabolic process,144,0,1.03,1,1
GO:0019722,calcium-mediated signaling,28,0,0.2,1,1
GO:0019751,polyol metabolic process,42,0,0.3,1,1
GO:0019915,lipid storage,56,0,0.4,1,1
GO:0019932,second-messenger-mediated signaling,72,0,0.52,1,1
