,ProteinID,Length
11699,NP_650896.2,109
11700,NP_650897.3,573
11701,NP_650898.1,650
11702,NP_650901.2,594
11703,NP_650904.3,1040
11704,NP_650905.2,381
11705,NP_650906.1,263
11706,NP_650907.2,363
11707,NP_650909.1,284
11708,NP_650910.1,249
11709,NP_650916.1,281
11710,NP_650917.1,149
11711,NP_650918.1,447
11712,NP_650920.3,725
11713,NP_650921.1,179
11714,NP_650924.3,868
11715,NP_650925.1,853
11716,NP_650931.1,522
11717,NP_650933.2,625
11718,NP_650934.1,229
11719,NP_650937.3,245
11720,NP_650938.2,323
11721,NP_650939.2,1330
11722,NP_650940.2,974
11723,NP_650941.3,546
11724,NP_650942.1,766
11725,NP_650943.1,286
11726,NP_650945.1,196
11727,NP_650946.3,684
11728,NP_650947.1,320
11729,NP_650948.2,896
11730,NP_650951.1,554
11731,NP_650952.2,428
11732,NP_650954.1,309
11733,NP_650955.1,393
11734,NP_650956.1,1019
11735,NP_650959.2,738
11736,NP_650961.2,142
11737,NP_650963.2,319
11738,NP_650965.1,95
11739,NP_650967.2,1108
11740,NP_650970.2,200
11741,NP_650974.1,281
11742,NP_650975.1,156
11743,NP_650976.1,260
11744,NP_650979.1,968
11745,NP_650983.1,173
11746,NP_650984.1,302
11747,NP_650987.1,254
11748,NP_650988.1,426
11749,NP_650989.6,132
11750,NP_650991.1,395
11751,NP_650993.1,121
11752,NP_650994.1,186
11753,NP_650995.1,179
11754,NP_650996.1,373
11755,NP_650997.1,562
11756,NP_650998.1,552
11757,NP_650999.1,353
11758,NP_651001.2,178
11759,NP_651002.3,293
11760,NP_651004.1,547
11761,NP_651005.1,576
11762,NP_651006.1,239
11763,NP_651007.1,257
11764,NP_651009.1,444
11765,NP_651019.1,334
11766,NP_651020.1,111
11767,NP_651021.1,177
11768,NP_651023.1,254
11769,NP_651030.1,744
11770,NP_651031.1,1136
11771,NP_651034.2,267
11772,NP_651035.1,342
11773,NP_651036.1,189
11774,NP_651037.1,706
11775,NP_651040.3,496
11776,NP_651043.2,759
11777,NP_651044.1,2059
11778,NP_651048.1,389
11779,NP_651050.1,179
11780,NP_651051.1,176
11781,NP_651052.1,278
11782,NP_651054.1,229
11783,NP_651055.1,126
11784,NP_651058.1,403
11785,NP_651060.1,277
11786,NP_651062.3,322
11787,NP_651063.1,295
11788,NP_651066.2,356
11789,NP_651069.1,362
11790,NP_651070.3,948
11791,NP_651072.1,361
11792,NP_651078.1,142
11793,NP_651079.2,853
11794,NP_651080.2,1200
11795,NP_651081.1,830
11796,NP_651082.1,515
11797,NP_651085.2,772
11798,NP_651086.1,919
11799,NP_651088.1,398
11800,NP_651090.2,281
11801,NP_651091.1,501
11802,NP_651092.1,691
11803,NP_651093.1,237
11804,NP_651094.2,323
11805,NP_651095.1,411
11806,NP_651096.1,741
11807,NP_651097.1,696
11808,NP_651098.2,686
11809,NP_651099.1,424
11810,NP_651102.3,466
11811,NP_651104.1,272
11812,NP_651110.1,424
11813,NP_651111.1,321
11814,NP_651112.1,91
11815,NP_651113.1,223
11816,NP_651114.1,361
11817,NP_651116.1,397
11818,NP_651118.1,320
11819,NP_651119.2,792
11820,NP_651123.1,401
11821,NP_651124.1,401
11822,NP_651126.3,806
11823,NP_651128.1,350
11824,NP_651129.1,211
11825,NP_651136.1,743
11826,NP_651139.1,550
11827,NP_651140.1,535
11828,NP_651141.2,479
11829,NP_651142.3,116
11830,NP_651145.2,119
11831,NP_651147.2,545
11832,NP_651148.2,559
11833,NP_651150.1,411
11834,NP_651152.1,539
11835,NP_651153.1,519
11836,NP_651154.1,540
11837,NP_651158.1,699
11838,NP_651159.3,695
11839,NP_651160.3,685
11840,NP_651161.1,383
11841,NP_651165.1,216
11842,NP_651166.1,207
11843,NP_651167.3,372
11844,NP_651168.1,400
11845,NP_651170.1,1398
11846,NP_651171.1,229
11847,NP_651172.1,561
11848,NP_651173.2,306
11849,NP_651174.2,311
11850,NP_651175.4,509
11851,NP_651176.1,284
11852,NP_651177.1,382
11853,NP_651178.1,449
11854,NP_651180.3,200
11855,NP_651181.1,182
11856,NP_651182.2,619
11857,NP_651184.1,211
11858,NP_651185.1,254
11859,NP_651186.1,276
11860,NP_651191.1,578
11861,NP_651194.1,295
11862,NP_651196.1,371
11863,NP_651200.1,233
11864,NP_651204.1,608
11865,NP_651206.3,758
11866,NP_651208.1,447
11867,NP_651209.1,422
11868,NP_651211.2,1238
11869,NP_651212.1,290
11870,NP_651213.1,144
11871,NP_651214.2,669
11872,NP_651217.2,516
11873,NP_651218.1,710
11874,NP_651219.1,170
11875,NP_651220.3,525
11876,NP_651221.1,544
11877,NP_651223.2,306
11878,NP_651224.1,329
11879,NP_651226.1,354
11880,NP_651228.1,1122
11881,NP_651229.2,903
11882,NP_651231.1,584
11883,NP_651233.1,364
11884,NP_651237.1,589
11885,NP_651239.1,477
11886,NP_651240.1,570
11887,NP_651242.1,295
11888,NP_651243.1,1004
11889,NP_651245.1,1430
11890,NP_651249.2,1569
11891,NP_651250.2,516
11892,NP_651251.3,493
11893,NP_651252.1,200
11894,NP_651254.1,237
11895,NP_651256.2,348
11896,NP_651257.1,479
11897,NP_651258.1,429
11898,NP_651261.2,331
11899,NP_651262.1,231
11900,NP_651264.2,280
11901,NP_651265.1,252
11902,NP_651266.1,406
11903,NP_651268.1,1729
11904,NP_651272.1,647
11905,NP_651276.2,961
11906,NP_651278.2,475
11907,NP_651279.1,697
11908,NP_651280.1,67
11909,NP_651281.1,374
11910,NP_651285.1,462
11911,NP_651288.1,1654
11912,NP_651289.1,250
11913,NP_651290.1,527
11914,NP_651291.1,653
11915,NP_651293.1,841
11916,NP_651295.1,186
11917,NP_651296.1,180
11918,NP_651298.1,279
11919,NP_651300.1,132
11920,NP_651301.1,362
11921,NP_651302.1,142
11922,NP_651307.2,604
11923,NP_651309.2,463
11924,NP_651312.2,754
11925,NP_651314.1,730
11926,NP_651315.2,389
11927,NP_651316.1,527
11928,NP_651319.2,322
11929,NP_651320.1,113
11930,NP_651321.1,948
11931,NP_651323.3,206
11932,NP_651326.1,302
11933,NP_651327.1,181
11934,NP_651329.4,1153
11935,NP_651331.1,231
11936,NP_651335.2,298
11937,NP_651340.1,367
11938,NP_651343.1,419
11939,NP_651348.1,235
11940,NP_651349.1,773
11941,NP_651350.2,993
11942,NP_651351.1,177
11943,NP_651353.1,623
11944,NP_651356.1,429
11945,NP_651357.1,250
11946,NP_651358.4,250
11947,NP_651363.1,336
11948,NP_651364.1,130
11949,NP_651365.1,538
11950,NP_651369.1,420
11951,NP_651370.2,422
11952,NP_651371.1,413
11953,NP_651372.1,439
11954,NP_651373.2,422
11955,NP_651374.2,422
11956,NP_651375.1,416
11957,NP_651378.1,417
11958,NP_651380.2,425
11959,NP_651382.2,415
11960,NP_651383.1,414
11961,NP_651384.2,414
11962,NP_651385.3,405
11963,NP_651387.1,409
11964,NP_651389.3,1426
11965,NP_651390.2,1332
11966,NP_651391.1,657
11967,NP_651392.2,523
11968,NP_651393.1,471
11969,NP_651395.1,640
11970,NP_651396.1,363
11971,NP_651397.1,189
11972,NP_651398.1,1311
11973,NP_651400.1,523
11974,NP_651401.1,213
11975,NP_651402.1,614
11976,NP_651403.1,432
11977,NP_651405.1,148
11978,NP_651407.3,652
11979,NP_651411.1,607
11980,NP_651414.1,111
11981,NP_651415.1,297
11982,NP_651425.2,290
11983,NP_651426.1,276
11984,NP_651427.2,283
11985,NP_651428.2,302
11986,NP_651432.1,164
11987,NP_651433.1,298
11988,NP_651434.3,395
11989,NP_651435.1,515
11990,NP_651439.2,454
11991,NP_651440.1,270
11992,NP_651441.1,677
11993,NP_651446.2,698
11994,NP_651448.2,388
11995,NP_651451.1,613
11996,NP_651453.3,1391
11997,NP_651455.1,256
11998,NP_651456.1,253
11999,NP_651457.1,228
12000,NP_651458.1,195
12001,NP_651459.2,158
12002,NP_651464.2,334
12003,NP_651466.1,616
12004,NP_651471.2,434
12005,NP_651472.2,371
12006,NP_651479.2,121
12007,NP_651480.1,523
12008,NP_651481.1,688
12009,NP_651484.1,288
12010,NP_651485.1,220
12011,NP_651486.1,286
12012,NP_651487.1,229
12013,NP_651488.1,247
12014,NP_651489.2,274
12015,NP_651490.1,241
12016,NP_651491.1,228
12017,NP_651492.1,256
12018,NP_651494.1,283
12019,NP_651496.1,245
12020,NP_651497.1,373
12021,NP_651498.1,402
12022,NP_651502.2,186
12023,NP_651507.1,328
12024,NP_651508.1,599
12025,NP_651510.1,184
12026,NP_651511.1,167
12027,NP_651513.1,405
12028,NP_651514.1,469
12029,NP_651517.1,399
12030,NP_651519.1,360
12031,NP_651520.1,676
12032,NP_651521.1,338
12033,NP_651522.1,337
12034,NP_651523.1,337
12035,NP_651524.1,339
12036,NP_651525.1,341
12037,NP_651526.1,341
12038,NP_651528.2,547
12039,NP_651529.2,366
12040,NP_651530.1,235
12041,NP_651531.1,258
12042,NP_651532.1,289
12043,NP_651533.3,1074
12044,NP_651535.1,311
12045,NP_651538.1,463
12046,NP_651539.3,381
12047,NP_651540.1,866
12048,NP_651541.2,884
12049,NP_651543.1,377
12050,NP_651544.1,381
12051,NP_651547.1,294
12052,NP_651548.1,271
12053,NP_651549.1,720
12054,NP_651550.1,312
12055,NP_651551.1,249
12056,NP_651552.1,135
12057,NP_651555.1,1120
12058,NP_651556.2,254
12059,NP_651558.2,288
12060,NP_651560.2,1555
12061,NP_651562.2,898
12062,NP_651564.1,391
12063,NP_651565.1,154
12064,NP_651566.1,448
12065,NP_651568.1,303
12066,NP_651570.1,1511
12067,NP_651572.2,428
12068,NP_651576.1,163
12069,NP_651578.1,412
12070,NP_651579.1,157
12071,NP_651580.3,330
12072,NP_651581.2,398
12073,NP_651582.1,836
12074,NP_651591.2,163
12075,NP_651592.2,283
12076,NP_651593.1,713
12077,NP_651595.1,359
12078,NP_651596.1,278
12079,NP_651600.1,379
12080,NP_651601.1,787
12081,NP_651603.1,717
12082,NP_651605.1,975
12083,NP_651607.1,265
12084,NP_651614.1,111
12085,NP_651615.2,300
12086,NP_651617.1,683
12087,NP_651620.1,421
12088,NP_651621.2,696
12089,NP_651622.2,315
12090,NP_651623.1,535
12091,NP_651624.2,2119
12092,NP_651625.1,668
12093,NP_651627.1,370
12094,NP_651628.1,808
12095,NP_651630.3,558
12096,NP_651632.2,366
12097,NP_651633.1,298
12098,NP_651635.2,621
12099,NP_651636.1,1222
12100,NP_651641.1,681
12101,NP_651643.1,682
12102,NP_651644.1,671
12103,NP_651645.1,700
12104,NP_651646.2,707
12105,NP_651648.5,458
12106,NP_651649.1,413
12107,NP_651652.2,517
12108,NP_651653.2,179
12109,NP_651655.1,835
12110,NP_651656.2,414
12111,NP_651657.1,323
12112,NP_651658.1,756
12113,NP_651659.2,574
12114,NP_651660.1,306
12115,NP_651661.1,319
12116,NP_651662.1,319
12117,NP_651664.2,771
12118,NP_651665.2,852
12119,NP_651667.1,685
12120,NP_651668.1,365
12121,NP_651669.1,503
12122,NP_651670.1,796
12123,NP_651671.1,654
12124,NP_651672.1,855
12125,NP_651673.1,171
12126,NP_651674.3,999
12127,NP_651675.1,322
12128,NP_651678.1,1374
12129,NP_651679.2,1320
12130,NP_651681.2,168
12131,NP_651682.1,179
12132,NP_651683.1,344
12133,NP_651684.1,133
12134,NP_651685.2,872
12135,NP_651691.4,1397
12136,NP_651694.1,251
12137,NP_651695.1,115
12138,NP_651699.1,211
12139,NP_651701.1,374
12140,NP_651703.1,317
12141,NP_651704.2,550
12142,NP_651705.2,587
12143,NP_651708.2,511
12144,NP_651709.1,1380
12145,NP_651710.1,254
12146,NP_651711.1,151
12147,NP_651712.1,137
12148,NP_651714.1,297
12149,NP_651715.1,202
12150,NP_651717.1,326
12151,NP_651718.1,296
12152,NP_651721.1,597
12153,NP_651724.1,314
12154,NP_651725.1,335
12155,NP_651726.1,975
12156,NP_651727.1,253
12157,NP_651728.1,306
12158,NP_651731.1,447
12159,NP_651732.1,253
12160,NP_651733.1,744
12161,NP_651738.1,352
12162,NP_651739.1,309
12163,NP_651745.1,158
12164,NP_651750.1,742
12165,NP_651751.1,153
12166,NP_651752.1,306
12167,NP_651753.2,3731
12168,NP_651754.1,1392
12169,NP_651755.2,384
12170,NP_651756.1,472
12171,NP_651757.1,161
12172,NP_651758.1,410
12173,NP_651761.2,602
12174,NP_651763.4,608
12175,NP_651764.1,64
12176,NP_651765.1,457
12177,NP_651766.1,332
12178,NP_651767.2,227
12179,NP_651769.1,112
12180,NP_651770.1,158
12181,NP_651772.1,774
12182,NP_651778.1,145
12183,NP_651780.1,334
12184,NP_651781.1,420
12185,NP_651782.1,194
12186,NP_651783.1,424
12187,NP_651784.2,418
12188,NP_651786.1,180
12189,NP_651789.1,188
12190,NP_651791.2,692
12191,NP_651792.1,666
12192,NP_651794.2,255
12193,NP_651799.1,267
12194,NP_651800.2,267
12195,NP_651801.1,527
12196,NP_651806.2,547
12197,NP_651807.1,195
12198,NP_651811.1,399
12199,NP_651812.1,638
12200,NP_651814.1,481
12201,NP_651815.1,390
12202,NP_651818.1,649
12203,NP_651819.1,356
12204,NP_651821.3,370
12205,NP_651825.4,187
12206,NP_651829.1,241
12207,NP_651830.1,358
12208,NP_651831.1,410
12209,NP_651832.3,581
12210,NP_651833.1,390
12211,NP_651834.2,137
12212,NP_651835.1,143
12213,NP_651836.2,814
12214,NP_651837.1,270
12215,NP_651838.1,223
12216,NP_651839.1,529
12217,NP_651841.3,521
12218,NP_651842.3,802
12219,NP_651843.1,251
12220,NP_651844.3,147
12221,NP_651849.1,919
12222,NP_651850.1,307
12223,NP_651851.1,357
12224,NP_651853.1,628
12225,NP_651854.2,116
12226,NP_651855.1,511
12227,NP_651857.2,342
12228,NP_651860.2,595
12229,NP_651866.1,521
12230,NP_651869.1,204
12231,NP_651871.2,805
12232,NP_651872.1,815
12233,NP_651873.3,448
12234,NP_651876.1,262
12235,NP_651878.1,372
12236,NP_651881.2,1664
12237,NP_651882.1,298
12238,NP_651883.1,424
12239,NP_651884.1,207
12240,NP_651885.1,110
12241,NP_651886.1,246
12242,NP_651887.1,302
12243,NP_651888.1,489
12244,NP_651889.3,622
12245,NP_651891.2,591
12246,NP_651892.1,188
12247,NP_651893.1,686
12248,NP_651898.2,603
12249,NP_651899.2,773
12250,NP_651900.1,263
12251,NP_651901.3,487
12252,NP_651903.2,492
12253,NP_651908.1,271
12254,NP_651912.3,463
12255,NP_651922.1,1469
12256,NP_651923.2,1406
12257,NP_651924.2,1349
12258,NP_651927.1,652
12259,NP_651928.1,606
12260,NP_651930.2,636
12261,NP_651933.1,767
12262,NP_651936.1,1483
12263,NP_651939.4,649
12264,NP_651941.2,910
12265,NP_651942.2,946
12266,NP_651944.1,168
12267,NP_651951.1,599
12268,NP_651958.2,585
12269,NP_651960.2,2263
12270,NP_651961.1,422
12271,NP_651966.2,355
12272,NP_651967.2,219
12273,NP_651968.1,266
12274,NP_651971.2,365
12275,NP_651972.1,159
12276,NP_651973.4,818
12277,NP_651976.1,687
12278,NP_651978.2,438
12279,NP_651980.1,51
12280,NP_651982.1,902
12281,NP_651985.1,406
12282,NP_651986.2,1142
12283,NP_651987.1,246
12284,NP_651990.1,160
12285,NP_651995.1,366
12286,NP_651999.1,286
12287,NP_652001.2,533
12288,NP_652007.1,746
12289,NP_652011.3,881
12290,NP_652012.1,532
12291,NP_652014.1,282
12292,NP_652015.1,585
12293,NP_652016.1,1006
12294,NP_652021.1,504
12295,NP_652031.2,224
12296,NP_652032.1,545
12297,NP_652037.1,100
12298,NP_652039.2,1711
12299,NP_652041.2,292
12300,NP_652046.1,364
12301,NP_652048.2,161
12302,NP_652054.1,467
12303,NP_652056.2,378
12304,NP_652058.1,669
12305,NP_652063.1,861
12306,NP_652069.2,632
12307,NP_652072.1,683
12308,NP_652101.2,321
12309,NP_652145.1,924
12310,NP_652176.1,119
12311,NP_652183.2,490
12312,NP_652187.1,94
12313,NP_652189.1,85
12314,NP_652230.1,80
12315,NP_652254.3,144
12316,NP_652259.2,106
12317,NP_652269.3,197
12318,NP_652283.1,98
12319,NP_652291.1,58
12320,NP_652293.1,63
12321,NP_652302.1,107
12322,NP_652315.2,280
12323,NP_652319.1,59
12324,NP_652325.2,97
12325,NP_652326.1,88
12326,NP_652332.1,126
12327,NP_652334.2,291
12328,NP_652335.1,448
12329,NP_652336.2,106
12330,NP_652341.1,95
12331,NP_652351.1,77
12332,NP_652353.2,53
12333,NP_652360.1,99
12334,NP_652363.1,53
12335,NP_652366.1,40
12336,NP_652367.1,76
12337,NP_652369.1,58
12338,NP_652374.2,110
12339,NP_652376.2,767
12340,NP_652377.1,54
12341,NP_652380.2,79
12342,NP_652381.1,571
12343,NP_652383.1,71
12344,NP_652384.1,73
12345,NP_652388.1,72
12346,NP_652399.3,61
12347,NP_652401.1,92
12348,NP_652406.1,97
12349,NP_652408.2,68
12350,NP_652413.1,90
12351,NP_652414.2,99
12352,NP_652415.2,94
12353,NP_652417.2,93
12354,NP_652418.1,97
12355,NP_652431.1,82
12356,NP_652433.1,66
12357,NP_652444.1,94
12358,NP_652458.1,63
12359,NP_652459.1,62
12360,NP_652462.3,326
12361,NP_652465.1,69
12362,NP_652484.1,74
12363,NP_652488.1,67
12364,NP_652499.2,72
12365,NP_652500.1,64
12366,NP_652513.1,99
12367,NP_652514.1,89
12368,NP_652526.1,400
12369,NP_652530.1,72
12370,NP_652531.1,65
12371,NP_652546.2,95
12372,NP_652547.1,77
12373,NP_652551.1,97
12374,NP_652552.1,471
12375,NP_652555.1,79
12376,NP_652561.1,146
12377,NP_652562.2,222
12378,NP_652565.1,127
12379,NP_652569.2,96
12380,NP_652574.3,126
12381,NP_652582.1,72
12382,NP_652601.3,1123
12383,NP_652605.1,259
12384,NP_652607.1,1579
12385,NP_652608.1,456
12386,NP_652610.1,1078
12387,NP_652613.1,122
12388,NP_652619.1,529
12389,NP_652622.3,527
12390,NP_652623.2,527
12391,NP_652625.2,521
12392,NP_652626.1,528
12393,NP_652628.2,539
12394,NP_652633.1,328
12395,NP_652634.1,444
12396,NP_652635.2,223
12397,NP_652637.1,282
12398,NP_652638.2,994
12399,NP_652639.1,389
12400,NP_652640.1,236
12401,NP_652641.1,359
12402,NP_652642.2,269
12403,NP_652645.1,364
12404,NP_652647.2,410
12405,NP_652648.1,433
12406,NP_652649.1,438
12407,NP_652650.2,418
12408,NP_652652.3,341
12409,NP_652658.1,128
12410,NP_652662.1,105
12411,NP_652664.2,398
12412,NP_652665.3,540
12413,NP_652666.2,199
12414,NP_652668.1,385
12415,NP_652670.2,300
12416,NP_652673.2,267
12417,NP_652708.3,87
12418,NP_652709.1,99
12419,NP_652710.1,90
12420,NP_652712.2,409
12421,NP_652714.2,389
12422,NP_652724.1,578
12423,NP_652731.1,383
12424,NP_659571.1,106
12425,NP_659573.1,245
12426,NP_660192.1,307
12427,NP_660194.1,179
12428,NP_663309.1,45
12429,NP_663310.1,85
12430,NP_663311.1,93
12431,NP_665880.2,908
12432,NP_665881.1,64
12433,NP_722456.1,252
12434,NP_722590.2,1998
12435,NP_722605.1,699
12436,NP_722615.1,5560
12437,NP_722627.1,713
12438,NP_722629.1,408
12439,NP_722636.1,428
12440,NP_722652.1,204
12441,NP_722663.1,805
12442,NP_722673.1,169
12443,NP_722679.1,249
12444,NP_722687.1,139
12445,NP_722701.2,236
12446,NP_722702.1,192
12447,NP_722707.1,393
12448,NP_722721.1,500
12449,NP_722729.2,378
12450,NP_722731.1,389
12451,NP_722732.2,383
12452,NP_722733.1,394
12453,NP_722734.1,673
12454,NP_722745.1,431
12455,NP_722765.2,739
12456,NP_722779.1,318
12457,NP_722780.1,319
12458,NP_722785.1,251
12459,NP_722789.1,264
12460,NP_722791.1,178
12461,NP_722807.1,372
12462,NP_722835.1,134
12463,NP_722858.1,425
12464,NP_722889.1,609
12465,NP_722909.2,630
12466,NP_722915.1,277
12467,NP_722917.2,723
12468,NP_722922.1,392
12469,NP_722933.1,109
12470,NP_722942.1,148
12471,NP_722945.2,401
12472,NP_722953.1,758
12473,NP_722959.1,355
12474,NP_722974.1,1449
12475,NP_723031.1,271
12476,NP_723044.1,1779
12477,NP_723086.1,241
12478,NP_723087.1,612
12479,NP_723089.1,424
12480,NP_723103.1,606
12481,NP_723116.1,249
12482,NP_723119.1,215
12483,NP_723159.1,557
12484,NP_723162.1,58
12485,NP_723165.2,939
12486,NP_723186.2,704
12487,NP_723188.1,766
12488,NP_723199.1,408
12489,NP_723202.2,711
12490,NP_723211.1,262
12491,NP_723214.2,2892
12492,NP_723220.2,207
12493,NP_723224.2,715
12494,NP_723226.1,258
12495,NP_723227.1,234
12496,NP_723234.2,657
12497,NP_723263.2,1190
12498,NP_723294.1,2122
12499,NP_723310.1,403
12500,NP_723315.3,696
12501,NP_723327.1,358
12502,NP_723346.2,648
12503,NP_723348.1,197
12504,NP_723362.1,196
12505,NP_723377.1,555
12506,NP_723378.2,182
12507,NP_723383.1,504
12508,NP_723390.1,333
12509,NP_723396.1,1005
12510,NP_723401.1,117
12511,NP_723413.1,732
12512,NP_723441.2,532
12513,NP_723444.2,123
12514,NP_723450.1,319
12515,NP_723477.1,121
12516,NP_723484.1,196
12517,NP_723501.2,706
12518,NP_723502.2,103
12519,NP_723504.1,146
12520,NP_723505.2,142
12521,NP_723510.1,428
12522,NP_723527.1,484
12523,NP_723538.3,718
12524,NP_723549.1,408
12525,NP_723568.1,121
12526,NP_723576.1,491
12527,NP_723592.1,739
12528,NP_723601.1,185
12529,NP_723607.1,531
12530,NP_723611.1,281
12531,NP_723670.2,1365
12532,NP_723700.1,970
12533,NP_723703.1,308
12534,NP_723704.1,398
12535,NP_723721.1,613
12536,NP_723730.2,1093
12537,NP_723731.1,162
12538,NP_723732.2,701
12539,NP_723735.2,564
12540,NP_723741.1,182
12541,NP_723746.1,431
12542,NP_723757.1,216
12543,NP_723771.4,1094
12544,NP_723772.2,1549
12545,NP_723787.1,487
12546,NP_723789.2,393
12547,NP_723797.3,639
12548,NP_723799.1,162
12549,NP_723803.2,212
12550,NP_723811.1,380
12551,NP_723827.1,514
12552,NP_723828.1,672
12553,NP_723847.1,189
12554,NP_723849.1,995
12555,NP_723857.1,421
12556,NP_723866.2,311
12557,NP_723870.1,3375
12558,NP_723881.1,349
12559,NP_723893.1,189
12560,NP_723894.2,227
12561,NP_723903.3,890
12562,NP_723909.2,934
12563,NP_723911.2,133
12564,NP_723916.1,409
12565,NP_723920.1,464
12566,NP_723923.1,294
12567,NP_723933.1,1931
12568,NP_723937.3,312
12569,NP_723939.1,427
12570,NP_723941.2,910
12571,NP_723942.2,352
12572,NP_723952.2,2705
12573,NP_723954.1,497
12574,NP_723962.2,2353
12575,NP_723971.1,1081
12576,NP_723977.1,97
12577,NP_723979.1,443
12578,NP_723984.1,155
12579,NP_723992.1,542
12580,NP_723994.2,233
12581,NP_723996.1,1409
12582,NP_724023.1,324
12583,NP_724035.2,763
12584,NP_724038.2,391
12585,NP_724039.1,391
12586,NP_724040.1,390
12587,NP_724041.1,410
12588,NP_724042.1,383
12589,NP_724045.1,212
12590,NP_724049.1,281
12591,NP_724084.1,61
12592,NP_724087.1,513
12593,NP_724088.2,491
12594,NP_724093.2,380
12595,NP_724098.2,293
12596,NP_724101.4,1068
12597,NP_724103.1,186
12598,NP_724105.1,232
12599,NP_724121.3,498
12600,NP_724130.4,1108
12601,NP_724136.3,410
12602,NP_724152.1,182
12603,NP_724163.1,510
12604,NP_724173.1,868
12605,NP_724209.1,147
12606,NP_724223.4,343
12607,NP_724239.1,281
12608,NP_724244.1,168
12609,NP_724254.1,1020
12610,NP_724270.1,158
12611,NP_724273.1,147
12612,NP_724277.2,1417
12613,NP_724288.3,636
12614,NP_724294.1,326
12615,NP_724298.1,148
12616,NP_724308.2,719
12617,NP_724314.2,262
12618,NP_724320.1,285
12619,NP_724330.1,381
12620,NP_724335.2,1483
12621,NP_724336.1,369
12622,NP_724341.1,256
12623,NP_724342.1,123
12624,NP_724343.1,124
12625,NP_724344.1,103
12626,NP_724345.1,136
12627,NP_724347.3,857
12628,NP_724367.1,233
12629,NP_724369.2,688
12630,NP_724373.1,441
12631,NP_724376.1,439
12632,NP_724409.3,131
12633,NP_724428.1,469
12634,NP_724464.2,133
12635,NP_724479.1,562
12636,NP_724484.1,242
12637,NP_724489.1,637
12638,NP_724495.2,297
12639,NP_724525.1,222
12640,NP_724526.1,222
12641,NP_724537.1,536
12642,NP_724538.1,1299
12643,NP_724562.2,564
12644,NP_724569.1,1800
12645,NP_724578.1,180
12646,NP_724582.1,1239
12647,NP_724594.1,326
12648,NP_724595.1,635
12649,NP_724597.1,540
12650,NP_724612.2,254
12651,NP_724615.1,330
12652,NP_724619.2,1230
12653,NP_724625.1,101
12654,NP_724626.2,295
12655,NP_724628.1,148
12656,NP_724661.1,87
12657,NP_724664.1,226
12658,NP_724665.1,398
12659,NP_724673.1,259
12660,NP_724679.2,601
12661,NP_724698.1,186
12662,NP_724705.1,432
12663,NP_724707.1,451
12664,NP_724708.1,569
12665,NP_724709.1,149
12666,NP_724715.1,369
12667,NP_724730.2,335
12668,NP_724749.1,640
12669,NP_724759.1,507
12670,NP_724760.2,496
12671,NP_724761.1,519
12672,NP_724769.2,322
12673,NP_724773.1,958
12674,NP_724774.1,170
12675,NP_724783.1,630
12676,NP_724787.1,379
12677,NP_724811.1,288
12678,NP_724812.2,396
12679,NP_724813.1,308
12680,NP_724816.3,228
12681,NP_724824.1,232
12682,NP_724825.2,386
12683,NP_724834.1,253
12684,NP_724853.1,266
12685,NP_724855.2,1878
12686,NP_724878.2,415
12687,NP_724916.1,766
12688,NP_724931.1,220
12689,NP_724939.1,161
12690,NP_724982.1,113
12691,NP_725034.1,253
12692,NP_725035.1,253
12693,NP_725036.1,253
12694,NP_725040.2,414
12695,NP_725044.1,239
12696,NP_725047.2,279
12697,NP_725048.1,660
12698,NP_725049.3,228
12699,NP_725084.2,489
12700,NP_725091.1,1025
12701,NP_725094.1,1199
12702,NP_725096.2,388
12703,NP_725097.2,420
12704,NP_725100.1,147
12705,NP_725104.1,270
12706,NP_725106.1,151
12707,NP_725114.1,155
12708,NP_725122.2,629
12709,NP_725128.2,924
12710,NP_725141.1,879
12711,NP_725142.3,878
12712,NP_725143.1,878
12713,NP_725150.2,324
12714,NP_725159.2,192
12715,NP_725169.3,151
12716,NP_725170.1,130
12717,NP_725178.2,673
12718,NP_725186.1,137
12719,NP_725192.2,396
12720,NP_725207.1,660
12721,NP_725208.1,290
12722,NP_725221.1,335
12723,NP_725234.2,263
12724,NP_725236.1,244
12725,NP_725245.1,198
12726,NP_725246.1,478
12727,NP_725252.1,1441
12728,NP_725287.3,257
12729,NP_725289.1,492
12730,NP_725293.1,202
12731,NP_725294.1,83
12732,NP_725299.2,171
12733,NP_725310.1,375
12734,NP_725314.1,548
12735,NP_725331.1,975
12736,NP_725339.1,8805
12737,NP_725343.1,155
12738,NP_725361.1,307
12739,NP_725369.1,972
12740,NP_725374.1,398
12741,NP_725386.1,238
12742,NP_725387.3,185
12743,NP_725388.2,173
12744,NP_725390.1,195
12745,NP_725394.1,400
12746,NP_725399.1,113
12747,NP_725400.2,475
12748,NP_725401.2,147
12749,NP_725412.2,439
12750,NP_725413.1,106
12751,NP_725422.1,224
12752,NP_725436.1,117
12753,NP_725440.1,597
12754,NP_725449.1,481
12755,NP_725451.1,1294
12756,NP_725463.2,212
12757,NP_725469.2,596
12758,NP_725470.1,599
12759,NP_725476.1,430
12760,NP_725484.1,526
12761,NP_725487.1,291
12762,NP_725488.3,281
12763,NP_725489.2,277
12764,NP_725492.3,279
12765,NP_725497.1,1416
12766,NP_725504.1,94
12767,NP_725517.2,296
12768,NP_725520.3,314
