,ProteinID,Length
8908,XP_026300227.1,816
8909,XP_026300228.1,432
8910,XP_026300229.1,869
8911,XP_026300230.1,753
8912,XP_026300231.1,378
8913,XP_026300232.1,225
8914,XP_026300233.1,984
8915,XP_026300234.1,535
8916,XP_026300235.1,1013
8917,XP_026300236.1,604
8918,XP_026300237.1,227
8919,XP_026300238.1,2578
8920,XP_026300239.1,2093
8921,XP_026300242.1,652
8922,XP_026300246.1,324
8923,XP_026300247.1,834
8924,XP_026300252.1,432
8925,XP_026300253.1,229
8926,XP_026300254.1,763
8927,XP_026300255.1,146
8928,XP_026300256.1,440
8929,XP_026300257.1,414
8930,XP_026300258.1,140
8931,XP_026300263.1,467
8932,XP_026300268.1,232
8933,XP_026300269.1,1235
8934,XP_026300270.1,1298
8935,XP_026300271.1,1298
8936,XP_026300272.1,290
8937,XP_026300273.1,2417
8938,XP_026300280.1,1089
8939,XP_026300281.1,2284
8940,XP_026300286.1,1348
8941,XP_026300287.1,1333
8942,XP_026300288.1,516
8943,XP_026300294.1,1174
8944,XP_026300295.1,1052
8945,XP_026300300.1,428
8946,XP_026300304.1,440
8947,XP_026300306.1,739
8948,XP_026300314.1,944
8949,XP_026300343.1,499
8950,XP_026300344.1,195
8951,XP_026300348.1,390
8952,XP_026300350.1,884
8953,XP_026300352.1,335
8954,XP_026300353.1,165
8955,XP_026300356.1,551
8956,XP_026300357.1,2019
8957,XP_026300358.1,2019
8958,XP_026300359.1,2019
8959,XP_026300363.1,588
8960,XP_026300367.1,576
8961,XP_026300368.1,575
8962,XP_026300372.1,543
8963,XP_026300381.1,207
8964,XP_026300382.1,1476
8965,XP_026300388.1,1133
8966,XP_026300389.1,428
8967,XP_026300390.1,304
8968,XP_026300391.1,242
8969,XP_026300392.1,298
8970,XP_026300395.1,437
8971,XP_026300396.1,418
8972,XP_026300397.1,418
8973,XP_026300401.1,117
8974,XP_026300402.1,413
8975,XP_026300405.1,337
8976,XP_026300407.1,534
8977,XP_026300411.1,435
8978,XP_026300413.1,133
8979,XP_026300415.1,520
8980,XP_026300416.1,520
8981,XP_026300418.1,364
8982,XP_026300419.1,176
8983,XP_026300422.1,88
8984,XP_026300423.1,666
8985,XP_026300424.1,261
8986,XP_026300425.1,530
8987,XP_026300426.1,1125
8988,XP_026300430.1,2015
8989,XP_026300431.1,378
8990,XP_026300432.1,738
8991,XP_026300434.1,688
8992,XP_026300435.1,713
8993,XP_026300438.1,596
8994,XP_026300445.1,208
8995,XP_026300446.1,543
8996,XP_026300447.1,208
8997,XP_026300448.1,1559
8998,XP_026300457.1,545
8999,XP_026300464.1,376
9000,XP_026300465.1,361
9001,XP_026300470.1,514
9002,XP_026300472.1,374
9003,XP_026300477.1,526
9004,XP_026300478.1,275
9005,XP_026300479.1,111
9006,XP_026300480.1,1332
9007,XP_026300481.1,506
9008,XP_026300484.1,2302
9009,XP_026300485.1,795
9010,XP_026300486.1,300
9011,XP_026300487.1,314
9012,XP_026300488.1,713
9013,XP_026300489.1,366
9014,XP_026300490.1,227
9015,XP_026300491.1,361
9016,XP_026300492.1,322
9017,XP_026300493.1,227
9018,XP_026300495.1,563
9019,XP_026300496.1,466
9020,XP_026300497.1,176
9021,XP_026300498.1,176
9022,XP_026300499.1,905
9023,XP_026300501.1,473
9024,XP_026300504.1,414
9025,XP_026300511.1,509
9026,XP_026300512.1,380
9027,XP_026300513.1,374
9028,XP_026300514.1,229
9029,XP_026300525.1,156
9030,XP_026300526.1,143
9031,XP_026300527.1,217
9032,XP_026300530.1,501
9033,XP_026300531.1,501
9034,XP_026300532.1,499
9035,XP_026300533.1,499
9036,XP_026300534.1,498
9037,XP_026300535.1,497
9038,XP_026300536.1,1066
9039,XP_026300539.1,1360
9040,XP_026300546.1,648
9041,XP_026300549.1,912
9042,XP_026300552.1,386
9043,XP_026300553.1,386
9044,XP_026300554.1,386
9045,XP_026300561.1,1860
9046,XP_026300570.1,121
9047,XP_026300571.1,423
9048,XP_026300572.1,925
9049,XP_026300573.1,383
9050,XP_026300574.1,230
9051,XP_026300575.1,119
9052,XP_026300576.1,1519
9053,XP_026300577.1,1496
9054,XP_026300578.1,743
9055,XP_026300579.1,619
9056,XP_026300580.1,295
9057,XP_026300581.1,352
9058,XP_026300582.1,176
9059,XP_026300583.1,499
9060,XP_026300584.1,228
9061,XP_026300585.1,1508
9062,XP_026300586.1,159
9063,XP_026300587.1,92
9064,XP_026300595.1,491
9065,XP_026300601.1,500
9066,XP_026300602.1,500
9067,XP_026300610.1,2209
9068,XP_026300611.1,2684
9069,XP_026300612.1,332
9070,XP_026300613.1,820
9071,XP_026300614.1,539
9072,XP_026300615.1,418
9073,XP_026300616.1,170
9074,XP_026300619.1,1271
9075,XP_026300628.1,570
9076,XP_026300632.1,675
9077,XP_026300633.1,675
9078,XP_026300636.1,675
9079,XP_026300637.1,175
9080,XP_026300638.1,175
9081,XP_026300640.1,1049
9082,XP_026300642.1,143
9083,XP_026300643.1,137
9084,XP_026300644.1,135
9085,XP_026300645.1,476
9086,XP_026300648.1,574
9087,XP_026300650.1,457
9088,XP_026300651.1,143
9089,XP_026300653.1,527
9090,XP_026300654.1,736
9091,XP_026300655.1,566
9092,XP_026300657.1,337
9093,XP_026300661.1,905
9094,XP_026300665.1,163
9095,XP_026300666.1,330
9096,XP_026300671.1,145
9097,XP_026300673.1,130
9098,XP_026300676.1,154
9099,XP_026300677.1,3091
9100,XP_026300679.1,2438
9101,XP_026300681.1,1046
9102,XP_026300682.1,405
9103,XP_026300694.1,549
9104,XP_026300696.1,475
9105,XP_026300697.1,384
9106,XP_026300699.1,1238
9107,XP_026300700.1,1231
9108,XP_026300704.1,111
9109,XP_026300706.1,335
9110,XP_026300707.1,416
9111,XP_026300708.1,207
9112,XP_026300710.1,172
9113,XP_026300713.1,512
9114,XP_026300714.1,369
9115,XP_026300715.1,1878
9116,XP_026300716.1,840
9117,XP_026300717.1,815
9118,XP_026300722.1,290
9119,XP_026300723.1,533
9120,XP_026300726.1,349
9121,XP_026300727.1,1751
9122,XP_026300732.1,2671
9123,XP_026300733.1,558
9124,XP_026300734.1,302
9125,XP_026300735.1,341
9126,XP_026300739.1,469
9127,XP_026300741.1,1635
9128,XP_026300743.1,1635
9129,XP_026300744.1,1635
9130,XP_026300745.1,1635
9131,XP_026300747.1,1086
9132,XP_026300749.1,739
9133,XP_026300751.1,507
9134,XP_026300754.1,386
9135,XP_026300755.1,617
9136,XP_026300756.1,617
9137,XP_026300757.1,617
9138,XP_026300762.1,998
9139,XP_026300764.1,400
9140,XP_026300765.1,451
9141,XP_026300766.1,326
9142,XP_026300767.1,1882
9143,XP_026300768.1,419
9144,XP_026300771.1,2330
9145,XP_026300776.1,515
9146,XP_026300777.1,515
9147,XP_026300778.1,515
9148,XP_026300779.1,565
9149,XP_026300780.1,579
9150,XP_026300783.1,789
9151,XP_026300784.1,664
9152,XP_026300785.1,405
9153,XP_026300787.1,436
9154,XP_026300788.1,873
9155,XP_026300792.1,281
9156,XP_026300793.1,620
9157,XP_026300794.1,173
9158,XP_026300795.1,620
9159,XP_026300796.1,598
9160,XP_026300797.1,598
9161,XP_026300798.1,674
9162,XP_026300801.1,1035
9163,XP_026300802.1,359
9164,XP_026300803.1,345
9165,XP_026300805.1,190
9166,XP_026300806.1,155
9167,XP_026300808.1,402
9168,XP_026300809.1,422
9169,XP_026300815.1,406
9170,XP_026300816.1,406
9171,XP_026300817.1,406
9172,XP_026300818.1,197
9173,XP_026300821.1,920
9174,XP_026300827.1,387
9175,XP_026300828.1,211
9176,XP_026300830.1,2083
9177,XP_026300835.1,282
9178,XP_026300848.1,492
9179,XP_026300849.1,177
9180,XP_026300853.1,645
9181,XP_026300860.1,412
9182,XP_026300866.1,406
9183,XP_026300867.1,607
9184,XP_026300868.1,451
9185,XP_026300869.1,1393
9186,XP_026300870.1,274
9187,XP_026300871.1,262
9188,XP_026300872.1,928
9189,XP_026300873.1,684
9190,XP_026300874.1,684
9191,XP_026300875.1,684
9192,XP_026300876.1,684
9193,XP_026300877.1,665
9194,XP_026300878.1,589
9195,XP_026300882.1,810
9196,XP_026300883.1,1350
9197,XP_026300888.1,217
9198,XP_026300889.1,229
9199,XP_026300892.1,740
9200,XP_026300893.1,616
9201,XP_026300894.1,507
9202,XP_026300895.1,191
9203,XP_026300896.1,132
9204,XP_026300900.1,754
9205,XP_026300902.1,139
9206,XP_026300903.1,188
9207,XP_026300904.1,188
9208,XP_026300905.1,3674
9209,XP_026300906.1,139
9210,XP_026300908.1,623
9211,XP_026300909.1,402
9212,XP_026300911.1,374
9213,XP_026300914.1,215
9214,XP_026300917.1,3753
9215,XP_026300920.1,450
9216,XP_026300923.1,1092
9217,XP_026300924.1,550
9218,XP_026300926.1,199
9219,XP_026300927.1,437
9220,XP_026300929.1,417
9221,XP_026300935.1,159
9222,XP_026300936.1,3782
9223,XP_026300937.1,1708
9224,XP_026300939.1,1003
9225,XP_026300943.1,2247
9226,XP_026300946.1,1705
9227,XP_026300952.1,546
9228,XP_026300954.1,1933
9229,XP_026300957.1,554
9230,XP_026300958.1,554
9231,XP_026300959.1,554
9232,XP_026300960.1,420
9233,XP_026300961.1,1464
9234,XP_026300962.1,1061
9235,XP_026300963.1,396
9236,XP_026300964.1,369
9237,XP_026300965.1,479
9238,XP_026300966.1,366
9239,XP_026300967.1,188
9240,XP_026300968.1,106
9241,XP_026300969.1,73
9242,XP_026300970.1,109
9243,XP_026300971.1,140
9244,XP_026300973.1,597
9245,XP_026300975.1,134
9246,XP_026300976.1,1035
9247,XP_026300978.1,797
9248,XP_026300979.1,154
9249,XP_026300980.1,150
9250,XP_026300981.1,99
9251,XP_026300982.1,975
9252,XP_026300984.1,739
9253,XP_026300986.1,309
9254,XP_026300987.1,94
9255,XP_026300990.1,1191
9256,XP_026300991.1,224
9257,XP_026300992.1,568
9258,XP_026300993.1,568
9259,XP_026300994.1,568
9260,XP_026300995.1,663
9261,XP_026300996.1,359
9262,XP_026300997.1,1278
9263,XP_026301002.1,736
9264,XP_026301008.1,1209
9265,XP_026301011.1,738
9266,XP_026301012.1,1693
9267,XP_026301018.1,551
9268,XP_026301019.1,352
9269,XP_026301020.1,803
9270,XP_026301029.1,1135
9271,XP_026301031.1,445
9272,XP_026301032.1,491
9273,XP_026301034.1,96
9274,XP_026301035.1,918
9275,XP_026301036.1,371
9276,XP_026301037.1,1229
9277,XP_026301042.1,462
9278,XP_026301045.1,957
9279,XP_026301049.1,978
9280,XP_026301051.1,832
9281,XP_026301054.1,421
9282,XP_026301066.1,252
9283,XP_026301076.1,258
9284,XP_026301079.1,705
9285,XP_026301082.1,456
9286,XP_026301084.1,650
9287,XP_026301086.1,427
9288,XP_026301088.1,133
9289,XP_026301093.1,1190
9290,XP_026301095.1,552
9291,XP_026301096.1,655
9292,XP_026301097.1,813
9293,XP_026301098.1,784
9294,XP_026301099.1,1049
9295,XP_026301100.1,1049
9296,XP_026301101.1,1049
9297,XP_026301105.1,324
9298,XP_026301107.1,1599
9299,XP_026301114.1,269
9300,XP_026301116.1,732
9301,XP_026301117.1,1001
9302,XP_026301126.1,1122
9303,XP_026301130.1,305
9304,XP_026301131.1,149
9305,XP_026301134.1,235
9306,XP_026301139.1,1235
9307,XP_026301142.1,511
9308,XP_026301143.1,576
9309,XP_026301144.1,1119
9310,XP_026301145.1,1162
9311,XP_026301150.1,1371
9312,XP_026301152.1,660
9313,XP_026301153.1,638
9314,XP_026301165.1,523
9315,XP_026301166.1,487
9316,XP_026301167.1,3877
9317,XP_026301170.1,349
9318,XP_026301171.1,4323
9319,XP_026301172.1,1475
9320,XP_026301176.1,306
9321,XP_026301177.1,306
9322,XP_026301178.1,1543
9323,XP_026301182.1,1162
9324,XP_026301184.1,429
9325,XP_026301185.1,174
9326,XP_026301186.1,732
9327,XP_026301193.1,671
9328,XP_026301194.1,876
9329,XP_026301195.1,576
9330,XP_026301196.1,294
9331,XP_026301197.1,181
9332,XP_026301198.1,394
9333,XP_026301199.1,552
9334,XP_026301204.1,941
9335,XP_026301206.1,174
9336,XP_026301209.1,1077
9337,XP_026301211.1,1051
9338,XP_026301213.1,1951
9339,XP_026301222.1,824
9340,XP_026301223.1,248
9341,XP_026301224.1,248
9342,XP_026301227.1,191
9343,XP_026301228.1,191
9344,XP_026301229.1,1869
9345,XP_026301232.1,268
9346,XP_026301237.1,857
9347,XP_026301239.1,278
9348,XP_026301240.1,61
9349,XP_026301241.1,800
9350,XP_026301242.1,994
9351,XP_026301244.1,304
9352,XP_026301245.1,304
9353,XP_026301246.1,316
9354,XP_026301248.1,884
9355,XP_026301253.1,335
9356,XP_026301255.1,1554
9357,XP_026301256.1,263
9358,XP_026301257.1,259
9359,XP_026301258.1,211
9360,XP_026301259.1,5948
9361,XP_026301277.1,1127
9362,XP_026301282.1,796
9363,XP_026301283.1,426
9364,XP_026301284.1,90
9365,XP_026301286.1,468
9366,XP_026301291.1,221
9367,XP_026301292.1,4481
9368,XP_026301294.1,414
9369,XP_026301295.1,454
9370,XP_026301298.1,243
9371,XP_026301300.1,668
9372,XP_026301302.1,266
9373,XP_026301304.1,284
9374,XP_026301305.1,857
9375,XP_026301307.1,117
9376,XP_026301308.1,117
9377,XP_026301309.1,117
9378,XP_026301310.1,643
9379,XP_026301311.1,134
9380,XP_026301314.1,561
9381,XP_026301315.1,516
9382,XP_026301316.1,260
9383,XP_026301317.1,260
9384,XP_026301318.1,260
9385,XP_026301319.1,260
9386,XP_026301320.1,634
9387,XP_026301321.1,297
9388,XP_026301323.1,380
9389,XP_026301325.1,1600
9390,XP_026301326.1,275
9391,XP_026301327.1,236
9392,XP_026301328.1,274
9393,XP_026301331.1,159
9394,XP_026301332.1,159
9395,XP_026301333.1,159
9396,XP_026301334.1,118
9397,XP_026301335.1,118
9398,XP_026301336.1,314
9399,XP_026301337.1,501
9400,XP_026301341.1,1532
9401,XP_026301344.1,665
9402,XP_026301346.1,637
9403,XP_026301349.1,392
9404,XP_026301351.1,681
9405,XP_026301354.1,257
9406,XP_026301355.1,432
9407,XP_026301356.1,661
9408,XP_026301357.1,313
9409,XP_026301358.1,1830
9410,XP_026301363.1,289
9411,XP_026301365.1,268
9412,XP_026301373.1,1625
9413,XP_026301380.1,1592
9414,XP_026301399.1,1012
9415,XP_026301403.1,213
9416,XP_026301404.1,114
9417,XP_026301405.1,380
9418,XP_026301406.1,4534
9419,XP_026301407.1,146
9420,XP_026301408.1,633
9421,XP_026301409.1,265
9422,XP_026301410.1,2597
9423,XP_026301411.1,229
9424,XP_026301412.1,1263
9425,XP_026301413.1,795
9426,XP_026301414.1,608
9427,XP_026301415.1,128
9428,XP_026301416.1,193
9429,XP_026301417.1,1105
9430,XP_026301419.1,1312
9431,XP_026301421.1,583
9432,XP_026301422.1,583
9433,XP_026301423.1,171
9434,XP_026301424.1,467
9435,XP_026301425.1,2097
9436,XP_026301426.1,310
9437,XP_026301427.1,552
9438,XP_026301433.1,119
9439,XP_026301434.1,789
9440,XP_026301439.1,551
9441,XP_026301440.1,260
9442,XP_026301441.1,2442
9443,XP_026301448.1,506
9444,XP_026301456.1,1256
9445,XP_026301457.1,748
9446,XP_026301458.1,748
9447,XP_026301459.1,688
9448,XP_026301461.1,85
9449,XP_026301462.1,1056
9450,XP_026301468.1,906
9451,XP_026301478.1,264
9452,XP_026301486.1,344
9453,XP_026301491.1,1567
9454,XP_026301492.1,394
9455,XP_026301493.1,1999
9456,XP_026301494.1,1271
9457,XP_026301495.1,1443
9458,XP_026301496.1,1295
9459,XP_026301500.1,396
9460,XP_026301501.1,317
9461,XP_026301502.1,380
9462,XP_026301503.1,130
9463,XP_026301504.1,417
9464,XP_026301505.1,122
9465,XP_026301506.1,329
9466,XP_026301507.1,265
9467,XP_026301508.1,366
9468,XP_026301514.1,2893
9469,XP_026301515.1,2893
9470,XP_026301517.1,294
9471,XP_026301519.1,2893
9472,XP_026301521.1,2893
9473,XP_026301522.1,432
9474,XP_026301523.1,2893
9475,XP_026301524.1,2893
9476,XP_026301526.1,2893
9477,XP_026301527.1,289
9478,XP_026301528.1,115
9479,XP_026301532.1,2893
9480,XP_026301533.1,332
9481,XP_026301535.1,1028
9482,XP_026301538.1,301
9483,XP_026301542.1,108
9484,XP_026301545.1,458
9485,XP_026301546.1,317
9486,XP_026301547.1,317
9487,XP_026301548.1,113
9488,XP_026301550.1,128
9489,XP_026301551.1,128
9490,XP_026301552.1,128
9491,XP_026301553.1,779
9492,XP_026301558.1,450
9493,XP_026301561.1,296
9494,XP_026301562.1,357
9495,XP_026301563.1,2134
9496,XP_026301564.1,2134
9497,XP_026301565.1,277
9498,XP_026301566.1,611
9499,XP_026301567.1,3117
9500,XP_026301568.1,139
9501,XP_026301570.1,122
9502,XP_026301574.1,264
9503,XP_026301576.1,892
9504,XP_026301577.1,374
9505,XP_026301578.1,727
9506,XP_026301584.1,5539
9507,XP_026301617.1,3877
9508,XP_026301619.1,1111
9509,XP_026301622.1,617
9510,XP_026301628.1,1017
9511,XP_026301629.1,663
9512,XP_026301630.1,663
9513,XP_026301631.1,452
9514,XP_026301632.1,805
9515,XP_026301633.1,439
9516,XP_026301634.1,101
9517,XP_026301635.1,311
9518,XP_026301636.1,648
9519,XP_026301637.1,487
9520,XP_026301643.1,1117
9521,XP_026301644.1,131
9522,XP_026301646.1,914
9523,XP_026301648.1,880
9524,XP_026301649.1,742
9525,XP_026301650.1,437
9526,XP_026301652.1,365
9527,XP_026301653.1,59
9528,XP_026301654.1,344
9529,XP_026301661.1,860
9530,XP_026301664.1,825
9531,XP_026301665.1,825
9532,XP_026301666.1,420
9533,XP_026301671.1,1561
9534,XP_026301681.1,3438
9535,XP_026301682.1,3438
9536,XP_026301683.1,780
9537,XP_026301688.1,436
9538,XP_026301689.1,372
9539,XP_026301690.1,353
9540,XP_026301692.1,109
9541,XP_026301693.1,174
9542,XP_026301694.1,836
9543,XP_026301695.1,987
9544,XP_026301696.1,461
9545,XP_026301698.1,898
9546,XP_026301699.1,835
9547,XP_026301700.1,717
9548,XP_026301703.1,519
9549,XP_026301704.1,519
9550,XP_026301705.1,515
9551,XP_026301707.1,860
9552,XP_026301708.1,270
9553,XP_026301710.1,833
9554,XP_026301711.1,119
9555,XP_026301713.1,957
9556,XP_026301724.1,419
9557,XP_026301726.1,174
9558,XP_026301729.1,121
9559,XP_026301730.1,379
9560,XP_026301731.1,403
9561,XP_026301732.1,164
9562,XP_026301733.1,143
9563,XP_026301734.1,202
9564,XP_026301735.1,164
9565,XP_026301736.1,1262
9566,XP_026301737.1,167
9567,XP_026301738.1,426
9568,XP_026301739.1,3276
9569,XP_026301740.1,280
9570,XP_026301741.1,455
9571,XP_026301743.1,363
9572,XP_026301747.1,505
9573,XP_026301748.1,144
9574,XP_026301749.1,735
9575,XP_026301754.1,148
9576,XP_026301758.1,637
9577,XP_026301761.1,84
9578,XP_026301762.1,155
9579,XP_026301763.1,231
9580,XP_026301764.1,110
9581,XP_026301767.1,320
9582,XP_026301769.1,175
9583,XP_026301771.1,114
9584,XP_026301772.1,181
9585,XP_026301773.1,57
9586,XP_026301774.1,91
9587,XP_026301776.1,165
9588,XP_026301777.1,143
9589,XP_026301778.1,132
9590,XP_026301780.1,638
9591,XP_026301781.1,377
9592,XP_026301782.1,142
9593,XP_026301783.1,406
9594,XP_026301784.1,589
9595,XP_026301785.1,91
9596,XP_026301788.1,3636
9597,XP_026301798.1,943
9598,XP_026301799.1,398
9599,XP_026301802.1,228
9600,XP_026301808.1,291
9601,XP_026301813.1,251
9602,XP_026301814.1,147
9603,XP_026301816.1,263
9604,XP_026301820.1,797
9605,XP_026301822.1,519
9606,XP_026301823.1,453
9607,XP_026301834.1,231
9608,XP_026301835.1,131
9609,XP_026301836.1,2460
9610,XP_026301837.1,632
9611,XP_026301841.1,296
9612,XP_026301842.1,915
9613,XP_026301845.1,909
9614,XP_026301850.1,688
9615,XP_026301852.1,417
9616,XP_026301857.1,826
9617,XP_026301887.1,1785
9618,XP_026301889.1,904
9619,XP_026301892.1,737
9620,XP_026301893.1,312
9621,XP_026301894.1,355
9622,XP_026301895.1,355
9623,XP_026301896.1,338
9624,XP_026301899.1,1764
9625,XP_026301907.1,1391
9626,XP_026301914.1,339
9627,XP_026301917.1,444
9628,XP_026301918.1,444
9629,XP_026301919.1,1705
9630,XP_026301920.1,16967
9631,XP_026301923.1,10890
9632,XP_026301925.1,1286
9633,XP_026301929.1,1416
9634,XP_026301939.1,645
9635,XP_026301943.1,631
9636,XP_026301944.1,326
9637,XP_026301946.1,458
9638,XP_026301947.1,367
9639,XP_026301948.1,599
9640,XP_026301949.1,115
9641,XP_026301951.1,483
9642,XP_026301953.1,365
9643,XP_026301955.1,1721
9644,XP_026301956.1,1721
9645,XP_026301957.1,1721
9646,XP_026301958.1,191
9647,XP_026301963.1,466
9648,XP_026301969.1,352
9649,XP_026301974.1,714
9650,XP_026301979.1,610
9651,XP_026301980.1,1233
9652,XP_026301981.1,253
9653,XP_026301982.1,253
9654,XP_026301985.1,695
9655,XP_026301990.1,312
9656,XP_026301991.1,1207
9657,XP_026301993.1,927
9658,XP_026301994.1,1196
9659,XP_026301995.1,927
9660,XP_026301996.1,784
9661,XP_026302004.1,2743
9662,XP_026302005.1,228
9663,XP_026302006.1,228
9664,XP_026302007.1,228
9665,XP_026302008.1,228
9666,XP_026302009.1,228
9667,XP_026302010.1,4661
9668,XP_026302023.1,198
9669,XP_026302029.1,312
9670,XP_026302030.1,312
9671,XP_026302031.1,312
9672,XP_026302032.1,144
9673,XP_026302033.1,692
9674,XP_026302034.1,692
9675,XP_026302035.1,708
9676,XP_026302036.1,621
9677,XP_026302041.1,197
9678,XP_026302042.1,1095
9679,XP_026302043.1,1667
9680,XP_026302044.1,138
9681,XP_026302045.1,553
9682,XP_026302046.1,305
9683,XP_026302047.1,549
9684,XP_026302048.1,439
9685,XP_026302049.1,1000
9686,XP_026302050.1,316
9687,XP_026302051.1,995
9688,XP_026302052.1,717
9689,XP_026302053.1,1130
9690,XP_026302055.1,265
9691,XP_026302056.1,590
9692,XP_026302058.1,412
9693,XP_026302059.1,132
9694,XP_026302060.1,193
9695,XP_026302061.1,1713
9696,XP_026302062.1,350
9697,XP_026302063.1,646
9698,XP_026302064.1,1603
9699,XP_026302066.1,113
9700,XP_026302067.1,931
9701,XP_026302068.1,202
9702,XP_026302069.1,694
9703,XP_026302077.1,612
9704,XP_026302078.1,600
9705,XP_026302081.1,471
9706,XP_026302084.1,332
9707,XP_026302085.1,198
9708,XP_026302086.1,138
9709,XP_026302087.1,499
9710,XP_026302088.1,1169
9711,XP_026302089.1,578
9712,XP_026302090.1,1264
9713,XP_026302091.1,254
9714,XP_026302096.1,423
9715,XP_026302097.1,163
9716,XP_026302098.1,132
9717,XP_026302099.1,246
9718,XP_026302100.1,1252
9719,XP_026302101.1,1196
9720,XP_026302102.1,501
9721,XP_026302103.1,181
9722,XP_026302104.1,270
9723,XP_026302105.1,456
9724,XP_026302106.1,538
9725,XP_026302107.1,814
9726,XP_026302109.1,738
9727,XP_026302112.1,452
9728,XP_026302113.1,1067
9729,XP_026302114.1,467
9730,XP_026302115.1,275
9731,XP_026302118.1,126
9732,XP_026302119.1,386
9733,XP_026302122.1,188
9734,XP_026302124.1,106
9735,XP_026302126.1,268
9736,XP_026302130.1,2134
9737,XP_026302131.1,453
9738,XP_026302134.1,393
9739,XP_026302135.1,405
9740,XP_026302136.1,2291
9741,XP_026302143.1,408
9742,XP_026302145.1,663
9743,XP_026302146.1,1185
9744,XP_026302152.1,838
9745,XP_026302163.1,556
9746,XP_026302164.1,479
9747,XP_026302166.1,461
9748,XP_026302168.1,1795
9749,XP_026302170.1,991
9750,XP_026302171.1,641
9751,XP_026302173.1,745
9752,XP_026302175.1,1640
9753,XP_026302177.1,1503
9754,XP_026302179.1,2754
9755,XP_026302182.1,970
9756,XP_026302183.1,1913
9757,XP_026302188.1,689
9758,XP_026302189.1,695
9759,XP_026302192.1,1035
9760,XP_026302212.1,264
9761,XP_026302214.1,1864
9762,XP_026302220.1,1693
9763,XP_026302222.1,249
9764,XP_026302223.1,144
9765,XP_026302224.1,328
9766,XP_026302234.1,545
9767,XP_026302235.1,122
9768,XP_026302236.1,985
9769,XP_026302239.1,253
9770,XP_026302241.1,1386
9771,XP_026302245.1,263
9772,XP_026302246.1,1082
9773,XP_026302249.1,389
9774,XP_026302250.1,1779
9775,XP_026302253.1,512
9776,XP_026302259.1,4067
9777,XP_026302264.1,2878
9778,XP_026302265.1,279
9779,XP_026302266.1,100
9780,XP_026302267.1,223
9781,XP_026302268.1,416
9782,XP_026302270.1,646
9783,XP_026302271.1,952
9784,XP_026302272.1,921
9785,XP_026302273.1,4254
9786,XP_026302274.1,693
9787,XP_026302276.1,375
9788,XP_026302278.1,375
9789,XP_026302282.1,291
9790,XP_026302286.1,4200
9791,XP_026302288.1,451
9792,XP_026302290.1,291
9793,XP_026302291.1,291
9794,XP_026302292.1,90
9795,XP_026302294.1,82
9796,XP_026302295.1,768
9797,XP_026302298.1,686
9798,XP_026302301.1,955
9799,XP_026302302.1,933
9800,XP_391818.3,505
9801,XP_391822.2,73
9802,XP_391829.3,701
9803,XP_391836.2,332
9804,XP_391843.1,399
9805,XP_391850.3,327
9806,XP_391852.2,253
9807,XP_391855.2,335
9808,XP_391859.1,147
9809,XP_391861.2,177
9810,XP_391867.3,515
9811,XP_391869.3,399
9812,XP_391875.3,386
9813,XP_391879.2,310
9814,XP_391880.2,469
9815,XP_391881.4,711
9816,XP_391887.4,954
9817,XP_391890.3,244
9818,XP_391898.1,247
9819,XP_391899.4,604
9820,XP_391905.2,277
9821,XP_391907.1,293
9822,XP_391912.1,365
9823,XP_391916.3,479
9824,XP_391917.2,433
9825,XP_391919.2,186
9826,XP_391920.3,552
9827,XP_391922.2,1078
9828,XP_391929.5,721
9829,XP_391930.1,435
9830,XP_391934.3,285
9831,XP_391935.5,485
9832,XP_391940.2,740
9833,XP_391942.5,1800
9834,XP_391943.1,582
9835,XP_391948.3,180
9836,XP_391949.4,1188
9837,XP_391954.4,1256
9838,XP_391960.2,320
9839,XP_391962.1,128
9840,XP_391963.3,463
9841,XP_391965.1,442
9842,XP_391971.1,187
9843,XP_391973.3,291
9844,XP_391975.4,251
9845,XP_391978.2,881
9846,XP_391980.1,521
9847,XP_391981.3,560
9848,XP_391986.4,709
9849,XP_391988.2,345
9850,XP_391989.2,511
9851,XP_391991.1,495
9852,XP_391994.1,788
9853,XP_391996.4,678
9854,XP_392000.1,532
9855,XP_392005.3,202
9856,XP_392019.4,2256
9857,XP_392023.1,185
9858,XP_392026.2,459
9859,XP_392027.1,260
9860,XP_392037.1,195
9861,XP_392041.4,1088
9862,XP_392051.1,601
9863,XP_392055.2,231
9864,XP_392056.5,831
9865,XP_392065.2,261
9866,XP_392067.4,180
9867,XP_392068.2,661
9868,XP_392070.3,549
9869,XP_392077.1,223
9870,XP_392078.2,169
9871,XP_392084.1,267
9872,XP_392085.2,321
9873,XP_392087.3,535
9874,XP_392088.3,512
9875,XP_392097.5,1929
9876,XP_392102.4,394
9877,XP_392103.2,468
9878,XP_392104.4,489
9879,XP_392107.4,1406
9880,XP_392108.3,648
9881,XP_392111.2,417
9882,XP_392112.3,387
9883,XP_392114.1,188
9884,XP_392115.1,245
9885,XP_392116.3,833
9886,XP_392117.2,440
9887,XP_392120.2,461
9888,XP_392127.1,190
9889,XP_392132.1,278
9890,XP_392133.2,583
9891,XP_392138.3,337
9892,XP_392145.3,621
9893,XP_392150.4,602
9894,XP_392155.2,228
9895,XP_392156.2,346
9896,XP_392161.2,326
9897,XP_392162.2,223
9898,XP_392172.1,226
9899,XP_392174.1,513
