,ProteinID,Length
9714,XP_012175222.2,121
9715,XP_012175223.1,139
9716,XP_012175225.1,159
9717,XP_012175227.1,333
9718,XP_012175228.1,134
9719,XP_012175229.1,219
9720,XP_012175230.1,159
9721,XP_012175231.1,417
9722,XP_012175233.1,1083
9723,XP_012175234.1,326
9724,XP_012175247.1,231
9725,XP_012175254.1,667
9726,XP_012175255.1,345
9727,XP_012175256.1,137
9728,XP_012175257.1,540
9729,XP_012175262.1,620
9730,XP_012175263.1,1915
9731,XP_012175267.1,170
9732,XP_012175271.1,299
9733,XP_012175272.1,681
9734,XP_012175274.1,391
9735,XP_012175279.1,288
9736,XP_012175280.1,849
9737,XP_012175288.1,298
9738,XP_012175289.2,362
9739,XP_012175290.1,142
9740,XP_012175291.1,313
9741,XP_012175292.1,78
9742,XP_012175294.2,403
9743,XP_012175295.2,343
9744,XP_012175297.1,424
9745,XP_012175298.1,515
9746,XP_012175299.1,651
9747,XP_012175300.1,1314
9748,XP_012175301.1,809
9749,XP_012175303.1,775
9750,XP_012175311.1,867
9751,XP_012175312.1,447
9752,XP_012175313.1,1211
9753,XP_012175318.1,105
9754,XP_012175323.1,201
9755,XP_012175325.1,436
9756,XP_012175335.1,541
9757,XP_012175338.2,258
9758,XP_012175339.1,541
9759,XP_012175340.2,570
9760,XP_012175341.1,337
9761,XP_012175342.1,1320
9762,XP_012175359.1,1372
9763,XP_012175363.1,1096
9764,XP_012175364.1,1235
9765,XP_012175365.1,400
9766,XP_012175366.1,400
9767,XP_012175367.1,400
9768,XP_012175368.1,400
9769,XP_012175369.1,792
9770,XP_012175372.1,682
9771,XP_012175377.2,585
9772,XP_012175378.1,512
9773,XP_012175380.1,495
9774,XP_012175388.1,1142
9775,XP_012175392.1,1489
9776,XP_012175393.1,306
9777,XP_012175396.1,184
9778,XP_012175398.1,173
9779,XP_012175399.1,164
9780,XP_012175400.2,1072
9781,XP_012175404.2,1411
9782,XP_012175405.1,667
9783,XP_012175408.1,1175
9784,XP_012175411.1,170
9785,XP_012175412.1,170
9786,XP_012175413.1,170
9787,XP_012175418.1,1167
9788,XP_012175437.2,615
9789,XP_012175438.1,117
9790,XP_012175443.1,62
9791,XP_012175447.1,120
9792,XP_012175448.2,95
9793,XP_012175449.1,424
9794,XP_012175450.1,322
9795,XP_012175452.1,128
9796,XP_012175453.1,140
9797,XP_012175454.2,445
9798,XP_012175455.1,180
9799,XP_012175456.1,365
9800,XP_012175457.1,143
9801,XP_012175458.1,193
9802,XP_012175459.1,276
9803,XP_012175460.1,100
9804,XP_012175461.1,100
9805,XP_012175462.1,493
9806,XP_012175463.2,150
9807,XP_012175464.2,71
9808,XP_012175465.1,97
9809,XP_012175466.1,150
9810,XP_012175467.2,231
9811,XP_012175468.1,67
9812,XP_012175469.1,319
9813,XP_012175470.1,211
9814,XP_012175471.1,91
9815,XP_012175474.1,375
9816,XP_012175478.1,127
9817,XP_012175479.1,129
9818,XP_012175480.1,103
9819,XP_012175481.1,314
9820,XP_012175482.1,144
9821,XP_012175483.1,204
9822,XP_012175487.2,169
9823,XP_012175488.1,555
9824,XP_012175490.1,178
9825,XP_012175491.1,172
9826,XP_012175492.1,125
9827,XP_012175493.1,125
9828,XP_012175494.1,125
9829,XP_012175496.1,125
9830,XP_012175497.1,125
9831,XP_012175498.1,430
9832,XP_012175500.1,663
9833,XP_012175501.1,347
9834,XP_012175502.1,214
9835,XP_012175503.1,169
9836,XP_012175504.1,166
9837,XP_012175505.2,195
9838,XP_012175507.1,109
9839,XP_012175508.1,100
9840,XP_012175509.2,237
9841,XP_012175510.1,112
9842,XP_012175513.1,100
9843,XP_012175514.2,543
9844,XP_012175515.1,115
9845,XP_012175517.1,212
9846,XP_012175518.1,139
9847,XP_012175519.1,207
9848,XP_012175521.2,311
9849,XP_012175523.1,103
9850,XP_012175524.1,223
9851,XP_012175525.2,204
9852,XP_012175527.2,238
9853,XP_012175528.1,222
9854,XP_012175529.1,137
9855,XP_012175530.2,240
9856,XP_012175532.1,306
9857,XP_012175533.1,200
9858,XP_012175534.1,302
9859,XP_012175535.1,114
9860,XP_012175536.1,202
9861,XP_012175537.2,266
9862,XP_012175538.1,129
9863,XP_012175539.1,223
9864,XP_012175540.2,273
9865,XP_012175542.2,246
9866,XP_012175544.1,629
9867,XP_012175550.1,123
9868,XP_012175559.1,303
9869,XP_012175562.1,703
9870,XP_012175579.1,1292
9871,XP_012175582.1,536
9872,XP_012175593.2,1337
9873,XP_012175596.1,2039
9874,XP_012175598.1,845
9875,XP_012175607.1,364
9876,XP_012175608.1,409
9877,XP_012175609.1,410
9878,XP_012175610.1,1799
9879,XP_012175613.1,230
9880,XP_012175619.1,213
9881,XP_012175620.1,227
9882,XP_012175621.1,213
9883,XP_012175622.1,213
9884,XP_012175623.1,213
9885,XP_012175624.1,542
9886,XP_012175625.1,772
9887,XP_012175629.1,618
9888,XP_012175635.1,82
9889,XP_012175636.1,82
9890,XP_012175637.1,640
9891,XP_012175638.2,341
9892,XP_012175640.1,581
9893,XP_012175642.1,315
9894,XP_012175644.1,143
9895,XP_012175653.1,337
9896,XP_012175654.1,112
9897,XP_012175659.1,132
9898,XP_012175664.1,235
9899,XP_012175665.1,235
9900,XP_012175666.1,576
9901,XP_012175668.1,448
9902,XP_012175669.1,390
9903,XP_012175671.1,125
9904,XP_012175672.1,1368
9905,XP_012175673.1,1368
9906,XP_012175674.1,246
9907,XP_012175675.1,176
9908,XP_012175679.1,599
9909,XP_012175680.2,106
9910,XP_012175683.1,627
9911,XP_012175685.2,1189
9912,XP_012175686.1,505
9913,XP_012175690.2,610
9914,XP_012175692.1,432
9915,XP_012175694.1,250
9916,XP_012175695.2,191
9917,XP_012175700.1,405
9918,XP_012175702.1,203
9919,XP_012175704.1,536
9920,XP_012175705.1,389
9921,XP_012175707.1,407
9922,XP_012175708.2,414
9923,XP_012175710.2,574
9924,XP_012175711.1,409
9925,XP_012175713.1,405
9926,XP_012175714.1,410
9927,XP_012175715.1,410
9928,XP_012175716.1,410
9929,XP_012175717.1,413
9930,XP_012175721.1,437
9931,XP_012175724.1,554
9932,XP_012175727.1,944
9933,XP_012175728.1,944
9934,XP_012175729.1,216
9935,XP_012175733.1,527
9936,XP_012175734.1,269
9937,XP_012175738.1,423
9938,XP_012175740.1,1796
9939,XP_012175741.1,316
9940,XP_012175742.1,461
9941,XP_012175743.1,422
9942,XP_012175751.1,1408
9943,XP_012175752.1,584
9944,XP_012175760.1,385
9945,XP_012175762.1,385
9946,XP_012175765.1,120
9947,XP_012175766.1,521
9948,XP_012175769.1,187
9949,XP_012175770.1,1062
9950,XP_012175771.1,2794
9951,XP_012175777.2,104
9952,XP_012175778.1,1062
9953,XP_012175779.1,859
9954,XP_012175783.1,440
9955,XP_012175784.1,440
9956,XP_012175785.1,1062
9957,XP_012175787.1,440
9958,XP_012175791.1,816
9959,XP_012175792.1,1062
9960,XP_012175793.1,1092
9961,XP_012175794.1,376
9962,XP_012175798.1,583
9963,XP_012175799.1,583
9964,XP_012175800.1,583
9965,XP_012175801.1,1398
9966,XP_012175802.1,232
9967,XP_012175803.1,195
9968,XP_012175804.1,322
9969,XP_012175805.1,536
9970,XP_012175809.1,136
9971,XP_012175813.1,373
9972,XP_012175816.1,167
9973,XP_012175818.1,474
9974,XP_012175819.1,332
9975,XP_012175821.1,530
9976,XP_012175822.1,544
9977,XP_012175823.1,621
9978,XP_012175826.1,5429
9979,XP_012175831.1,667
9980,XP_012175833.1,264
9981,XP_012175836.1,287
9982,XP_012175843.1,295
9983,XP_012175845.1,729
9984,XP_012175846.1,790
9985,XP_012175848.1,297
9986,XP_012175849.2,2644
9987,XP_012175853.1,805
9988,XP_012175854.1,295
9989,XP_012175856.1,805
9990,XP_012175858.1,805
9991,XP_012175859.1,805
9992,XP_012175860.1,534
9993,XP_012175862.1,534
9994,XP_012175867.1,776
9995,XP_012175868.1,1157
9996,XP_012175869.2,435
9997,XP_012175873.1,201
9998,XP_012175874.1,201
9999,XP_012175878.1,267
10000,XP_012175881.1,784
10001,XP_012175883.1,778
10002,XP_012175885.1,328
10003,XP_012175886.1,221
10004,XP_012175889.1,4181
10005,XP_012175893.1,674
10006,XP_012175894.1,440
10007,XP_012175896.1,688
10008,XP_012175897.1,460
10009,XP_012175898.1,124
10010,XP_012175899.1,64
10011,XP_012175902.1,608
10012,XP_012175903.1,4162
10013,XP_012175904.1,270
10014,XP_012175905.1,612
10015,XP_012175906.1,130
10016,XP_012175907.1,292
10017,XP_012175908.1,669
10018,XP_012175909.1,389
10019,XP_012175914.1,283
10020,XP_012175917.1,460
10021,XP_012175918.1,194
10022,XP_012175919.2,770
10023,XP_012175920.1,521
10024,XP_012175923.2,369
10025,XP_012175930.1,472
10026,XP_012175931.1,472
10027,XP_012175932.1,472
10028,XP_012175933.1,472
10029,XP_012175934.1,472
10030,XP_012175935.1,150
10031,XP_012175936.1,472
10032,XP_012175937.1,472
10033,XP_012175938.1,472
10034,XP_012175940.1,233
10035,XP_012175941.1,341
10036,XP_012175944.1,1624
10037,XP_012175949.1,230
10038,XP_012175951.2,2342
10039,XP_012175955.1,465
10040,XP_012175956.1,393
10041,XP_012175961.1,265
10042,XP_012175963.1,365
10043,XP_012175965.1,265
10044,XP_012175967.1,248
10045,XP_012175968.1,192
10046,XP_012175969.1,507
10047,XP_012175971.1,265
10048,XP_012175974.1,508
10049,XP_012175975.1,508
10050,XP_012175977.1,862
10051,XP_012175978.1,1684
10052,XP_012175979.1,1677
10053,XP_012175985.1,1115
10054,XP_012175993.1,1065
10055,XP_012175995.1,504
10056,XP_012175996.1,182
10057,XP_012175997.1,182
10058,XP_012176000.1,1068
10059,XP_012176004.1,1056
10060,XP_012176005.1,87
10061,XP_012176006.1,1256
10062,XP_012176020.1,579
10063,XP_012176026.1,273
10064,XP_012176035.1,316
10065,XP_012176036.1,2233
10066,XP_012176040.1,790
10067,XP_012176045.1,435
10068,XP_012176050.1,926
10069,XP_012176052.1,554
10070,XP_012176053.1,554
10071,XP_012176054.1,151
10072,XP_012176057.1,109
10073,XP_012176061.1,414
10074,XP_012176063.1,319
10075,XP_012176067.1,387
10076,XP_012176072.1,1456
10077,XP_012176075.1,412
10078,XP_012176076.1,272
10079,XP_012176077.1,272
10080,XP_012176078.1,272
10081,XP_012176080.1,272
10082,XP_012176081.1,143
10083,XP_012176083.1,499
10084,XP_012176084.1,320
10085,XP_012176086.1,3150
10086,XP_012176091.1,521
10087,XP_012176098.1,209
10088,XP_012176099.1,1044
10089,XP_012176103.2,352
10090,XP_012176104.2,625
10091,XP_012176106.1,1049
10092,XP_012176113.1,1244
10093,XP_012176114.1,321
10094,XP_012176117.1,228
10095,XP_012176118.1,231
10096,XP_012176119.1,577
10097,XP_012176123.1,738
10098,XP_012176127.1,526
10099,XP_012176128.1,979
10100,XP_012176133.2,474
10101,XP_012176135.1,1345
10102,XP_012176139.1,841
10103,XP_012176141.1,841
10104,XP_012176145.1,233
10105,XP_012176148.2,964
10106,XP_012176151.1,198
10107,XP_012176154.1,265
10108,XP_012176160.1,625
10109,XP_012176166.2,1119
10110,XP_012176171.1,852
10111,XP_012176177.1,98
10112,XP_012176178.1,98
10113,XP_012176179.1,98
10114,XP_012176180.1,98
10115,XP_012176181.1,98
10116,XP_012176182.1,704
10117,XP_012176184.1,138
10118,XP_012176186.1,296
10119,XP_012176188.1,435
10120,XP_012176195.1,1902
10121,XP_012176208.1,80
10122,XP_012176209.1,1305
10123,XP_012176212.1,764
10124,XP_012176226.1,449
10125,XP_012176227.1,449
10126,XP_012176228.1,449
10127,XP_012176230.1,627
10128,XP_012176234.1,1094
10129,XP_012176235.1,271
10130,XP_012176237.1,228
10131,XP_012176238.1,228
10132,XP_012176239.1,185
10133,XP_012176240.1,110
10134,XP_012176241.1,795
10135,XP_012176245.1,138
10136,XP_012176250.1,349
10137,XP_012176252.1,617
10138,XP_012176255.1,584
10139,XP_012176259.1,252
10140,XP_012176262.1,1420
10141,XP_012176270.2,778
10142,XP_012176272.1,239
10143,XP_012176274.1,417
10144,XP_012176279.1,623
10145,XP_012176280.1,498
10146,XP_012176282.1,339
10147,XP_012176285.1,149
10148,XP_012176290.1,319
10149,XP_012176298.1,443
10150,XP_012176300.1,536
10151,XP_012176301.1,536
10152,XP_012176303.1,162
10153,XP_012176309.1,298
10154,XP_012176310.1,725
10155,XP_012176311.1,684
10156,XP_012176317.1,79
10157,XP_012176320.1,588
10158,XP_012176327.1,78
10159,XP_012176331.1,1865
10160,XP_012176334.1,1674
10161,XP_012176335.1,536
10162,XP_012176339.1,508
10163,XP_012176340.1,356
10164,XP_012176343.2,831
10165,XP_012176345.1,315
10166,XP_012176347.1,146
10167,XP_012176348.1,186
10168,XP_012176352.2,868
10169,XP_012176353.2,460
10170,XP_012176362.2,394
10171,XP_012176367.1,106
10172,XP_012176378.1,693
10173,XP_012176379.1,524
10174,XP_012176382.1,268
10175,XP_012176385.1,157
10176,XP_012176386.1,210
10177,XP_012176387.1,474
10178,XP_012176389.1,406
10179,XP_012176391.1,712
10180,XP_012176396.1,333
10181,XP_012176397.1,960
10182,XP_012176399.1,166
10183,XP_012176402.1,409
10184,XP_012176403.1,409
10185,XP_012176404.1,409
10186,XP_012176406.1,149
10187,XP_012176407.1,899
10188,XP_012176410.1,441
10189,XP_012176411.1,441
10190,XP_012176412.1,441
10191,XP_012176414.1,262
10192,XP_012176415.1,632
10193,XP_012176419.1,360
10194,XP_012176420.1,360
10195,XP_012176421.1,360
10196,XP_012176422.2,407
10197,XP_012176424.1,424
10198,XP_012176425.2,500
10199,XP_012176427.1,783
10200,XP_012176431.1,1051
10201,XP_012176435.1,833
10202,XP_012176436.1,833
10203,XP_012176438.1,833
10204,XP_012176439.1,326
10205,XP_012176445.1,428
10206,XP_012176447.1,456
10207,XP_012176448.1,620
10208,XP_012176450.1,387
10209,XP_012176455.1,241
10210,XP_012176457.1,393
10211,XP_012176458.1,264
10212,XP_012176459.1,205
10213,XP_012176460.1,751
10214,XP_012176462.1,1189
10215,XP_012176465.2,396
10216,XP_012176468.1,502
10217,XP_012176469.1,502
10218,XP_012176475.1,438
10219,XP_012176476.1,438
10220,XP_012176477.1,205
10221,XP_012176478.1,191
10222,XP_012176485.1,407
10223,XP_012176486.1,325
10224,XP_012176490.1,275
10225,XP_012176491.1,275
10226,XP_012176496.1,910
10227,XP_012176497.1,1719
10228,XP_012176498.1,1686
10229,XP_012176502.1,1684
10230,XP_012176503.1,1682
10231,XP_012176508.1,675
10232,XP_012176512.1,329
10233,XP_012176518.1,288
10234,XP_012176521.1,747
10235,XP_012176527.2,1611
10236,XP_012176528.1,453
10237,XP_012176529.1,453
10238,XP_012176530.1,459
10239,XP_012176532.1,444
10240,XP_012176533.1,421
10241,XP_012176534.1,433
10242,XP_012176538.1,1931
10243,XP_012176540.1,202
10244,XP_012176543.1,216
10245,XP_012176544.1,85
10246,XP_012176545.1,343
10247,XP_012176547.1,995
10248,XP_012176549.1,506
10249,XP_012176551.1,558
10250,XP_012176556.1,331
10251,XP_012176557.1,343
10252,XP_012176558.1,343
10253,XP_012176559.1,343
10254,XP_012176561.1,343
10255,XP_012176562.1,343
10256,XP_012176563.1,343
10257,XP_012176564.1,676
10258,XP_012176565.1,676
10259,XP_012176567.1,1162
10260,XP_012176572.1,1101
10261,XP_012176573.1,600
10262,XP_012176574.1,548
10263,XP_012176577.1,125
10264,XP_012176580.1,888
10265,XP_012176581.1,516
10266,XP_012176588.1,313
10267,XP_012176589.1,313
10268,XP_012176590.1,396
10269,XP_012176591.1,563
10270,XP_012176592.1,955
10271,XP_012176596.1,345
10272,XP_012176598.1,470
10273,XP_012176599.1,470
10274,XP_012176600.1,470
10275,XP_012176601.1,470
10276,XP_012176615.2,255
10277,XP_012176616.1,360
10278,XP_012176617.1,357
10279,XP_012176618.1,3369
10280,XP_012176624.1,357
10281,XP_012176628.1,730
10282,XP_012176634.1,2739
10283,XP_012176635.1,2213
10284,XP_012176639.1,285
10285,XP_012176642.1,1932
10286,XP_012176648.1,98
10287,XP_012176651.2,518
10288,XP_012176661.1,666
10289,XP_012176662.1,267
10290,XP_012176663.1,298
10291,XP_012176665.1,220
10292,XP_012176666.1,188
10293,XP_012176667.1,434
10294,XP_012176676.1,1489
10295,XP_012176677.1,404
10296,XP_012176681.1,376
10297,XP_012176683.1,616
10298,XP_012176685.1,616
10299,XP_012176686.1,616
10300,XP_012176687.1,616
10301,XP_012176688.1,616
10302,XP_012176689.1,616
10303,XP_012176690.1,616
10304,XP_012176691.1,616
10305,XP_012176693.1,1559
10306,XP_012176696.1,311
10307,XP_012176698.1,931
10308,XP_012176699.1,514
10309,XP_012176705.1,442
10310,XP_012176707.1,922
10311,XP_012176709.1,865
10312,XP_012176710.1,1712
10313,XP_012176718.2,562
10314,XP_012176719.1,535
10315,XP_012176723.1,931
10316,XP_012176727.1,418
10317,XP_012176728.1,186
10318,XP_012176729.1,186
10319,XP_012176730.2,1229
10320,XP_012176731.1,1508
10321,XP_012176733.1,506
10322,XP_012176735.2,724
10323,XP_012176736.1,998
10324,XP_012176738.1,742
10325,XP_012176741.1,338
10326,XP_012176742.1,338
10327,XP_012176749.1,503
10328,XP_012176755.1,509
10329,XP_012176756.1,620
10330,XP_012176759.1,350
10331,XP_012176760.1,337
10332,XP_012176761.1,643
10333,XP_012176762.1,795
10334,XP_012176763.1,795
10335,XP_012176764.1,795
10336,XP_012176769.1,467
10337,XP_020718228.1,234
10338,XP_020718229.1,234
10339,XP_020718230.1,445
10340,XP_020718235.1,395
10341,XP_020718236.1,50
10342,XP_020718241.1,228
10343,XP_020718242.1,228
10344,XP_020718243.1,482
10345,XP_020718250.1,792
10346,XP_020718251.1,765
10347,XP_020718252.1,443
10348,XP_020718255.1,444
10349,XP_020718256.1,691
10350,XP_020718258.1,115
10351,XP_020718261.1,383
10352,XP_020718264.1,122
10353,XP_020718265.1,124
10354,XP_020718266.1,197
10355,XP_020718269.1,286
10356,XP_020718271.1,284
10357,XP_020718272.1,246
10358,XP_020718274.1,3234
10359,XP_020718281.1,945
10360,XP_020718282.1,351
10361,XP_020718283.1,734
10362,XP_020718286.1,317
10363,XP_020718287.1,357
10364,XP_020718288.1,1209
10365,XP_020718290.1,536
10366,XP_020718291.1,235
10367,XP_020718292.1,225
10368,XP_020718295.1,236
10369,XP_020718299.1,461
10370,XP_020718300.1,714
10371,XP_020718302.1,7055
10372,XP_020718305.1,6622
10373,XP_020718311.1,656
10374,XP_020718317.1,530
10375,XP_020718321.1,1993
10376,XP_020718325.1,299
10377,XP_020718328.1,1659
10378,XP_020718329.1,1594
10379,XP_020718332.1,3087
10380,XP_020718333.1,179
10381,XP_020718336.1,143
10382,XP_020718338.1,410
10383,XP_020718339.1,193
10384,XP_020718340.1,559
10385,XP_020718342.1,2481
10386,XP_020718343.1,90
10387,XP_020718344.1,90
10388,XP_020718345.1,1560
10389,XP_020718352.1,570
10390,XP_020718354.1,567
10391,XP_020718356.1,531
10392,XP_020718357.1,172
10393,XP_020718358.1,112
10394,XP_020718359.1,150
10395,XP_020718360.1,144
10396,XP_020718361.1,524
10397,XP_020718362.1,616
10398,XP_020718363.1,616
10399,XP_020718364.1,616
10400,XP_020718365.1,616
10401,XP_020718366.1,70
10402,XP_020718367.1,1003
10403,XP_020718368.1,792
10404,XP_020718371.1,917
10405,XP_020718372.1,148
10406,XP_020718373.1,290
10407,XP_020718374.1,290
10408,XP_020718375.1,337
10409,XP_020718377.1,186
10410,XP_020718378.1,2055
10411,XP_020718381.1,136
10412,XP_020718384.1,448
10413,XP_020718385.1,791
10414,XP_020718386.1,56
10415,XP_020718391.1,493
10416,XP_020718392.1,387
10417,XP_020718393.1,643
10418,XP_020718395.1,97
10419,XP_020718402.1,481
10420,XP_020718404.1,867
10421,XP_020718405.1,826
10422,XP_020718406.1,805
10423,XP_020718407.1,715
10424,XP_020718409.1,707
10425,XP_020718410.1,673
10426,XP_020718411.1,663
10427,XP_020718412.1,654
10428,XP_020718413.1,650
10429,XP_020718414.1,646
10430,XP_020718415.1,327
10431,XP_020718416.1,180
10432,XP_020718417.1,304
10433,XP_020718418.1,517
10434,XP_020718419.1,285
10435,XP_020718420.1,1535
10436,XP_020718422.1,584
10437,XP_020718432.1,351
10438,XP_020718433.1,140
10439,XP_020718434.1,547
10440,XP_020718435.1,683
10441,XP_020718436.1,298
10442,XP_020718437.1,388
10443,XP_020718438.1,1387
10444,XP_020718439.1,546
10445,XP_020718440.1,171
10446,XP_020718441.1,741
10447,XP_020718442.1,603
10448,XP_020718443.1,369
10449,XP_020718444.1,164
10450,XP_020718445.1,1088
10451,XP_020718446.1,2174
10452,XP_020718447.1,95
10453,XP_020718448.1,95
10454,XP_020718449.1,589
10455,XP_020718450.1,451
10456,XP_020718451.1,1415
10457,XP_020718452.1,108
10458,XP_020718453.1,118
10459,XP_020718454.1,436
10460,XP_020718455.1,348
10461,XP_020718456.1,248
10462,XP_020718457.1,233
10463,XP_020718459.1,482
10464,XP_020718460.1,348
10465,XP_020718462.1,723
10466,XP_020718463.1,593
10467,XP_020718465.1,593
10468,XP_020718466.1,532
10469,XP_020718470.1,490
10470,XP_020718472.1,231
10471,XP_020718473.1,231
10472,XP_020718474.1,213
10473,XP_020718475.1,119
10474,XP_020718476.1,412
10475,XP_020718477.1,91
10476,XP_020718478.1,700
10477,XP_020718480.1,937
10478,XP_020718482.1,166
10479,XP_020718486.1,193
10480,XP_020718488.1,678
10481,XP_020718490.1,3750
10482,XP_020718491.1,626
10483,XP_020718492.1,626
10484,XP_020718493.1,626
10485,XP_020718499.1,386
10486,XP_020718503.1,132
10487,XP_020718505.1,2602
10488,XP_020718507.1,275
10489,XP_020718508.1,275
10490,XP_020718510.1,430
10491,XP_020718511.1,430
10492,XP_020718512.1,528
10493,XP_020718516.1,271
10494,XP_020718517.1,78
10495,XP_020718518.1,255
10496,XP_020718520.1,267
10497,XP_020718521.1,224
10498,XP_020718522.1,216
10499,XP_020718524.1,160
10500,XP_020718525.1,140
10501,XP_020718526.1,122
10502,XP_020718527.1,122
10503,XP_020718528.1,106
10504,XP_020718529.1,93
10505,XP_020718530.1,929
10506,XP_020718531.1,244
10507,XP_020718536.1,305
10508,XP_020718542.1,835
10509,XP_020718543.1,83
10510,XP_020718545.1,778
10511,XP_020718548.1,2623
10512,XP_020718553.1,289
10513,XP_020718554.1,659
10514,XP_020718559.1,376
10515,XP_020718561.1,1095
10516,XP_020718562.1,1057
10517,XP_020718563.1,812
10518,XP_020718565.1,761
10519,XP_020718566.1,581
10520,XP_020718567.1,930
10521,XP_020718571.1,1809
10522,XP_020718572.1,1497
10523,XP_020718573.1,1493
10524,XP_020718576.1,1767
10525,XP_020718578.1,513
10526,XP_020718579.1,413
10527,XP_020718581.1,823
10528,XP_020718585.1,470
10529,XP_020718586.1,88
10530,XP_020718587.1,88
10531,XP_020718590.1,134
10532,XP_020718591.1,2091
10533,XP_020718595.1,319
10534,XP_020718596.1,1393
10535,XP_020718602.1,768
10536,XP_020718604.1,409
10537,XP_020718611.1,362
10538,XP_020718614.1,237
10539,XP_020718615.1,1203
10540,XP_020718617.1,797
10541,XP_020718618.1,483
10542,XP_020718619.1,483
10543,XP_020718620.1,169
10544,XP_020718623.1,362
10545,XP_020718627.1,1065
10546,XP_020718629.1,180
10547,XP_020718634.1,802
10548,XP_020718638.1,304
10549,XP_020718646.1,81
10550,XP_020718649.1,262
10551,XP_020718653.1,729
10552,XP_020718661.1,202
10553,XP_020718663.1,872
10554,XP_020718664.1,866
10555,XP_020718665.1,623
10556,XP_020718666.1,623
10557,XP_020718667.1,623
10558,XP_020718668.1,623
10559,XP_020718669.1,623
10560,XP_020718670.1,623
10561,XP_020718671.1,623
10562,XP_020718672.1,90
10563,XP_020718673.1,1573
10564,XP_020718677.1,612
10565,XP_020718678.1,112
10566,XP_020718679.1,923
10567,XP_020718680.1,310
10568,XP_020718684.1,643
10569,XP_020718687.1,125
10570,XP_020718688.1,89
10571,XP_020718689.1,113
10572,XP_020718690.1,218
10573,XP_020718691.1,168
10574,XP_020718692.1,612
10575,XP_020718694.1,252
10576,XP_020718696.1,1331
10577,XP_020718707.1,333
10578,XP_020718713.1,171
10579,XP_020718714.1,131
10580,XP_020718715.1,733
10581,XP_020718729.1,201
10582,XP_020718730.1,300
10583,XP_020718731.1,142
10584,XP_020718740.1,1064
10585,XP_020718741.1,634
10586,XP_020718745.1,2773
10587,XP_020718755.1,398
10588,XP_020718756.1,386
10589,XP_020718757.1,120
10590,XP_020718759.1,160
10591,XP_020718760.1,160
10592,XP_020718761.1,495
10593,XP_020718765.1,627
10594,XP_020718769.1,957
10595,XP_020718783.1,455
10596,XP_020718784.1,455
10597,XP_020718785.1,455
10598,XP_020718786.1,302
10599,XP_020718789.1,1215
10600,XP_020718792.1,1188
10601,XP_020718794.1,752
10602,XP_020718795.1,352
10603,XP_020718797.1,887
10604,XP_020718799.1,419
10605,XP_020718802.1,596
10606,XP_020718803.1,1156
10607,XP_020718804.1,2256
10608,XP_020718806.1,959
10609,XP_020718807.1,1268
10610,XP_020718809.1,130
10611,XP_020718810.1,130
10612,XP_020718811.1,729
10613,XP_020718816.1,114
10614,XP_020718817.1,114
10615,XP_020718818.1,1914
10616,XP_020718820.1,517
10617,XP_020718823.1,521
10618,XP_020718824.1,195
10619,XP_020718825.1,551
10620,XP_020718826.1,914
10621,XP_020718827.1,732
10622,XP_020718828.1,728
10623,XP_020718830.1,239
10624,XP_020718831.1,581
10625,XP_020718833.1,497
10626,XP_020718834.1,1438
10627,XP_020718835.1,508
10628,XP_020718837.1,292
10629,XP_020718838.1,264
10630,XP_020718839.1,127
10631,XP_020718840.1,674
10632,XP_020718841.1,212
10633,XP_020718842.1,708
10634,XP_020718843.1,1276
10635,XP_020718844.1,190
10636,XP_020718845.1,1695
10637,XP_020718846.1,281
10638,XP_020718847.1,215
10639,XP_020718848.1,1262
10640,XP_020718849.1,191
10641,XP_020718850.1,150
10642,XP_020718851.1,714
10643,XP_020718852.1,630
10644,XP_020718853.1,115
10645,XP_020718854.1,508
10646,XP_020718855.1,1394
10647,XP_020718856.1,2013
10648,XP_020718862.1,521
10649,XP_020718867.1,295
10650,XP_020718868.1,295
10651,XP_020718869.1,521
10652,XP_020718870.1,674
10653,XP_020718871.1,539
10654,XP_020718873.1,1247
10655,XP_020718875.1,478
10656,XP_020718876.1,571
10657,XP_020718877.1,571
10658,XP_020718878.1,208
10659,XP_020718879.1,208
10660,XP_020718880.1,2010
10661,XP_020718881.1,1831
10662,XP_020718882.1,1192
10663,XP_020718883.1,1192
10664,XP_020718885.1,453
10665,XP_020718886.1,272
10666,XP_020718887.1,272
10667,XP_020718888.1,206
10668,XP_020718889.1,605
10669,XP_020718890.1,549
10670,XP_020718891.1,544
10671,XP_020718893.1,408
10672,XP_020718897.1,492
10673,XP_020718898.1,416
10674,XP_020718905.1,339
10675,XP_020718907.1,301
10676,XP_020718910.1,90
10677,XP_020718918.1,798
10678,XP_020718919.1,766
10679,XP_020718920.1,638
10680,XP_020718921.1,457
10681,XP_020718924.1,664
10682,XP_020718925.1,380
10683,XP_020718926.1,365
10684,XP_020718929.1,307
10685,XP_020718930.1,350
10686,XP_020718931.1,350
10687,XP_020718932.1,271
10688,XP_020718933.1,183
10689,XP_020718934.1,135
10690,XP_020718935.1,742
10691,XP_020718936.1,729
10692,XP_020718937.1,866
10693,XP_020718942.1,573
10694,XP_020718943.1,406
10695,XP_020718945.1,245
10696,XP_020718946.1,202
10697,XP_020718947.1,202
10698,XP_020718948.1,202
10699,XP_020718949.1,190
10700,XP_020718950.1,190
10701,XP_020718951.1,184
10702,XP_020718955.1,523
10703,XP_020718957.1,327
