HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N9.HOG0009443	OG0009112	n0																		XP_015191552.1			XP_035732022.1
N9.HOG0009444	OG0009113	n0																					XP_035722694.1
N9.HOG0009445	OG0009114	n0																		XP_015187093.1			XP_035737744.1
N9.HOG0009446	OG0009115	n0																					XP_035732021.1
N9.HOG0009447	OG0009116	n0																		XP_015173174.1			XP_035717269.1
N9.HOG0009448	OG0009117	n0																					XP_035741078.1
N9.HOG0009449	OG0009118	n0																		XP_015183913.1			XP_035718613.1
N9.HOG0009450	OG0009119	n0																		XP_015181883.1			XP_035738337.1
N9.HOG0009451	OG0009120	n0																		XP_015184461.1			XP_035719415.1
N9.HOG0009452	OG0009122	n0																		XP_015179177.1			XP_035739523.1
N9.HOG0009453	OG0009123	n0																					XP_035733011.1
N9.HOG0009454	OG0009124	n0																					XP_035741695.1
N9.HOG0009455	OG0009125	n0																		XP_015188137.1			XP_035740915.1
N9.HOG0009456	OG0009126	n0																		XP_015182906.1			XP_035730035.1
N9.HOG0009457	OG0009127	n0																		XP_015174130.1			XP_035738417.1, XP_035738416.1
N9.HOG0009458	OG0009128	n0																		XP_015178637.1			XP_035727955.1
N9.HOG0009459	OG0009129	n0																					XP_035725311.1
N9.HOG0009460	OG0009130	n0																		XP_015184320.1			XP_035726702.1
N9.HOG0009461	OG0009131	n0																		XP_015174877.1			XP_035731580.1
N9.HOG0009462	OG0009132	n0																		XP_015186513.1			
N9.HOG0009463	OG0009134	n0																		XP_015190885.1			XP_035726089.1
N9.HOG0009464	OG0009135	n0																		XP_015173860.1			XP_035741225.1
N9.HOG0009465	OG0009136	n0																		XP_015185021.1			XP_035723871.1
N9.HOG0009466	OG0009137	n0																		XP_015188947.1, XP_015188944.1			
N9.HOG0009467	OG0009138	n0																		XP_015179800.1			XP_035731747.1
N9.HOG0009468	OG0009139	n0																		XP_015174862.1			XP_035731979.1
N9.HOG0009469	OG0009141	n0																		XP_015186495.1			XP_035730525.1
N9.HOG0009470	OG0009143	n0																		XP_015173181.1			XP_035723769.1
N9.HOG0009471	OG0009144	n0																		XP_015183288.1			XP_035720003.1
N9.HOG0009472	OG0009145	n3																		XP_015187115.1, XP_015187185.1, XP_015187116.1, XP_015187119.1			XP_035732040.1, XP_035732017.1, XP_035732026.1, XP_035732000.1
N9.HOG0009473	OG0009145	n10																		XP_015187184.1			XP_035739550.1
N9.HOG0009474	OG0009151	n0																		XP_015189953.1			
N9.HOG0009475	OG0009155	n0																		XP_015174284.1			XP_035738729.1
N9.HOG0009476	OG0009157	n0																		XP_015177537.1			
N9.HOG0009477	OG0009161	n0																		XP_015172556.1			XP_035723427.1
N9.HOG0009478	OG0009163	n0																					XP_035723387.1
N9.HOG0009479	OG0009164	n0																		XP_015178432.1			
N9.HOG0009480	OG0009168	n0																		XP_015177966.1			XP_035721116.1
N9.HOG0009481	OG0009174	n0																		XP_015183266.1			XP_035727053.1, XP_035727052.1, XP_035727054.1
N9.HOG0009482	OG0009175	n0																					XP_035726285.1
N9.HOG0009483	OG0009177	n0																		XP_015183698.1			XP_035741520.1
N9.HOG0009484	OG0009178	n0																		XP_015178315.1			XP_035718001.1
N9.HOG0009485	OG0009180	n0																					YP_009915661.1
N9.HOG0009486	OG0009181	n0																					YP_009915671.1
N9.HOG0009487	OG0009197	n0																		XP_015186477.1			XP_035730511.1
N9.HOG0009488	OG0009199	n0																		XP_015184369.1			XP_035721750.1
N9.HOG0009489	OG0009200	n0																		XP_015173404.1			XP_035721895.1
N9.HOG0009490	OG0009203	n0																		XP_015178979.1			XP_035736848.1
N9.HOG0009491	OG0009206	n0																		XP_015185346.1			XP_035734108.1
N9.HOG0009492	OG0009209	n0																		XP_015187839.1			XP_035720851.1
N9.HOG0009493	OG0009210	n0																		XP_015191477.1			XP_035737809.1
N9.HOG0009494	OG0009211	n0																		XP_015179066.1			XP_035736663.1
N9.HOG0009495	OG0009212	n0																		XP_015188493.1			XP_035717348.1
N9.HOG0009496	OG0009213	n0																		XP_015187878.1			XP_035722924.1
N9.HOG0009497	OG0009214	n0																		XP_015182147.1			XP_035726720.1
N9.HOG0009498	OG0009215	n0																		XP_015181475.1			XP_035729180.1
N9.HOG0009499	OG0009216	n0																					XP_035725566.1
N9.HOG0009500	OG0009217	n0																					XP_035728654.1
N9.HOG0009501	OG0009218	n0																		XP_015172524.1			XP_035723578.1
N9.HOG0009502	OG0009220	n0																		XP_015186185.1			XP_035740521.1
N9.HOG0009503	OG0009222	n0																		XP_015173021.1			XP_035725162.1
N9.HOG0009504	OG0009223	n0																		XP_015181679.1			XP_035722721.1
N9.HOG0009505	OG0009224	n0																					XP_035724107.1
N9.HOG0009506	OG0009225	n0																		XP_015188694.1			XP_035720642.1
N9.HOG0009507	OG0009226	n0																					XP_035742293.1
N9.HOG0009508	OG0009227	n0																		XP_015181332.1			
N9.HOG0009509	OG0009228	n0																		XP_015186354.1			
N9.HOG0009510	OG0009229	n0																		XP_015171440.1			XP_035743509.1
N9.HOG0009511	OG0009230	n0																		XP_015183005.1			
N9.HOG0009512	OG0009231	n0																		XP_015190972.1			XP_035725890.1
N9.HOG0009513	OG0009232	n0																		XP_015181577.1			XP_035729185.1
N9.HOG0009514	OG0009233	n0																		XP_015175808.1			XP_035717945.1
N9.HOG0009515	OG0009235	n0																					XP_035743776.1
N9.HOG0009516	OG0009236	n0																		XP_015185688.1			XP_035725565.1
N9.HOG0009517	OG0009237	n0																		XP_015177314.1			XP_035722835.1
N9.HOG0009518	OG0009239	n0																		XP_015178310.1			XP_035732974.1
N9.HOG0009519	OG0009241	n0																		XP_015179547.1			XP_035742494.1
N9.HOG0009520	OG0009243	n0																		XP_015183450.1			XP_035743661.1
N9.HOG0009521	OG0009244	n0																		XP_015179003.1			XP_035722966.1
N9.HOG0009522	OG0009245	n0																		XP_015171370.1			XP_035718963.1
N9.HOG0009523	OG0009246	n0																		XP_015177514.1			XP_035735541.1
N9.HOG0009524	OG0009247	n0																					XP_035740072.1
N9.HOG0009525	OG0009248	n0																		XP_015175632.1			XP_035734405.1
N9.HOG0009526	OG0009249	n0																		XP_015171425.1			XP_035719464.1
N9.HOG0009527	OG0009250	n0																		XP_015175422.1			XP_035731924.1
N9.HOG0009528	OG0009251	n0																					XP_035733841.1
N9.HOG0009529	OG0009252	n0																		XP_015174528.1			XP_035729957.1
N9.HOG0009530	OG0009253	n0																					XP_035739354.1
N9.HOG0009531	OG0009255	n0																		XP_015185022.1			XP_035723868.1
N9.HOG0009532	OG0009256	n0																					XP_035725724.1
N9.HOG0009533	OG0009258	n0																					XP_035718930.1
N9.HOG0009534	OG0009259	n0																		XP_015171992.1			XP_035734152.1
N9.HOG0009535	OG0009260	n0																		XP_015188957.1			
N9.HOG0009536	OG0009261	n0																					XP_035729156.1
N9.HOG0009537	OG0009262	n0																		XP_015178740.1			XP_035722375.1
N9.HOG0009538	OG0009266	n0																		XP_015181884.1			XP_035738346.1
N9.HOG0009539	OG0009268	n0																					XP_035724183.1
N9.HOG0009540	OG0009269	n0																		XP_015188279.1, XP_015188289.1			XP_035728390.1
N9.HOG0009541	OG0009270	n0																		XP_015189162.1			
N9.HOG0009542	OG0009271	n0																					XP_035733020.1
N9.HOG0009543	OG0009272	n0																		XP_015190827.1			XP_035733236.1
N9.HOG0009544	OG0009274	n0																					XP_035718479.1
N9.HOG0009545	OG0009275	n0																					XP_035737416.1
N9.HOG0009546	OG0009276	n0																					XP_035731577.1
N9.HOG0009547	OG0009277	n0																		XP_015190968.1			
N9.HOG0009548	OG0009278	n0																		XP_015173811.1			XP_035728597.1
N9.HOG0009549	OG0009280	n0																		XP_015172459.1			XP_035720736.1
N9.HOG0009550	OG0009281	n0																					XP_035729757.1
N9.HOG0009551	OG0009282	n0																		XP_015184374.1			XP_035721667.1
N9.HOG0009552	OG0009284	n0																		XP_015174805.1			XP_035731576.1
N9.HOG0009553	OG0009285	n0																		XP_015179050.1			XP_035739658.1
N9.HOG0009554	OG0009286	n0																		XP_015171769.1			XP_035727253.1
N9.HOG0009555	OG0009288	n0																		XP_015185651.1			XP_035725100.1
N9.HOG0009556	OG0009289	n0																					XP_035738230.1
N9.HOG0009557	OG0009290	n0																		XP_015172191.1			XP_035720135.1
N9.HOG0009558	OG0009291	n0																		XP_015171768.1			XP_035733060.1
N9.HOG0009559	OG0009292	n0																		XP_015177353.1			XP_035722770.1
N9.HOG0009560	OG0009295	n5																		XP_015181521.1			XP_035736494.1
N9.HOG0009561	OG0009295	n6																		XP_015176620.1			XP_035728077.1
N9.HOG0009562	OG0009296	n3																					XP_035721697.1
N9.HOG0009563	OG0009296	n9																					XP_035721699.1
N9.HOG0009564	OG0009297	n2																					XP_035736313.1
N9.HOG0009565	OG0009298	n0																					XP_035719858.1, XP_035719859.1
N9.HOG0009566	OG0009299	n2																		XP_015185988.1			
N9.HOG0009567	OG0009307	n0																		XP_015189930.1, XP_015189975.1, XP_015185842.1, XP_015189869.1, XP_015189771.1, XP_015173872.1, XP_015189845.1, XP_015173617.1, XP_015182896.1			XP_035742756.1, XP_035727387.1, XP_035727384.1, XP_035723113.1
N9.HOG0009568	OG0009311	n0																		XP_015182016.1			
N9.HOG0009569	OG0009313	n0																		XP_015179377.1			XP_035735018.1
N9.HOG0009570	OG0009319	n0																		XP_015175487.1			XP_035728494.1
N9.HOG0009571	OG0009323	n0																		XP_015184814.1			XP_035721110.1
N9.HOG0009572	OG0009324	n5																		XP_015179315.1			XP_035737169.1
N9.HOG0009573	OG0009324	n6																		XP_015190987.1			XP_035743586.1
N9.HOG0009574	OG0009328	n0																		XP_015177544.1, XP_015177545.1			XP_035735268.1
N9.HOG0009575	OG0009332	n0																		XP_015191145.1			XP_035739537.1
N9.HOG0009576	OG0009333	n0																		XP_015177858.1			XP_035739868.1
N9.HOG0009577	OG0009335	n0																					YP_009915664.1
N9.HOG0009578	OG0009336	n0																					YP_009915672.1
N9.HOG0009579	OG0009342	n0																		XP_015181902.1			
N9.HOG0009580	OG0009347	n0																		XP_015175577.1			XP_035728509.1, XP_035728510.1
N9.HOG0009581	OG0009350	n0																		XP_015171458.1			XP_035740243.1
N9.HOG0009582	OG0009351	n0																		XP_015178593.1			
N9.HOG0009583	OG0009352	n0																		XP_015190985.1			XP_035743476.1
N9.HOG0009584	OG0009354	n0																		XP_015174490.1			XP_035733920.1
N9.HOG0009585	OG0009355	n0																					XP_035739956.1
N9.HOG0009586	OG0009356	n0																		XP_015174434.1, XP_015186585.1, XP_015186586.1			
N9.HOG0009587	OG0009362	n0																		XP_015190994.1			XP_035739857.1
N9.HOG0009588	OG0009363	n0																		XP_015172753.1			XP_035725261.1
N9.HOG0009589	OG0009365	n0																		XP_015191348.1			
N9.HOG0009590	OG0009367	n0																		XP_015185468.1			XP_035737358.1
N9.HOG0009591	OG0009368	n0																		XP_015176623.1			XP_035722782.1
N9.HOG0009592	OG0009374	n0																		XP_015173611.1			XP_035728650.1
N9.HOG0009593	OG0009376	n0																		XP_015181922.1			
N9.HOG0009594	OG0009377	n0																					XP_035736643.1
N9.HOG0009595	OG0009378	n0																					XP_035721508.1
N9.HOG0009596	OG0009379	n0																		XP_015184396.1			XP_035721802.1
N9.HOG0009597	OG0009381	n0																					XP_035719617.1
N9.HOG0009598	OG0009382	n0																		XP_015183217.1			XP_035735352.1, XP_035735351.1
N9.HOG0009599	OG0009383	n0																					XP_035732421.1
N9.HOG0009600	OG0009384	n0																		XP_015176340.1, XP_015176343.1			XP_035732066.1
N9.HOG0009601	OG0009385	n0																		XP_015182493.1			XP_035730152.1
N9.HOG0009602	OG0009386	n0																		XP_015173635.1			XP_035741343.1, XP_035741344.1, XP_035741341.1
N9.HOG0009603	OG0009387	n0																		XP_015181178.1			XP_035740655.1
N9.HOG0009604	OG0009389	n0																		XP_015175590.1			
N9.HOG0009605	OG0009390	n0																		XP_015191324.1			XP_035734181.1
N9.HOG0009606	OG0009392	n0																		XP_015185926.1			
N9.HOG0009607	OG0009393	n0																					XP_035734898.1
N9.HOG0009608	OG0009394	n0																		XP_015189558.1			XP_035731400.1
N9.HOG0009609	OG0009396	n0																					XP_035732963.1
N9.HOG0009610	OG0009397	n0																		XP_015185591.1			XP_035725092.1, XP_035725089.1, XP_035725091.1
N9.HOG0009611	OG0009400	n0																		XP_015173113.1			XP_035723573.1
N9.HOG0009612	OG0009401	n0																		XP_015172136.1			XP_035742131.1
N9.HOG0009613	OG0009403	n0																		XP_015191015.1			XP_035722704.1
N9.HOG0009614	OG0009404	n0																		XP_015183957.1			XP_035733542.1
N9.HOG0009615	OG0009405	n0																		XP_015182791.1			XP_035727790.1
N9.HOG0009616	OG0009409	n0																		XP_015176876.1			XP_035736411.1
N9.HOG0009617	OG0009411	n0																		XP_015187521.1			
N9.HOG0009618	OG0009412	n0																		XP_015173603.1			
N9.HOG0009619	OG0009413	n0																		XP_015175588.1			XP_035734887.1
N9.HOG0009620	OG0009414	n0																		XP_015175054.1			XP_035739823.1
N9.HOG0009621	OG0009419	n0																		XP_015183530.1, XP_015183531.1			XP_035718328.1
N9.HOG0009622	OG0009422	n0																		XP_015173403.1, XP_015173402.1			XP_035721374.1
N9.HOG0009623	OG0009425	n0																		XP_015188781.1			XP_035718274.1, XP_035718273.1
N9.HOG0009624	OG0009430	n0																		XP_015171379.1, XP_015171377.1, XP_015171378.1			XP_035719529.1, XP_035719537.1, XP_035719528.1, XP_035719531.1, XP_035719530.1, XP_035719534.1, XP_035719532.1, XP_035719536.1, XP_035719535.1
N9.HOG0009625	OG0009443	n0																		XP_015190114.1			
N9.HOG0009626	OG0009447	n0																		XP_015177402.1			
N9.HOG0009627	OG0009460	n0																		XP_015185610.1			XP_035725103.1
N9.HOG0009628	OG0009464	n0																					YP_009915668.1
N9.HOG0009629	OG0009470	n0																		XP_015188203.1			
N9.HOG0009630	OG0009473	n0																		XP_015184142.1			XP_035733782.1
N9.HOG0009631	OG0009476	n0																		XP_015182108.1			XP_035728453.1
N9.HOG0009632	OG0009480	n0																		XP_015173391.1			
N9.HOG0009633	OG0009493	n0																		XP_015173810.1			
N9.HOG0009634	OG0009494	n0																		XP_015180756.1			XP_035741437.1
N9.HOG0009635	OG0009501	n0																		XP_015174527.1			XP_035729182.1
N9.HOG0009636	OG0009502	n0																					XP_035727995.1
N9.HOG0009637	OG0009503	n0																					XP_035722276.1
N9.HOG0009638	OG0009504	n0																		XP_015173392.1			XP_035721270.1
N9.HOG0009639	OG0009505	n0																		XP_015178578.1			XP_035732981.1
N9.HOG0009640	OG0009506	n0																		XP_015174111.1			XP_035739961.1
N9.HOG0009641	OG0009510	n0																		XP_015182131.1			XP_035722562.1
N9.HOG0009642	OG0009511	n0																					XP_035743157.1, XP_035743158.1
N9.HOG0009643	OG0009512	n0																					XP_035741970.1
N9.HOG0009644	OG0009513	n0																					XP_035741812.1
N9.HOG0009645	OG0009516	n0																					XP_035743000.1
N9.HOG0009646	OG0009517	n0																		XP_015183129.1			XP_035735343.1
N9.HOG0009647	OG0009518	n0																					XP_035728831.1
N9.HOG0009648	OG0009520	n0																					XP_035728383.1
N9.HOG0009649	OG0009521	n0																		XP_015175276.1			XP_035728864.1
N9.HOG0009650	OG0009523	n0																					XP_035730368.1
N9.HOG0009651	OG0009524	n0																		XP_015188958.1			XP_035724431.1
N9.HOG0009652	OG0009525	n0																		XP_015177830.1			XP_035734649.1, XP_035734658.1
N9.HOG0009653	OG0009526	n0																					XP_035725771.1, XP_035725774.1, XP_035725773.1, XP_035725775.1, XP_035725772.1, XP_035725776.1
N9.HOG0009654	OG0009528	n0																		XP_015179981.1			
N9.HOG0009655	OG0009529	n0																					XP_035718254.1
N9.HOG0009656	OG0009530	n0																		XP_015176624.1			XP_035722772.1
N9.HOG0009657	OG0009531	n0																					XP_035719922.1
N9.HOG0009658	OG0009534	n0																					XP_035729791.1
N9.HOG0009659	OG0009535	n0																		XP_015177258.1			XP_035737084.1, XP_035737085.1
N9.HOG0009660	OG0009536	n0																		XP_015176892.1			XP_035727919.1
N9.HOG0009661	OG0009537	n0																					XP_035739355.1
N9.HOG0009662	OG0009542	n0																					XP_035737254.1
N9.HOG0009663	OG0009543	n0																		XP_015182591.1			
N9.HOG0009664	OG0009544	n0																		XP_015183908.1			XP_035737849.1
N9.HOG0009665	OG0009545	n0																		XP_015183021.1			XP_035727344.1, XP_035727343.1
N9.HOG0009666	OG0009546	n0																					XP_035742775.1, XP_035731226.1
N9.HOG0009667	OG0009547	n0																		XP_015182203.1			XP_035727345.1
N9.HOG0009668	OG0009548	n0																		XP_015182387.1			
N9.HOG0009669	OG0009552	n0																		XP_015183511.1			XP_035718134.1
N9.HOG0009670	OG0009556	n0																					XP_035718679.1
N9.HOG0009671	OG0009564	n0																					XP_035742049.1
N9.HOG0009672	OG0009575	n0																		XP_015189764.1			
N9.HOG0009673	OG0009584	n0																		XP_015182314.1			XP_035739114.1
N9.HOG0009674	OG0009591	n0																		XP_015189878.1, XP_015179308.1, XP_015179383.1			
N9.HOG0009675	OG0009600	n0																					XP_035740588.1
N9.HOG0009676	OG0009604	n0																		XP_015174314.1			XP_035738525.1
N9.HOG0009677	OG0009610	n1																		XP_015189557.1, XP_015189556.1, XP_015181758.1			
N9.HOG0009678	OG0009611	n0																		XP_015181469.1			XP_035737046.1
N9.HOG0009679	OG0009619	n0																		XP_015176485.1			XP_035734561.1
N9.HOG0009680	OG0009627	n0																		XP_015184560.1			
N9.HOG0009681	OG0009628	n0																		XP_015187577.1			XP_035744086.1
N9.HOG0009682	OG0009637	n0																		XP_015172146.1			
N9.HOG0009683	OG0009645	n0																		XP_015188291.1			XP_035726683.1
N9.HOG0009684	OG0009648	n0																		XP_015181775.1			XP_035719152.1
N9.HOG0009685	OG0009651	n0																		XP_015176386.1			XP_035744093.1
N9.HOG0009686	OG0009652	n0																		XP_015190574.1			
N9.HOG0009687	OG0009657	n0																		XP_015179992.1			XP_035744149.1
N9.HOG0009688	OG0009662	n0																		XP_015172638.1			
N9.HOG0009689	OG0009665	n0																					XP_035721021.1
N9.HOG0009690	OG0009669	n0																					XP_035743110.1, XP_035743107.1, XP_035743111.1
N9.HOG0009691	OG0009670	n0																					XP_035743128.1
N9.HOG0009692	OG0009671	n0																		XP_015177011.1			
N9.HOG0009693	OG0009674	n0																					XP_035739554.1
N9.HOG0009694	OG0009676	n0																		XP_015181498.1			
N9.HOG0009695	OG0009679	n0																		XP_015183274.1, XP_015183273.1			
N9.HOG0009696	OG0009680	n0																		XP_015186522.1			XP_035733808.1
N9.HOG0009697	OG0009681	n0																		XP_015191054.1			
N9.HOG0009698	OG0009684	n0																					XP_035721685.1, XP_035721684.1
N9.HOG0009699	OG0009686	n0																		XP_015179042.1			
N9.HOG0009700	OG0009688	n0																		XP_015190546.1			XP_035733009.1
N9.HOG0009701	OG0009689	n0																		XP_015177768.1			XP_035734844.1
N9.HOG0009702	OG0009690	n0																		XP_015175040.1			XP_035739505.1
N9.HOG0009703	OG0009691	n0																		XP_015174683.1			
N9.HOG0009704	OG0009692	n0																		XP_015174028.1			XP_035728867.1
N9.HOG0009705	OG0009694	n0																					XP_035743510.1
N9.HOG0009706	OG0009695	n0																		XP_015184889.1			
N9.HOG0009707	OG0009696	n0																					XP_035724353.1
N9.HOG0009708	OG0009698	n0																		XP_015179805.1			XP_035735597.1
N9.HOG0009709	OG0009700	n0																		XP_015173146.1			
N9.HOG0009710	OG0009704	n0																		XP_015183538.1			
N9.HOG0009711	OG0009705	n0																					XP_035722006.1, XP_035722003.1
N9.HOG0009712	OG0009706	n0																					XP_035717261.1
N9.HOG0009713	OG0009710	n0																		XP_015176020.1			
N9.HOG0009714	OG0009717	n0																		XP_015188858.1			
N9.HOG0009715	OG0009718	n0																		XP_015189303.1			
N9.HOG0009716	OG0009720	n0																		XP_015185665.1			
N9.HOG0009717	OG0009725	n0																					XP_035736626.1
N9.HOG0009718	OG0009726	n0																		XP_015184027.1, XP_015184026.1, XP_015184025.1			XP_035733464.1
N9.HOG0009719	OG0009740	n0																		XP_015178036.1, XP_015189841.1, XP_015178029.1, XP_015178030.1, XP_015178034.1, XP_015189933.1, XP_015178031.1, XP_015178032.1, XP_015178033.1, XP_015178027.1			
N9.HOG0009720	OG0009750	n0																					XP_035729256.1
N9.HOG0009721	OG0009763	n0																					XP_035722858.1
N9.HOG0009722	OG0009771	n0																					XP_035740327.1
N9.HOG0009723	OG0009787	n0																		XP_015188687.1			
N9.HOG0009724	OG0009791	n0																		XP_015174237.1, XP_015191856.1, XP_015186048.1, XP_015186001.1, XP_015179644.1, XP_015179642.1			
N9.HOG0009725	OG0009798	n0																		XP_015172141.1			XP_035742262.1
N9.HOG0009726	OG0009799	n0																					YP_009915665.1
N9.HOG0009727	OG0009800	n0																					YP_009915660.1
N9.HOG0009728	OG0009809	n0																		XP_015178747.1			XP_035734597.1
N9.HOG0009729	OG0009814	n0																		XP_015174987.1			XP_035722873.1
N9.HOG0009730	OG0009820	n0																		XP_015190808.1			XP_035726048.1, XP_035726047.1, XP_035726049.1
N9.HOG0009731	OG0009821	n0																		XP_015173395.1			XP_035721265.1
N9.HOG0009732	OG0009826	n0																		XP_015178917.1			
N9.HOG0009733	OG0009828	n0																		XP_015179095.1			XP_035739589.1
N9.HOG0009734	OG0009832	n0																		XP_015186178.1			XP_035740593.1, XP_035740594.1
N9.HOG0009735	OG0009836	n0																		XP_015178314.1			XP_035718529.1
N9.HOG0009736	OG0009843	n0																		XP_015176196.1			XP_035721312.1
N9.HOG0009737	OG0009849	n0																					XP_035733989.1
N9.HOG0009738	OG0009850	n0																		XP_015182719.1			XP_035740274.1
N9.HOG0009739	OG0009858	n0																		XP_015171356.1			XP_035719122.1
N9.HOG0009740	OG0009861	n0																		XP_015183540.1			XP_035725159.1
N9.HOG0009741	OG0009862	n0																					XP_035719095.1
N9.HOG0009742	OG0009867	n0																					XP_035728657.1
N9.HOG0009743	OG0009868	n0																		XP_015180662.1			XP_035718082.1
N9.HOG0009744	OG0009873	n0																		XP_015177731.1			
N9.HOG0009745	OG0009875	n0																		XP_015177121.1			XP_035730367.1
N9.HOG0009746	OG0009877	n0																		XP_015178442.1			XP_035718401.1
N9.HOG0009747	OG0009878	n0																		XP_015186021.1, XP_015186022.1			
N9.HOG0009748	OG0009879	n0																					XP_035727404.1
N9.HOG0009749	OG0009881	n0																		XP_015178424.1			XP_035718362.1
N9.HOG0009750	OG0009883	n0																					XP_035723357.1
N9.HOG0009751	OG0009885	n0																		XP_015190542.1			
N9.HOG0009752	OG0009886	n0																		XP_015187983.1			XP_035719018.1
N9.HOG0009753	OG0009887	n0																					XP_035719070.1
N9.HOG0009754	OG0009889	n0																		XP_015179043.1			XP_035722696.1
N9.HOG0009755	OG0009892	n0																		XP_015174537.1			XP_035727818.1
N9.HOG0009756	OG0009894	n0																					XP_035728339.1
N9.HOG0009757	OG0009896	n0																		XP_015179814.1			
N9.HOG0009758	OG0009897	n0																		XP_015186052.1			XP_035737813.1
N9.HOG0009759	OG0009902	n0																		XP_015174097.1			XP_035738504.1, XP_035738506.1, XP_035738507.1, XP_035738505.1
N9.HOG0009760	OG0009913	n0																		XP_015173813.1			XP_035728598.1
N9.HOG0009761	OG0009923	n0																		XP_015188405.1			
N9.HOG0009762	OG0009935	n0																		XP_015189785.1, XP_015180903.1, XP_015188579.1, XP_015189660.1, XP_015188577.1			
N9.HOG0009763	OG0009938	n1																		XP_015180251.1			XP_035723266.1
N9.HOG0009764	OG0009938	n3																		XP_015176225.1			XP_035721560.1
N9.HOG0009765	OG0009969	n0																		XP_015172498.1			XP_035732361.1
N9.HOG0009766	OG0009971	n0																		XP_015190177.1			
N9.HOG0009767	OG0009974	n0																		XP_015180041.1			XP_035717433.1
N9.HOG0009768	OG0009975	n0																		XP_015173743.1			XP_035722016.1
N9.HOG0009769	OG0009990	n0																		XP_015189943.1			
N9.HOG0009770	OG0010002	n0																		XP_015180962.1			XP_035733332.1
N9.HOG0009771	OG0010016	n0																		XP_015175516.1			XP_035728476.1
N9.HOG0009772	OG0010030	n0																					YP_009915666.1
N9.HOG0009773	OG0010031	n0																					YP_009915670.1
N9.HOG0009774	OG0010067	n0																		XP_015189676.1			
N9.HOG0009775	OG0010070	n0																		XP_015181994.1			XP_035733922.1
N9.HOG0009776	OG0010072	n0																					XP_035727240.1
N9.HOG0009777	OG0010078	n0																		XP_015184754.1			XP_035721838.1
N9.HOG0009778	OG0010079	n0																		XP_015180666.1			XP_035734423.1
N9.HOG0009779	OG0010080	n1																					XP_035725556.1
N9.HOG0009780	OG0010080	n2																		XP_015181244.1			XP_035740636.1
N9.HOG0009781	OG0010084	n0																		XP_015189832.1			
N9.HOG0009782	OG0010088	n0																					XP_035732566.1
N9.HOG0009783	OG0010092	n0																					XP_035729427.1
N9.HOG0009784	OG0010093	n0																					XP_035743299.1
N9.HOG0009785	OG0010094	n0																					XP_035723580.1
N9.HOG0009786	OG0010095	n0																					XP_035743548.1
N9.HOG0009787	OG0010099	n0																					XP_035736835.1
N9.HOG0009788	OG0010102	n0																					XP_035718099.1
N9.HOG0009789	OG0010107	n0																		XP_015181801.1			XP_035738186.1
N9.HOG0009790	OG0010109	n0																		XP_015184868.1			XP_035735260.1
N9.HOG0009791	OG0010115	n0																		XP_015179092.1			XP_035739587.1
N9.HOG0009792	OG0010120	n0																		XP_015178318.1			
N9.HOG0009793	OG0010121	n0																					XP_035721262.1
N9.HOG0009794	OG0010133	n0																		XP_015171014.1			
N9.HOG0009795	OG0010134	n0																		XP_015186614.1			
N9.HOG0009796	OG0010136	n3																		XP_015174820.1			XP_035731721.1
N9.HOG0009797	OG0010136	n4																		XP_015189775.1, XP_015189744.1			XP_035731720.1, XP_035731578.1
N9.HOG0009798	OG0010137	n0																		XP_015179398.1, XP_015185815.1, XP_015189428.1, XP_015176588.1, XP_015189547.1, XP_015189687.1			
N9.HOG0009799	OG0010139	n0																					XP_035729586.1
N9.HOG0009800	OG0010140	n0																		XP_015177324.1			
N9.HOG0009801	OG0010141	n0																		XP_015177760.1			XP_035743333.1
N9.HOG0009802	OG0010143	n0																		XP_015191777.1			XP_035729610.1
N9.HOG0009803	OG0010155	n0																		XP_015188703.1, XP_015187703.1			
N9.HOG0009804	OG0010156	n0																		XP_015173220.1			XP_035717349.1
N9.HOG0009805	OG0010166	n0																		XP_015190191.1, XP_015190190.1			
N9.HOG0009806	OG0010169	n0																		XP_015186852.1			XP_035718790.1
N9.HOG0009807	OG0010180	n2																		XP_015185176.1			XP_035723786.1
N9.HOG0009808	OG0010180	n3																		XP_015181725.1, XP_015181724.1			XP_035723130.1, XP_035723118.1, XP_035723094.1
N9.HOG0009809	OG0010216	n0																					XP_035720607.1
N9.HOG0009810	OG0010231	n0																		XP_015173628.1			
N9.HOG0009811	OG0010275	n0																		XP_015179495.1			
N9.HOG0009812	OG0010300	n0																					XP_035733901.1
N9.HOG0009813	OG0010302	n0																					YP_009915669.1
N9.HOG0009814	OG0010321	n0																					XP_035736560.1
N9.HOG0009815	OG0010328	n0																		XP_015178613.1			
N9.HOG0009816	OG0010337	n0																					XP_035736869.1
N9.HOG0009817	OG0010355	n0																					XP_035742624.1, XP_035742585.1, XP_035738088.1
N9.HOG0009818	OG0010357	n0																		XP_015176736.1			
N9.HOG0009819	OG0010372	n0																					XP_035720541.1
