HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N15.HOG0008017	OG0006711	n0												XP_012139126.1, XP_003702671.1				XP_029036554.1	XP_034192645.1, XP_034192644.1				
N15.HOG0008018	OG0006713	n0												XP_012147607.1				XP_029034552.1	XP_034173764.1, XP_034173763.1				
N15.HOG0008019	OG0006714	n0												XP_003704765.1				XP_029040841.1	XP_034178886.1				
N15.HOG0008020	OG0006715	n0												XP_012140254.1				XP_029041442.1, XP_029041436.1	XP_034186531.1				
N15.HOG0008021	OG0006716	n0												XP_012152921.1				XP_029044332.1	XP_034173821.1				
N15.HOG0008022	OG0006717	n4												XP_003702433.1				XP_029051203.1	XP_034191640.1				
N15.HOG0008023	OG0006718	n0												XP_012153103.1				XP_029040347.1	XP_034186582.1				
N15.HOG0008024	OG0006719	n0												XP_012151737.1				XP_029041408.1	XP_034180389.1				
N15.HOG0008025	OG0006720	n0												XP_003705053.1				XP_029033933.1	XP_034172830.1				
N15.HOG0008026	OG0006721	n0												XP_003700744.1				XP_029041679.1	XP_034183130.1				
N15.HOG0008027	OG0006722	n0												XP_003704031.2				XP_029051565.1	XP_034182103.1				
N15.HOG0008028	OG0006723	n0												XP_003708007.1				XP_029049498.1	XP_034173146.1				
N15.HOG0008029	OG0006724	n0												XP_003701140.1				XP_029049628.1	XP_034184885.1				
N15.HOG0008030	OG0006725	n0												XP_012144811.1				XP_029034939.1, XP_029034938.1	XP_034185083.1, XP_034185082.1				
N15.HOG0008031	OG0006726	n0												XP_003704324.1				XP_029044506.1	XP_034178029.1				
N15.HOG0008032	OG0006727	n0												XP_012140337.1				XP_029035834.1, XP_029035833.1	XP_034187372.1, XP_034187371.1				
N15.HOG0008033	OG0006728	n0												XP_003702336.1, XP_012138224.1				XP_029041639.1	XP_034170942.1				
N15.HOG0008034	OG0006729	n0												XP_003700768.1				XP_029041658.1	XP_034182943.1				
N15.HOG0008035	OG0006730	n10												XP_012152584.1				XP_029041391.1					
N15.HOG0008036	OG0006731	n0												XP_003707684.1				XP_029035485.1	XP_034175821.1, XP_034175822.1, XP_034175820.1				
N15.HOG0008037	OG0006732	n0												XP_003704382.1				XP_029036159.1	XP_034178191.1				
N15.HOG0008038	OG0006733	n0												XP_012151647.1				XP_029034061.1	XP_034173118.1				
N15.HOG0008039	OG0006734	n0												XP_012151174.1				XP_029038351.1	XP_034176516.1				
N15.HOG0008040	OG0006735	n0												XP_012142349.1, XP_012142348.1				XP_029052672.1	XP_034188466.1				
N15.HOG0008041	OG0006736	n0												XP_012151655.1				XP_029034055.1	XP_034173104.1				
N15.HOG0008042	OG0006737	n0												XP_012151104.1									
N15.HOG0008043	OG0006738	n0												XP_003705015.1				XP_029047572.1	XP_034181970.1, XP_034181973.1				
N15.HOG0008044	OG0006739	n0												XP_003700949.1				XP_029032044.1	XP_034171051.1				
N15.HOG0008045	OG0006740	n0												XP_012145130.1				XP_029042096.1	XP_034177776.1				
N15.HOG0008046	OG0006741	n0												XP_012136287.1				XP_029034704.1	XP_034178839.1				
N15.HOG0008047	OG0006742	n0												XP_012151240.1				XP_029048365.1	XP_034175415.1				
N15.HOG0008048	OG0006743	n0												XP_012153452.1, XP_012153454.1				XP_029039497.1	XP_034179942.1, XP_034179941.1				
N15.HOG0008049	OG0006744	n14																XP_029033081.1, XP_029033913.1, XP_029033442.1					
N15.HOG0008050	OG0006745	n0												XP_003705968.1				XP_029052778.1	XP_034179304.1				
N15.HOG0008051	OG0006746	n0												XP_003701484.1				XP_029031943.1	XP_034171289.1				
N15.HOG0008052	OG0006747	n0												XP_003705503.1				XP_029049283.1	XP_034179153.1				
N15.HOG0008053	OG0006748	n0												XP_003700144.1				XP_029038521.1					
N15.HOG0008054	OG0006749	n0												XP_012151673.1				XP_029033905.1	XP_034173082.1				
N15.HOG0008055	OG0006750	n0												XP_012145483.1				XP_029042342.1	XP_034191287.1				
N15.HOG0008056	OG0006751	n0												XP_012142639.1				XP_029052354.1	XP_034178527.1				
N15.HOG0008057	OG0006752	n0												XP_012136093.1				XP_029034656.1	XP_034182930.1				
N15.HOG0008058	OG0006753	n0												XP_012137567.1				XP_029051883.1	XP_034194035.1				
N15.HOG0008059	OG0006754	n0												XP_003701420.1				XP_029036730.1	XP_034193724.1, XP_034193723.1				
N15.HOG0008060	OG0006755	n0												XP_012148573.1				XP_029033231.1	XP_034173934.1, XP_034173932.1				
N15.HOG0008061	OG0006757	n0												XP_003702266.1				XP_029055870.1	XP_034171718.1				
N15.HOG0008062	OG0006759	n0												XP_012147357.1, XP_012147328.1				XP_029032869.1	XP_034182780.1				
N15.HOG0008063	OG0006760	n0												XP_012141294.1				XP_029051619.1	XP_034192478.1, XP_034192479.1				
N15.HOG0008064	OG0006761	n4												XP_003700073.1				XP_029038158.1	XP_034184257.1				
N15.HOG0008065	OG0006761	n14												XP_003700065.1				XP_029038172.1	XP_034184260.1				
N15.HOG0008066	OG0006762	n0												XP_012149510.1									
N15.HOG0008067	OG0006763	n0												XP_012137294.1, XP_012137293.1, XP_012137292.1, XP_012137291.1, XP_003701848.1				XP_029034282.1	XP_034188704.1				
N15.HOG0008068	OG0006764	n0												XP_012154373.1				XP_029042759.1, XP_029042761.1	XP_034176239.1, XP_034176243.1				
N15.HOG0008069	OG0006765	n0												XP_003708209.1				XP_029046167.1					
N15.HOG0008070	OG0006766	n0												XP_003702865.1, XP_012139373.1, XP_012139374.1				XP_029045452.1	XP_034180186.1				
N15.HOG0008071	OG0006767	n0												XP_012147248.1				XP_029038920.1	XP_034186943.1				
N15.HOG0008072	OG0006768	n0												XP_003702757.1				XP_029041785.1					
N15.HOG0008073	OG0006769	n0												XP_003705718.1				XP_029035259.1, XP_029035258.1	XP_034175955.1, XP_034175946.1				
N15.HOG0008074	OG0006770	n0												XP_003705840.1				XP_029050319.1, XP_029050305.1, XP_029050312.1	XP_034195396.1, XP_034195397.1				
N15.HOG0008075	OG0006771	n0												XP_003701236.1				XP_029049627.1	XP_034184884.1				
N15.HOG0008076	OG0006772	n0												XP_012150350.1				XP_029045085.1	XP_034187964.1				
N15.HOG0008077	OG0006773	n0												XP_003700983.1				XP_029031915.1	XP_034171140.1, XP_034171139.1, XP_034171138.1				
N15.HOG0008078	OG0006774	n0												XP_012153308.1, XP_012153329.1, XP_012153323.1, XP_012153302.1, XP_012153317.1				XP_029043035.1	XP_034186733.1				
N15.HOG0008079	OG0006775	n0												XP_012150623.1				XP_029041505.1	XP_034174164.1				
N15.HOG0008080	OG0006776	n0												XP_003702913.1				XP_029039379.1	XP_034180100.1				
N15.HOG0008081	OG0006777	n0												XP_012140548.1, XP_012140549.1				XP_029050386.1, XP_029050387.1	XP_034195965.1, XP_034195964.1, XP_034195962.1, XP_034195966.1				
N15.HOG0008082	OG0006778	n0												XP_012137864.1				XP_029032450.1, XP_029032448.1, XP_029032449.1	XP_034171610.1, XP_034171620.1, XP_034171627.1				
N15.HOG0008083	OG0006779	n0												XP_012153713.1				XP_029044871.1					
N15.HOG0008084	OG0006780	n0												XP_012147423.1				XP_029035961.1	XP_034187506.1				
N15.HOG0008085	OG0006781	n0																XP_029042162.1	XP_034176892.1				
N15.HOG0008086	OG0006782	n0												XP_003701888.1				XP_029053039.1	XP_034177258.1				
N15.HOG0008087	OG0006783	n6																XP_029052651.1, XP_029043705.1, XP_029043707.1	XP_034194143.1, XP_034194142.1, XP_034194140.1, XP_034171607.1				
N15.HOG0008088	OG0006783	n13												XP_012138289.1				XP_029043603.1, XP_029043604.1	XP_034171599.1				
N15.HOG0008089	OG0006784	n9																	XP_034182788.1, XP_034182787.1				
N15.HOG0008090	OG0006784	n12												XP_012147195.1					XP_034182793.1				
N15.HOG0008091	OG0006785	n0												XP_012137323.1				XP_029041326.1, XP_029041325.1	XP_034177731.1, XP_034177732.1				
N15.HOG0008092	OG0006786	n3												XP_012150788.1					XP_034185723.1				
N15.HOG0008093	OG0006787	n0												XP_003699598.1				XP_029044802.1, XP_029044803.1, XP_029044804.1	XP_034185997.1, XP_034186007.1				
N15.HOG0008094	OG0006788	n4												XP_012152505.1				XP_029041387.1	XP_034173185.1				
N15.HOG0008095	OG0006790	n15																	XP_034178586.1				
N15.HOG0008096	OG0006790	n17																	XP_034178264.1				
N15.HOG0008097	OG0006791	n0												XP_003708310.1									
N15.HOG0008098	OG0006792	n0												XP_012153396.1, XP_012153422.1				XP_029047637.1	XP_034179668.1				
N15.HOG0008099	OG0006793	n0												XP_012143944.1				XP_029039521.1	XP_034179524.1				
N15.HOG0008100	OG0006796	n1												XP_012145430.1				XP_029054784.1, XP_029054523.1					
N15.HOG0008101	OG0006796	n14																	XP_034194637.1, XP_034194534.1, XP_034195360.1, XP_034195359.1, XP_034195362.1				
N15.HOG0008102	OG0006796	n20																	XP_034194869.1				
N15.HOG0008103	OG0006797	n0												XP_012146066.1				XP_029054119.1					
N15.HOG0008104	OG0006798	n0												XP_003700673.1				XP_029049447.1	XP_034183145.1				
N15.HOG0008105	OG0006799	n0												XP_003705829.1				XP_029048016.1	XP_034196408.1				
N15.HOG0008106	OG0006800	n0												XP_003708077.1				XP_029047225.1	XP_034188299.1				
N15.HOG0008107	OG0006801	n0												XP_003700810.1				XP_029048539.1	XP_034174206.1				
N15.HOG0008108	OG0006802	n0												XP_003706428.1				XP_029050946.1	XP_034172962.1				
N15.HOG0008109	OG0006803	n0												XP_012144046.1				XP_029047248.1	XP_034194187.1				
N15.HOG0008110	OG0006804	n0												XP_003703505.1				XP_029041033.1	XP_034181225.1				
N15.HOG0008111	OG0006805	n0												XP_003704241.1				XP_029036111.1	XP_034178131.1				
N15.HOG0008112	OG0006806	n0												XP_012141265.1				XP_029040973.1	XP_034187902.1				
N15.HOG0008113	OG0006807	n0												XP_003702854.1				XP_029043492.1	XP_034192072.1				
N15.HOG0008114	OG0006808	n0												XP_003706204.1				XP_029042917.1	XP_034187429.1				
N15.HOG0008115	OG0006809	n0												XP_003701956.1				XP_029041833.1	XP_034180464.1				
N15.HOG0008116	OG0006810	n0												XP_003701004.1				XP_029048392.1	XP_034193433.1				
N15.HOG0008117	OG0006811	n0												XP_003706350.1				XP_029054203.1	XP_034192356.1				
N15.HOG0008118	OG0006812	n0												XP_012154456.1				XP_029037586.1	XP_034176496.1				
N15.HOG0008119	OG0006813	n0												XP_003708284.2				XP_029045355.1	XP_034180388.1				
N15.HOG0008120	OG0006814	n0												XP_012143306.1				XP_029043391.1	XP_034180918.1				
N15.HOG0008121	OG0006815	n0												XP_003704189.1				XP_029052826.1	XP_034178239.1				
N15.HOG0008122	OG0006816	n0												XP_012135294.1				XP_029044857.1	XP_034176098.1				
N15.HOG0008123	OG0006817	n0												XP_003706485.1				XP_029044189.1	XP_034184681.1				
N15.HOG0008124	OG0006818	n0												XP_003704633.1				XP_029044661.1	XP_034181702.1				
N15.HOG0008125	OG0006819	n0												XP_003701551.1				XP_029034232.1	XP_034188760.1				
N15.HOG0008126	OG0006820	n0												XP_003705066.1				XP_029051557.1	XP_034184814.1				
N15.HOG0008127	OG0006821	n0												XP_003699785.1				XP_029052455.1	XP_034183662.1				
N15.HOG0008128	OG0006822	n0												XP_012135452.1				XP_029039654.1	XP_034189637.1				
N15.HOG0008129	OG0006823	n0												XP_012148379.1				XP_029040933.1, XP_029040942.1	XP_034194063.1				
N15.HOG0008130	OG0006824	n0												XP_003700365.1				XP_029036492.1	XP_034192653.1				
N15.HOG0008131	OG0006825	n0												XP_012139789.1				XP_029045445.1	XP_034180168.1				
N15.HOG0008132	OG0006826	n0												XP_003700534.1				XP_029050976.1	XP_034186787.1				
N15.HOG0008133	OG0006827	n0												XP_003700619.1				XP_029037454.1	XP_034193434.1				
N15.HOG0008134	OG0006828	n0												XP_003705510.1				XP_029049290.1	XP_034179239.1				
N15.HOG0008135	OG0006829	n0												XP_003702104.1				XP_029055673.1	XP_034172545.1				
N15.HOG0008136	OG0006830	n0												XP_012152787.1, XP_003708405.1				XP_029046218.1	XP_034173691.1				
N15.HOG0008137	OG0006831	n0												XP_003702760.1				XP_029041779.1	XP_034180863.1				
N15.HOG0008138	OG0006832	n0												XP_003700952.1				XP_029048302.1	XP_034172046.1				
N15.HOG0008139	OG0006833	n0												XP_012139701.1				XP_029039158.1	XP_034192141.1				
N15.HOG0008140	OG0006834	n0												XP_003701664.1				XP_029054774.1	XP_034170831.1				
N15.HOG0008141	OG0006835	n0												XP_003702491.1				XP_029046845.1	XP_034190522.1				
N15.HOG0008142	OG0006836	n0												XP_003699427.1				XP_029032146.1	XP_034174868.1				
N15.HOG0008143	OG0006837	n0												XP_012146960.1				XP_029039465.1, XP_029039466.1, XP_029039464.1	XP_034179915.1				
N15.HOG0008144	OG0006838	n0												XP_003702515.1				XP_029053500.1	XP_034188790.1				
N15.HOG0008145	OG0006839	n0																XP_029039181.1	XP_034185709.1				
N15.HOG0008146	OG0006840	n0												XP_003705505.1				XP_029050011.1	XP_034179152.1				
N15.HOG0008147	OG0006841	n0												XP_003705102.1				XP_029051923.1	XP_034195114.1				
N15.HOG0008148	OG0006842	n0												XP_003708522.1				XP_029032191.1	XP_034174372.1				
N15.HOG0008149	OG0006843	n0												XP_003701750.1				XP_029040095.1	XP_034193665.1				
N15.HOG0008150	OG0006844	n0												XP_003699728.1				XP_029045686.1	XP_034189855.1				
N15.HOG0008151	OG0006845	n0												XP_003701270.1				XP_029051505.1	XP_034184796.1				
N15.HOG0008152	OG0006846	n0												XP_003701673.1				XP_029033063.1	XP_034182061.1				
N15.HOG0008153	OG0006847	n0												XP_003702056.1				XP_029055385.1	XP_034173088.1				
N15.HOG0008154	OG0006848	n0												XP_003705775.1				XP_029053989.1	XP_034183498.1				
N15.HOG0008155	OG0006849	n0												XP_003704908.1				XP_029040219.1	XP_034186402.1				
N15.HOG0008156	OG0006850	n0												XP_003703782.1				XP_029050872.1	XP_034172276.1				
N15.HOG0008157	OG0006851	n0												XP_012141928.1				XP_029038054.1	XP_034172322.1				
N15.HOG0008158	OG0006852	n0												XP_003702828.1				XP_029038454.1	XP_034180583.1				
N15.HOG0008159	OG0006853	n0												XP_003702941.1				XP_029039041.1	XP_034192035.1				
N15.HOG0008160	OG0006854	n0												XP_012136167.1				XP_029049993.1	XP_034178943.1				
N15.HOG0008161	OG0006855	n0												XP_003701344.1				XP_029041962.1	XP_034186729.1				
N15.HOG0008162	OG0006856	n0												XP_003706365.1				XP_029035823.1, XP_029035824.1	XP_034173608.1				
N15.HOG0008163	OG0006857	n0																XP_029050747.1	XP_034186866.1				
N15.HOG0008164	OG0006858	n0												XP_003707070.2				XP_029039630.1	XP_034186147.1				
N15.HOG0008165	OG0006859	n0												XP_003699835.1				XP_029037567.1	XP_034191773.1				
N15.HOG0008166	OG0006860	n0												XP_003705473.1				XP_029046855.1	XP_034180686.1				
N15.HOG0008167	OG0006861	n0												XP_012139394.1, XP_012139395.1				XP_029045354.1					
N15.HOG0008168	OG0006862	n0												XP_003699851.1				XP_029037193.1	XP_034182269.1				
N15.HOG0008169	OG0006863	n0												XP_003706650.1				XP_029040560.1	XP_034196021.1				
N15.HOG0008170	OG0006864	n0												XP_003700329.1				XP_029042312.1	XP_034175196.1, XP_034175195.1				
N15.HOG0008171	OG0006865	n0												XP_012154350.1				XP_029042754.1	XP_034176238.1				
N15.HOG0008172	OG0006866	n0												XP_012153344.1				XP_029047756.1	XP_034179591.1				
N15.HOG0008173	OG0006867	n0												XP_012142009.1				XP_029039288.1	XP_034187346.1				
N15.HOG0008174	OG0006868	n0												XP_003701696.1				XP_029033743.1	XP_034194746.1				
N15.HOG0008175	OG0006869	n0												XP_003705475.2				XP_029039392.1	XP_034180755.1				
N15.HOG0008176	OG0006870	n0												XP_003701441.1				XP_029034665.1	XP_034178843.1				
N15.HOG0008177	OG0006871	n0												XP_003699695.1				XP_029054408.1	XP_034194971.1				
N15.HOG0008178	OG0006872	n0												XP_003706427.1				XP_029053926.1	XP_034172656.1				
N15.HOG0008179	OG0006873	n0												XP_003701174.1				XP_029052314.1	XP_034185462.1				
N15.HOG0008180	OG0006874	n0												XP_012135605.1				XP_029047136.1	XP_034190345.1				
N15.HOG0008181	OG0006875	n0												XP_003699233.1				XP_029044051.1	XP_034175523.1				
N15.HOG0008182	OG0006876	n0												XP_012143714.1				XP_029048570.1	XP_034189567.1				
N15.HOG0008183	OG0006877	n0												XP_003704476.1				XP_029031903.1	XP_034196688.1				
N15.HOG0008184	OG0006878	n0												XP_003700570.1				XP_029046591.1	XP_034175371.1				
N15.HOG0008185	OG0006879	n0												XP_003708643.1				XP_029049989.1	XP_034179829.1				
N15.HOG0008186	OG0006881	n0												XP_003704831.1				XP_029047916.1	XP_034184455.1				
N15.HOG0008187	OG0006882	n0												XP_003707262.1				XP_029048728.1	XP_034176808.1				
N15.HOG0008188	OG0006883	n0												XP_003700372.1				XP_029036681.1	XP_034192868.1				
N15.HOG0008189	OG0006884	n0												XP_003701558.1				XP_029055075.1	XP_034171573.1				
N15.HOG0008190	OG0006885	n0												XP_003699984.1				XP_029044855.1	XP_034176095.1				
N15.HOG0008191	OG0006886	n0												XP_012135635.1				XP_029046755.1	XP_034190670.1				
N15.HOG0008192	OG0006887	n0												XP_012135080.1				XP_029031844.1	XP_034171501.1				
N15.HOG0008193	OG0006888	n0												XP_003702873.1				XP_029037689.1	XP_034192087.1				
N15.HOG0008194	OG0006889	n0												XP_012144160.1				XP_029047843.1	XP_034184464.1				
N15.HOG0008195	OG0006890	n0												XP_003706793.1				XP_029040047.1	XP_034189670.1				
N15.HOG0008196	OG0006891	n0												XP_003703910.2				XP_029046704.1	XP_034174849.1				
N15.HOG0008197	OG0006892	n0												XP_003703148.1				XP_029055482.1	XP_034173022.1				
N15.HOG0008198	OG0006893	n0												XP_012154504.1				XP_029046586.1	XP_034175359.1				
N15.HOG0008199	OG0006894	n0												XP_003699565.1				XP_029055871.1	XP_034171204.1				
N15.HOG0008200	OG0006895	n0												XP_003701143.1				XP_029049633.1	XP_034185490.1				
N15.HOG0008201	OG0006896	n0												XP_003705273.1				XP_029042140.1	XP_034177787.1				
N15.HOG0008202	OG0006897	n0												XP_003701396.1				XP_029044441.1	XP_034179874.1				
N15.HOG0008203	OG0006898	n0												XP_012136811.1				XP_029032883.1	XP_034181924.1				
N15.HOG0008204	OG0006899	n0												XP_012140926.1				XP_029053470.1	XP_034192352.1				
N15.HOG0008205	OG0006900	n0												XP_003706878.1				XP_029052468.1	XP_034183889.1				
N15.HOG0008206	OG0006901	n0												XP_012145443.1				XP_029042193.1	XP_034176741.1				
N15.HOG0008207	OG0006902	n0												XP_003707729.1				XP_029042634.1	XP_034176580.1				
N15.HOG0008208	OG0006903	n0												XP_003705174.1				XP_029047599.1	XP_034182199.1				
N15.HOG0008209	OG0006904	n0												XP_003704250.1				XP_029035718.1	XP_034178404.1				
N15.HOG0008210	OG0006905	n0												XP_012151591.1				XP_029033982.1	XP_034172605.1				
N15.HOG0008211	OG0006906	n0												XP_003707268.1				XP_029048701.1	XP_034176975.1				
N15.HOG0008212	OG0006907	n0												XP_012150410.1				XP_029046339.1	XP_034181901.1				
N15.HOG0008213	OG0006908	n0												XP_003703888.1				XP_029039299.1	XP_034187488.1				
N15.HOG0008214	OG0006909	n0												XP_012139687.1				XP_029039069.1	XP_034192023.1				
N15.HOG0008215	OG0006910	n0												XP_012147612.1				XP_029046694.1	XP_034173722.1				
N15.HOG0008216	OG0006911	n0												XP_012143492.1				XP_029038476.1	XP_034180201.1				
N15.HOG0008217	OG0006912	n0												XP_003707582.2				XP_029044756.1	XP_034187530.1				
N15.HOG0008218	OG0006913	n0												XP_012147776.1				XP_029041159.1	XP_034180955.1				
N15.HOG0008219	OG0006914	n0												XP_003706669.1				XP_029051713.1	XP_034173492.1				
N15.HOG0008220	OG0006915	n0												XP_003705052.1				XP_029048802.1	XP_034172511.1				
N15.HOG0008221	OG0006916	n0												XP_012136911.1				XP_029033039.1	XP_034174441.1				
N15.HOG0008222	OG0006917	n0												XP_012135253.1				XP_029035390.1	XP_034175110.1				
N15.HOG0008223	OG0006918	n0												XP_003705184.1				XP_029041323.1	XP_034176816.1				
N15.HOG0008224	OG0006919	n0												XP_012154359.1				XP_029051026.1	XP_034187030.1				
N15.HOG0008225	OG0006920	n0																XP_029040404.1	XP_034196049.1				
N15.HOG0008226	OG0006921	n0												XP_003705652.1				XP_029040803.1	XP_034179847.1				
N15.HOG0008227	OG0006922	n0												XP_012153345.1				XP_029047740.1	XP_034179584.1				
N15.HOG0008228	OG0006923	n0												XP_003706930.1				XP_029034459.1	XP_034183523.1				
N15.HOG0008229	OG0006924	n0												XP_003701127.1				XP_029046754.1	XP_034190668.1				
N15.HOG0008230	OG0006925	n0												XP_003703027.1				XP_029046500.1	XP_034173872.1				
N15.HOG0008231	OG0006926	n0												XP_012141120.1				XP_029047328.1	XP_034181082.1				
N15.HOG0008232	OG0006927	n0												XP_003704272.1				XP_029042585.1	XP_034178140.1				
N15.HOG0008233	OG0006928	n0												XP_012141267.1				XP_029040965.1	XP_034187942.1				
N15.HOG0008234	OG0006929	n0												XP_012135938.1				XP_029049602.1	XP_034184859.1				
N15.HOG0008235	OG0006930	n0												XP_003704845.2				XP_029047945.1	XP_034184417.1				
N15.HOG0008236	OG0006931	n0												XP_003707739.1				XP_029048431.1	XP_034193216.1				
N15.HOG0008237	OG0006932	n0												XP_003705994.1				XP_029036877.1	XP_034193548.1				
N15.HOG0008238	OG0006933	n0												XP_012136863.1				XP_029033015.1	XP_034182448.1				
N15.HOG0008239	OG0006934	n0												XP_012144425.1				XP_029056114.1, XP_029056112.1	XP_034186486.1				
N15.HOG0008240	OG0006935	n0												XP_003705645.1				XP_029040748.1	XP_034179759.1				
N15.HOG0008241	OG0006936	n0												XP_012139722.1				XP_029039087.1	XP_034192120.1				
N15.HOG0008242	OG0006937	n0												XP_003708543.1				XP_029045988.1	XP_034193946.1				
N15.HOG0008243	OG0006938	n0												XP_012147453.1				XP_029048003.1	XP_034174027.1				
N15.HOG0008244	OG0006939	n0												XP_012151364.1				XP_029034534.1					
N15.HOG0008245	OG0006940	n0												XP_003708287.1				XP_029045385.1	XP_034180357.1				
N15.HOG0008246	OG0006941	n0												XP_003702920.1				XP_029052148.1	XP_034180084.1				
N15.HOG0008247	OG0006942	n0												XP_012149777.1, XP_012149778.1					XP_034175554.1				
N15.HOG0008248	OG0006943	n0												XP_003707032.1				XP_029052418.1	XP_034183878.1				
N15.HOG0008249	OG0006944	n0												XP_012152318.1				XP_029037119.1	XP_034181982.1				
N15.HOG0008250	OG0006945	n0												XP_012140251.1				XP_029032178.1	XP_034184514.1				
N15.HOG0008251	OG0006946	n0												XP_003700032.1				XP_029041463.1	XP_034178589.1				
N15.HOG0008252	OG0006947	n0												XP_003701450.2, XP_012136527.1				XP_029036326.1	XP_034171569.1				
N15.HOG0008253	OG0006948	n0												XP_003702844.1				XP_029043349.1	XP_034191881.1				
N15.HOG0008254	OG0006949	n0												XP_003707682.1				XP_029035476.1	XP_034175792.1				
N15.HOG0008255	OG0006950	n0												XP_003708577.1				XP_029036701.1	XP_034193647.1				
N15.HOG0008256	OG0006951	n0												XP_003701309.1				XP_029040238.1	XP_034187240.1				
N15.HOG0008257	OG0006952	n0												XP_003703521.1				XP_029041096.1	XP_034181067.1				
N15.HOG0008258	OG0006953	n0												XP_012142574.1				XP_029052582.1	XP_034179137.1				
N15.HOG0008259	OG0006954	n0												XP_012151626.1				XP_029033962.1	XP_034172703.1				
N15.HOG0008260	OG0006955	n0												XP_012138499.1				XP_029039851.1	XP_034189817.1				
N15.HOG0008261	OG0006956	n0												XP_003699211.1				XP_029032383.1	XP_034173962.1				
N15.HOG0008262	OG0006957	n0												XP_003706434.1				XP_029037908.1	XP_034172402.1				
N15.HOG0008263	OG0006958	n0												XP_003699945.1				XP_029046594.1					
N15.HOG0008264	OG0006959	n0												XP_012153028.1				XP_029043963.1	XP_034170943.1				
N15.HOG0008265	OG0006960	n0												XP_003702048.1				XP_029055532.1	XP_034196019.1				
N15.HOG0008266	OG0006961	n0												XP_012141821.1				XP_029036909.1	XP_034193770.1				
N15.HOG0008267	OG0006962	n0												XP_003708410.1				XP_029046324.1	XP_034173673.1				
N15.HOG0008268	OG0006963	n0												XP_003700404.1				XP_029036416.1	XP_034192932.1, XP_034192933.1				
N15.HOG0008269	OG0006964	n0												XP_012138133.1				XP_029055391.1, XP_029055390.1					
N15.HOG0008270	OG0006965	n0												XP_003700561.1				XP_029037571.1	XP_034174951.1				
N15.HOG0008271	OG0006966	n0												XP_012137746.1				XP_029032512.1	XP_034179615.1				
N15.HOG0008272	OG0006967	n0												XP_012138315.1				XP_029034118.1	XP_034174284.1				
N15.HOG0008273	OG0006968	n0												XP_012153235.1				XP_029052499.1	XP_034195234.1				
N15.HOG0008274	OG0006969	n0												XP_003705523.1				XP_029035158.1	XP_034185511.1				
N15.HOG0008275	OG0006970	n0												XP_003707146.1				XP_029039183.1	XP_034191575.1				
N15.HOG0008276	OG0006971	n0												XP_012135761.1				XP_029046809.1	XP_034190642.1				
N15.HOG0008277	OG0006972	n0												XP_012148197.1				XP_029053430.1	XP_034181031.1				
N15.HOG0008278	OG0006973	n0												XP_003703693.1				XP_029038241.1	XP_034181767.1				
N15.HOG0008279	OG0006974	n0												XP_012152648.1				XP_029045346.1	XP_034180369.1				
N15.HOG0008280	OG0006975	n0												XP_012152659.1				XP_029045383.1	XP_034180355.1				
N15.HOG0008281	OG0006976	n0												XP_003703122.1				XP_029055438.1	XP_034174980.1				
N15.HOG0008282	OG0006977	n0												XP_003707156.1				XP_029037411.1	XP_034191738.1				
N15.HOG0008283	OG0006978	n0												XP_012148266.1				XP_029047409.1	XP_034180895.1				
N15.HOG0008284	OG0006979	n0												XP_003703140.1				XP_029032198.1	XP_034178217.1				
N15.HOG0008285	OG0006980	n0												XP_012136098.1				XP_029034651.1	XP_034182921.1				
N15.HOG0008286	OG0006981	n0												XP_003702117.1				XP_029035257.1	XP_034175857.1				
N15.HOG0008287	OG0006982	n0												XP_012154501.1, XP_012154492.1				XP_029042693.1	XP_034175669.1				
N15.HOG0008288	OG0006983	n0												XP_012137811.1				XP_029046946.1	XP_034189865.1				
N15.HOG0008289	OG0006984	n12																XP_029033909.1	XP_034173592.1				
N15.HOG0008290	OG0006984	n18												XP_012141898.1									
N15.HOG0008291	OG0006985	n0												XP_012136882.1				XP_029033767.1	XP_034174616.1				
N15.HOG0008292	OG0006986	n0												XP_012147967.1				XP_029037863.1	XP_034173242.1				
N15.HOG0008293	OG0006987	n0												XP_003699409.1				XP_029043118.1	XP_034189029.1				
N15.HOG0008294	OG0006988	n0												XP_003707468.1				XP_029048753.1	XP_034177327.1				
N15.HOG0008295	OG0006989	n0												XP_003706074.2				XP_029052692.1	XP_034188499.1				
N15.HOG0008296	OG0006990	n0												XP_012152853.1				XP_029047556.1	XP_034174705.1				
N15.HOG0008297	OG0006991	n0												XP_012152384.1				XP_029033723.1	XP_034194756.1				
N15.HOG0008298	OG0006992	n0												XP_003707938.1				XP_029050906.1	XP_034172148.1				
N15.HOG0008299	OG0006993	n0												XP_012151907.1				XP_029047456.1	XP_034187026.1				
N15.HOG0008300	OG0006994	n0												XP_003707362.1				XP_029054886.1	XP_034177150.1				
