HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N19.HOG0007500	OG0006633	n0				XP_624940.3	XP_003397855.1																
N19.HOG0007501	OG0006634	n0				XP_026300183.1	XP_003399530.1																
N19.HOG0007502	OG0006635	n0				XP_006563266.1, NP_001012431.1	XP_003396228.1																
N19.HOG0007503	OG0006636	n0				XP_006569370.1	XP_020723378.1																
N19.HOG0007504	OG0006637	n0					XP_012165487.1																
N19.HOG0007505	OG0006638	n0				XP_006564876.1	XP_003400629.1																
N19.HOG0007506	OG0006639	n0				XP_016770383.1	XP_012165109.1																
N19.HOG0007507	OG0006640	n0				XP_026295940.1	XP_012174149.2																
N19.HOG0007508	OG0006641	n0				XP_006569827.1	XP_003394419.1																
N19.HOG0007509	OG0006642	n0				XP_026297660.1	XP_012165666.1																
N19.HOG0007510	OG0006643	n0				XP_003249593.1	XP_003401549.1																
N19.HOG0007511	OG0006644	n0				XP_016766768.1	XP_012176551.1																
N19.HOG0007512	OG0006645	n0				XP_026299064.1	XP_003403363.1																
N19.HOG0007513	OG0006646	n0				XP_396967.4	XP_003392882.1																
N19.HOG0007514	OG0006647	n0				XP_006564277.1	XP_020718620.1																
N19.HOG0007515	OG0006648	n0				XP_026300615.1	XP_003400026.1																
N19.HOG0007516	OG0006649	n0				XP_026301648.1	XP_012170136.1																
N19.HOG0007517	OG0006650	n0				XP_016771065.2	XP_020722579.1, XP_020722581.1																
N19.HOG0007518	OG0006651	n0				XP_001122664.2	XP_012171269.1																
N19.HOG0007519	OG0006652	n0				XP_016769843.2	XP_020724169.1																
N19.HOG0007520	OG0006653	n0				XP_006571410.1	XP_020721134.1																
N19.HOG0007521	OG0006654	n0				XP_003251638.1	XP_003392903.1																
N19.HOG0007522	OG0006655	n0				XP_623993.3	XP_003395113.1																
N19.HOG0007523	OG0006656	n0				XP_006564513.1	XP_012167802.1																
N19.HOG0007524	OG0006657	n0				XP_006558480.1	XP_003394306.1																
N19.HOG0007525	OG0006658	n0				XP_392133.2	XP_003396296.1																
N19.HOG0007526	OG0006659	n0				XP_026296041.1	XP_003395131.1																
N19.HOG0007527	OG0006660	n0				XP_624199.2	XP_003394797.1																
N19.HOG0007528	OG0006661	n0				XP_026297862.1	XP_003393274.1																
N19.HOG0007529	OG0006662	n0				XP_026297156.1, XP_026297073.1	XP_020719083.1																
N19.HOG0007530	OG0006663	n0				XP_016771818.1	XP_012171809.1																
N19.HOG0007531	OG0006664	n0				XP_026297631.1	XP_003397288.1																
N19.HOG0007532	OG0006665	n0				XP_001122722.2	XP_020722315.1																
N19.HOG0007533	OG0006666	n0				XP_393985.4	XP_003400631.2																
N19.HOG0007534	OG0006667	n0				XP_006559909.2	XP_012174190.1																
N19.HOG0007535	OG0006668	n0				XP_396341.3	XP_003402986.1																
N19.HOG0007536	OG0006670	n0				XP_026301899.1	XP_003393084.1																
N19.HOG0007537	OG0006671	n0				XP_026301893.1	XP_012176661.1																
N19.HOG0007538	OG0006673	n0				XP_026299863.1	XP_012169229.1																
N19.HOG0007539	OG0006674	n0				XP_006563628.2	XP_020722758.1																
N19.HOG0007540	OG0006675	n0				XP_026294843.1	XP_003393524.1																
N19.HOG0007541	OG0006676	n0				XP_006560984.1	XP_003394224.1																
N19.HOG0007542	OG0006677	n0				XP_016769709.1	XP_012167860.1																
N19.HOG0007543	OG0006678	n0				XP_026295949.1	XP_020718449.1																
N19.HOG0007544	OG0006679	n0				XP_001120447.3	XP_003402351.1																
N19.HOG0007545	OG0006680	n0				XP_026298168.1	XP_020723036.1, XP_020723037.1, XP_003403378.2																
N19.HOG0007546	OG0006681	n0				XP_006564504.1, XP_006564505.1	XP_003398089.2																
N19.HOG0007547	OG0006682	n0				XP_016771113.1	XP_012172041.1																
N19.HOG0007548	OG0006683	n0				XP_016769029.1	XP_020719875.1, XP_003397365.1																
N19.HOG0007549	OG0006684	n0				XP_001119824.1	XP_003399032.1																
N19.HOG0007550	OG0006685	n0				XP_026301246.1	XP_012172556.1																
N19.HOG0007551	OG0006686	n0				XP_003249249.1	XP_003401602.1																
N19.HOG0007552	OG0006687	n0				XP_026300381.1	XP_012170710.1, XP_003400087.1, XP_020721785.1, XP_020721784.1																
N19.HOG0007553	OG0006688	n0				XP_395106.4	XP_012163113.1																
N19.HOG0007554	OG0006689	n0				XP_624863.2	XP_003397846.1																
N19.HOG0007555	OG0006690	n0				XP_392257.1	XP_003402859.1																
N19.HOG0007556	OG0006691	n0				XP_001122615.2	XP_003400986.1																
N19.HOG0007557	OG0006692	n0				XP_026300407.1	XP_012170802.1																
N19.HOG0007558	OG0006693	n0				XP_393805.3	XP_003398911.1																
N19.HOG0007559	OG0006694	n0				NP_001265609.1, XP_006566320.1	XP_003398735.1																
N19.HOG0007560	OG0006695	n0				XP_396632.3	XP_012167657.1																
N19.HOG0007561	OG0006696	n0				XP_395550.3	XP_003402148.2																
N19.HOG0007562	OG0006697	n0				XP_026301633.1	XP_012165473.1																
N19.HOG0007563	OG0006698	n0				XP_006559976.1	XP_003397729.1																
N19.HOG0007564	OG0006699	n0				XP_026301700.1	XP_012170123.1																
N19.HOG0007565	OG0006700	n0				XP_001121709.2	XP_003397987.1																
N19.HOG0007566	OG0006701	n0				XP_016767295.1	XP_003395271.1																
N19.HOG0007567	OG0006702	n0				XP_006561160.1	XP_003393531.1																
N19.HOG0007568	OG0006703	n0				XP_016770163.2	XP_020719225.1, XP_003396463.1																
N19.HOG0007569	OG0006704	n0				XP_006570793.1	XP_003402610.1																
N19.HOG0007570	OG0006705	n0				XP_006568827.1	XP_012173195.1, XP_012173205.1, XP_012173209.1, XP_012173202.1																
N19.HOG0007571	OG0006706	n0				XP_006560384.1	XP_012170754.1																
N19.HOG0007572	OG0006707	n0				XP_624893.1	XP_003397851.1																
N19.HOG0007573	OG0006708	n0				XP_003249880.3	XP_003397379.3																
N19.HOG0007574	OG0006709	n0				NP_001011606.1	XP_003400385.1																
N19.HOG0007575	OG0006710	n0				XP_396161.2	XP_012176238.1, XP_003394355.1, XP_012176237.1																
N19.HOG0007576	OG0006711	n0				NP_001124510.1	XP_003395836.1																
N19.HOG0007577	OG0006713	n0				XP_624961.2	XP_003395176.1																
N19.HOG0007578	OG0006714	n0				XP_003250261.1	XP_012172241.1																
N19.HOG0007579	OG0006715	n0				XP_026298841.1	XP_012167664.1																
N19.HOG0007580	OG0006716	n0				XP_026296142.1, XP_026296141.1	XP_020718586.1, XP_012163320.1, XP_020718587.1																
N19.HOG0007581	OG0006717	n4				XP_003249612.2	XP_003395950.1																
N19.HOG0007582	OG0006718	n0				XP_026300191.1	XP_012169902.1																
N19.HOG0007583	OG0006719	n0				XP_006567489.1	XP_012167540.1																
N19.HOG0007584	OG0006720	n0				XP_026299120.1	XP_003393489.1																
N19.HOG0007585	OG0006721	n0				XP_001121507.2	XP_012169942.1																
N19.HOG0007586	OG0006722	n0				XP_397130.4	XP_003394629.1																
N19.HOG0007587	OG0006723	n0				XP_394949.4	XP_003393048.1																
N19.HOG0007588	OG0006724	n0				XP_003250488.2	XP_003401850.1																
N19.HOG0007589	OG0006725	n0				XP_006563865.1	XP_003403075.1																
N19.HOG0007590	OG0006726	n0				XP_006559371.1	XP_012171033.1, XP_012171035.1																
N19.HOG0007591	OG0006727	n0				XP_006565364.1	XP_003398969.1																
N19.HOG0007592	OG0006728	n0				XP_006568260.1	XP_003393830.1																
N19.HOG0007593	OG0006729	n0				XP_396090.2	XP_003399590.1																
N19.HOG0007594	OG0006730	n10				XP_026298748.1	XP_020720115.1																
N19.HOG0007595	OG0006731	n0				XP_026299646.1	XP_012169613.1																
N19.HOG0007596	OG0006732	n0				XP_001122204.2	XP_012171059.1																
N19.HOG0007597	OG0006733	n0				XP_026296319.1, NP_001229507.1	XP_012164702.1																
N19.HOG0007598	OG0006734	n0				XP_016770454.2	XP_012168966.1																
N19.HOG0007599	OG0006735	n0				XP_006563992.1	XP_012176572.1																
N19.HOG0007600	OG0006736	n0				XP_016771882.1	XP_012164739.1																
N19.HOG0007601	OG0006737	n0				XP_026295204.1	XP_020724221.1																
N19.HOG0007602	OG0006738	n0					XP_003394187.1, XP_012175967.1																
N19.HOG0007603	OG0006739	n0				NP_001229912.1, XP_006565897.2	XP_012175610.1																
N19.HOG0007604	OG0006740	n0				XP_623918.4	XP_012164466.1																
N19.HOG0007605	OG0006741	n0				XP_006560152.2	XP_012172317.1																
N19.HOG0007606	OG0006742	n0				XP_006570387.1	XP_003399399.1																
N19.HOG0007607	OG0006743	n0				XP_393106.4	XP_003401347.1																
N19.HOG0007608	OG0006744	n9					XP_012166309.1																
N19.HOG0007609	OG0006745	n0				XP_006563630.1	XP_012172147.1																
N19.HOG0007610	OG0006746	n0				XP_624420.3	XP_012174367.1																
N19.HOG0007611	OG0006747	n0				XP_001122154.3	XP_003401381.1																
N19.HOG0007612	OG0006748	n0				XP_003249929.1	XP_003397516.1																
N19.HOG0007613	OG0006749	n0				XP_006571326.2	XP_012164593.1																
N19.HOG0007614	OG0006750	n0				XP_026301495.1	XP_003402146.1																
N19.HOG0007615	OG0006751	n0				XP_016771378.2	XP_020721962.1																
N19.HOG0007616	OG0006752	n0				XP_026300126.1	XP_012170592.1																
N19.HOG0007617	OG0006753	n0				XP_026300732.1	XP_020723127.1, XP_012174526.1, XP_012171390.1																
N19.HOG0007618	OG0006754	n0				XP_006560031.3	XP_003401554.1																
N19.HOG0007619	OG0006755	n0				XP_026295946.1, XP_016767070.2	XP_020718565.1																
N19.HOG0007620	OG0006757	n0				XP_001120244.1	XP_003394080.1																
N19.HOG0007621	OG0006759	n0				XP_006560560.2	XP_020724315.1																
N19.HOG0007622	OG0006760	n0				XP_026297363.1, NP_001011576.1	XP_012166301.1, XP_012166300.1, XP_012166299.1, XP_003397025.1																
N19.HOG0007623	OG0006761	n4				NP_001011591.1	XP_003397894.2																
N19.HOG0007624	OG0006761	n14					XP_003397906.1																
N19.HOG0007625	OG0006762	n0				NP_001135908.1, XP_006557270.1	XP_012173429.1																
N19.HOG0007626	OG0006763	n0				NP_001257756.1	XP_003393655.1																
N19.HOG0007627	OG0006764	n0				NP_001265254.1, XP_016770158.1	XP_012168647.1, XP_012168648.2																
N19.HOG0007628	OG0006765	n0				XP_001119995.3	XP_003402820.1																
N19.HOG0007629	OG0006766	n0				XP_001121406.2	XP_003400664.1																
N19.HOG0007630	OG0006767	n0				XP_026296444.1, XP_026296443.1, XP_001122458.2, XP_006569974.1, XP_026296694.1, XP_006569959.1	XP_012176421.1, XP_012176420.1, XP_003394480.1, XP_012176419.1, XP_020724383.1																
N19.HOG0007631	OG0006768	n0				XP_001122875.1	XP_003400375.1																
N19.HOG0007632	OG0006769	n0				XP_006558661.1, XP_006558659.1, XP_003249336.1, XP_006558660.1	XP_020719684.1, XP_003396855.1, XP_020719685.1																
N19.HOG0007633	OG0006770	n0				XP_003249843.1, XP_003249842.1	XP_012164940.1																
N19.HOG0007634	OG0006771	n0				XP_003250490.1, XP_026297879.1	XP_003401854.1																
N19.HOG0007635	OG0006772	n0				XP_006557365.1, XP_026297645.1	XP_020719936.1																
N19.HOG0007636	OG0006773	n0				XP_006561220.1	XP_003394074.2, XP_020723984.1																
N19.HOG0007637	OG0006774	n0				XP_006561421.2	XP_012173726.1																
N19.HOG0007638	OG0006775	n0				XP_006561752.1	XP_012167581.1																
N19.HOG0007639	OG0006776	n0				XP_006565695.1, XP_026300768.1	XP_012171961.1																
N19.HOG0007640	OG0006777	n0				XP_006570731.1	XP_012174734.1																
N19.HOG0007641	OG0006778	n0				XP_006572020.1	XP_003396926.1																
N19.HOG0007642	OG0006779	n0				XP_006572091.1	XP_012168561.2																
N19.HOG0007643	OG0006780	n0				XP_394472.4, XP_016767201.2	XP_012163224.1																
N19.HOG0007644	OG0006781	n0				XP_016767563.2	XP_003395859.2																
N19.HOG0007645	OG0006782	n0				XP_016767801.2	XP_020718614.1, XP_003395398.1, XP_012163847.1																
N19.HOG0007646	OG0006783	n13				XP_016773625.2	XP_020724000.1																
N19.HOG0007647	OG0006784	n20				XP_026295427.1	XP_020724222.1																
N19.HOG0007648	OG0006785	n0				XP_026296582.1, XP_026296581.1, XP_026296580.1	XP_003395533.1, XP_020718740.1																
N19.HOG0007649	OG0006786	n3				XP_026298615.1	XP_012166850.1																
N19.HOG0007650	OG0006786	n13				XP_026298752.1	XP_020720386.1																
N19.HOG0007651	OG0006787	n0				XP_026298617.1	XP_003398006.1																
N19.HOG0007652	OG0006788	n7				XP_026298719.1																	
N19.HOG0007653	OG0006788	n13				XP_026298639.1	XP_012167048.1																
N19.HOG0007654	OG0006789	n0				XP_026299403.1	XP_012171977.1, XP_012174821.1, XP_012174867.2, XP_012168575.1																
N19.HOG0007655	OG0006790	n4				XP_026300489.1																	
N19.HOG0007656	OG0006790	n15					XP_020721852.1																
N19.HOG0007657	OG0006790	n17					XP_020721961.1																
N19.HOG0007658	OG0006791	n0				XP_026300755.1, XP_026300756.1, XP_026300757.1	XP_012171700.1																
N19.HOG0007659	OG0006792	n0				XP_026301354.1	XP_012172705.1, XP_012172706.1, XP_012172704.1, XP_003401475.1																
N19.HOG0007660	OG0006793	n0				XP_392070.3	XP_020722434.1																
N19.HOG0007661	OG0006798	n0				XP_006565317.1	XP_003399834.1																
N19.HOG0007662	OG0006799	n0				XP_006570969.1	XP_003395896.1																
N19.HOG0007663	OG0006800	n0				XP_001121282.3	XP_003394463.1																
N19.HOG0007664	OG0006801	n0				XP_394680.3	XP_003394930.1																
N19.HOG0007665	OG0006802	n0				XP_397475.2	XP_003393496.1																
N19.HOG0007666	OG0006803	n0				XP_026297767.1	XP_003402549.2																
N19.HOG0007667	OG0006804	n0				XP_393294.2	XP_003403286.1																
N19.HOG0007668	OG0006805	n0				XP_393914.1	XP_020721776.1																
N19.HOG0007669	OG0006806	n0				XP_016769230.1	XP_003397187.1																
N19.HOG0007670	OG0006807	n0				XP_392812.2	XP_003400755.1																
N19.HOG0007671	OG0006808	n0				XP_026296237.1	XP_003402423.1																
N19.HOG0007672	OG0006809	n0				XP_026300889.1	XP_003400494.2																
N19.HOG0007673	OG0006810	n0				XP_625206.1	XP_012169056.1																
N19.HOG0007674	OG0006811	n0				XP_006563749.1	XP_012169572.1																
N19.HOG0007675	OG0006812	n0				XP_006566799.1	XP_003399103.1																
N19.HOG0007676	OG0006813	n0				XP_393995.1	XP_003400749.1																
N19.HOG0007677	OG0006814	n0				XP_026298454.1	XP_012173383.1																
N19.HOG0007678	OG0006815	n0				XP_393902.1	XP_003400249.1																
N19.HOG0007679	OG0006816	n0				XP_006564093.1	XP_020721071.1																
N19.HOG0007680	OG0006817	n0				XP_026298171.1	XP_003401682.1																
N19.HOG0007681	OG0006818	n0				XP_026297680.1	XP_012166061.2																
N19.HOG0007682	OG0006819	n0				XP_624971.1	XP_003393711.1																
N19.HOG0007683	OG0006820	n0				XP_001121462.1	XP_012174991.1																
N19.HOG0007684	OG0006821	n0				XP_395122.1	XP_003398354.1																
N19.HOG0007685	OG0006822	n0				XP_016772679.1	XP_003400153.1																
N19.HOG0007686	OG0006823	n0				XP_016768331.1	XP_003402291.2																
N19.HOG0007687	OG0006824	n0				XP_625098.1	XP_003395302.1																
N19.HOG0007688	OG0006825	n0				XP_624330.3	XP_020722061.1																
N19.HOG0007689	OG0006826	n0				NP_001090623.1	XP_012170151.1																
N19.HOG0007690	OG0006827	n0				XP_396159.2	XP_012169385.1																
N19.HOG0007691	OG0006828	n0				XP_001121985.1	XP_003401379.1																
N19.HOG0007692	OG0006829	n0				XP_016773166.1	XP_003396259.1																
N19.HOG0007693	OG0006830	n0				XP_016767343.2	XP_020723413.1																
N19.HOG0007694	OG0006831	n0				XP_392037.1																	
N19.HOG0007695	OG0006832	n0				XP_624378.1	XP_003394038.1																
N19.HOG0007696	OG0006833	n0				XP_006565002.1	XP_003400787.1																
N19.HOG0007697	OG0006834	n0				XP_003249688.1	XP_003393560.1																
N19.HOG0007698	OG0006835	n0				XP_006559497.1	XP_003403155.1																
N19.HOG0007699	OG0006836	n0				XP_006558739.1	XP_003394937.1																
N19.HOG0007700	OG0006837	n0				XP_001122341.1	XP_003401188.1																
N19.HOG0007701	OG0006838	n0				XP_001120148.2	XP_020719964.1																
N19.HOG0007702	OG0006839	n0				XP_625181.4	XP_003397417.1																
N19.HOG0007703	OG0006840	n0				XP_001121541.1	XP_003401369.1																
N19.HOG0007704	OG0006841	n0				XP_624109.1	XP_003403102.1																
N19.HOG0007705	OG0006842	n0				XP_625157.2	XP_003402589.1																
N19.HOG0007706	OG0006843	n0				XP_006559119.1	XP_003402905.1																
N19.HOG0007707	OG0006844	n0				XP_624836.1	XP_012167997.1																
N19.HOG0007708	OG0006845	n0				XP_001120359.2	XP_020722897.1																
N19.HOG0007709	OG0006846	n0				XP_001121893.2	XP_003394141.1																
N19.HOG0007710	OG0006847	n0				XP_395163.2	XP_003396794.1																
N19.HOG0007711	OG0006848	n0				XP_392156.2	XP_003402787.1																
N19.HOG0007712	OG0006849	n0				XP_001122504.1	XP_003399929.1																
N19.HOG0007713	OG0006850	n0				XP_624282.1	XP_003392985.1																
N19.HOG0007714	OG0006851	n0				XP_026295577.1	XP_020724288.1																
N19.HOG0007715	OG0006852	n0				XP_006564915.1	XP_003400619.1																
N19.HOG0007716	OG0006853	n0				XP_016771509.1	XP_003400567.1																
N19.HOG0007717	OG0006854	n0				XP_006558384.1	XP_012172352.1																
N19.HOG0007718	OG0006855	n0				XP_016769781.1	XP_020724209.1																
N19.HOG0007719	OG0006856	n0				XP_392127.1	XP_012168250.1																
N19.HOG0007720	OG0006857	n0				XP_397213.2	XP_003399914.1																
N19.HOG0007721	OG0006858	n0				XP_001121371.2	XP_003398570.1																
N19.HOG0007722	OG0006859	n0				XP_624801.1	XP_003400765.1																
N19.HOG0007723	OG0006860	n0				XP_003249659.1	XP_003400849.1																
N19.HOG0007724	OG0006861	n0				XP_006564883.1	XP_003400623.1																
N19.HOG0007725	OG0006862	n0				XP_623456.1	XP_003394334.1																
N19.HOG0007726	OG0006863	n0				XP_006570991.1	XP_003402282.1																
N19.HOG0007727	OG0006864	n0				NP_001229473.1	XP_003396809.1																
N19.HOG0007728	OG0006865	n0				NP_001161897.1	XP_003398675.1																
N19.HOG0007729	OG0006866	n0				XP_026301291.1	XP_012172404.1																
N19.HOG0007730	OG0006867	n0				NP_001161365.1	XP_003395021.1																
N19.HOG0007731	OG0006868	n0				NP_001165849.1	XP_003394170.1																
N19.HOG0007732	OG0006869	n0				XP_393962.3	XP_003400882.1																
N19.HOG0007733	OG0006870	n0				XP_001121593.3	XP_020722524.1																
N19.HOG0007734	OG0006871	n0				XP_623274.2	XP_020721225.1																
N19.HOG0007735	OG0006872	n0				XP_623429.3	XP_003392863.1																
N19.HOG0007736	OG0006873	n0				XP_006564652.1	XP_003401711.1																
N19.HOG0007737	OG0006874	n0				XP_016769032.1	XP_020723014.1																
N19.HOG0007738	OG0006875	n0				XP_393466.2	XP_003398800.1																
N19.HOG0007739	OG0006876	n0					XP_012166107.1																
N19.HOG0007740	OG0006877	n0				XP_624118.1	XP_003402878.1																
N19.HOG0007741	OG0006878	n0				XP_001121911.1	XP_003399099.1																
N19.HOG0007742	OG0006879	n0				XP_623160.1	XP_003401234.1																
N19.HOG0007743	OG0006880	n0				XP_624506.1	XP_003401218.1																
N19.HOG0007744	OG0006881	n0				XP_026298562.1	XP_012174243.1																
N19.HOG0007745	OG0006882	n0				XP_001121144.1	XP_003395636.1																
N19.HOG0007746	OG0006883	n0				XP_003251833.2	XP_003395285.1																
N19.HOG0007747	OG0006884	n0				XP_003251281.1	XP_012173584.1																
N19.HOG0007748	OG0006885	n0				XP_393829.3	XP_003399348.1																
N19.HOG0007749	OG0006886	n0				XP_006564616.1	XP_012173051.1																
N19.HOG0007750	OG0006887	n0				XP_016773517.2	XP_003394069.1																
N19.HOG0007751	OG0006888	n0				XP_393973.2	XP_012171496.1																
N19.HOG0007752	OG0006890	n0				XP_624879.1	XP_012167870.1																
N19.HOG0007753	OG0006891	n0				XP_016767520.1	XP_012163661.1																
N19.HOG0007754	OG0006892	n0				XP_624325.2	XP_003396271.1																
N19.HOG0007755	OG0006893	n0				XP_016770294.1	XP_012169313.1																
N19.HOG0007756	OG0006894	n0				XP_394359.2	XP_003393545.1																
N19.HOG0007757	OG0006895	n0				XP_394753.2	XP_003403025.2																
N19.HOG0007758	OG0006896	n0				XP_393085.2	XP_012164469.1																
N19.HOG0007759	OG0006897	n0				XP_001122074.3	XP_020722489.1																
N19.HOG0007760	OG0006898	n0				XP_026295160.1	XP_003394177.1																
N19.HOG0007761	OG0006899	n0				XP_624820.3	XP_003397098.1																
N19.HOG0007762	OG0006900	n0				XP_001122972.1	XP_003398351.1																
N19.HOG0007763	OG0006901	n0				XP_001120636.1	XP_003401993.1																
N19.HOG0007764	OG0006902	n0				XP_006566420.1	XP_003398894.1																
N19.HOG0007765	OG0006903	n0				XP_393347.3	XP_012169485.1																
N19.HOG0007766	OG0006904	n0				XP_001120535.2	XP_003400053.1																
N19.HOG0007767	OG0006905	n0				XP_006571254.1	XP_003393203.1																
N19.HOG0007768	OG0006906	n0				XP_396465.2	XP_012164090.1																
N19.HOG0007769	OG0006907	n0				XP_006559684.2	XP_012166313.1																
N19.HOG0007770	OG0006908	n0				XP_026296145.1	XP_003395016.1																
N19.HOG0007771	OG0006909	n0				XP_026300766.1	XP_003400683.1																
N19.HOG0007772	OG0006910	n0				XP_006557398.1	XP_012163620.1																
N19.HOG0007773	OG0006911	n0				XP_026297969.1	XP_003394422.1																
N19.HOG0007774	OG0006912	n0				XP_026298460.1	XP_012167606.1																
N19.HOG0007775	OG0006913	n0				XP_026296669.1	XP_020723290.1																
N19.HOG0007776	OG0006914	n0				XP_396187.2	XP_003392992.1																
N19.HOG0007777	OG0006915	n0					XP_003393482.1																
N19.HOG0007778	OG0006916	n0				XP_016767158.1	XP_003394984.1																
N19.HOG0007779	OG0006917	n0				XP_016770530.1	XP_012169145.1																
N19.HOG0007780	OG0006918	n0				XP_394559.1	XP_012163791.1																
N19.HOG0007781	OG0006919	n0				XP_006557352.1	XP_020721640.1																
N19.HOG0007782	OG0006920	n0				XP_026294890.1	XP_012165255.1																
N19.HOG0007783	OG0006921	n0				XP_006568187.1	XP_003396742.1																
N19.HOG0007784	OG0006922	n0				XP_006563429.1	XP_020722470.1																
N19.HOG0007785	OG0006923	n0				XP_003250475.1	XP_003398197.1																
N19.HOG0007786	OG0006924	n0				XP_001120832.2	XP_003403121.1																
N19.HOG0007787	OG0006925	n0				XP_392660.2	XP_003395195.1																
N19.HOG0007788	OG0006926	n0				XP_026297464.1, XP_026297465.1	XP_012166497.1																
N19.HOG0007789	OG0006927	n0				XP_006565093.1	XP_020721964.1																
N19.HOG0007790	OG0006928	n0				XP_006558688.2	XP_003397246.2																
N19.HOG0007791	OG0006929	n0				XP_026298096.1	XP_012173089.1																
N19.HOG0007792	OG0006930	n0				XP_016769342.2	XP_003397588.3																
N19.HOG0007793	OG0006931	n0				XP_396873.2	XP_003399144.1																
N19.HOG0007794	OG0006932	n0				XP_006563593.1	XP_003401053.1																
N19.HOG0007795	OG0006933	n0				XP_006569305.1	XP_012175908.1																
N19.HOG0007796	OG0006934	n0				XP_026300085.1	XP_020721569.1																
N19.HOG0007797	OG0006935	n0				XP_392639.1	XP_003396735.1																
N19.HOG0007798	OG0006936	n0				XP_006564964.1	XP_003400579.1																
N19.HOG0007799	OG0006937	n0				XP_006558326.1	XP_003401390.1																
N19.HOG0007800	OG0006938	n0				XP_016767184.1	XP_012174171.1																
N19.HOG0007801	OG0006939	n0					XP_020718445.1																
N19.HOG0007802	OG0006940	n0				XP_393989.4	XP_012171613.1																
N19.HOG0007803	OG0006941	n0				XP_003250708.2	XP_003400435.1																
N19.HOG0007804	OG0006942	n0				XP_026296960.1	XP_020723886.1																
N19.HOG0007805	OG0006943	n0				XP_026298922.1	XP_020723925.1																
N19.HOG0007806	OG0006944	n0				XP_006568545.1	XP_012176255.1																
N19.HOG0007807	OG0006945	n0				XP_016772712.1	XP_012165772.1																
N19.HOG0007808	OG0006946	n0				XP_006567646.2	XP_003397842.1																
N19.HOG0007809	OG0006947	n0				XP_392210.1, XP_006568928.1	XP_003393820.1																
N19.HOG0007810	OG0006948	n0				XP_001123357.1	XP_012171825.1																
N19.HOG0007811	OG0006949	n0				XP_026299440.1	XP_012169619.2																
N19.HOG0007812	OG0006950	n0				XP_625196.1	XP_003401072.1																
N19.HOG0007813	OG0006951	n0				XP_392569.2	XP_020721559.1																
N19.HOG0007814	OG0006952	n0				NP_001229449.1	XP_003397253.1																
N19.HOG0007815	OG0006953	n0				XP_006558167.2	XP_020722523.1																
N19.HOG0007816	OG0006954	n0				XP_026298405.1	XP_003393194.1																
N19.HOG0007817	OG0006955	n0				XP_006569243.1	XP_003398068.1																
N19.HOG0007818	OG0006956	n0				XP_392330.1	XP_003395033.2																
N19.HOG0007819	OG0006957	n0				XP_001119966.1	XP_003393515.1																
N19.HOG0007820	OG0006958	n0				XP_391869.3	XP_003398783.1																
N19.HOG0007821	OG0006959	n0				XP_026299698.1	XP_020719227.1																
N19.HOG0007822	OG0006960	n0				XP_624522.1	XP_003396927.1																
N19.HOG0007823	OG0006961	n0				XP_026301462.1	XP_012172800.1																
N19.HOG0007824	OG0006962	n0				XP_392325.1	XP_003402503.1																
N19.HOG0007825	OG0006964	n0				XP_396270.5	XP_012165510.1																
N19.HOG0007826	OG0006965	n0				XP_395464.3	XP_012169336.1																
N19.HOG0007827	OG0006966	n0				XP_016768757.2	XP_012166190.2																
N19.HOG0007828	OG0006968	n0				XP_006563668.1	XP_012172068.1																
N19.HOG0007829	OG0006969	n0				XP_026298160.1	XP_012173154.1																
N19.HOG0007830	OG0006970	n0				XP_001121774.2	XP_003400427.1																
N19.HOG0007831	OG0006971	n0				XP_006559546.1	XP_020723752.1																
N19.HOG0007832	OG0006972	n0				XP_395743.3	XP_003394873.2																
N19.HOG0007833	OG0006973	n0				XP_006559868.1	XP_003397180.1																
N19.HOG0007834	OG0006974	n0				XP_026300694.1	XP_020722310.1																
N19.HOG0007835	OG0006975	n0				XP_006563004.2	XP_012171612.1																
N19.HOG0007836	OG0006976	n0				XP_001121110.2	XP_003396599.1																
N19.HOG0007837	OG0006977	n0				XP_003249666.1	XP_003400732.1																
N19.HOG0007838	OG0006978	n0				XP_006568621.1	XP_012165180.1																
N19.HOG0007839	OG0006979	n0				XP_003251399.1	XP_012165593.1																
N19.HOG0007840	OG0006980	n0				XP_016771111.2	XP_003399935.1																
N19.HOG0007841	OG0006981	n0				XP_003251217.1	XP_003396973.1																
N19.HOG0007842	OG0006982	n0					XP_003398766.1																
N19.HOG0007843	OG0006983	n0				XP_006568404.1	XP_012166012.1																
N19.HOG0007844	OG0006984	n12				XP_006571644.1	XP_012167109.1																
N19.HOG0007845	OG0006985	n0				XP_026296008.1	XP_003394924.1																
N19.HOG0007846	OG0006986	n0				XP_006571573.2	XP_012166738.1																
N19.HOG0007847	OG0006987	n0				XP_026297936.1	XP_003397461.1																
N19.HOG0007848	OG0006988	n0				XP_006570274.1	XP_012164133.1																
N19.HOG0007849	OG0006989	n0				XP_001121891.1	XP_003394461.1																
