Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0025964																			XP_011171354.1		
OG0025965																			XP_011171375.2		
OG0025966																			XP_011171394.1		
OG0025967																			XP_011171522.2		
OG0025968																			XP_011171526.2		
OG0025969																			XP_011172404.2		
OG0025970																			XP_011172964.2		
OG0025971																			XP_011172995.1		
OG0025972																			XP_011172996.1		
OG0025973																			XP_011173161.3		
OG0025974																			XP_011173286.1		
OG0025975																			XP_011173317.2		
OG0025976																			XP_011173419.1		
OG0025977																			XP_011173469.1		
OG0025978																			XP_011173524.1		
OG0025979																			XP_011173567.2		
OG0025980																			XP_011174458.1		
OG0025981																			XP_011174545.2		
OG0025982																			XP_011174851.2		
OG0025983																			XP_011175126.3		
OG0025984																			XP_011175147.1		
OG0025985																			XP_011175313.1		
OG0025986																			XP_011175342.1		
OG0025987																			XP_011175751.1		
OG0025988																			XP_011175796.2		
OG0025989																			XP_011175929.1		
OG0025990																			XP_011176035.2		
OG0025991																			XP_025985826.2		
OG0025992																			XP_025985832.2		
OG0025993																			XP_025985892.2		
OG0025994																			XP_025985952.2		
OG0025995																			XP_025985964.1		
OG0025996																			XP_025986072.1		
OG0025997																			XP_025986111.1		
OG0025998																			XP_025986124.1		
OG0025999																			XP_025986353.1		
OG0026000																			XP_025986446.1		
OG0026001																			XP_025986981.1		
OG0026002																			XP_025987210.1		
OG0026003																			XP_025987222.1		
OG0026004																			XP_025987654.1		
OG0026005																			XP_025987656.2		
OG0026006																			XP_025987658.2		
OG0026007																			XP_025987740.1		
OG0026008																			XP_025987745.2		
OG0026009																			XP_025987849.2		
OG0026010																			XP_025987882.2		
OG0026011																			XP_025987905.2		
OG0026012																			XP_025988320.2		
OG0026013																			XP_025988405.2		
OG0026014																			XP_025988412.1		
OG0026015																			XP_025988570.2		
OG0026016																			XP_025988946.1		
OG0026017																			XP_025989099.1		
OG0026018																			XP_025989112.1		
OG0026019																			XP_025989248.2		
OG0026020																			XP_025989259.1		
OG0026021																			XP_025989274.1		
OG0026022																			XP_025989424.1		
OG0026023																			XP_025989526.2		
OG0026024																			XP_025989543.2		
OG0026025																			XP_025989923.1		
OG0026026																			XP_025989936.2		
OG0026027																			XP_025990022.2		
OG0026028																			XP_025990613.2		
OG0026029																			XP_025990615.1		
OG0026030																			XP_025990728.2		
OG0026031																			XP_025991010.1		
OG0026032																			XP_025991018.2		
OG0026033																			XP_025991310.2		
OG0026034																			XP_025991365.1		
OG0026035																			XP_025991543.1		
OG0026036																			XP_025991601.1		
OG0026037																			XP_025991648.2		
OG0026038																			XP_025992155.1		
OG0026039																			XP_025992210.1		
OG0026040																			XP_025992662.2		
OG0026041																			XP_025992932.1		
OG0026042																			XP_025993078.1		
OG0026043																			XP_025993188.2		
OG0026044																			XP_025993236.1		
OG0026045																			XP_025993435.1		
OG0026046																			XP_025993539.2		
OG0026047																			XP_025993706.2		
OG0026048																			XP_025993791.2		
OG0026049																			XP_025993908.1		
OG0026050																			XP_025993984.2		
OG0026051																			XP_025994035.1		
OG0026052																			XP_025994247.2		
OG0026053																			XP_025994314.1		
OG0026054																			XP_025994494.2		
OG0026055																			XP_025994518.1		
OG0026056																			XP_025994641.1		
OG0026057																			XP_025994794.1		
OG0026058																			XP_025994802.1		
OG0026059																			XP_025995222.2		
OG0026060																			XP_025995439.2		
OG0026061																			XP_025995450.1		
OG0026062																			XP_025995877.2		
OG0026063																			XP_025995954.1		
OG0026064																			XP_025996077.2		
OG0026065																			XP_025996078.1		
OG0026066																			XP_025996119.1		
OG0026067																			XP_025996324.1		
OG0026068																			XP_025996464.2		
OG0026069																			XP_025996532.1		
OG0026070																			XP_025996564.1		
OG0026071																			XP_025996640.1		
OG0026072																			XP_025996716.1		
OG0026073																			XP_025996952.2		
OG0026074																			XP_025996995.1		
OG0026075																			XP_025997099.2		
OG0026076																			XP_025997103.1		
OG0026077																			XP_025997132.2		
OG0026078																			XP_025997164.1		
OG0026079																			XP_025997297.1		
OG0026080																			XP_025997377.1		
OG0026081																			XP_025997379.2		
OG0026082																			XP_025997397.1		
OG0026083																			XP_025997467.2		
OG0026084																			XP_025997480.1		
OG0026085																			XP_025997587.1		
OG0026086																			XP_025997606.2		
OG0026087																			XP_025997797.2		
OG0026088																			XP_039301655.1		
OG0026089																			XP_039301677.1		
OG0026090																			XP_039301702.1		
OG0026091																			XP_039301725.1		
OG0026092																			XP_039301727.1		
OG0026093																			XP_039301862.1		
OG0026094																			XP_039301923.1		
OG0026095																			XP_039302004.1		
OG0026096																			XP_039302021.1		
OG0026097																			XP_039302123.1		
OG0026098																			XP_039302133.1		
OG0026099																			XP_039302219.1		
OG0026100																			XP_039302261.1		
OG0026101																			XP_039302361.1		
OG0026102																			XP_039302401.1		
OG0026103																			XP_039302431.1		
OG0026104																			XP_039302518.1		
OG0026105																			XP_039302521.1		
OG0026106																			XP_039302564.1		
OG0026107																			XP_039302619.1		
OG0026108																			XP_039302722.1		
OG0026109																			XP_039302733.1		
OG0026110																			XP_039302789.1		
OG0026111																			XP_039302803.1		
OG0026112																			XP_039302823.1		
OG0026113																			XP_039302884.1		
OG0026114																			XP_039302899.1		
OG0026115																			XP_039302910.1		
OG0026116																			XP_039302959.1		
OG0026117																			XP_039303037.1		
OG0026118																			XP_039303178.1		
OG0026119																			XP_039303245.1		
OG0026120																			XP_039303246.1		
OG0026121																			XP_039303268.1		
OG0026122																			XP_039303277.1		
OG0026123																			XP_039303282.1		
OG0026124																			XP_039303324.1		
OG0026125																			XP_039303370.1		
OG0026126																			XP_039303387.1		
OG0026127																			XP_039303388.1		
OG0026128																			XP_039303483.1		
OG0026129																			XP_039303524.1		
OG0026130																			XP_039303528.1		
OG0026131																			XP_039303540.1		
OG0026132																			XP_039303556.1		
OG0026133																			XP_039303569.1		
OG0026134																			XP_039303581.1		
OG0026135																			XP_039303599.1		
OG0026136																			XP_039303672.1		
OG0026137																			XP_039303710.1		
OG0026138																			XP_039303827.1		
OG0026139																			XP_039303881.1		
OG0026140																			XP_039303888.1		
OG0026141																			XP_039303915.1		
OG0026142																			XP_039303970.1		
OG0026143																			XP_039304007.1		
OG0026144																			XP_039304010.1		
OG0026145																			XP_039304245.1		
OG0026146																			XP_039304260.1		
OG0026147																			XP_039304454.1		
OG0026148																			XP_039304475.1		
OG0026149																			XP_039304494.1		
OG0026150																			XP_039304604.1		
OG0026151																			XP_039304825.1		
OG0026152																			XP_039304845.1		
OG0026153																			XP_039304932.1		
OG0026154																			XP_039304948.1		
OG0026155																			XP_039305000.1		
OG0026156																			XP_039305047.1		
OG0026157																			XP_039305134.1		
OG0026158																			XP_039305146.1		
OG0026159																			XP_039305148.1		
OG0026160																			XP_039305158.1		
OG0026161																			XP_039305183.1		
OG0026162																			XP_039305184.1		
OG0026163																			XP_039305186.1		
OG0026164																			XP_039305201.1		
OG0026165																			XP_039305202.1		
OG0026166																			XP_039305248.1		
OG0026167																			XP_039305291.1		
OG0026168																			XP_039305418.1		
OG0026169																			XP_039305463.1		
OG0026170																			XP_039305470.1		
OG0026171																			XP_039305476.1		
OG0026172																			XP_039305485.1		
OG0026173																			XP_039305519.1		
OG0026174																			XP_039305541.1		
OG0026175																			XP_039305569.1		
OG0026176																			XP_039305572.1		
OG0026177																			XP_039305586.1		
OG0026178																			XP_039305731.1		
OG0026179																			XP_039305732.1		
OG0026180																			XP_039305760.1		
OG0026181																			XP_039305841.1		
OG0026182																			XP_039305915.1		
OG0026183																			XP_039305919.1		
OG0026184																			XP_039305937.1		
OG0026185																			XP_039306004.1		
OG0026186																			XP_039306102.1		
OG0026187																			XP_039306120.1		
OG0026188																			XP_039306129.1		
OG0026189																			XP_039306131.1		
OG0026190																			XP_039306282.1		
OG0026191																			XP_039306357.1		
OG0026192																			XP_039306371.1		
OG0026193																			XP_039306559.1		
OG0026194																			XP_039306611.1		
OG0026195																			XP_039306649.1		
OG0026196																			XP_039306712.1		
OG0026197																			XP_039306713.1		
OG0026198																			XP_039306714.1		
OG0026199																			XP_039306754.1		
OG0026200																			XP_039306757.1		
OG0026201																			XP_039306883.1		
OG0026202																			XP_039306998.1		
OG0026203																			XP_039307148.1		
OG0026204																			XP_039307241.1		
OG0026205																			XP_039307261.1		
OG0026206																			XP_039307314.1		
OG0026207																			XP_039307494.1		
OG0026208																			XP_039307547.1		
OG0026209																			XP_039307723.1		
OG0026210																			XP_039307812.1		
OG0026211																			XP_039307844.1		
OG0026212																			XP_039307872.1		
OG0026213																			XP_039307887.1		
OG0026214																			XP_039307931.1		
OG0026215																			XP_039307938.1		
OG0026216																			XP_039308035.1		
OG0026217																			XP_039308086.1		
OG0026218																			XP_039308099.1		
OG0026219																			XP_039308111.1		
OG0026220																			XP_039308420.1		
OG0026221																			XP_039308431.1		
OG0026222																			XP_039308514.1		
OG0026223																			XP_039308522.1		
OG0026224																			XP_039308528.1		
OG0026225																			XP_039308529.1		
OG0026226																			XP_039308563.1		
OG0026227																			XP_039308587.1		
OG0026228																			XP_039308597.1		
OG0026229																			XP_039308653.1		
OG0026230																			XP_039308669.1		
OG0026231																			XP_039308676.1		
OG0026232																			XP_039308737.1		
OG0026233																			XP_039308744.1		
OG0026234																			XP_039308810.1		
OG0026235																			XP_039308828.1		
OG0026236																			XP_039308840.1		
OG0026237																			XP_039308844.1		
OG0026238																			XP_039308845.1		
OG0026239																			XP_039308873.1		
OG0026240																			XP_039308900.1		
OG0026241																			XP_039308902.1		
OG0026242																			XP_039308907.1		
OG0026243																			XP_039308961.1		
OG0026244																			XP_039309028.1		
OG0026245																			XP_039309053.1		
OG0026246																			XP_039309100.1		
OG0026247																			XP_039309115.1		
OG0026248																			XP_039309153.1		
OG0026249																			XP_039309161.1		
OG0026250																			XP_039309164.1		
OG0026251																			XP_039309165.1		
OG0026252																			XP_039309277.1		
OG0026253																			XP_039309301.1		
OG0026254																			XP_039309310.1		
OG0026255																			XP_039309372.1		
OG0026256																			XP_039309383.1		
OG0026257																			XP_039309497.1		
OG0026258																			XP_039309511.1		
OG0026259																			XP_039309591.1		
OG0026260																			XP_039309648.1		
OG0026261																			XP_039309848.1		
OG0026262																			XP_039309881.1		
OG0026263																			XP_039309896.1		
OG0026264																			XP_039309905.1		
OG0026265																			XP_039309930.1		
OG0026266																			XP_039309934.1		
OG0026267																			XP_039309952.1		
OG0026268																			XP_039309960.1		
OG0026269																			XP_039309967.1		
OG0026270																			XP_039309994.1		
OG0026271																			XP_039310124.1		
OG0026272																			XP_039310199.1		
OG0026273																			XP_039310216.1		
OG0026274																			XP_039310324.1		
OG0026275																			XP_039310342.1		
OG0026276																			XP_039310408.1		
OG0026277																			XP_039310441.1		
OG0026278																			XP_039310442.1		
OG0026279																			XP_039310462.1		
OG0026280																			XP_039310552.1		
OG0026281																			XP_039310679.1		
OG0026282																			XP_039310680.1		
OG0026283																			XP_039310685.1		
OG0026284																			XP_039310747.1		
OG0026285																			XP_039310748.1		
OG0026286																			XP_039310751.1		
OG0026287																			XP_039310768.1		
OG0026288																			XP_039310769.1		
OG0026289																			XP_039310775.1		
OG0026290																			XP_039310858.1		
OG0026291																			XP_039310982.1		
OG0026292																			XP_039311134.1		
OG0026293																			XP_039311261.1		
OG0026294																			XP_039311369.1		
OG0026295																			XP_039311371.1		
OG0026296																			XP_039311599.1		
OG0026297																			XP_039311605.1		
OG0026298																			XP_039311653.1		
OG0026299																			XP_039311735.1		
OG0026300																			XP_039311736.1		
OG0026301																			XP_039311787.1		
OG0026302																			XP_039311811.1		
OG0026303																			XP_039311863.1		
OG0026304																			XP_039311876.1		
OG0026305																			XP_039311892.1		
OG0026306																			XP_039311898.1		
OG0026307																			XP_039311971.1		
OG0026308																			XP_039311978.1		
OG0026309																			XP_039311991.1		
OG0026310																			XP_039311999.1		
OG0026311																			XP_039312005.1		
OG0026312																			XP_039312016.1		
OG0026313																			XP_039312128.1		
OG0026314																			XP_039312189.1		
OG0026315																			XP_039312205.1		
OG0026316																			XP_039312206.1		
OG0026317																			XP_039312305.1		
OG0026318																			XP_039312599.1		
OG0026319																			XP_039312600.1		
OG0026320																			XP_039312652.1		
OG0026321																			XP_039312669.1		
OG0026322																			XP_039312713.1		
OG0026323																			XP_039312740.1		
OG0026324																			XP_039312854.1		
OG0026325																			XP_039312855.1		
OG0026326																			XP_039312862.1		
OG0026327																			XP_039312876.1		
OG0026328																			XP_039312880.1		
OG0026329																			XP_039312883.1		
OG0026330																			XP_039312985.1		
OG0026331																			XP_039313012.1		
OG0026332																			XP_039313018.1		
OG0026333																			XP_039313175.1		
OG0026334																			XP_039313195.1		
OG0026335																			XP_039313208.1		
OG0026336																			XP_039313331.1		
OG0026337																			XP_039313352.1		
OG0026338																			XP_039313355.1		
OG0026339																			XP_039313414.1		
OG0026340																			XP_039313424.1		
OG0026341																			XP_039313444.1		
OG0026342																			XP_039313453.1		
OG0026343																			XP_039313541.1		
OG0026344																			XP_039313542.1		
OG0026345																			XP_039313547.1		
OG0026346																			XP_039313555.1		
OG0026347																			XP_039313588.1		
OG0026348																			XP_039313612.1		
OG0026349																			XP_039313628.1		
OG0026350																			XP_039313696.1		
OG0026351																			XP_039313956.1		
OG0026352																			XP_039314054.1		
OG0026353																			XP_039314060.1		
OG0026354																			XP_039314085.1		
OG0026355																			XP_039314125.1		
OG0026356																			XP_039314141.1		
OG0026357																			XP_039314273.1		
OG0026358																			XP_039314358.1		
OG0026359																			XP_039314375.1		
OG0026360																			XP_039314458.1		
OG0026361																			XP_039314486.1		
OG0026362																			XP_039314527.1		
OG0026363																			XP_039314540.1		
OG0026364																			XP_039314691.1		
OG0026365																			XP_039314692.1		
OG0026366																			XP_039314708.1		
OG0026367																			XP_039314761.1		
OG0026368																			XP_039314887.1		
OG0026369																			XP_039314895.1		
OG0026370																			XP_039314913.1		
OG0026371																			XP_039314930.1		
OG0026372																			XP_039314984.1		
OG0026373																			XP_039315025.1		
OG0026374																			XP_039315094.1		
OG0026375																			XP_039315113.1		
OG0026376																			XP_039315184.1		
OG0026377																			XP_039315234.1		
OG0026378																			XP_039315239.1		
OG0026379																			XP_039315267.1		
OG0026380																			XP_039315352.1		
OG0026381																			XP_039315380.1		
OG0026382																			XP_039315383.1		
OG0026383																			XP_039315385.1		
OG0026384																			XP_039315386.1		
OG0026385																			XP_039315395.1		
OG0026386																			XP_039315412.1		
OG0026387																			XP_039315423.1		
OG0026388																			XP_039315447.1		
OG0026389																			XP_039315540.1		
OG0026390																			XP_039315558.1		
OG0026391																			XP_039315622.1		
OG0026392																			XP_039315654.1		
OG0026393																			XP_039315710.1		
OG0026394																				NP_001107856.1	
OG0026395																				NP_001123893.1	
OG0026396																				NP_001127954.1	
OG0026397																				NP_001127955.1	
OG0026398																				NP_001129382.1	
OG0026399																				NP_001159497.2	
OG0026400																				NP_001164205.1	
OG0026401																				NP_001164359.1	
OG0026402																				NP_001280523.1	
OG0026403																				XP_001807754.1	
OG0026404																				XP_001807903.1	
OG0026405																				XP_001808363.1	
OG0026406																				XP_001808441.2	
OG0026407																				XP_001808868.1	
OG0026408																				XP_001809520.1	
OG0026409																				XP_001810419.2	
OG0026410																				XP_001810813.1	
OG0026411																				XP_001811012.1	
OG0026412																				XP_001811292.1	
OG0026413																				XP_001811599.1	
OG0026414																				XP_001811600.1	
OG0026415																				XP_001811801.2	
OG0026416																				XP_001812329.2	
OG0026417																				XP_001812338.1	
OG0026418																				XP_001812398.1	
OG0026419																				XP_001812611.2	
OG0026420																				XP_001812679.1	
OG0026421																				XP_001812998.2	
OG0026422																				XP_001813024.1	
OG0026423																				XP_001813059.1	
OG0026424																				XP_001813244.1	
OG0026425																				XP_001813251.2	
OG0026426																				XP_001814071.1	
OG0026427																				XP_001814302.2	
OG0026428																				XP_001814401.1	
OG0026429																				XP_001814818.1	
OG0026430																				XP_001814944.1	
OG0026431																				XP_001815085.1	
OG0026432																				XP_001815109.3	
OG0026433																				XP_001815230.2	
OG0026434																				XP_001815237.1	
OG0026435																				XP_001815380.2	
OG0026436																				XP_001815398.1	
OG0026437																				XP_001815425.1	
OG0026438																				XP_001815648.1	
OG0026439																				XP_001816349.1	
OG0026440																				XP_001816435.1	
OG0026441																				XP_001816522.1	
OG0026442																				XP_008190281.2	
OG0026443																				XP_008190364.1	
OG0026444																				XP_008190383.1	
OG0026445																				XP_008190420.1	
OG0026446																				XP_008190457.2	
OG0026447																				XP_008190469.1	
OG0026448																				XP_008190476.1	
OG0026449																				XP_008190541.1	
OG0026450																				XP_008190574.1	
OG0026451																				XP_008190585.1	
OG0026452																				XP_008190668.1	
OG0026453																				XP_008190698.1	
OG0026454																				XP_008190723.1	
OG0026455																				XP_008190754.1	
OG0026456																				XP_008190795.1	
OG0026457																				XP_008190833.1	
OG0026458																				XP_008190834.1	
OG0026459																				XP_008190847.1	
OG0026460																				XP_008190896.1	
OG0026461																				XP_008190897.1	
OG0026462																				XP_008190913.1	
OG0026463																				XP_008190914.1	
OG0026464																				XP_008190955.1	
OG0026465																				XP_008191020.1	
OG0026466																				XP_008191023.1	
OG0026467																				XP_008191042.1	
OG0026468																				XP_008191070.1	
OG0026469																				XP_008191090.1	
OG0026470																				XP_008191096.1	
OG0026471																				XP_008191124.2	
OG0026472																				XP_008191157.2	
OG0026473																				XP_008191196.1	
OG0026474																				XP_008191260.1	
OG0026475																				XP_008191273.1	
OG0026476																				XP_008191313.1	
OG0026477																				XP_008191316.1	
OG0026478																				XP_008191317.1	
OG0026479																				XP_008191342.1	
OG0026480																				XP_008191350.2	
OG0026481																				XP_008191416.1	
OG0026482																				XP_008191431.1	
OG0026483																				XP_008191485.2	
OG0026484																				XP_008191563.1	
OG0026485																				XP_008191599.1	
OG0026486																				XP_008191607.2	
OG0026487																				XP_008191612.1	
OG0026488																				XP_008191627.2	
OG0026489																				XP_008191644.1	
OG0026490																				XP_008191670.1	
OG0026491																				XP_008191692.1	
OG0026492																				XP_008191707.1	
OG0026493																				XP_008191708.1	
OG0026494																				XP_008191748.2	
OG0026495																				XP_008191824.1	
OG0026496																				XP_008191829.1	
OG0026497																				XP_008191838.1	
OG0026498																				XP_008191862.1	
OG0026499																				XP_008191872.1	
OG0026500																				XP_008191883.1	
OG0026501																				XP_008191886.1	
OG0026502																				XP_008191912.1	
OG0026503																				XP_008191915.1	
OG0026504																				XP_008191936.1	
OG0026505																				XP_008191949.1	
OG0026506																				XP_008191975.1	
OG0026507																				XP_008192005.1	
OG0026508																				XP_008192021.1	
OG0026509																				XP_008192071.1	
OG0026510																				XP_008192083.1	
OG0026511																				XP_008192112.1	
OG0026512																				XP_008192143.1	
OG0026513																				XP_008192185.1	
OG0026514																				XP_008192235.1	
OG0026515																				XP_008192236.1	
OG0026516																				XP_008192237.1	
OG0026517																				XP_008192245.1	
OG0026518																				XP_008192251.1	
OG0026519																				XP_008192291.1	
OG0026520																				XP_008192306.1	
OG0026521																				XP_008192309.1	
OG0026522																				XP_008192311.1	
OG0026523																				XP_008192314.1	
OG0026524																				XP_008192315.1	
OG0026525																				XP_008192328.1	
OG0026526																				XP_008192412.1	
OG0026527																				XP_008192420.1	
OG0026528																				XP_008192438.1	
OG0026529																				XP_008192458.2	
OG0026530																				XP_008192461.1	
OG0026531																				XP_008192482.1	
OG0026532																				XP_008192495.1	
OG0026533																				XP_008192496.2	
OG0026534																				XP_008192500.1	
OG0026535																				XP_008192503.1	
OG0026536																				XP_008192505.1	
OG0026537																				XP_008192523.1	
OG0026538																				XP_008192536.1	
OG0026539																				XP_008192555.1	
OG0026540																				XP_008192570.1	
OG0026541																				XP_008192572.1	
OG0026542																				XP_008192573.1	
OG0026543																				XP_008192684.1	
OG0026544																				XP_008192735.1	
OG0026545																				XP_008192742.1	
OG0026546																				XP_008192779.1	
OG0026547																				XP_008192797.1	
OG0026548																				XP_008192839.1	
OG0026549																				XP_008192868.1	
OG0026550																				XP_008192908.1	
OG0026551																				XP_008192973.1	
OG0026552																				XP_008192995.1	
OG0026553																				XP_008193005.2	
OG0026554																				XP_008193007.1	
OG0026555																				XP_008193016.1	
OG0026556																				XP_008193050.1	
OG0026557																				XP_008193076.1	
OG0026558																				XP_008193148.1	
OG0026559																				XP_008193150.1	
OG0026560																				XP_008193189.2	
OG0026561																				XP_008193190.1	
OG0026562																				XP_008193194.1	
OG0026563																				XP_008193241.2	
OG0026564																				XP_008193386.1	
OG0026565																				XP_008193408.1	
OG0026566																				XP_008193429.1	
OG0026567																				XP_008193434.1	
OG0026568																				XP_008193453.1	
OG0026569																				XP_008193547.1	
OG0026570																				XP_008193585.1	
OG0026571																				XP_008193722.1	
OG0026572																				XP_008193724.1	
OG0026573																				XP_008193743.1	
OG0026574																				XP_008193835.1	
OG0026575																				XP_008193854.1	
OG0026576																				XP_008193868.2	
OG0026577																				XP_008193871.1	
OG0026578																				XP_008193914.2	
OG0026579																				XP_008193927.1	
OG0026580																				XP_008193937.1	
OG0026581																				XP_008193988.1	
OG0026582																				XP_008193989.2	
OG0026583																				XP_008193992.1	
OG0026584																				XP_008193993.1	
OG0026585																				XP_008194039.1	
OG0026586																				XP_008194101.1	
OG0026587																				XP_008194122.1	
OG0026588																				XP_008194142.1	
OG0026589																				XP_008194171.1	
OG0026590																				XP_008194181.1	
OG0026591																				XP_008194192.2	
OG0026592																				XP_008194211.1	
OG0026593																				XP_008194213.1	
OG0026594																				XP_008194292.1	
OG0026595																				XP_008194299.1	
OG0026596																				XP_008194300.1	
OG0026597																				XP_008194303.1	
OG0026598																				XP_008194341.1	
OG0026599																				XP_008194343.1	
OG0026600																				XP_008194408.1	
OG0026601																				XP_008194456.1	
OG0026602																				XP_008194457.1	
OG0026603																				XP_008194479.1	
OG0026604																				XP_008194506.1	
OG0026605																				XP_008194534.1	
OG0026606																				XP_008194535.1	
OG0026607																				XP_008194561.1	
OG0026608																				XP_008194562.1	
OG0026609																				XP_008194569.2	
OG0026610																				XP_008194593.1	
OG0026611																				XP_008194596.1	
OG0026612																				XP_008194597.1	
OG0026613																				XP_008194601.1	
OG0026614																				XP_008194607.1	
OG0026615																				XP_008194619.1	
OG0026616																				XP_008194642.1	
OG0026617																				XP_008194665.1	
OG0026618																				XP_008194666.1	
OG0026619																				XP_008194679.1	
OG0026620																				XP_008194687.1	
OG0026621																				XP_008194706.1	
OG0026622																				XP_008194711.1	
OG0026623																				XP_008194715.1	
OG0026624																				XP_008194722.1	
OG0026625																				XP_008194781.1	
OG0026626																				XP_008194794.2	
OG0026627																				XP_008194806.1	
OG0026628																				XP_008194843.1	
OG0026629																				XP_008194872.1	
OG0026630																				XP_008194879.1	
OG0026631																				XP_008194913.1	
OG0026632																				XP_008194921.1	
OG0026633																				XP_008194969.2	
OG0026634																				XP_008195022.1	
OG0026635																				XP_008195024.1	
OG0026636																				XP_008195030.1	
OG0026637																				XP_008195036.1	
OG0026638																				XP_008195062.1	
OG0026639																				XP_008195063.2	
OG0026640																				XP_008195183.1	
OG0026641																				XP_008195184.1	
OG0026642																				XP_008195185.1	
OG0026643																				XP_008195186.1	
OG0026644																				XP_008195189.1	
OG0026645																				XP_008195190.1	
OG0026646																				XP_008195191.1	
OG0026647																				XP_008195216.1	
OG0026648																				XP_008195275.1	
OG0026649																				XP_008195276.1	
OG0026650																				XP_008195325.1	
OG0026651																				XP_008195358.2	
OG0026652																				XP_008195403.1	
OG0026653																				XP_008195422.1	
OG0026654																				XP_008195432.1	
OG0026655																				XP_008195433.1	
OG0026656																				XP_008195487.1	
OG0026657																				XP_008195492.1	
OG0026658																				XP_008195522.1	
OG0026659																				XP_008195537.1	
OG0026660																				XP_008195603.1	
OG0026661																				XP_008195604.1	
OG0026662																				XP_008195636.1	
OG0026663																				XP_008195649.1	
OG0026664																				XP_008195698.1	
OG0026665																				XP_008195747.1	
OG0026666																				XP_008195748.1	
OG0026667																				XP_008195865.1	
OG0026668																				XP_008195875.1	
OG0026669																				XP_008195893.1	
OG0026670																				XP_008195914.1	
OG0026671																				XP_008195931.1	
OG0026672																				XP_008195941.1	
OG0026673																				XP_008196012.2	
OG0026674																				XP_008196025.1	
OG0026675																				XP_008196068.1	
OG0026676																				XP_008196073.1	
OG0026677																				XP_008196077.1	
OG0026678																				XP_008196079.1	
OG0026679																				XP_008196095.1	
OG0026680																				XP_008196117.1	
OG0026681																				XP_008196206.1	
OG0026682																				XP_008196210.1	
OG0026683																				XP_008196264.2	
OG0026684																				XP_008196293.1	
OG0026685																				XP_008196313.1	
OG0026686																				XP_008196334.1	
OG0026687																				XP_008196341.1	
OG0026688																				XP_008196353.1	
OG0026689																				XP_008196364.1	
OG0026690																				XP_008196391.1	
OG0026691																				XP_008196464.1	
OG0026692																				XP_008196468.1	
OG0026693																				XP_008196474.1	
OG0026694																				XP_008196562.1	
OG0026695																				XP_008196626.1	
OG0026696																				XP_008196627.1	
OG0026697																				XP_008196640.1	
OG0026698																				XP_008196672.1	
OG0026699																				XP_008196684.1	
OG0026700																				XP_008196733.1	
OG0026701																				XP_008196817.1	
OG0026702																				XP_008196834.1	
OG0026703																				XP_008196835.1	
OG0026704																				XP_008196866.1	
OG0026705																				XP_008196867.1	
OG0026706																				XP_008196883.1	
OG0026707																				XP_008196886.1	
OG0026708																				XP_008196893.1	
OG0026709																				XP_008196940.1	
OG0026710																				XP_008196958.1	
OG0026711																				XP_008196967.1	
OG0026712																				XP_008196972.1	
OG0026713																				XP_008196976.1	
OG0026714																				XP_008197046.1	
OG0026715																				XP_008197174.1	
OG0026716																				XP_008197186.1	
OG0026717																				XP_008197188.1	
OG0026718																				XP_008197206.1	
OG0026719																				XP_008197208.1	
OG0026720																				XP_008197215.1	
OG0026721																				XP_008197244.1	
OG0026722																				XP_008197268.1	
OG0026723																				XP_008197303.1	
OG0026724																				XP_008197321.1	
OG0026725																				XP_008197418.1	
OG0026726																				XP_008197476.1	
OG0026727																				XP_008197511.1	
OG0026728																				XP_008197513.1	
OG0026729																				XP_008197521.1	
OG0026730																				XP_008197554.1	
OG0026731																				XP_008197576.1	
OG0026732																				XP_008197603.1	
OG0026733																				XP_008197638.1	
OG0026734																				XP_008197642.1	
OG0026735																				XP_008197644.1	
OG0026736																				XP_008197714.1	
OG0026737																				XP_008197723.1	
OG0026738																				XP_008197765.1	
OG0026739																				XP_008197776.2	
OG0026740																				XP_008197810.1	
OG0026741																				XP_008197813.1	
OG0026742																				XP_008197817.1	
OG0026743																				XP_008197852.1	
OG0026744																				XP_008197933.1	
OG0026745																				XP_008198015.1	
OG0026746																				XP_008198027.1	
OG0026747																				XP_008198032.1	
OG0026748																				XP_008198056.1	
OG0026749																				XP_008198057.1	
OG0026750																				XP_008198100.1	
OG0026751																				XP_008198118.1	
OG0026752																				XP_008198122.1	
OG0026753																				XP_008198172.2	
OG0026754																				XP_008198177.1	
OG0026755																				XP_008198230.1	
OG0026756																				XP_008198240.1	
OG0026757																				XP_008198249.1	
OG0026758																				XP_008198264.1	
OG0026759																				XP_008198306.1	
OG0026760																				XP_008198322.1	
OG0026761																				XP_008198354.1	
OG0026762																				XP_008198404.1	
OG0026763																				XP_008198417.1	
OG0026764																				XP_008198423.1	
OG0026765																				XP_008198479.2	
OG0026766																				XP_008198483.1	
OG0026767																				XP_008198574.1	
OG0026768																				XP_008198656.1	
OG0026769																				XP_008198670.1	
OG0026770																				XP_008198671.1	
OG0026771																				XP_008198695.1	
OG0026772																				XP_008198698.1	
