HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N8.HOG0007814	OG0006909	n0		XP_021704706.1	XP_321318.5																		
N8.HOG0007815	OG0006910	n0		XP_001648857.2	XP_315537.4																		
N8.HOG0007816	OG0006911	n0		XP_021704758.1	XP_311535.4																		
N8.HOG0007817	OG0006912	n0		XP_021705426.1	XP_322017.4																		
N8.HOG0007818	OG0006913	n0		XP_021694824.1	XP_308816.3																		
N8.HOG0007819	OG0006914	n0		XP_001649191.2	XP_318815.4																		
N8.HOG0007820	OG0006915	n0		XP_001649330.2	XP_319946.4																		
N8.HOG0007821	OG0006916	n0		XP_001649412.1	XP_001689352.2																		
N8.HOG0007822	OG0006917	n0		XP_001649466.1	XP_318882.4																		
N8.HOG0007823	OG0006918	n0		XP_021694141.1	XP_003435917.1, XP_001689326.2																		
N8.HOG0007824	OG0006919	n0		XP_021694322.1	XP_321421.5																		
N8.HOG0007825	OG0006920	n0		XP_021697515.1, XP_001649753.1	XP_308798.4																		
N8.HOG0007826	OG0006921	n0		XP_001649773.1	XP_551778.3																		
N8.HOG0007827	OG0006922	n0		XP_001649842.1	XP_314505.3																		
N8.HOG0007828	OG0006923	n0		XP_001649918.2	XP_001688143.1																		
N8.HOG0007829	OG0006924	n0		XP_001649965.1	XP_321356.5																		
N8.HOG0007830	OG0006925	n0		XP_001650004.2	XP_315400.4																		
N8.HOG0007831	OG0006926	n0		XP_001650030.2, XP_021697632.1	XP_308638.4																		
N8.HOG0007832	OG0006927	n0		XP_021694863.1	XP_310461.5																		
N8.HOG0007833	OG0006928	n0		XP_021701525.1	XP_316925.4, XP_308029.3																		
N8.HOG0007834	OG0006929	n0		XP_021709353.1	XP_314549.4, XP_001688577.1																		
N8.HOG0007835	OG0006930	n0		XP_001650144.1	XP_001238086.1, XP_319104.4																		
N8.HOG0007836	OG0006931	n0		XP_001650221.2	XP_317008.4																		
N8.HOG0007837	OG0006932	n0		XP_021695354.1	XP_308239.4																		
N8.HOG0007838	OG0006933	n0		XP_001650486.2	XP_315867.3																		
N8.HOG0007839	OG0006934	n0		XP_021705269.1	XP_559587.6																		
N8.HOG0007840	OG0006935	n0		XP_021708082.1	XP_320574.3																		
N8.HOG0007841	OG0006936	n0		XP_021694939.1	XP_001237369.2																		
N8.HOG0007842	OG0006937	n0		XP_001650621.2	XP_311164.5																		
N8.HOG0007843	OG0006938	n0		XP_021696047.1	XP_308147.4																		
N8.HOG0007844	OG0006939	n0		XP_021702373.1	XP_310126.4																		
N8.HOG0007845	OG0006940	n0		XP_021706306.1	XP_312497.5																		
N8.HOG0007846	OG0006941	n0		XP_001650884.2	XP_310532.5																		
N8.HOG0007847	OG0006942	n0		XP_021701514.1	XP_318686.3																		
N8.HOG0007848	OG0006943	n0		XP_021701119.1	XP_319333.4																		
N8.HOG0007849	OG0006944	n0		XP_001650939.1	XP_001237215.2																		
N8.HOG0007850	OG0006945	n0		XP_021711483.1	XP_001230402.1, XP_001230719.2																		
N8.HOG0007851	OG0006946	n0		XP_001651215.1	XP_320050.4																		
N8.HOG0007852	OG0006947	n0		XP_021704283.1	XP_309313.4																		
N8.HOG0007853	OG0006948	n0		XP_021702766.1	XP_316836.5																		
N8.HOG0007854	OG0006949	n0		XP_021707475.1	XP_312377.5																		
N8.HOG0007855	OG0006950	n0		XP_021712815.1	XP_312030.5																		
N8.HOG0007856	OG0006951	n0		XP_001651467.2	XP_311957.5																		
N8.HOG0007857	OG0006952	n0		XP_001651641.2	XP_313566.5																		
N8.HOG0007858	OG0006953	n0		XP_001651602.1	XP_320824.4																		
N8.HOG0007859	OG0006954	n0		XP_021704031.1	XP_310176.2																		
N8.HOG0007860	OG0006955	n0		XP_001657371.1																			
N8.HOG0007861	OG0006956	n0		XP_001651793.1	XP_321055.5																		
N8.HOG0007862	OG0006957	n0		XP_021701227.1	XP_318929.4																		
N8.HOG0007863	OG0006958	n0		XP_021708534.1	XP_309925.4																		
N8.HOG0007864	OG0006959	n0		XP_001657478.1	XP_314561.4																		
N8.HOG0007865	OG0006960	n0		XP_001657450.1	XP_315774.3																		
N8.HOG0007866	OG0006961	n0		XP_001657522.1	XP_001688380.1																		
N8.HOG0007867	OG0006962	n0		XP_001657581.2	XP_310291.7																		
N8.HOG0007868	OG0006963	n1		XP_001657583.2	XP_003436594.1, XP_003436595.1																		
N8.HOG0007869	OG0006963	n5		XP_021704850.1																			
N8.HOG0007870	OG0006964	n0		XP_021695576.1	XP_315811.2																		
N8.HOG0007871	OG0006965	n0		XP_001647579.2, XP_021699500.1	XP_309917.4																		
N8.HOG0007872	OG0006966	n0		XP_021703995.1	XP_310199.4																		
N8.HOG0007873	OG0006967	n0		XP_001654402.2, XP_021701820.1																			
N8.HOG0007874	OG0006968	n0		XP_001657975.2	XP_312847.5																		
N8.HOG0007875	OG0006969	n0		XP_001652190.1	XP_001688660.1																		
N8.HOG0007876	OG0006970	n0		XP_021708763.1	XP_311503.4																		
N8.HOG0007877	OG0006971	n0		XP_021696984.1	XP_311233.5																		
N8.HOG0007878	OG0006972	n0		XP_011493363.2	XP_320878.2																		
N8.HOG0007879	OG0006973	n0		XP_001652493.1	XP_003436758.1																		
N8.HOG0007880	OG0006974	n0		XP_021713152.1	XP_003436772.1																		
N8.HOG0007881	OG0006975	n0		XP_001658235.3	XP_313130.5																		
N8.HOG0007882	OG0006976	n0		XP_001658237.2	XP_313135.5																		
N8.HOG0007883	OG0006977	n0		XP_001652628.1	XP_320843.4																		
N8.HOG0007884	OG0006978	n0		XP_001658286.1	XP_315125.4																		
N8.HOG0007885	OG0006979	n0		XP_001658305.2	XP_001689214.1																		
N8.HOG0007886	OG0006980	n0		XP_001652723.2	XP_315016.4																		
N8.HOG0007887	OG0006981	n0		XP_001652738.2	XP_320212.4																		
N8.HOG0007888	OG0006982	n0		XP_021696606.1	XP_564779.1																		
N8.HOG0007889	OG0006983	n0		XP_021705098.1	XP_310393.6																		
N8.HOG0007890	OG0006984	n0		XP_021701614.1	XP_318874.4																		
N8.HOG0007891	OG0006985	n0		XP_001658432.1	XP_318877.4																		
N8.HOG0007892	OG0006986	n0		XP_021701841.1	XP_319795.4																		
N8.HOG0007893	OG0006987	n0		XP_021694694.1	XP_314771.2																		
N8.HOG0007894	OG0006988	n0		XP_021700476.1	XP_319186.4																		
N8.HOG0007895	OG0006989	n0		XP_001658583.2	XP_319187.4																		
N8.HOG0007896	OG0006990	n0		XP_021700487.1	XP_319174.4																		
N8.HOG0007897	OG0006991	n0		XP_021704022.1	XP_310181.2																		
N8.HOG0007898	OG0006992	n0		XP_001658624.2																			
N8.HOG0007899	OG0006993	n0		XP_021699731.1	XP_313913.4																		
N8.HOG0007900	OG0006994	n0		XP_021698466.1	XP_001688546.1																		
N8.HOG0007901	OG0006995	n0		XP_021693472.1	XP_312671.5																		
N8.HOG0007902	OG0006996	n0		XP_001658823.2	XP_316890.5																		
N8.HOG0007903	OG0006997	n0		XP_021705788.1	XP_320802.4																		
N8.HOG0007904	OG0006998	n0		XP_021707851.1	XP_001230640.2																		
N8.HOG0007905	OG0006999	n0		XP_001653119.2	XP_321609.4																		
N8.HOG0007906	OG0007000	n0		XP_021706308.1	XP_312510.5																		
N8.HOG0007907	OG0007001	n0		XP_021709585.1	XP_321211.4																		
N8.HOG0007908	OG0007002	n0		XP_021710073.1	XP_321156.5																		
N8.HOG0007909	OG0007003	n0		XP_001653136.2	XP_563637.3																		
N8.HOG0007910	OG0007004	n0		XP_021699463.1	XP_315341.4																		
N8.HOG0007911	OG0007005	n0		XP_021700178.1	XP_319485.2																		
N8.HOG0007912	OG0007006	n0		XP_021706869.1	XP_003436404.1																		
N8.HOG0007913	OG0007007	n0		XP_021698607.1	XP_314263.5																		
N8.HOG0007914	OG0007008	n0		XP_021698606.1	XP_314091.4																		
N8.HOG0007915	OG0007009	n0		XP_021693038.1	XP_313623.5																		
N8.HOG0007916	OG0007010	n0		XP_021703791.1																			
N8.HOG0007917	OG0007011	n0		XP_001659394.1	XP_321677.5, XP_003435840.1																		
N8.HOG0007918	OG0007012	n0		XP_001659393.1	XP_321676.3																		
N8.HOG0007919	OG0007013	n0		XP_021700639.1	XP_317158.4																		
N8.HOG0007920	OG0007014	n0		XP_021700604.1	XP_552951.2																		
N8.HOG0007921	OG0007015	n0		XP_021699203.1	XP_315855.4																		
N8.HOG0007922	OG0007016	n0		XP_001659460.1	XP_307037.4																		
N8.HOG0007923	OG0007017	n0		XP_001659577.1	XP_307796.5																		
N8.HOG0007924	OG0007018	n0		XP_001653588.1	XP_308274.3																		
N8.HOG0007925	OG0007019	n0		XP_021713098.1	XP_311263.5																		
N8.HOG0007926	OG0007020	n0		XP_001659808.1	XP_320139.3																		
N8.HOG0007927	OG0007021	n0		XP_001659857.1	XP_315662.4																		
N8.HOG0007928	OG0007022	n0		XP_021695075.1	XP_309114.5																		
N8.HOG0007929	OG0007023	n0		XP_021707928.1	XP_564133.3																		
N8.HOG0007930	OG0007024	n0		XP_021698801.1	XP_317993.4																		
N8.HOG0007931	OG0007025	n0		XP_021706394.1																			
N8.HOG0007932	OG0007026	n0		XP_021709044.1	XP_003435755.1																		
N8.HOG0007933	OG0007027	n0		XP_001653975.2	XP_315795.4																		
N8.HOG0007934	OG0007028	n0		XP_001660316.1, XP_001660315.1	XP_559081.3																		
N8.HOG0007935	OG0007029	n0		XP_001660394.2	XP_317059.4																		
N8.HOG0007936	OG0007030	n0		XP_021702480.1	XP_557860.3																		
N8.HOG0007937	OG0007031	n0		XP_001660411.1	XP_314812.2																		
N8.HOG0007938	OG0007032	n0		XP_021706926.1	XP_307448.4																		
N8.HOG0007939	OG0007033	n0		XP_021698705.1	XP_308707.4																		
N8.HOG0007940	OG0007034	n0		XP_001654062.1	XP_001237131.1																		
N8.HOG0007941	OG0007035	n0		XP_021708614.1	XP_311907.3																		
N8.HOG0007942	OG0007036	n0		XP_001654151.1	XP_317732.2																		
N8.HOG0007943	OG0007037	n0		XP_021702675.1	XP_001238226.1, XP_001238225.2																		
N8.HOG0007944	OG0007038	n0		XP_001660624.1	XP_557597.1																		
N8.HOG0007945	OG0007039	n0		XP_021700680.1	XP_317727.3																		
N8.HOG0007946	OG0007040	n0		XP_001654339.2	XP_001688026.1																		
N8.HOG0007947	OG0007041	n0		XP_001654342.2	XP_308597.4																		
N8.HOG0007948	OG0007042	n0		XP_001654433.1	XP_309563.4																		
N8.HOG0007949	OG0007043	n0		XP_001654528.1	XP_315244.4																		
N8.HOG0007950	OG0007044	n0		XP_021709525.1	XP_313106.2																		
N8.HOG0007951	OG0007045	n0		XP_001660867.2	XP_313574.5																		
N8.HOG0007952	OG0007046	n0		XP_021693593.1	XP_003436491.1																		
N8.HOG0007953	OG0007047	n0		XP_001654625.2	XP_315882.4																		
N8.HOG0007954	OG0007048	n0		XP_001654632.1	XP_565432.2																		
N8.HOG0007955	OG0007049	n0		XP_021702247.1	XP_553768.3																		
N8.HOG0007956	OG0007050	n0		XP_021693953.1	XP_313663.5																		
N8.HOG0007957	OG0007051	n0		XP_001660993.1	XP_316199.4																		
N8.HOG0007958	OG0007052	n0		XP_021694936.1	XP_311123.3																		
N8.HOG0007959	OG0007053	n0		XP_021702978.1	XP_318819.3																		
N8.HOG0007960	OG0007054	n0		XP_001654855.1	XP_307420.3																		
N8.HOG0007961	OG0007055	n0		XP_021708049.1																			
N8.HOG0007962	OG0007056	n0		XP_001654894.1	XP_318716.4																		
N8.HOG0007963	OG0007057	n0		XP_001654915.1	XP_307937.5																		
N8.HOG0007964	OG0007058	n0		XP_001655001.1	XP_313348.4																		
N8.HOG0007965	OG0007059	n0		XP_001661137.1	XP_315412.4																		
N8.HOG0007966	OG0007060	n0		XP_021706761.1	XP_312520.4																		
N8.HOG0007967	OG0007061	n0		XP_021707310.1																			
N8.HOG0007968	OG0007062	n0		XP_001661303.2	XP_001238012.1																		
N8.HOG0007969	OG0007063	n0		XP_021700107.1	XP_309097.4																		
N8.HOG0007970	OG0007064	n0		XP_021696832.1	XP_316151.4																		
N8.HOG0007971	OG0007065	n0		XP_001655158.2	XP_001238090.1																		
N8.HOG0007972	OG0007066	n0		XP_001655179.1	XP_311210.4																		
N8.HOG0007973	OG0007067	n0		XP_001655190.2	XP_315372.4																		
N8.HOG0007974	OG0007068	n0		XP_021699002.1	XP_001237833.2, XP_316565.4																		
N8.HOG0007975	OG0007069	n0		XP_021709408.1	XP_313139.4																		
N8.HOG0007976	OG0007070	n0		XP_001655227.1	XP_312467.1																		
N8.HOG0007977	OG0007071	n0		XP_001655214.2	XP_003436480.1																		
N8.HOG0007978	OG0007072	n0		XP_021701639.1	XP_314789.4																		
N8.HOG0007979	OG0007073	n0		XP_001661603.1	XP_556818.3																		
N8.HOG0007980	OG0007074	n0		XP_021694711.1	XP_003437023.1																		
N8.HOG0007981	OG0007075	n0		XP_001655338.2	XP_320214.4																		
N8.HOG0007982	OG0007076	n0		XP_021701718.1	XP_317335.2																		
N8.HOG0007983	OG0007077	n0		XP_021695492.1	XP_308538.4																		
N8.HOG0007984	OG0007078	n0		XP_001655423.2	XP_317830.4																		
N8.HOG0007985	OG0007079	n0		XP_001655525.2	XP_320012.4																		
N8.HOG0007986	OG0007080	n0		XP_021702288.1	XP_320001.2																		
N8.HOG0007987	OG0007081	n0		XP_021708913.1	XP_312634.5																		
N8.HOG0007988	OG0007082	n0		XP_021697545.1	XP_308978.4																		
N8.HOG0007989	OG0007083	n0		XP_001661976.2	XP_320677.3																		
N8.HOG0007990	OG0007084	n0		XP_021696067.1	XP_001688665.1																		
N8.HOG0007991	OG0007085	n0		XP_001662057.1	XP_314912.4																		
N8.HOG0007992	OG0007086	n0		XP_001655800.2	XP_315893.3																		
N8.HOG0007993	OG0007087	n0		XP_021695616.1	XP_308358.4																		
N8.HOG0007994	OG0007088	n0		XP_001662212.2	XP_307885.2																		
N8.HOG0007995	OG0007089	n0		XP_001662247.2	XP_316672.4																		
N8.HOG0007996	OG0007090	n0		XP_011493090.2	XP_001688506.1																		
N8.HOG0007997	OG0007091	n0		XP_001655911.1	XP_314015.4																		
N8.HOG0007998	OG0007092	n0		XP_021701692.1	XP_317290.3																		
N8.HOG0007999	OG0007093	n0		XP_021694469.1	XP_311170.4																		
N8.HOG0008000	OG0007094	n0		XP_001662377.1	XP_316312.3																		
N8.HOG0008001	OG0007095	n0		XP_021698307.1	XP_316315.4																		
N8.HOG0008002	OG0007096	n0		XP_021697447.1	XP_308652.4																		
N8.HOG0008003	OG0007097	n0		XP_001662476.2																			
N8.HOG0008004	OG0007098	n0		XP_021694123.1	XP_311743.5																		
N8.HOG0008005	OG0007099	n0		XP_021713187.1	XP_312274.4																		
N8.HOG0008006	OG0007100	n0		XP_001662575.2	XP_563488.3																		
N8.HOG0008007	OG0007101	n0		XP_001662578.1	XP_309635.4																		
N8.HOG0008008	OG0007102	n0		XP_001656076.2	XP_001689307.1																		
N8.HOG0008009	OG0007103	n0		XP_021693313.1	XP_321415.5																		
N8.HOG0008010	OG0007104	n0		XP_001656095.2	XP_313840.4																		
N8.HOG0008011	OG0007105	n0		XP_001656105.2	XP_313678.4																		
N8.HOG0008012	OG0007106	n0		XP_021704878.1	XP_320787.4																		
N8.HOG0008013	OG0007107	n0		XP_001662625.2	XP_320673.4																		
N8.HOG0008014	OG0007108	n0		XP_021700291.1	XP_003436998.1																		
N8.HOG0008015	OG0007109	n0		XP_001662680.2	XP_310648.3																		
N8.HOG0008016	OG0007110	n0		XP_021693731.1	XP_307638.3, XP_315226.3																		
N8.HOG0008017	OG0007111	n0		XP_021697835.1	XP_308790.4																		
N8.HOG0008018	OG0007112	n0		XP_001662762.1	XP_001238402.1, XP_556748.3																		
N8.HOG0008019	OG0007113	n0		XP_021697495.1	XP_001237142.2																		
N8.HOG0008020	OG0007114	n0		XP_001662959.1	XP_319067.3																		
N8.HOG0008021	OG0007115	n0		XP_001662978.1	XP_311171.2																		
N8.HOG0008022	OG0007116	n0		XP_021713221.1	XP_313611.5																		
N8.HOG0008023	OG0007117	n0		XP_021706999.1	XP_307952.5																		
N8.HOG0008024	OG0007118	n0		XP_001663269.2	XP_317336.3																		
N8.HOG0008025	OG0007119	n0		XP_021693675.1	XP_003436742.1																		
N8.HOG0008026	OG0007120	n0		XP_001663304.1	XP_001238156.1																		
N8.HOG0008027	OG0007121	n0		XP_001656341.1	XP_320760.4																		
N8.HOG0008028	OG0007122	n0		XP_001656343.1	XP_001689287.1																		
N8.HOG0008029	OG0007123	n0		XP_021706769.1	XP_320491.4																		
N8.HOG0008030	OG0007124	n0		XP_021702408.1, XP_001663337.2	XP_552911.3																		
N8.HOG0008031	OG0007125	n0		XP_021699018.1	XP_001237838.2																		
N8.HOG0008032	OG0007126	n0		XP_001656458.2	XP_312202.4																		
N8.HOG0008033	OG0007127	n0		XP_001663390.2	XP_316265.4																		
N8.HOG0008034	OG0007128	n0		XP_001656551.2	XP_317029.4																		
N8.HOG0008035	OG0007129	n0		XP_001656562.1	XP_001237878.2																		
N8.HOG0008036	OG0007130	n0		XP_021702790.1	XP_317037.4																		
N8.HOG0008037	OG0007131	n0		XP_021697247.1	XP_001688861.1, XP_001688863.1, XP_316415.4																		
N8.HOG0008038	OG0007132	n0		XP_001663445.2	XP_316418.4																		
N8.HOG0008039	OG0007133	n0		XP_001656615.2	XP_319783.4																		
N8.HOG0008040	OG0007134	n0		XP_001663461.1	XP_320934.4																		
N8.HOG0008041	OG0007135	n0		XP_021711690.1	XP_311695.4																		
N8.HOG0008042	OG0007136	n0		XP_011493717.1	XP_318981.4																		
N8.HOG0008043	OG0007137	n0		XP_021694422.1	XP_001687807.1, XP_001688425.2																		
N8.HOG0008044	OG0007138	n0		XP_001656760.1	XP_003435960.1																		
N8.HOG0008045	OG0007139	n0		XP_001656812.2	XP_320583.3																		
N8.HOG0008046	OG0007140	n0		XP_001656816.2	XP_320586.4																		
N8.HOG0008047	OG0007141	n0		XP_001663710.1	XP_001231186.2																		
N8.HOG0008048	OG0007142	n0		XP_001656831.2	XP_320326.4, XP_001689252.1																		
N8.HOG0008049	OG0007143	n0		XP_001663831.2	XP_318638.4																		
N8.HOG0008050	OG0007144	n0		XP_021710764.1	XP_320440.4																		
N8.HOG0008051	OG0007145	n0		XP_021710791.1	XP_003436206.1																		
N8.HOG0008052	OG0007146	n0		XP_001663955.2	XP_003436182.1																		
N8.HOG0008053	OG0007147	n0		XP_001664007.2	XP_001687776.2																		
N8.HOG0008054	OG0007148	n0		XP_021701446.1	XP_319036.4																		
N8.HOG0008055	OG0007149	n0		XP_001657178.1	XP_001237815.1																		
N8.HOG0008056	OG0007150	n0		XP_021697876.1	XP_308575.4																		
N8.HOG0008057	OG0007151	n0		XP_021695301.1	XP_310634.5																		
N8.HOG0008058	OG0007152	n0		XP_001657241.1	XP_309537.3																		
N8.HOG0008059	OG0007153	n0		XP_021709717.1	XP_309367.2																		
N8.HOG0008060	OG0007154	n0		XP_001647695.2	XP_319651.2																		
N8.HOG0008061	OG0007155	n0		XP_001647719.2	XP_310734.4																		
N8.HOG0008062	OG0007156	n0		XP_001647790.2	XP_314678.2																		
N8.HOG0008063	OG0007157	n0		XP_021707446.1	XP_311409.4																		
N8.HOG0008064	OG0007158	n0		XP_021697396.1	XP_315801.4																		
N8.HOG0008065	OG0007159	n0		XP_001653894.1	XP_313838.4																		
N8.HOG0008066	OG0007160	n3		XP_021694883.1																			
N8.HOG0008067	OG0007160	n14		XP_021713072.1	XP_554332.1																		
N8.HOG0008068	OG0007161	n0		XP_001654841.2	XP_312790.4																		
N8.HOG0008069	OG0007162	n0		XP_021713413.1	XP_321457.5																		
N8.HOG0008070	OG0007163	n0		XP_021713411.1	XP_563834.4																		
N8.HOG0008071	OG0007164	n0		XP_001655614.2	XP_001688201.2																		
N8.HOG0008072	OG0007165	n0		XP_001662072.2	XP_320606.4																		
N8.HOG0008073	OG0007166	n0		XP_021713077.1	XP_318377.4																		
N8.HOG0008074	OG0007167	n14			XP_001688432.1																		
N8.HOG0008075	OG0007167	n17			XP_003435959.1																		
N8.HOG0008076	OG0007168	n0			XP_001230317.2, XP_313192.3																		
N8.HOG0008077	OG0007169	n0			XP_555772.2																		
N8.HOG0008078	OG0007189	n0		XP_001655376.1	XP_312465.2																		
N8.HOG0008079	OG0007190	n0		XP_001655438.1	XP_001238809.3																		
N8.HOG0008080	OG0007191	n0			XP_001688010.1																		
N8.HOG0008081	OG0007192	n0		XP_021699276.1	XP_001688647.1																		
N8.HOG0008082	OG0007193	n0			XP_003435736.1																		
N8.HOG0008083	OG0007196	n0			XP_313362.4																		
N8.HOG0008084	OG0007198	n0		XP_001662288.2	XP_312015.5																		
N8.HOG0008085	OG0007202	n0		XP_001652700.1	XP_003436851.1																		
N8.HOG0008086	OG0007203	n0			XP_319072.4																		
N8.HOG0008087	OG0007204	n0		XP_021708365.1, XP_021712780.1	XP_003436524.1																		
N8.HOG0008088	OG0007205	n0		XP_001661916.1	XP_314253.1																		
N8.HOG0008089	OG0007206	n0		XP_001661343.2																			
N8.HOG0008090	OG0007207	n0		XP_021707051.1	XP_309547.4																		
N8.HOG0008091	OG0007208	n0		XP_021701179.1	XP_317783.4																		
N8.HOG0008092	OG0007210	n0			XP_317688.3																		
N8.HOG0008093	OG0007211	n0			XP_003436538.1																		
N8.HOG0008094	OG0007213	n0		XP_001651805.1	XP_312991.3																		
N8.HOG0008095	OG0007214	n0		XP_021705038.1	XP_003436540.1																		
N8.HOG0008096	OG0007215	n0		XP_021699512.1	XP_001688744.1																		
N8.HOG0008097	OG0007216	n0		XP_001661868.1	XP_311547.4																		
N8.HOG0008098	OG0007217	n0		XP_001655871.1	XP_316826.4																		
N8.HOG0008099	OG0007218	n0		XP_001655180.1	XP_311209.3																		
N8.HOG0008100	OG0007219	n0		XP_001663462.2	XP_321819.4																		
N8.HOG0008101	OG0007220	n0		XP_001649002.2	XP_313270.4, XP_561377.5																		
N8.HOG0008102	OG0007222	n0			XP_563317.4																		
N8.HOG0008103	OG0007224	n0		XP_001650026.1	XP_001688933.1																		
N8.HOG0008104	OG0007225	n0		XP_021706130.1	XP_313717.5																		
N8.HOG0008105	OG0007227	n0		XP_001659202.1, XP_021706459.1	XP_308433.4																		
N8.HOG0008106	OG0007228	n0			XP_001237112.2																		
N8.HOG0008107	OG0007229	n0		XP_001662018.2	XP_320701.2																		
N8.HOG0008108	OG0007233	n0		XP_021707348.1	XP_551001.4																		
N8.HOG0008109	OG0007234	n0		XP_001659798.1	XP_312119.2																		
N8.HOG0008110	OG0007235	n0		XP_001663103.2	XP_315356.3																		
N8.HOG0008111	OG0007236	n2		XP_021697664.1	XP_557020.3																		
N8.HOG0008112	OG0007239	n0		XP_001651220.2	XP_001689229.1																		
N8.HOG0008113	OG0007240	n0		XP_001654364.1	XP_321918.4																		
N8.HOG0008114	OG0007243	n0		XP_001654818.1	XP_001688174.2																		
N8.HOG0008115	OG0007245	n0		XP_001658955.1	XP_318426.5, XP_306849.2																		
N8.HOG0008116	OG0007246	n0		XP_001660797.2	XP_317419.4																		
N8.HOG0008117	OG0007248	n0		XP_021705701.1	XP_001688348.2																		
N8.HOG0008118	OG0007250	n0		XP_001651102.1																			
N8.HOG0008119	OG0007252	n0		XP_001656724.2	XP_550679.3																		
N8.HOG0008120	OG0007253	n0		XP_001662631.1	XP_316919.2																		
N8.HOG0008121	OG0007254	n0		XP_001650745.2	XP_308332.3																		
N8.HOG0008122	OG0007255	n0		XP_021701193.1	XP_001237961.1																		
N8.HOG0008123	OG0007256	n0		XP_021706923.1	XP_003436140.1																		
N8.HOG0008124	OG0007257	n0		XP_021697926.1	XP_557157.3																		
N8.HOG0008125	OG0007259	n0		XP_021695648.1	XP_311292.4																		
N8.HOG0008126	OG0007260	n0		XP_001660390.1	XP_001237881.1																		
N8.HOG0008127	OG0007261	n0			XP_321650.4																		
N8.HOG0008128	OG0007262	n0		XP_001652392.1	XP_312444.4																		
N8.HOG0008129	OG0007264	n0		XP_001660939.2	XP_309200.2																		
N8.HOG0008130	OG0007265	n0		XP_001658691.1	XP_317585.4																		
N8.HOG0008131	OG0007266	n0		XP_021695771.1	XP_308198.5																		
N8.HOG0008132	OG0007267	n0		XP_021697147.1	XP_315327.3																		
N8.HOG0008133	OG0007268	n0		XP_021710609.1	XP_320700.4																		
N8.HOG0008134	OG0007269	n0		XP_001661192.2, XP_021699627.1	XP_556418.3																		
N8.HOG0008135	OG0007270	n0		XP_001660621.2																			
N8.HOG0008136	OG0007273	n0		XP_001653843.1	XP_317216.2																		
N8.HOG0008137	OG0007274	n0		XP_021706150.1	XP_001687783.1																		
N8.HOG0008138	OG0007275	n0		XP_001654548.2	XP_001688457.1																		
N8.HOG0008139	OG0007276	n0		XP_001656879.1	XP_001237396.2																		
N8.HOG0008140	OG0007277	n0		XP_001662463.2	XP_001237525.1																		
N8.HOG0008141	OG0007279	n0		XP_001647964.1	XP_311488.2																		
N8.HOG0008142	OG0007280	n0		XP_001651370.2	XP_312072.4																		
N8.HOG0008143	OG0007283	n2		XP_001651488.2	XP_310733.5																		
N8.HOG0008144	OG0007284	n0		XP_001650494.1	XP_315881.3																		
N8.HOG0008145	OG0007286	n0			XP_313915.3																		
N8.HOG0008146	OG0007287	n0		XP_001649725.2, XP_021695225.1	XP_554017.1																		
N8.HOG0008147	OG0007288	n0		XP_001652129.1	XP_317609.3																		
N8.HOG0008148	OG0007290	n0		XP_001663278.1	XP_553911.2																		
N8.HOG0008149	OG0007291	n0		XP_021703615.1																			
N8.HOG0008150	OG0007293	n0		XP_021704456.1	XP_312811.5																		
N8.HOG0008151	OG0007294	n0		XP_021705151.1	XP_003436307.1																		
N8.HOG0008152	OG0007295	n0			XP_001689037.1																		
N8.HOG0008153	OG0007296	n0		XP_021709167.1	XP_311609.4																		
N8.HOG0008154	OG0007297	n0		XP_001648847.1	XP_317483.2																		
N8.HOG0008155	OG0007298	n0		XP_021700091.1																			
N8.HOG0008156	OG0007299	n0			XP_003436141.1																		
N8.HOG0008157	OG0007301	n12		XP_021698892.1	XP_310828.4																		
N8.HOG0008158	OG0007302	n0		XP_001650403.1	XP_310610.2																		
N8.HOG0008159	OG0007303	n0		XP_001660489.1	XP_317138.4																		
N8.HOG0008160	OG0007304	n0		XP_021707249.1	XP_001688402.1																		
N8.HOG0008161	OG0007306	n0		XP_021697557.1																			
N8.HOG0008162	OG0007307	n0		XP_001663357.2																			
N8.HOG0008163	OG0007308	n0		XP_001657385.1	XP_321014.5																		
N8.HOG0008164	OG0007309	n0			XP_314998.4																		
N8.HOG0008165	OG0007310	n0		XP_001660131.1	XP_001238468.1																		
N8.HOG0008166	OG0007311	n0		XP_001655851.1	XP_318524.3																		
N8.HOG0008167	OG0007312	n0		XP_001653732.1	XP_314842.3																		
N8.HOG0008168	OG0007313	n0		XP_001653726.2	XP_308268.3																		
N8.HOG0008169	OG0007314	n0		XP_011493143.1	XP_317625.3																		
N8.HOG0008170	OG0007315	n0		XP_021701211.1	XP_314841.2																		
N8.HOG0008171	OG0007316	n0		XP_021698749.1	XP_313925.3																		
N8.HOG0008172	OG0007317	n0		XP_001663267.1	XP_320416.4																		
N8.HOG0008173	OG0007319	n0		XP_021709687.1	XP_003435846.1																		
N8.HOG0008174	OG0007320	n0		XP_021706955.1	XP_311493.3																		
