HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N16.HOG0009602	OG0008702	n0				XP_625261.1	XP_020718357.1					XP_017753104.1, XP_017765622.1	XP_017796238.1										
N16.HOG0009603	OG0008703	n0				XP_026301643.1	XP_003399976.1					XP_017766868.1	XP_017792596.1										
N16.HOG0009604	OG0008704	n0				XP_006560854.2	XP_020721397.1					XP_017761022.1	XP_017794991.1										
N16.HOG0009605	OG0008705	n0				XP_006561093.1	XP_012172371.1					XP_017764948.1	XP_017792919.1										
N16.HOG0009606	OG0008706	n0				XP_625274.4	XP_003401515.1					XP_017753794.1	XP_017793541.1										
N16.HOG0009607	OG0008707	n0				XP_625277.1	XP_003396290.1					XP_017753223.1	XP_017792315.1										
N16.HOG0009608	OG0008708	n0				XP_624654.2	XP_012168312.2					XP_017764710.1	XP_017789688.1										
N16.HOG0009609	OG0008709	n0				NP_001135933.1	XP_003403105.1					XP_017758996.1	XP_017791098.1										
N16.HOG0009610	OG0008710	n0				XP_026299692.1	XP_012165493.2					XP_017759089.1	XP_017790317.1										
N16.HOG0009611	OG0008711	n0				XP_006567511.1	XP_012167561.1					XP_017752836.1	XP_017795861.1										
N16.HOG0009612	OG0008712	n0				NP_001035359.1	XP_012164310.1					XP_017755251.1											
N16.HOG0009613	OG0008713	n0				XP_006571694.1	XP_003393263.1					XP_017759070.1	XP_017797452.1										
N16.HOG0009614	OG0008714	n0				XP_001119915.1	XP_012172217.1					XP_017758171.1	XP_017796640.1										
N16.HOG0009615	OG0008715	n0				XP_001120039.2	XP_003400350.2					XP_017757776.1	XP_017795770.1										
N16.HOG0009616	OG0008716	n0				XP_026296847.1	XP_012164041.2					XP_017757546.1	XP_017793657.1										
N16.HOG0009617	OG0008717	n0				XP_001120222.1	XP_003395515.1					XP_017761359.1	XP_017788669.1										
N16.HOG0009618	OG0008718	n0				XP_006571675.2	XP_012167414.1					XP_017753510.1	XP_017788298.1										
N16.HOG0009619	OG0008719	n0				XP_016767355.2	XP_003395001.1					XP_017764684.1	XP_017796260.1										
N16.HOG0009620	OG0008720	n0				XP_026298572.1	XP_020719981.1					XP_017763255.1	XP_017787368.1										
N16.HOG0009621	OG0008721	n0				XP_026300682.1	XP_012172648.2					XP_017759185.1	XP_017799304.1										
N16.HOG0009622	OG0008722	n0				XP_001120432.1	XP_003394566.1					XP_017755345.1	XP_017789979.1										
N16.HOG0009623	OG0008723	n0				NP_001257756.1	XP_003393655.1					XP_017759813.1	XP_017792736.1										
N16.HOG0009624	OG0008724	n0				XP_026297434.1	XP_020723465.1					XP_017760660.1	XP_017797944.1										
N16.HOG0009625	OG0008725	n0				XP_001120518.2	XP_003394729.1					XP_017757695.1	XP_017788472.1										
N16.HOG0009626	OG0008726	n0				XP_006558401.1	XP_003393658.1					XP_017759820.1	XP_017792728.1										
N16.HOG0009627	OG0008727	n0				XP_006563066.1	XP_020722215.1					XP_017759296.1	XP_017798505.1										
N16.HOG0009628	OG0008728	n0				XP_001120754.2	XP_003394037.1					XP_017758654.1	XP_017794447.1										
N16.HOG0009629	OG0008729	n0				XP_001120914.2	XP_003400521.1					XP_017763584.1	XP_017795450.1										
N16.HOG0009630	OG0008730	n0				XP_006561752.1	XP_012167581.1					XP_017758834.1	XP_017794135.1										
N16.HOG0009631	OG0008731	n0				XP_001120073.2	XP_003393975.1					XP_017766368.1	XP_017788384.1										
N16.HOG0009632	OG0008732	n0				XP_006568678.1	XP_012165621.1					XP_017753125.1	XP_017794145.1										
N16.HOG0009633	OG0008733	n0				XP_016772612.2	XP_012169853.1					XP_017763288.1	XP_017798361.1										
N16.HOG0009634	OG0008734	n0				XP_016767563.2	XP_003395859.2					XP_017767730.1	XP_017796034.1										
N16.HOG0009635	OG0008735	n2				XP_001121241.3	XP_003393509.2					XP_017761171.1	XP_017799024.1										
N16.HOG0009636	OG0008735	n13					XP_020723953.1						XP_017799025.1										
N16.HOG0009637	OG0008736	n0				XP_001121244.3	XP_020720519.1					XP_017764727.1	XP_017789550.1										
N16.HOG0009638	OG0008737	n0				XP_016771358.1	XP_003393055.1					XP_017754000.1	XP_017798949.1										
N16.HOG0009639	OG0008738	n0				XP_016769880.2	XP_020720516.1					XP_017764726.1	XP_017790257.1										
N16.HOG0009640	OG0008739	n0				XP_006566538.1	XP_020721292.1					XP_017761498.1	XP_017789242.1										
N16.HOG0009641	OG0008740	n0				XP_001121406.2	XP_003400664.1					XP_017759305.1	XP_017787995.1										
N16.HOG0009642	OG0008741	n0				XP_001121442.1	XP_020721294.1					XP_017761439.1	XP_017789284.1										
N16.HOG0009643	OG0008742	n0				XP_026296144.1	XP_012163401.1					XP_017759974.1	XP_017796255.1										
N16.HOG0009644	OG0008743	n0				XP_001121539.3	XP_012165478.1					XP_017762392.1	XP_017792546.1										
N16.HOG0009645	OG0008744	n0				XP_006571408.1	XP_003392995.1					XP_017753727.1	XP_017788282.1										
N16.HOG0009646	OG0008745	n0				XP_003249670.1	XP_003400084.1					XP_017766618.1	XP_017788902.1										
N16.HOG0009647	OG0008746	n0				XP_001121591.2	XP_003400584.1					XP_017759953.1	XP_017798490.1										
N16.HOG0009648	OG0008747	n0				XP_026297134.1	XP_012167272.2					XP_017767565.1	XP_017789921.1										
N16.HOG0009649	OG0008748	n0				XP_006569696.1	XP_003396291.1					XP_017753278.1	XP_017792364.1										
N16.HOG0009650	OG0008749	n0				XP_026296710.1	XP_003395573.1					XP_017757515.1	XP_017793709.1										
N16.HOG0009651	OG0008750	n0				XP_006561808.1	XP_003397560.1					XP_017758855.1	XP_017799587.1										
N16.HOG0009652	OG0008751	n0				XP_006567514.2	XP_020720122.1					XP_017753862.1	XP_017795864.1										
N16.HOG0009653	OG0008752	n0				XP_026294768.1	XP_020723484.1					XP_017756383.1	XP_017788456.1										
N16.HOG0009654	OG0008753	n0				XP_001120608.2	XP_012172148.1					XP_017765226.1	XP_017796661.1										
N16.HOG0009655	OG0008754	n0				XP_001122097.3	XP_012170127.1					XP_017764484.1	XP_017798480.1										
N16.HOG0009656	OG0008755	n0				XP_026300863.1	XP_003400635.1					XP_017759315.1	XP_017798692.1										
N16.HOG0009657	OG0008756	n0				XP_006565344.1	XP_003398719.1					XP_017764613.1	XP_017787696.1										
N16.HOG0009658	OG0008757	n0				XP_001122155.2	XP_003402166.1					XP_017752764.1	XP_017791532.1										
N16.HOG0009659	OG0008758	n0				XP_006567496.1	XP_012167625.1					XP_017764046.1	XP_017795709.1										
N16.HOG0009660	OG0008759	n0				XP_001122336.3	XP_003398055.1					XP_017758349.1	XP_017795393.1										
N16.HOG0009661	OG0008760	n0				XP_001120735.1	XP_003397578.1					XP_017761807.1	XP_017794394.1										
N16.HOG0009662	OG0008761	n0				XP_006569978.1	XP_012176422.2					XP_017758684.1	XP_017796742.1										
N16.HOG0009663	OG0008762	n0				XP_006564579.2	XP_012173015.1					XP_017764321.1	XP_017794092.1										
N16.HOG0009664	OG0008763	n0				XP_001122441.2	XP_012172492.1					XP_017752825.1	XP_017799329.1										
N16.HOG0009665	OG0008764	n0				XP_006561846.2	XP_020719973.1					XP_017761827.1	XP_017794400.1										
N16.HOG0009666	OG0008765	n0				XP_001120774.1	XP_020720060.1					XP_017755053.1	XP_017789217.1										
N16.HOG0009667	OG0008766	n0				XP_001122673.2	XP_003394011.1					XP_017759697.1	XP_017794438.1										
N16.HOG0009668	OG0008767	n0				XP_001122830.2	XP_003393440.1					XP_017759103.1	XP_017795502.1										
N16.HOG0009669	OG0008768	n0				NP_001314894.1	XP_003395235.1					XP_017765834.1	XP_017797175.1										
N16.HOG0009670	OG0008769	n0				XP_001123019.2	XP_003397656.1					XP_017767613.1	XP_017791454.1										
N16.HOG0009671	OG0008770	n0				XP_016767638.2	XP_020718794.1					XP_017757593.1	XP_017790786.1										
N16.HOG0009672	OG0008771	n2					XP_012167193.1, XP_012174493.1, XP_020718714.1, XP_020718228.1																
N16.HOG0009673	OG0008772	n0					XP_003401671.1					XP_017756635.1	XP_017799491.1										
N16.HOG0009674	OG0008773	n0					XP_003398468.1					XP_017758393.1	XP_017795476.1										
N16.HOG0009675	OG0008774	n0					XP_003398309.1					XP_017767438.1	XP_017789315.1										
N16.HOG0009676	OG0008784	n0				NP_008084.1						XP_017754465.1	XP_017794489.1, XP_017797531.1										
N16.HOG0009677	OG0008785	n0					XP_020718445.1																
N16.HOG0009678	OG0008786	n0				XP_016772831.1	XP_003398653.1					XP_017763579.1											
N16.HOG0009679	OG0008787	n0										XP_017766203.1	XP_017791747.1										
N16.HOG0009680	OG0008790	n0				XP_006563536.2	XP_012172234.1					XP_017758037.1	XP_017796593.1										
N16.HOG0009681	OG0008791	n0					XP_012163277.1					XP_017755217.1	XP_017797136.1										
N16.HOG0009682	OG0008792	n0				XP_026298995.1	XP_020720699.1					XP_017758358.1											
N16.HOG0009683	OG0008793	n0				XP_003249357.1	XP_003396837.1					XP_017755522.1	XP_017791001.1										
N16.HOG0009684	OG0008794	n0										XP_017767105.1											
N16.HOG0009685	OG0008795	n0				XP_006560265.1	XP_012171776.1					XP_017760580.1	XP_017788017.1										
N16.HOG0009686	OG0008796	n0				XP_006572369.1	XP_012171936.1					XP_017767255.1											
N16.HOG0009687	OG0008798	n0					XP_020719539.1					XP_017754989.1, XP_017763739.1	XP_017787787.1										
N16.HOG0009688	OG0008799	n0				XP_001121803.1	XP_003397373.1					XP_017753936.1	XP_017794170.1										
N16.HOG0009689	OG0008800	n8				XP_026302068.1																	
N16.HOG0009690	OG0008800	n10				XP_026302063.1	XP_020719854.1					XP_017753994.1											
N16.HOG0009691	OG0008801	n0				XP_006563925.1	XP_020719842.1																
N16.HOG0009692	OG0008802	n0				XP_003250889.1	XP_012169287.1					XP_017760854.1	XP_017793441.1										
N16.HOG0009693	OG0008804	n0				XP_026302146.1	XP_003393693.2					XP_017755096.1	XP_017796432.1										
N16.HOG0009694	OG0008805	n0				XP_026299575.1	XP_012170665.1, XP_020719448.1					XP_017763239.1	XP_017790308.1										
N16.HOG0009695	OG0008807	n0				XP_016771718.2	XP_020722050.1																
N16.HOG0009696	OG0008809	n0					XP_003402031.1					XP_017765500.1											
N16.HOG0009697	OG0008814	n0				XP_026298258.1	XP_020719911.1																
N16.HOG0009698	OG0008815	n0				NP_001127805.1	XP_020721765.1					XP_017753005.1	XP_017789883.1										
N16.HOG0009699	OG0008816	n0					XP_012170741.1																
N16.HOG0009700	OG0008817	n0				XP_016769937.1	XP_020720542.1					XP_017766167.1											
N16.HOG0009701	OG0008819	n0				XP_016772644.2	XP_003402174.1					XP_017753572.1	XP_017792774.1										
N16.HOG0009702	OG0008821	n0				XP_026296683.1	XP_020723054.1					XP_017762033.1, XP_017762034.1											
N16.HOG0009703	OG0008822	n0				XP_026298375.1						XP_017754460.1	XP_017791104.1										
N16.HOG0009704	OG0008826	n0				XP_016772086.1	XP_020722411.1						XP_017791788.1										
N16.HOG0009705	OG0008830	n0					XP_012172343.1					XP_017761279.1	XP_017787892.1										
N16.HOG0009706	OG0008832	n0										XP_017756518.1	XP_017797068.1										
N16.HOG0009707	OG0008833	n0				NP_001158281.1							XP_017795405.1										
N16.HOG0009708	OG0008834	n0				XP_026300708.1	XP_003400408.1					XP_017762747.1	XP_017790380.1										
N16.HOG0009709	OG0008835	n0				XP_026299664.1	XP_020721314.1					XP_017755077.1											
N16.HOG0009710	OG0008837	n0				XP_003250716.1	XP_003400404.1					XP_017767187.1	XP_017798695.1										
N16.HOG0009711	OG0008839	n0					XP_003403207.2						XP_017794014.1										
N16.HOG0009712	OG0008841	n0				XP_016767959.2	XP_012163933.1					XP_017752772.1	XP_017790672.1										
N16.HOG0009713	OG0008842	n0				XP_006559606.1	XP_020722865.1					XP_017764525.1	XP_017787428.1										
N16.HOG0009714	OG0008843	n0					XP_012168420.1					XP_017755684.1	XP_017794577.1										
N16.HOG0009715	OG0008844	n0				NP_001128141.1	XP_012175267.1					XP_017761311.1	XP_017792978.1										
N16.HOG0009716	OG0008845	n0				XP_026298145.1	XP_012166257.1					XP_017763498.1	XP_017798839.1										
N16.HOG0009717	OG0008846	n0				XP_016769140.1	XP_003403135.1					XP_017764202.1	XP_017787369.1										
N16.HOG0009718	OG0008847	n0				XP_001121331.2	XP_003396314.1					XP_017753243.1	XP_017794288.1										
N16.HOG0009719	OG0008848	n0				XP_006570792.1	XP_003393077.1					XP_017754027.1	XP_017799226.1										
N16.HOG0009720	OG0008849	n0				XP_006564161.1	XP_003395960.1					XP_017764039.1	XP_017793729.1										
N16.HOG0009721	OG0008850	n0				XP_001119946.2	XP_020718343.1						XP_017796252.1										
N16.HOG0009722	OG0008851	n0					XP_003398496.2					XP_017760205.1	XP_017793895.1										
N16.HOG0009723	OG0008852	n0				XP_016767877.1	XP_012165547.1					XP_017762778.1	XP_017792222.1										
N16.HOG0009724	OG0008853	n0				XP_001122291.2	XP_020721199.1					XP_017760831.1	XP_017793475.1										
N16.HOG0009725	OG0008854	n0				XP_026297916.1	XP_020723538.1					XP_017766278.1	XP_017793183.1										
N16.HOG0009726	OG0008855	n0				XP_026297166.1	XP_020719111.1					XP_017763981.1	XP_017796775.1										
N16.HOG0009727	OG0008856	n0				XP_003251741.1	XP_003392989.1					XP_017753715.1	XP_017788347.1										
N16.HOG0009728	OG0008857	n0				XP_026295293.1	XP_012176596.1					XP_017755352.1	XP_017788043.1										
N16.HOG0009729	OG0008858	n0				XP_026297494.1	XP_003402605.1					XP_017760421.1	XP_017798016.1										
N16.HOG0009730	OG0008859	n0				XP_026297220.1	XP_012174798.2					XP_017754901.1	XP_017797589.1										
N16.HOG0009731	OG0008860	n0				XP_003251744.2	XP_003393158.1					XP_017764541.1	XP_017799277.1										
N16.HOG0009732	OG0008861	n0				XP_003250993.1	XP_003402405.1					XP_017756511.1											
N16.HOG0009733	OG0008862	n0				XP_003249413.2	XP_020719906.1					XP_017763470.1	XP_017798828.1										
N16.HOG0009734	OG0008863	n0				XP_003251885.1	XP_003393629.1					XP_017765308.1	XP_017792710.1										
N16.HOG0009735	OG0008864	n0				XP_016769263.1	XP_012166564.1					XP_017763451.1	XP_017798826.1										
N16.HOG0009736	OG0008865	n0				XP_006566221.2	XP_003398597.2					XP_017758394.1	XP_017798833.1										
N16.HOG0009737	OG0008866	n0				XP_003251531.2	XP_003394500.1					XP_017753533.1	XP_017796753.1										
N16.HOG0009738	OG0008867	n0				XP_003250133.2	XP_003397005.1					XP_017756752.1	XP_017798911.1										
N16.HOG0009739	OG0008868	n0				XP_026297928.1	XP_012166281.1					XP_017756770.1	XP_017798847.1										
N16.HOG0009740	OG0008869	n0				XP_003249877.1	XP_020719822.1					XP_017765810.1	XP_017798850.1										
N16.HOG0009741	OG0008870	n0				XP_006565118.2	XP_003400145.1					XP_017752219.1	XP_017788504.1										
N16.HOG0009742	OG0008871	n0				XP_006565809.1	XP_003403008.1					XP_017761616.1	XP_017798733.1										
N16.HOG0009743	OG0008872	n0				XP_003249568.2	XP_003397292.1					XP_017763078.1	XP_017790196.1										
N16.HOG0009744	OG0008873	n0				XP_016768882.2	XP_003401640.3					XP_017756633.1	XP_017793825.1										
N16.HOG0009745	OG0008874	n0				XP_026297671.1	XP_020719231.1					XP_017755021.1	XP_017787794.1										
N16.HOG0009746	OG0008875	n0				XP_006563554.1	XP_012172220.1					XP_017758099.1	XP_017796658.1										
N16.HOG0009747	OG0008876	n0				XP_006561060.1	XP_003401587.1					XP_017752143.1	XP_017799010.1										
N16.HOG0009748	OG0008877	n0				XP_003249657.1	XP_003400814.1					XP_017765508.1	XP_017787983.1										
N16.HOG0009749	OG0008878	n0				XP_026300657.1	XP_003393006.1					XP_017763257.1	XP_017798978.1										
N16.HOG0009750	OG0008879	n0				XP_006561149.2	XP_012169860.2																
N16.HOG0009751	OG0008880	n0				XP_026295857.1	XP_020718292.1					XP_017765837.1	XP_017797224.1										
N16.HOG0009752	OG0008881	n0				XP_006565903.1	XP_012175674.1					XP_017765203.1	XP_017794478.1										
N16.HOG0009753	OG0008882	n0				XP_026295504.1	XP_003394407.2					XP_017767108.1	XP_017789325.1										
N16.HOG0009754	OG0008883	n0				XP_006559054.1	XP_003396238.1					XP_017753246.1	XP_017794290.1										
N16.HOG0009755	OG0008884	n0				XP_016768006.1	XP_003402931.1						XP_017795787.1										
N16.HOG0009756	OG0008885	n0				XP_006563908.1	XP_012166387.1						XP_017798836.1										
N16.HOG0009757	OG0008886	n0				XP_026300086.1	XP_003401004.2					XP_017753968.1	XP_017789560.1										
N16.HOG0009758	OG0008887	n0				XP_006558072.1	XP_012176240.1					XP_017767115.1	XP_017789466.1										
N16.HOG0009759	OG0008888	n0				XP_006559865.1	XP_020719777.1					XP_017763080.1	XP_017790061.1										
N16.HOG0009760	OG0008889	n0				XP_003249842.1	XP_012164940.1					XP_017761674.1	XP_017797636.1										
N16.HOG0009761	OG0008890	n0				XP_006565983.2	XP_012175741.1					XP_017758664.1	XP_017794443.1										
N16.HOG0009762	OG0008891	n0				XP_003249681.1	XP_003400027.1					XP_017766620.1	XP_017788840.1										
N16.HOG0009763	OG0008892	n0				XP_003250434.2	XP_003395841.1					XP_017767660.1											
N16.HOG0009764	OG0008893	n0				XP_026296024.1	XP_003395017.1					XP_017760066.1	XP_017798070.1										
N16.HOG0009765	OG0008894	n0				XP_016773325.1	XP_012165897.1					XP_017753486.1	XP_017788232.1										
N16.HOG0009766	OG0008895	n0				XP_003250059.1	XP_020721657.1					XP_017753406.1	XP_017791493.1										
N16.HOG0009767	OG0008896	n0				XP_003249719.1	XP_003401578.1					XP_017752775.1	XP_017787873.1										
N16.HOG0009768	OG0008897	n0				XP_016771441.1	XP_003400293.1					XP_017766861.1	XP_017788853.1										
N16.HOG0009769	OG0008898	n0				XP_003249893.4	XP_003397596.1					XP_017755707.1	XP_017795080.1										
N16.HOG0009770	OG0008899	n0				XP_003250987.2	XP_012174109.1					XP_017755880.1	XP_017798229.1										
N16.HOG0009771	OG0008900	n0				XP_026298531.1	XP_003397913.1					XP_017764055.1	XP_017795717.1										
N16.HOG0009772	OG0008901	n5				XP_026297666.1																	
N16.HOG0009773	OG0008901	n7				XP_026297693.1							XP_017792234.1										
N16.HOG0009774	OG0008902	n0				XP_003251699.2	XP_012165930.1					XP_017766054.1	XP_017798970.1										
N16.HOG0009775	OG0008903	n0				XP_003249920.2	XP_020720248.1					XP_017758814.1	XP_017794362.1										
N16.HOG0009776	OG0008904	n0				XP_006563428.1	XP_012172407.1					XP_017763005.1	XP_017791801.1										
N16.HOG0009777	OG0008905	n0				XP_006561938.1	XP_012167426.1					XP_017756832.1	XP_017799444.1										
N16.HOG0009778	OG0008906	n0				XP_026301568.1	XP_020721420.1					XP_017764418.1	XP_017798297.1										
N16.HOG0009779	OG0008907	n5				XP_026299486.1	XP_020721260.1					XP_017760669.1											
N16.HOG0009780	OG0008908	n0				XP_006563694.1	XP_020722740.1					XP_017761180.1											
N16.HOG0009781	OG0008909	n0				XP_006562277.2	XP_012169975.1					XP_017753411.1	XP_017791497.1										
N16.HOG0009782	OG0008910	n0				XP_006572095.1	XP_012168515.1					XP_017753396.1	XP_017795842.1										
N16.HOG0009783	OG0008911	n0				XP_006563377.2	XP_012168906.2					XP_017763916.1	XP_017793290.1										
N16.HOG0009784	OG0008912	n0				XP_016772089.2	XP_012172259.1					XP_017758170.1	XP_017791810.1										
N16.HOG0009785	OG0008913	n0				XP_006560462.1	XP_003400079.1					XP_017766677.1	XP_017788894.1										
N16.HOG0009786	OG0008914	n0				XP_006570030.3						XP_017760439.1	XP_017796897.1										
N16.HOG0009787	OG0008915	n0				XP_026298319.1	XP_012174515.1, XP_012174745.1					XP_017763710.1	XP_017793189.1										
N16.HOG0009788	OG0008916	n0				XP_006558641.1	XP_012165976.1					XP_017761733.1	XP_017791002.1										
N16.HOG0009789	OG0008917	n0				XP_016769366.2	XP_020720100.1					XP_017756822.1	XP_017799485.1, XP_017799484.1										
N16.HOG0009790	OG0008918	n0				XP_006561056.2						XP_017767767.1	XP_017799072.1										
N16.HOG0009791	OG0008919	n0				XP_026300269.1	XP_020721561.1					XP_017756093.1	XP_017791345.1										
N16.HOG0009792	OG0008920	n0				XP_016772311.2	XP_012172391.1					XP_017764944.1	XP_017792897.1										
N16.HOG0009793	OG0008921	n0				XP_006565786.2	XP_020722029.1					XP_017767224.1	XP_017798770.1										
N16.HOG0009794	OG0008922	n0				XP_006560144.1	XP_012171072.1					XP_017766653.1	XP_017788747.1										
N16.HOG0009795	OG0008923	n0				XP_026296658.1	XP_020718855.1					XP_017765330.1	XP_017793578.1										
N16.HOG0009796	OG0008924	n0				XP_006560491.1	XP_012170720.1					XP_017766745.1	XP_017788932.1										
N16.HOG0009797	OG0008925	n0				XP_006566249.1	XP_012167732.1					XP_017758439.1	XP_017789826.1										
N16.HOG0009798	OG0008926	n0				XP_006570181.2	XP_012166200.2					XP_017753476.1	XP_017788196.1										
N16.HOG0009799	OG0008927	n0				XP_026297959.1	XP_012166621.1					XP_017753941.1	XP_017793311.1										
N16.HOG0009800	OG0008928	n0				XP_006570184.1	XP_020719211.1					XP_017753453.1	XP_017788197.1										
N16.HOG0009801	OG0008929	n0				XP_026295301.1	XP_020724028.1					XP_017765422.1	XP_017795045.1										
N16.HOG0009802	OG0008930	n0				XP_026299453.1	XP_020719417.1					XP_017759085.1	XP_017790316.1										
N16.HOG0009803	OG0008931	n0				XP_016773506.2	XP_012175679.1					XP_017766344.1, XP_017765635.1, XP_017765597.1	XP_017788259.1										
N16.HOG0009804	OG0008932	n0				XP_026296220.1	XP_003395032.1						XP_017793811.1										
N16.HOG0009805	OG0008933	n0				XP_026296401.1	XP_012164097.1					XP_017763880.1	XP_017792135.1										
N16.HOG0009806	OG0008934	n0				XP_026296652.1	XP_020718679.1					XP_017758710.1	XP_017790664.1										
N16.HOG0009807	OG0008935	n1				XP_026297194.1	XP_012168301.1					XP_017763576.1, XP_017762659.1, XP_017767566.1, XP_017765617.1											
N16.HOG0009808	OG0008935	n10				XP_026300425.1						XP_017764284.1											
N16.HOG0009809	OG0008936	n0				XP_026297164.1	XP_012164971.1					XP_017752450.1	XP_017797564.1										
N16.HOG0009810	OG0008937	n0				XP_016768706.1	XP_003396882.2					XP_017755007.1	XP_017795681.1										
N16.HOG0009811	OG0008938	n0				XP_016769384.2	XP_003397803.2					XP_017756825.1	XP_017799455.1										
N16.HOG0009812	OG0008939	n0				XP_016769529.2	XP_020720045.1, XP_020720117.1, XP_020720207.1, XP_020720221.1					XP_017764047.1	XP_017795710.1										
N16.HOG0009813	OG0008940	n0				XP_026299237.1	XP_003398252.1					XP_017758516.1	XP_017789802.1										
N16.HOG0009814	OG0008941	n0				XP_026300148.1	XP_020722802.1					XP_017753954.1											
N16.HOG0009815	OG0008942	n0				XP_016771050.1	XP_003401598.1					XP_017766935.1	XP_017796304.1										
N16.HOG0009816	OG0008943	n0				XP_016771673.1	XP_020722181.1					XP_017767213.1											
N16.HOG0009817	OG0008944	n0				XP_016772403.2	XP_020721693.1					XP_017754602.1	XP_017798310.1										
N16.HOG0009818	OG0008945	n0				XP_026301736.1						XP_017765590.1	XP_017794406.1										
N16.HOG0009819	OG0008946	n0				XP_016773079.2	XP_003397804.1					XP_017755044.1	XP_017795370.1										
N16.HOG0009820	OG0008947	n0				XP_026296511.1	XP_020718871.1					XP_017761339.1	XP_017788615.1										
N16.HOG0009821	OG0008948	n0				XP_026296660.1	XP_020718853.1					XP_017762944.1	XP_017789795.1										
N16.HOG0009822	OG0008949	n0				XP_026297687.1, XP_026297688.1	XP_020719378.1					XP_017754991.1	XP_017787772.1										
N16.HOG0009823	OG0008950	n0				XP_026298489.1	XP_020720069.1					XP_017755838.1	XP_017797317.1										
N16.HOG0009824	OG0008951	n0				XP_026299200.1	XP_003398459.1					XP_017758484.1, XP_017758315.1											
N16.HOG0009825	OG0008952	n0				XP_397501.4	XP_020722090.1					XP_017759868.1	XP_017798696.1										
N16.HOG0009826	OG0008953	n0				XP_016766381.2	XP_012175596.1					XP_017766446.1	XP_017790457.1										
N16.HOG0009827	OG0008954	n0				XP_397526.2	XP_003394838.1					XP_017765762.1	XP_017796257.1										
N16.HOG0009828	OG0008955	n0				XP_392588.2	XP_012164289.2					XP_017755503.1	XP_017793625.1										
N16.HOG0009829	OG0008956	n0				XP_016767920.2	XP_003399550.1					XP_017762161.1	XP_017795005.1										
N16.HOG0009830	OG0008957	n0				NP_001167616.1	XP_020718419.1					XP_017765864.1	XP_017797163.1										
N16.HOG0009831	OG0008958	n0				NP_001011636.1						XP_017757722.1	XP_017790969.1										
N16.HOG0009832	OG0008959	n0				XP_026294790.1	XP_003393808.1					XP_017757052.1	XP_017790427.1										
N16.HOG0009833	OG0008960	n0				XP_394352.5	XP_003393947.1					XP_017759751.1	XP_017795947.1										
N16.HOG0009834	OG0008961	n0				XP_394663.3	XP_003396769.1					XP_017759798.1	XP_017791473.1										
N16.HOG0009835	OG0008962	n0				XP_026298424.1	XP_003397784.2					XP_017762642.1	XP_017799429.1										
N16.HOG0009836	OG0008963	n0				XP_396958.5	XP_003401550.1					XP_017753800.1	XP_017794783.1										
N16.HOG0009837	OG0008964	n0				NP_001012981.1	XP_003393262.1					XP_017759076.1											
N16.HOG0009838	OG0008965	n0				XP_026298067.1	XP_012175203.2					XP_017761644.1	XP_017794042.1										
N16.HOG0009839	OG0008966	n0				XP_625272.1	XP_003395696.1					XP_017758732.1	XP_017790810.1										
N16.HOG0009840	OG0008967	n0				XP_006567022.2	XP_020721611.1					XP_017758691.1	XP_017795043.1										
N16.HOG0009841	OG0008968	n0				XP_006570455.2	XP_020721219.1					XP_017762266.1	XP_017793053.1										
N16.HOG0009842	OG0008969	n0				XP_625190.1	XP_003400536.1					XP_017761531.1	XP_017798683.1										
N16.HOG0009843	OG0008970	n0				NP_001035315.1	XP_003401135.1					XP_017761848.1	XP_017791814.1										
N16.HOG0009844	OG0008971	n0				XP_016773366.1	XP_003396785.1					XP_017753461.1	XP_017788207.1, XP_017788257.1										
N16.HOG0009845	OG0008972	n0				XP_001120052.1	XP_012164966.2					XP_017765286.1	XP_017795198.1										
N16.HOG0009846	OG0008973	n0				XP_001120112.3	XP_003402914.1					XP_017754913.1	XP_017797591.1										
N16.HOG0009847	OG0008974	n0				XP_001120153.2	XP_012165845.1					XP_017765982.1	XP_017798972.1										
N16.HOG0009848	OG0008975	n0				XP_001120224.2	XP_020719066.1					XP_017765292.1	XP_017795213.1										
N16.HOG0009849	OG0008976	n0				XP_001120274.3	XP_003399464.1					XP_017753423.1	XP_017791506.1										
N16.HOG0009850	OG0008977	n0				XP_001120589.2	XP_003402493.1					XP_017756286.1	XP_017798084.1										
N16.HOG0009851	OG0008978	n0				XP_026296513.1	XP_012164224.1					XP_017758768.1	XP_017790720.1										
N16.HOG0009852	OG0008979	n0				XP_026299902.1	XP_003398790.1					XP_017762301.1	XP_017793133.1										
N16.HOG0009853	OG0008980	n0				XP_001120980.3	XP_012173392.1					XP_017756344.1	XP_017796526.1										
N16.HOG0009854	OG0008981	n0				XP_016772830.1	XP_012169612.2					XP_017760984.1	XP_017799013.1										
N16.HOG0009855	OG0008982	n0				XP_001121276.2	XP_020721918.1					XP_017766760.1	XP_017788877.1										
