HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N2.HOG0011611	OG0012495	-								NP_650677.1, NP_001097983.1, NP_001097984.1													
N2.HOG0011612	OG0012496	-								NP_536753.1, NP_524511.1, NP_524513.1													
N2.HOG0011613	OG0012497	-								NP_001097956.1, NP_001263043.1, NP_651633.1													
N2.HOG0011614	OG0012498	-								NP_652561.1, NP_524578.1, NP_476584.2													
N2.HOG0011615	OG0012499	-								NP_001162726.1, NP_001096960.1, NP_001096959.1													
N2.HOG0011616	OG0012716	-																				NP_001103906.1, NP_001103905.1, NP_001104012.1	
N2.HOG0011617	OG0012717	-																				XP_015836635.1, XP_973285.1, XP_008191982.1	
N2.HOG0011618	OG0012718	-																				XP_008192072.1, XP_008199286.1, XP_001815717.2	
N2.HOG0011619	OG0012719	-																				XP_008198617.1, XP_015840339.1, XP_015839905.1	
N2.HOG0011620	OG0012720	-																				XP_008200335.2, XP_015834340.1, XP_015834341.1	
N2.HOG0011621	OG0012721	-																				XP_976418.1, XP_001814166.1, XP_015838414.1	
N2.HOG0011622	OG0012722	-																				XP_008198507.1, XP_015837023.1, XP_015837662.1	
N2.HOG0011623	OG0012723	-																				XP_008195753.1, XP_001808944.1, XP_008199947.1	
N2.HOG0011624	OG0012724	-																				XP_008193696.2, XP_008191143.1, XP_974645.2	
N2.HOG0011625	OG0012725	-																				XP_008195702.1, NP_001138954.1, NP_001138956.1	
N2.HOG0011626	OG0012726	-																				XP_976305.1, XP_008190618.2, XP_008190506.1	
N2.HOG0011627	OG0012727	-																				XP_015836388.1, XP_008190696.1, XP_015836310.1	
N2.HOG0011628	OG0012728	-																				XP_015834205.1, XP_015839859.1, XP_008198765.1	
N2.HOG0011629	OG0012729	-																				XP_015837079.1, XP_008190977.2, XP_015840163.1	
N2.HOG0011630	OG0012730	-																				XP_008193586.1, XP_008191142.1, XP_971677.1	
N2.HOG0011631	OG0012731	-																				XP_008196833.1, XP_015834251.1, XP_976462.1	
N2.HOG0011632	OG0012732	-																				XP_015834892.1, XP_008192463.1, XP_015840145.1	
N2.HOG0011633	OG0012733	-																				XP_008192871.1, XP_008192675.1, XP_008194667.1	
N2.HOG0011634	OG0012734	-																				XP_015839795.1, XP_008193375.1, XP_008193102.1	
N2.HOG0011635	OG0012735	-																				XP_015840273.1, XP_015840258.1, XP_008193733.1	
N2.HOG0011636	OG0012736	-																				XP_008201228.1, XP_015836642.1, XP_008193864.1	
N2.HOG0011637	OG0012737	-																				XP_008194201.2, XP_015835662.1, XP_015836174.1	
N2.HOG0011638	OG0012738	-																				XP_015836180.1, XP_008194203.1, XP_008194321.1	
N2.HOG0011639	OG0012739	-																				XP_015836392.1, XP_015836236.1, XP_015836460.1	
N2.HOG0011640	OG0012740	-																				XP_015839449.1, XP_008199967.1, XP_008194694.1	
N2.HOG0011641	OG0012741	-																				XP_015837320.1, XP_008195607.1, XP_015837678.1	
N2.HOG0011642	OG0012742	-																				XP_015837694.1, XP_015837058.1, XP_008195610.1	
N2.HOG0011643	OG0012743	-																				XP_008196233.1, XP_008196232.1, XP_008196231.1	
N2.HOG0011644	OG0012744	-																				XP_015837474.1, XP_008196377.1, XP_015837475.1	
N2.HOG0011645	OG0012745	-																				XP_008196821.1, XP_008196823.1, XP_008196820.1	
N2.HOG0011646	OG0012746	-																				XP_008196828.1, XP_008196827.2, XP_008196831.1	
N2.HOG0011647	OG0012747	-																				XP_975517.1, XP_015838113.1, XP_008197372.1	
N2.HOG0011648	OG0012748	-																				XP_008197916.1, XP_015837284.1, XP_976490.1	
N2.HOG0011649	OG0012749	-																				XP_008198882.1, XP_008197917.1, XP_015839910.1	
N2.HOG0011650	OG0012750	-																				XP_008197932.1, XP_008195538.1, XP_008195535.1	
N2.HOG0011651	OG0012751	-																				XP_015839866.1, XP_008198779.1, XP_008198780.1	
N2.HOG0011652	OG0012752	-																				XP_015839609.1, XP_015839594.1, XP_967022.2	
N2.HOG0011653	OG0012753	-																				XP_015840157.1, XP_015840158.1, XP_015839875.1	
N2.HOG0011654	OG0012754	-																				XP_015838073.1, XP_008200624.2, XP_008200858.1	
N2.HOG0011655	OG0012755	-																				XP_008201183.1, XP_008201184.1, XP_008201023.1	
N2.HOG0011656	OG0012756	-																				XP_015837538.1, XP_015837552.1, XP_015837541.1	
N2.HOG0011657	OG0012757	-																				XP_015840162.1, XP_015837071.1, XP_015840192.1	
N2.HOG0011658	OG0012758	-																				XP_015840409.1, XP_015839965.1, XP_015840353.1	
N2.HOG0011659	OG0012759	-																				XP_015840006.1, XP_015840319.1, XP_015840004.1	
N2.HOG0011660	OG0012760	-																				XP_015835223.1, XP_015835218.1, XP_966991.2	
N2.HOG0011661	OG0012761	-																				XP_968515.1, XP_968434.1, XP_968666.1	
N2.HOG0011662	OG0012762	-																				XP_975171.1, XP_975161.3, XP_015838265.1	
N2.HOG0011663	OG0013170	-		XP_021695221.1, XP_021692969.1																			
N2.HOG0011664	OG0013171	-		XP_021711989.1, XP_021693328.1																			
N2.HOG0011665	OG0013172	-		XP_021693515.1	XP_001688287.2																		
N2.HOG0011666	OG0013173	-		XP_001648459.2, XP_021693744.1																			
N2.HOG0011667	OG0013174	-		XP_021693809.1	XP_003436973.1																		
N2.HOG0011668	OG0013175	-		XP_021693850.1	XP_001688956.1																		
N2.HOG0011669	OG0013176	-		XP_021694013.1						NP_001287444.1													
N2.HOG0011670	OG0013177	-		XP_021712312.1, XP_021694256.1																			
N2.HOG0011671	OG0013178	-		XP_021694268.1, XP_021709055.1																			
N2.HOG0011672	OG0013179	-		XP_021694390.1	XP_310678.3																		
N2.HOG0011673	OG0013180	-		XP_021694396.1, XP_021713092.1																			
N2.HOG0011674	OG0013181	-		XP_021694398.1, XP_021701908.1																			
N2.HOG0011675	OG0013182	-		XP_021713289.1, XP_021694401.1																			
N2.HOG0011676	OG0013183	-		XP_021694412.1, XP_021696989.1																			
N2.HOG0011677	OG0013184	-		XP_021712867.1, XP_021694463.1																			
N2.HOG0011678	OG0013185	-		XP_021694651.1	XP_316869.3																		
N2.HOG0011679	OG0013186	-		XP_021707725.1, XP_021695042.1																			
N2.HOG0011680	OG0013187	-		XP_021695164.1, XP_021705067.1																			
N2.HOG0011681	OG0013188	-		XP_021695376.1, XP_021695255.1																			
N2.HOG0011682	OG0013189	-		XP_021695788.1						NP_001137899.1													
N2.HOG0011683	OG0013190	-		XP_021703262.1, XP_021695894.1																			
N2.HOG0011684	OG0013191	-		XP_021696266.1	XP_316037.1																		
N2.HOG0011685	OG0013192	-		XP_021696302.1	XP_309037.3																		
N2.HOG0011686	OG0013193	-		XP_021696417.1	XP_001688882.1																		
N2.HOG0011687	OG0013194	-		XP_021696580.1	XP_308520.4																		
N2.HOG0011688	OG0013195	-		XP_021696593.1	XP_001687959.1																		
N2.HOG0011689	OG0013196	-		XP_021696595.1	XP_001687958.1																		
N2.HOG0011690	OG0013197	-		XP_021696721.1, XP_021696720.1																			
N2.HOG0011691	OG0013198	-		XP_021696761.1, XP_001659106.1																			
N2.HOG0011692	OG0013199	-		XP_021696988.1, XP_021696987.1																			
N2.HOG0011693	OG0013200	-		XP_021697157.1	XP_003437062.1																		
N2.HOG0011694	OG0013201	-		XP_001654475.1, XP_021697356.1																			
N2.HOG0011695	OG0013202	-		XP_021712870.1, XP_021697370.1																			
N2.HOG0011696	OG0013203	-		XP_021697535.1	XP_315518.3																		
N2.HOG0011697	OG0013204	-		XP_021697568.1	XP_001237165.2																		
N2.HOG0011698	OG0013205	-		XP_021697636.1	XP_001688675.1																		
N2.HOG0011699	OG0013206	-		XP_021697925.1, XP_021697923.1																			
N2.HOG0011700	OG0013207	-		XP_021698196.1, XP_001661006.2																			
N2.HOG0011701	OG0013208	-		XP_021698282.1	XP_557013.3																		
N2.HOG0011702	OG0013209	-		XP_021698397.1						NP_001261080.1													
N2.HOG0011703	OG0013210	-		XP_001663637.1, XP_021698579.1																			
N2.HOG0011704	OG0013211	-		XP_021698665.1	XP_003437086.1																		
N2.HOG0011705	OG0013212	-		XP_021698771.1	XP_556962.1																		
N2.HOG0011706	OG0013213	-		XP_021699220.1				XP_037874961.1															
N2.HOG0011707	OG0013214	-		XP_021712348.1, XP_021699411.1																			
N2.HOG0011708	OG0013215	-		XP_021699521.1, XP_021699520.1																			
N2.HOG0011709	OG0013216	-		XP_021699569.1	XP_316210.3																		
N2.HOG0011710	OG0013217	-		XP_021699747.1	XP_556449.2																		
N2.HOG0011711	OG0013218	-		XP_021699783.1	XP_314176.4																		
N2.HOG0011712	OG0013219	-		XP_021699815.1	XP_315126.2																		
N2.HOG0011713	OG0013220	-		XP_021700106.1, XP_021712564.1																			
N2.HOG0011714	OG0013221	-		XP_021700256.1, XP_021708842.1																			
N2.HOG0011715	OG0013223	-		XP_021701056.1, XP_001652745.1																			
N2.HOG0011716	OG0013224	-		XP_021702524.1, XP_021701389.1																			
N2.HOG0011717	OG0013225	-		XP_021701456.1	XP_001238074.2																		
N2.HOG0011718	OG0013226	-		XP_021699161.1, XP_021701457.1																			
N2.HOG0011719	OG0013227	-		XP_021701487.1	XP_003436172.1																		
N2.HOG0011720	OG0013228	-		XP_021701886.1	XP_001237586.1																		
N2.HOG0011721	OG0013229	-		XP_021702046.1	XP_001689026.1																		
N2.HOG0011722	OG0013230	-		XP_021702052.1	XP_001689024.1																		
N2.HOG0011723	OG0013231	-		XP_021702535.1, XP_001649647.2																			
N2.HOG0011724	OG0013232	-		XP_021702921.1						NP_725529.1													
N2.HOG0011725	OG0013233	-		XP_021704091.1	XP_556849.2																		
N2.HOG0011726	OG0013234	-		XP_021707943.1, XP_021704762.1																			
N2.HOG0011727	OG0013235	-		XP_021705175.1	XP_001231097.2																		
N2.HOG0011728	OG0013236	-		XP_021706225.1, XP_021713297.1																			
N2.HOG0011729	OG0013237	-		XP_021706282.1, XP_001655285.2																			
N2.HOG0011730	OG0013238	-		XP_021706342.1, XP_021712371.1																			
N2.HOG0011731	OG0013239	-		XP_021706381.1	XP_003436819.1																		
N2.HOG0011732	OG0013240	-		XP_001663515.2, XP_021706519.1																			
N2.HOG0011733	OG0013241	-		XP_021706532.1, XP_021706520.1																			
N2.HOG0011734	OG0013242	-		XP_021712842.1, XP_021706537.1																			
N2.HOG0011735	OG0013243	-		XP_021706540.1, XP_021706541.1																			
N2.HOG0011736	OG0013244	-		XP_021706689.1, XP_021706690.1																			
N2.HOG0011737	OG0013245	-		XP_021711957.1, XP_021706747.1																			
N2.HOG0011738	OG0013246	-		XP_021706953.1	XP_003436145.1																		
N2.HOG0011739	OG0013247	-		XP_021707152.1, XP_021707154.1																			
N2.HOG0011740	OG0013248	-		XP_021707170.1, XP_021707202.1																			
N2.HOG0011741	OG0013249	-		XP_021707291.1, XP_021707290.1																			
N2.HOG0011742	OG0013250	-		XP_021707442.1	XP_003437116.1																		
N2.HOG0011743	OG0013252	-		XP_021707570.1, XP_021707123.1																			
N2.HOG0011744	OG0013253	-		XP_021708118.1, XP_021708117.1																			
N2.HOG0011745	OG0013254	-		XP_021708420.1, XP_021711834.1																			
N2.HOG0011746	OG0013255	-		XP_021708707.1	XP_003436215.1																		
N2.HOG0011747	OG0013257	-		XP_021708737.1	XP_316521.4																		
N2.HOG0011748	OG0013258	-		XP_021708743.1						NP_730625.1													
N2.HOG0011749	OG0013259	-		XP_021708755.1	XP_312492.5																		
N2.HOG0011750	OG0013260	-		XP_021708810.1	XP_003436244.1																		
N2.HOG0011751	OG0013261	-		XP_021708823.1	XP_320832.2																		
N2.HOG0011752	OG0013262	-		XP_021709053.1	XP_003436510.1																		
N2.HOG0011753	OG0013263	-		XP_021709085.1	XP_563741.2																		
N2.HOG0011754	OG0013264	-		XP_021709129.1						NP_001097442.2													
N2.HOG0011755	OG0013265	-		XP_001660327.1, XP_021709139.1																			
N2.HOG0011756	OG0013266	-		XP_021709712.1, XP_021712656.1																			
N2.HOG0011757	OG0013267	-		XP_021709720.1, XP_021710101.1																			
N2.HOG0011758	OG0013268	-		XP_021710374.1																		XP_008193848.2	
N2.HOG0011759	OG0013269	-		XP_021712830.1, XP_021710718.1																			
N2.HOG0011760	OG0013270	-		XP_021710786.1	XP_311365.2																		
N2.HOG0011761	OG0013271	-		XP_021710898.1, XP_021712658.1																			
N2.HOG0011762	OG0013272	-		XP_021711276.1, XP_021711279.1																			
N2.HOG0011763	OG0013273	-		XP_001652404.1, XP_021711527.1																			
N2.HOG0011764	OG0013274	-		XP_021711583.1	XP_003436719.1																		
N2.HOG0011765	OG0013275	-		XP_021711622.1						NP_001027155.1													
N2.HOG0011766	OG0013276	-		XP_021710506.1, XP_021711734.1																			
N2.HOG0011767	OG0013277	-		XP_021706147.1, XP_021711792.1																			
N2.HOG0011768	OG0013278	-		XP_021711863.1, XP_021708594.1																			
N2.HOG0011769	OG0013279	-		XP_021711918.1, XP_001658429.1																			
N2.HOG0011770	OG0013280	-		XP_021711997.1, XP_021707072.1																			
N2.HOG0011771	OG0013281	-		XP_021712261.1, XP_001658397.1																			
N2.HOG0011772	OG0013283	-		XP_021712541.1	XP_003436588.1																		
N2.HOG0011773	OG0013284	-		XP_001650962.2, XP_021712641.1																			
N2.HOG0011774	OG0013285	-		XP_021712672.1, XP_001660260.2																			
N2.HOG0011775	OG0013286	-		XP_021694154.1, XP_021712775.1																			
N2.HOG0011776	OG0013287	-		XP_021712779.1, XP_001656410.1																			
N2.HOG0011777	OG0013289	-		XP_021712808.1	XP_003436279.1																		
N2.HOG0011778	OG0013290	-		XP_001662035.1, XP_021712928.1																			
N2.HOG0011779	OG0013291	-		XP_021713003.1	XP_312588.5																		
N2.HOG0011780	OG0013292	-		XP_021713135.1	XP_313117.3																		
N2.HOG0011781	OG0013293	-		XP_021713245.1	XP_003436017.1																		
N2.HOG0011782	OG0013294	-		XP_021708279.1	XP_001689373.2																		
N2.HOG0011783	OG0013295	-		XP_021709002.1	XP_309404.3																		
N2.HOG0011784	OG0013296	-		XP_021693836.1	XP_001688159.1																		
N2.HOG0011785	OG0013297	-		XP_021697868.1	XP_001688799.1																		
N2.HOG0011786	OG0013298	-		XP_021698900.1, XP_021698903.1																			
N2.HOG0011787	OG0013299	-		XP_021694319.1						NP_001285350.1													
N2.HOG0011788	OG0013300	-		XP_011493255.1	XP_001238132.1																		
N2.HOG0011789	OG0013301	-		XP_011493509.1	XP_314230.3																		
N2.HOG0011790	OG0013302	-		XP_021695248.1, XP_011493463.2																			
N2.HOG0011791	OG0013303	-		XP_021711559.1	XP_003436427.1																		
N2.HOG0011792	OG0013304	-		XP_021712269.1, XP_021701626.1																			
N2.HOG0011793	OG0013305	-		XP_011493439.1	XP_311673.5																		
N2.HOG0011794	OG0013306	-		XP_011493298.1	XP_001688455.1																		
N2.HOG0011795	OG0013307	-		XP_011492965.1	XP_316209.3																		
N2.HOG0011796	OG0013308	-		XP_011493477.2	XP_319639.3																		
N2.HOG0011797	OG0013309	-		XP_011493432.1, XP_001653158.1																			
N2.HOG0011798	OG0013310	-		XP_021706390.1	XP_003436230.1																		
N2.HOG0011799	OG0013311	-		XP_021705405.1	XP_563202.4																		
N2.HOG0011800	OG0013312	-		XP_021706393.1	XP_307764.3																		
N2.HOG0011801	OG0013313	-		XP_001647841.1	XP_312784.2																		
N2.HOG0011802	OG0013314	-		XP_021707302.1	XP_001688365.2																		
N2.HOG0011803	OG0013315	-		XP_021706388.1	XP_003436231.1																		
N2.HOG0011804	OG0013316	-		XP_001647902.2	XP_003436303.1																		
N2.HOG0011805	OG0013317	-		XP_001647904.2	XP_563219.4																		
N2.HOG0011806	OG0013318	-		XP_001647979.1	XP_309890.4																		
N2.HOG0011807	OG0013319	-		XP_021709523.1	XP_309889.4																		
N2.HOG0011808	OG0013320	-		XP_001648058.1	XP_001689002.1																		
N2.HOG0011809	OG0013321	-		XP_021706656.1	XP_003436512.1																		
N2.HOG0011810	OG0013322	-		XP_001648307.2	XP_310325.7																		
N2.HOG0011811	OG0013323	-		XP_001648388.2						NP_001245674.1													
N2.HOG0011812	OG0013324	-		XP_001655302.1, XP_021703820.1																			
N2.HOG0011813	OG0013325	-		XP_001648560.2	XP_556213.2																		
N2.HOG0011814	OG0013326	-		XP_001648602.1	XP_311039.2																		
N2.HOG0011815	OG0013327	-		XP_021708392.1	XP_001238577.3																		
N2.HOG0011816	OG0013328	-		XP_001648638.1	XP_315347.2																		
N2.HOG0011817	OG0013329	-		XP_001648703.2	XP_001688376.2																		
N2.HOG0011818	OG0013330	-		XP_021697772.1	XP_001688926.1																		
N2.HOG0011819	OG0013331	-		XP_001648833.1	XP_001237936.2																		
N2.HOG0011820	OG0013332	-		XP_001648841.1	XP_001689040.1																		
N2.HOG0011821	OG0013333	-		XP_021707668.1	XP_551584.3																		
N2.HOG0011822	OG0013334	-		XP_021706601.1	XP_565653.2																		
N2.HOG0011823	OG0013335	-		XP_001648988.2	XP_003436680.1																		
N2.HOG0011824	OG0013336	-		XP_001648977.2, XP_001661479.2																			
N2.HOG0011825	OG0013337	-		XP_021709496.1	XP_318447.2																		
N2.HOG0011826	OG0013338	-		XP_001649184.2	XP_001230780.2																		
N2.HOG0011827	OG0013339	-		XP_001649343.2	XP_314742.2																		
N2.HOG0011828	OG0013340	-		XP_001649358.1	XP_562437.2																		
N2.HOG0011829	OG0013341	-		XP_001649360.1	XP_001689341.2																		
N2.HOG0011830	OG0013342	-		XP_001649410.2	XP_001689351.2																		
N2.HOG0011831	OG0013343	-		XP_001649454.1	XP_557179.2																		
N2.HOG0011832	OG0013344	-		XP_021694015.1						NP_001189263.1													
N2.HOG0011833	OG0013345	-		XP_021705668.1	XP_312852.4																		
N2.HOG0011834	OG0013346	-		XP_021693605.1	XP_309681.4																		
N2.HOG0011835	OG0013347	-		XP_021706508.1	XP_321510.1																		
N2.HOG0011836	OG0013348	-		XP_001649687.2	XP_320750.2																		
N2.HOG0011837	OG0013349	-		XP_001649713.1	XP_001238133.1																		
N2.HOG0011838	OG0013350	-		XP_001649740.2	XP_555110.1																		
N2.HOG0011839	OG0013351	-		XP_021712889.1, XP_001652706.2																			
N2.HOG0011840	OG0013352	-		XP_001649892.2	XP_001237846.2																		
N2.HOG0011841	OG0013353	-		XP_001650021.1	XP_001688112.1																		
N2.HOG0011842	OG0013354	-		XP_001650031.2, XP_021702710.1																			
N2.HOG0011843	OG0013355	-		XP_001650052.2	XP_001689187.1																		
N2.HOG0011844	OG0013356	-		XP_021699825.1	XP_315121.4																		
N2.HOG0011845	OG0013357	-		XP_001650103.1	XP_309807.4																		
N2.HOG0011846	OG0013358	-		XP_001650087.2	XP_001689270.1																		
N2.HOG0011847	OG0013359	-		XP_001650116.1	XP_318739.3																		
N2.HOG0011848	OG0013360	-		XP_001650160.2	XP_563963.3																		
N2.HOG0011849	OG0013361	-		XP_021698845.1	XP_556195.3																		
N2.HOG0011850	OG0013362	-		XP_001650216.2				XP_012551162.2															
N2.HOG0011851	OG0013363	-		XP_021693914.1	XP_555937.2																		
N2.HOG0011852	OG0013364	-		XP_001650364.1	XP_565451.2																		
N2.HOG0011853	OG0013365	-		XP_021698859.1	XP_001688636.1																		
N2.HOG0011854	OG0013366	-		XP_021705654.1	XP_315286.4																		
N2.HOG0011855	OG0013367	-		XP_001650469.2	XP_316433.4																		
N2.HOG0011856	OG0013368	-		XP_001650481.1	XP_556508.2																		
N2.HOG0011857	OG0013369	-		XP_021701154.1	XP_318654.4																		
N2.HOG0011858	OG0013370	-		XP_021704543.1	XP_320490.3																		
N2.HOG0011859	OG0013371	-		XP_001650977.2	XP_314518.3																		
N2.HOG0011860	OG0013372	-		XP_001650979.2, XP_001657552.2																			
N2.HOG0011861	OG0013373	-		XP_001650995.2, XP_001662892.1																			
N2.HOG0011862	OG0013374	-		XP_021711421.1	XP_307828.4																		
N2.HOG0011863	OG0013375	-		XP_021711366.1	XP_311358.3																		
N2.HOG0011864	OG0013376	-		XP_021710057.1	XP_003435787.1																		
N2.HOG0011865	OG0013377	-		XP_021702078.1	XP_319691.2																		
N2.HOG0011866	OG0013378	-		XP_001651184.2	XP_308235.4																		
N2.HOG0011867	OG0013379	-		XP_001651274.2	XP_312342.5																		
N2.HOG0011868	OG0013380	-		XP_021704360.1	XP_552624.2																		
N2.HOG0011869	OG0013381	-		XP_001651306.2	XP_001689297.1																		
N2.HOG0011870	OG0013382	-		XP_001651321.2	XP_001689021.1																		
N2.HOG0011871	OG0013383	-		XP_021701735.1	XP_317326.4																		
N2.HOG0011872	OG0013384	-		XP_001651440.2	XP_310953.2																		
N2.HOG0011873	OG0013385	-		XP_001651473.3	XP_313474.4																		
N2.HOG0011874	OG0013386	-		XP_021712938.1	XP_313476.4																		
N2.HOG0011875	OG0013387	-		XP_001651551.2, XP_001651549.2																			
N2.HOG0011876	OG0013388	-		XP_001651580.2	XP_312138.5																		
N2.HOG0011877	OG0013389	-		XP_001651587.1	XP_001688430.1																		
N2.HOG0011878	OG0013390	-		XP_001651668.2						NP_610212.1													
N2.HOG0011879	OG0013391	-		XP_021706894.1	XP_318018.3																		
N2.HOG0011880	OG0013392	-		XP_001651780.1	XP_003435989.1																		
N2.HOG0011881	OG0013393	-		XP_001657535.2	XP_551097.3																		
N2.HOG0011882	OG0013394	-		XP_001657507.1	XP_313102.4																		
N2.HOG0011883	OG0013395	-		XP_001651835.2	XP_562796.4																		
N2.HOG0011884	OG0013396	-		XP_001651844.1	XP_001688589.1																		
N2.HOG0011885	OG0013397	-		XP_001657608.2	XP_001238574.2																		
N2.HOG0011886	OG0013398	-		XP_021706355.1	XP_321778.5																		
N2.HOG0011887	OG0013399	-		XP_001657657.1	XP_556765.3																		
N2.HOG0011888	OG0013400	-		XP_021713149.1	XP_313557.5																		
N2.HOG0011889	OG0013401	-		XP_021698251.1	XP_314065.2																		
N2.HOG0011890	OG0013402	-		XP_021710623.1	XP_552254.3																		
N2.HOG0011891	OG0013403	-		XP_001651944.1	XP_001689272.1																		
N2.HOG0011892	OG0013404	-		XP_001651956.2	XP_552668.3																		
N2.HOG0011893	OG0013405	-		XP_001651951.2	XP_316523.4																		
N2.HOG0011894	OG0013406	-		XP_021710738.1, XP_001662220.2																			
N2.HOG0011895	OG0013407	-		XP_001651984.1	XP_321976.2																		
N2.HOG0011896	OG0013408	-		XP_021706339.1	XP_001689385.2																		
N2.HOG0011897	OG0013410	-		XP_021696647.1	XP_001688776.1																		
N2.HOG0011898	OG0013411	-		XP_001652092.1	XP_003436326.1																		
N2.HOG0011899	OG0013412	-		XP_021706982.1	XP_321932.5																		
N2.HOG0011900	OG0013413	-		XP_001652152.2	XP_001689379.2																		
N2.HOG0011901	OG0013414	-		XP_021701589.1	XP_001688588.1																		
N2.HOG0011902	OG0013415	-		XP_001661321.2, XP_001652162.2																			
N2.HOG0011903	OG0013416	-		XP_001652175.1	XP_556049.2																		
N2.HOG0011904	OG0013417	-		XP_001652192.2	XP_309639.3																		
N2.HOG0011905	OG0013418	-		XP_001658003.2, XP_001658004.2																			
N2.HOG0011906	OG0013419	-		XP_001658005.1	XP_313054.2																		
N2.HOG0011907	OG0013420	-		XP_001652299.1	XP_308228.3																		
N2.HOG0011908	OG0013421	-		XP_001652426.2	XP_001689247.1																		
N2.HOG0011909	OG0013422	-		XP_001652453.1	XP_319859.3																		
N2.HOG0011910	OG0013423	-		XP_001652454.1	XP_001689217.1																		
N2.HOG0011911	OG0013424	-		XP_021702747.1	XP_319858.3																		
N2.HOG0011912	OG0013425	-		XP_021700325.1, XP_021712749.1																			
N2.HOG0011913	OG0013426	-		XP_001658260.2	XP_318634.4																		
N2.HOG0011914	OG0013427	-		XP_001658261.2	XP_001238018.1																		
N2.HOG0011915	OG0013429	-		XP_021699808.1						NP_610887.1													
N2.HOG0011916	OG0013430	-		XP_001658315.2				XP_037866661.1															
N2.HOG0011917	OG0013431	-		XP_021704127.1	XP_320317.3																		
N2.HOG0011918	OG0013432	-		XP_021711679.1	XP_551851.3																		
N2.HOG0011919	OG0013433	-		XP_001652748.1	XP_311360.4																		
N2.HOG0011920	OG0013434	-		XP_021698149.1	XP_556655.3																		
N2.HOG0011921	OG0013435	-		XP_001658359.2	XP_308603.4																		
N2.HOG0011922	OG0013436	-		XP_021698176.1	XP_001688030.1																		
N2.HOG0011923	OG0013437	-		XP_001652754.1	XP_314887.4																		
N2.HOG0011924	OG0013438	-		XP_001652800.2	XP_003436803.1																		
N2.HOG0011925	OG0013439	-		XP_001658406.2	XP_313873.5																		
N2.HOG0011926	OG0013440	-		XP_001658505.1	XP_003437168.1																		
N2.HOG0011927	OG0013441	-		XP_001658530.3	XP_552907.3																		
N2.HOG0011928	OG0013442	-		XP_001658553.2	XP_320072.3																		
N2.HOG0011929	OG0013443	-		XP_001652888.1	XP_315623.2																		
N2.HOG0011930	OG0013444	-		XP_001658661.1, XP_001658660.2																			
N2.HOG0011931	OG0013445	-		XP_021707441.1	XP_001230766.2																		
N2.HOG0011932	OG0013446	-		XP_001658685.2	XP_555588.2																		
N2.HOG0011933	OG0013447	-		XP_001658800.2	XP_564869.3																		
N2.HOG0011934	OG0013448	-		XP_021706040.1	XP_321801.4																		
N2.HOG0011935	OG0013449	-		XP_001658940.1	XP_564301.2																		
N2.HOG0011936	OG0013450	-		XP_001653073.1	XP_308507.3																		
N2.HOG0011937	OG0013451	-		XP_021696589.1	XP_001237091.2																		
N2.HOG0011938	OG0013452	-		XP_001653081.2	XP_001689391.1																		
N2.HOG0011939	OG0013453	-		XP_001653095.2, XP_001653094.2																			
N2.HOG0011940	OG0013454	-		XP_001653111.1	XP_003435757.1																		
N2.HOG0011941	OG0013455	-		XP_001653116.2	XP_001238512.3																		
N2.HOG0011942	OG0013456	-		XP_021709373.1, XP_001658994.1																			
N2.HOG0011943	OG0013457	-		XP_001659029.2	XP_566247.4																		
N2.HOG0011944	OG0013458	-		XP_021699496.1	XP_315912.3																		
N2.HOG0011945	OG0013459	-		XP_001653173.1	XP_001688786.1																		
N2.HOG0011946	OG0013460	-		XP_021707295.1	XP_320367.3																		
N2.HOG0011947	OG0013461	-		XP_001659078.2	XP_001689088.1																		
N2.HOG0011948	OG0013462	-		XP_001653199.2, XP_001653200.2																			
N2.HOG0011949	OG0013463	-		XP_021696465.1	XP_001687930.1																		
N2.HOG0011950	OG0013464	-		XP_021713008.1	XP_003436102.1																		
N2.HOG0011951	OG0013465	-		XP_001659302.2						NP_609315.1													
N2.HOG0011952	OG0013466	-		XP_021698596.1	XP_001688567.1																		
N2.HOG0011953	OG0013467	-		XP_001659374.1	XP_316342.3																		
N2.HOG0011954	OG0013468	-		XP_001653411.2	XP_315854.4																		
N2.HOG0011955	OG0013469	-		XP_021705597.1	XP_001689123.2																		
N2.HOG0011956	OG0013470	-		XP_001659434.2	XP_001689125.1																		
N2.HOG0011957	OG0013471	-		XP_001659435.2	XP_318471.4																		
N2.HOG0011958	OG0013472	-		XP_021709046.1	XP_003436089.1																		
N2.HOG0011959	OG0013473	-		XP_001659465.2	XP_001688629.1																		
N2.HOG0011960	OG0013474	-		XP_001659527.1	XP_001688408.2																		
N2.HOG0011961	OG0013475	-		XP_001659528.1	XP_562918.4																		
N2.HOG0011962	OG0013476	-		XP_021709982.1	XP_309933.4																		
N2.HOG0011963	OG0013477	-		XP_021706642.1	XP_001688257.1																		
