HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N1.HOG0013826	OG0013275	-		XP_021711622.1						NP_001027155.1													
N1.HOG0013827	OG0013276	-		XP_021710506.1, XP_021711734.1																			
N1.HOG0013828	OG0013277	-		XP_021706147.1, XP_021711792.1																			
N1.HOG0013829	OG0013278	-		XP_021711863.1, XP_021708594.1																			
N1.HOG0013830	OG0013279	-		XP_021711918.1, XP_001658429.1																			
N1.HOG0013831	OG0013280	-		XP_021711997.1, XP_021707072.1																			
N1.HOG0013832	OG0013281	-		XP_021712261.1, XP_001658397.1																			
N1.HOG0013833	OG0013282	-		XP_021712430.1											XP_033327232.1								
N1.HOG0013834	OG0013283	-		XP_021712541.1	XP_003436588.1																		
N1.HOG0013835	OG0013284	-		XP_001650962.2, XP_021712641.1																			
N1.HOG0013836	OG0013285	-		XP_021712672.1, XP_001660260.2																			
N1.HOG0013837	OG0013286	-		XP_021694154.1, XP_021712775.1																			
N1.HOG0013838	OG0013287	-		XP_021712779.1, XP_001656410.1																			
N1.HOG0013839	OG0013288	-		XP_021712800.1												XP_031783885.1							
N1.HOG0013840	OG0013289	-		XP_021712808.1	XP_003436279.1																		
N1.HOG0013841	OG0013290	-		XP_001662035.1, XP_021712928.1																			
N1.HOG0013842	OG0013291	-		XP_021713003.1	XP_312588.5																		
N1.HOG0013843	OG0013292	-		XP_021713135.1	XP_313117.3																		
N1.HOG0013844	OG0013293	-		XP_021713245.1	XP_003436017.1																		
N1.HOG0013845	OG0013294	-		XP_021708279.1	XP_001689373.2																		
N1.HOG0013846	OG0013295	-		XP_021709002.1	XP_309404.3																		
N1.HOG0013847	OG0013296	-		XP_021693836.1	XP_001688159.1																		
N1.HOG0013848	OG0013297	-		XP_021697868.1	XP_001688799.1																		
N1.HOG0013849	OG0013298	-		XP_021698900.1, XP_021698903.1																			
N1.HOG0013850	OG0013299	-		XP_021694319.1						NP_001285350.1													
N1.HOG0013851	OG0013300	-		XP_011493255.1	XP_001238132.1																		
N1.HOG0013852	OG0013301	-		XP_011493509.1	XP_314230.3																		
N1.HOG0013853	OG0013302	-		XP_021695248.1, XP_011493463.2																			
N1.HOG0013854	OG0013303	-		XP_021711559.1	XP_003436427.1																		
N1.HOG0013855	OG0013304	-		XP_021712269.1, XP_021701626.1																			
N1.HOG0013856	OG0013305	-		XP_011493439.1	XP_311673.5																		
N1.HOG0013857	OG0013306	-		XP_011493298.1	XP_001688455.1																		
N1.HOG0013858	OG0013307	-		XP_011492965.1	XP_316209.3																		
N1.HOG0013859	OG0013308	-		XP_011493477.2	XP_319639.3																		
N1.HOG0013860	OG0013309	-		XP_011493432.1, XP_001653158.1																			
N1.HOG0013861	OG0013310	-		XP_021706390.1	XP_003436230.1																		
N1.HOG0013862	OG0013311	-		XP_021705405.1	XP_563202.4																		
N1.HOG0013863	OG0013312	-		XP_021706393.1	XP_307764.3																		
N1.HOG0013864	OG0013313	-		XP_001647841.1	XP_312784.2																		
N1.HOG0013865	OG0013314	-		XP_021707302.1	XP_001688365.2																		
N1.HOG0013866	OG0013315	-		XP_021706388.1	XP_003436231.1																		
N1.HOG0013867	OG0013316	-		XP_001647902.2	XP_003436303.1																		
N1.HOG0013868	OG0013317	-		XP_001647904.2	XP_563219.4																		
N1.HOG0013869	OG0013318	-		XP_001647979.1	XP_309890.4																		
N1.HOG0013870	OG0013319	-		XP_021709523.1	XP_309889.4																		
N1.HOG0013871	OG0013320	-		XP_001648058.1	XP_001689002.1																		
N1.HOG0013872	OG0013321	-		XP_021706656.1	XP_003436512.1																		
N1.HOG0013873	OG0013322	-		XP_001648307.2	XP_310325.7																		
N1.HOG0013874	OG0013323	-		XP_001648388.2						NP_001245674.1													
N1.HOG0013875	OG0013324	-		XP_001655302.1, XP_021703820.1																			
N1.HOG0013876	OG0013325	-		XP_001648560.2	XP_556213.2																		
N1.HOG0013877	OG0013326	-		XP_001648602.1	XP_311039.2																		
N1.HOG0013878	OG0013327	-		XP_021708392.1	XP_001238577.3																		
N1.HOG0013879	OG0013328	-		XP_001648638.1	XP_315347.2																		
N1.HOG0013880	OG0013329	-		XP_001648703.2	XP_001688376.2																		
N1.HOG0013881	OG0013330	-		XP_021697772.1	XP_001688926.1																		
N1.HOG0013882	OG0013331	-		XP_001648833.1	XP_001237936.2																		
N1.HOG0013883	OG0013332	-		XP_001648841.1	XP_001689040.1																		
N1.HOG0013884	OG0013333	-		XP_021707668.1	XP_551584.3																		
N1.HOG0013885	OG0013334	-		XP_021706601.1	XP_565653.2																		
N1.HOG0013886	OG0013335	-		XP_001648988.2	XP_003436680.1																		
N1.HOG0013887	OG0013336	-		XP_001648977.2, XP_001661479.2																			
N1.HOG0013888	OG0013337	-		XP_021709496.1	XP_318447.2																		
N1.HOG0013889	OG0013338	-		XP_001649184.2	XP_001230780.2																		
N1.HOG0013890	OG0013339	-		XP_001649343.2	XP_314742.2																		
N1.HOG0013891	OG0013340	-		XP_001649358.1	XP_562437.2																		
N1.HOG0013892	OG0013341	-		XP_001649360.1	XP_001689341.2																		
N1.HOG0013893	OG0013342	-		XP_001649410.2	XP_001689351.2																		
N1.HOG0013894	OG0013343	-		XP_001649454.1	XP_557179.2																		
N1.HOG0013895	OG0013344	-		XP_021694015.1						NP_001189263.1													
N1.HOG0013896	OG0013345	-		XP_021705668.1	XP_312852.4																		
N1.HOG0013897	OG0013346	-		XP_021693605.1	XP_309681.4																		
N1.HOG0013898	OG0013347	-		XP_021706508.1	XP_321510.1																		
N1.HOG0013899	OG0013348	-		XP_001649687.2	XP_320750.2																		
N1.HOG0013900	OG0013349	-		XP_001649713.1	XP_001238133.1																		
N1.HOG0013901	OG0013350	-		XP_001649740.2	XP_555110.1																		
N1.HOG0013902	OG0013351	-		XP_021712889.1, XP_001652706.2																			
N1.HOG0013903	OG0013352	-		XP_001649892.2	XP_001237846.2																		
N1.HOG0013904	OG0013353	-		XP_001650021.1	XP_001688112.1																		
N1.HOG0013905	OG0013354	-		XP_001650031.2, XP_021702710.1																			
N1.HOG0013906	OG0013355	-		XP_001650052.2	XP_001689187.1																		
N1.HOG0013907	OG0013356	-		XP_021699825.1	XP_315121.4																		
N1.HOG0013908	OG0013357	-		XP_001650103.1	XP_309807.4																		
N1.HOG0013909	OG0013358	-		XP_001650087.2	XP_001689270.1																		
N1.HOG0013910	OG0013359	-		XP_001650116.1	XP_318739.3																		
N1.HOG0013911	OG0013360	-		XP_001650160.2	XP_563963.3																		
N1.HOG0013912	OG0013361	-		XP_021698845.1	XP_556195.3																		
N1.HOG0013913	OG0013362	-		XP_001650216.2				XP_012551162.2															
N1.HOG0013914	OG0013363	-		XP_021693914.1	XP_555937.2																		
N1.HOG0013915	OG0013364	-		XP_001650364.1	XP_565451.2																		
N1.HOG0013916	OG0013365	-		XP_021698859.1	XP_001688636.1																		
N1.HOG0013917	OG0013366	-		XP_021705654.1	XP_315286.4																		
N1.HOG0013918	OG0013367	-		XP_001650469.2	XP_316433.4																		
N1.HOG0013919	OG0013368	-		XP_001650481.1	XP_556508.2																		
N1.HOG0013920	OG0013369	-		XP_021701154.1	XP_318654.4																		
N1.HOG0013921	OG0013370	-		XP_021704543.1	XP_320490.3																		
N1.HOG0013922	OG0013371	-		XP_001650977.2	XP_314518.3																		
N1.HOG0013923	OG0013372	-		XP_001650979.2, XP_001657552.2																			
N1.HOG0013924	OG0013373	-		XP_001650995.2, XP_001662892.1																			
N1.HOG0013925	OG0013374	-		XP_021711421.1	XP_307828.4																		
N1.HOG0013926	OG0013375	-		XP_021711366.1	XP_311358.3																		
N1.HOG0013927	OG0013376	-		XP_021710057.1	XP_003435787.1																		
N1.HOG0013928	OG0013377	-		XP_021702078.1	XP_319691.2																		
N1.HOG0013929	OG0013378	-		XP_001651184.2	XP_308235.4																		
N1.HOG0013930	OG0013379	-		XP_001651274.2	XP_312342.5																		
N1.HOG0013931	OG0013380	-		XP_021704360.1	XP_552624.2																		
N1.HOG0013932	OG0013381	-		XP_001651306.2	XP_001689297.1																		
N1.HOG0013933	OG0013382	-		XP_001651321.2	XP_001689021.1																		
N1.HOG0013934	OG0013383	-		XP_021701735.1	XP_317326.4																		
N1.HOG0013935	OG0013384	-		XP_001651440.2	XP_310953.2																		
N1.HOG0013936	OG0013385	-		XP_001651473.3	XP_313474.4																		
N1.HOG0013937	OG0013386	-		XP_021712938.1	XP_313476.4																		
N1.HOG0013938	OG0013387	-		XP_001651551.2, XP_001651549.2																			
N1.HOG0013939	OG0013388	-		XP_001651580.2	XP_312138.5																		
N1.HOG0013940	OG0013389	-		XP_001651587.1	XP_001688430.1																		
N1.HOG0013941	OG0013390	-		XP_001651668.2						NP_610212.1													
N1.HOG0013942	OG0013391	-		XP_021706894.1	XP_318018.3																		
N1.HOG0013943	OG0013392	-		XP_001651780.1	XP_003435989.1																		
N1.HOG0013944	OG0013393	-		XP_001657535.2	XP_551097.3																		
N1.HOG0013945	OG0013394	-		XP_001657507.1	XP_313102.4																		
N1.HOG0013946	OG0013395	-		XP_001651835.2	XP_562796.4																		
N1.HOG0013947	OG0013396	-		XP_001651844.1	XP_001688589.1																		
N1.HOG0013948	OG0013397	-		XP_001657608.2	XP_001238574.2																		
N1.HOG0013949	OG0013398	-		XP_021706355.1	XP_321778.5																		
N1.HOG0013950	OG0013399	-		XP_001657657.1	XP_556765.3																		
N1.HOG0013951	OG0013400	-		XP_021713149.1	XP_313557.5																		
N1.HOG0013952	OG0013401	-		XP_021698251.1	XP_314065.2																		
N1.HOG0013953	OG0013402	-		XP_021710623.1	XP_552254.3																		
N1.HOG0013954	OG0013403	-		XP_001651944.1	XP_001689272.1																		
N1.HOG0013955	OG0013404	-		XP_001651956.2	XP_552668.3																		
N1.HOG0013956	OG0013405	-		XP_001651951.2	XP_316523.4																		
N1.HOG0013957	OG0013406	-		XP_021710738.1, XP_001662220.2																			
N1.HOG0013958	OG0013407	-		XP_001651984.1	XP_321976.2																		
N1.HOG0013959	OG0013408	-		XP_021706339.1	XP_001689385.2																		
N1.HOG0013960	OG0013409	-		XP_021695393.1													XP_031839456.1						
N1.HOG0013961	OG0013410	-		XP_021696647.1	XP_001688776.1																		
N1.HOG0013962	OG0013411	-		XP_001652092.1	XP_003436326.1																		
N1.HOG0013963	OG0013412	-		XP_021706982.1	XP_321932.5																		
N1.HOG0013964	OG0013413	-		XP_001652152.2	XP_001689379.2																		
N1.HOG0013965	OG0013414	-		XP_021701589.1	XP_001688588.1																		
N1.HOG0013966	OG0013415	-		XP_001661321.2, XP_001652162.2																			
N1.HOG0013967	OG0013416	-		XP_001652175.1	XP_556049.2																		
N1.HOG0013968	OG0013417	-		XP_001652192.2	XP_309639.3																		
N1.HOG0013969	OG0013418	-		XP_001658003.2, XP_001658004.2																			
N1.HOG0013970	OG0013419	-		XP_001658005.1	XP_313054.2																		
N1.HOG0013971	OG0013420	-		XP_001652299.1	XP_308228.3																		
N1.HOG0013972	OG0013421	-		XP_001652426.2	XP_001689247.1																		
N1.HOG0013973	OG0013422	-		XP_001652453.1	XP_319859.3																		
N1.HOG0013974	OG0013423	-		XP_001652454.1	XP_001689217.1																		
N1.HOG0013975	OG0013424	-		XP_021702747.1	XP_319858.3																		
N1.HOG0013976	OG0013425	-		XP_021700325.1, XP_021712749.1																			
N1.HOG0013977	OG0013426	-		XP_001658260.2	XP_318634.4																		
N1.HOG0013978	OG0013427	-		XP_001658261.2	XP_001238018.1																		
N1.HOG0013979	OG0013428	-		XP_001658277.1										XP_012135376.1									
N1.HOG0013980	OG0013429	-		XP_021699808.1						NP_610887.1													
N1.HOG0013981	OG0013430	-		XP_001658315.2				XP_037866661.1															
N1.HOG0013982	OG0013431	-		XP_021704127.1	XP_320317.3																		
N1.HOG0013983	OG0013432	-		XP_021711679.1	XP_551851.3																		
N1.HOG0013984	OG0013433	-		XP_001652748.1	XP_311360.4																		
N1.HOG0013985	OG0013434	-		XP_021698149.1	XP_556655.3																		
N1.HOG0013986	OG0013435	-		XP_001658359.2	XP_308603.4																		
N1.HOG0013987	OG0013436	-		XP_021698176.1	XP_001688030.1																		
N1.HOG0013988	OG0013437	-		XP_001652754.1	XP_314887.4																		
N1.HOG0013989	OG0013438	-		XP_001652800.2	XP_003436803.1																		
N1.HOG0013990	OG0013439	-		XP_001658406.2	XP_313873.5																		
N1.HOG0013991	OG0013440	-		XP_001658505.1	XP_003437168.1																		
N1.HOG0013992	OG0013441	-		XP_001658530.3	XP_552907.3																		
N1.HOG0013993	OG0013442	-		XP_001658553.2	XP_320072.3																		
N1.HOG0013994	OG0013443	-		XP_001652888.1	XP_315623.2																		
N1.HOG0013995	OG0013444	-		XP_001658661.1, XP_001658660.2																			
N1.HOG0013996	OG0013445	-		XP_021707441.1	XP_001230766.2																		
N1.HOG0013997	OG0013446	-		XP_001658685.2	XP_555588.2																		
N1.HOG0013998	OG0013447	-		XP_001658800.2	XP_564869.3																		
N1.HOG0013999	OG0013448	-		XP_021706040.1	XP_321801.4																		
N1.HOG0014000	OG0013449	-		XP_001658940.1	XP_564301.2																		
N1.HOG0014001	OG0013450	-		XP_001653073.1	XP_308507.3																		
N1.HOG0014002	OG0013451	-		XP_021696589.1	XP_001237091.2																		
N1.HOG0014003	OG0013452	-		XP_001653081.2	XP_001689391.1																		
N1.HOG0014004	OG0013453	-		XP_001653095.2, XP_001653094.2																			
N1.HOG0014005	OG0013454	-		XP_001653111.1	XP_003435757.1																		
N1.HOG0014006	OG0013455	-		XP_001653116.2	XP_001238512.3																		
N1.HOG0014007	OG0013456	-		XP_021709373.1, XP_001658994.1																			
N1.HOG0014008	OG0013457	-		XP_001659029.2	XP_566247.4																		
N1.HOG0014009	OG0013458	-		XP_021699496.1	XP_315912.3																		
N1.HOG0014010	OG0013459	-		XP_001653173.1	XP_001688786.1																		
N1.HOG0014011	OG0013460	-		XP_021707295.1	XP_320367.3																		
N1.HOG0014012	OG0013461	-		XP_001659078.2	XP_001689088.1																		
N1.HOG0014013	OG0013462	-		XP_001653199.2, XP_001653200.2																			
N1.HOG0014014	OG0013463	-		XP_021696465.1	XP_001687930.1																		
N1.HOG0014015	OG0013464	-		XP_021713008.1	XP_003436102.1																		
N1.HOG0014016	OG0013465	-		XP_001659302.2						NP_609315.1													
N1.HOG0014017	OG0013466	-		XP_021698596.1	XP_001688567.1																		
N1.HOG0014018	OG0013467	-		XP_001659374.1	XP_316342.3																		
N1.HOG0014019	OG0013468	-		XP_001653411.2	XP_315854.4																		
N1.HOG0014020	OG0013469	-		XP_021705597.1	XP_001689123.2																		
N1.HOG0014021	OG0013470	-		XP_001659434.2	XP_001689125.1																		
N1.HOG0014022	OG0013471	-		XP_001659435.2	XP_318471.4																		
N1.HOG0014023	OG0013472	-		XP_021709046.1	XP_003436089.1																		
N1.HOG0014024	OG0013473	-		XP_001659465.2	XP_001688629.1																		
N1.HOG0014025	OG0013474	-		XP_001659527.1	XP_001688408.2																		
N1.HOG0014026	OG0013475	-		XP_001659528.1	XP_562918.4																		
N1.HOG0014027	OG0013476	-		XP_021709982.1	XP_309933.4																		
N1.HOG0014028	OG0013477	-		XP_021706642.1	XP_001688257.1																		
N1.HOG0014029	OG0013478	-		XP_021699095.1	XP_001688821.1																		
N1.HOG0014030	OG0013479	-		XP_001653508.2	XP_316507.4																		
N1.HOG0014031	OG0013480	-		XP_021694073.1, XP_021698306.1																			
N1.HOG0014032	OG0013481	-		XP_021707255.1	XP_552669.3																		
N1.HOG0014033	OG0013482	-		XP_021708112.1	XP_001689301.1																		
N1.HOG0014034	OG0013483	-		XP_021695905.1	XP_308261.4																		
N1.HOG0014035	OG0013484	-		XP_021695229.1, XP_021695230.1																			
N1.HOG0014036	OG0013485	-		XP_001656107.2, XP_001659661.2																			
N1.HOG0014037	OG0013486	-		XP_001659691.1	XP_315844.3																		
N1.HOG0014038	OG0013487	-		XP_001659716.2	XP_563179.3																		
N1.HOG0014039	OG0013488	-		XP_001659776.1	XP_001689003.1																		
N1.HOG0014040	OG0013489	-		XP_001659806.1	XP_320136.3																		
N1.HOG0014041	OG0013490	-		XP_021709868.1	XP_001689244.1																		
N1.HOG0014042	OG0013491	-		XP_001659816.2	XP_320275.4																		
N1.HOG0014043	OG0013492	-		XP_001653763.1	XP_555802.2																		
N1.HOG0014044	OG0013493	-		XP_001659839.2	XP_001688140.1																		
N1.HOG0014045	OG0013494	-		XP_021695068.1						NP_732741.1													
N1.HOG0014046	OG0013495	-		XP_001659875.1	XP_317748.2																		
N1.HOG0014047	OG0013496	-		XP_021700740.1	XP_317742.2																		
N1.HOG0014048	OG0013497	-		XP_001659947.1	XP_001688040.1																		
N1.HOG0014049	OG0013498	-		XP_001659961.1	XP_315325.4																		
N1.HOG0014050	OG0013499	-		XP_001660112.2	XP_310824.2																		
N1.HOG0014051	OG0013500	-		XP_021711903.1	XP_555216.2																		
N1.HOG0014052	OG0013501	-		XP_001660173.2	XP_311453.2																		
N1.HOG0014053	OG0013502	-		XP_001660225.2	XP_312344.3																		
N1.HOG0014054	OG0013503	-		XP_001660229.2	XP_563569.2																		
N1.HOG0014055	OG0013504	-		XP_021702083.1	XP_311011.4																		
N1.HOG0014056	OG0013505	-		XP_001660278.1	XP_307996.2																		
N1.HOG0014057	OG0013506	-		XP_001656308.2, XP_021696421.1																			
N1.HOG0014058	OG0013507	-		XP_001653945.2	XP_318940.4																		
N1.HOG0014059	OG0013508	-		XP_021708746.1				XP_012548148.1															
N1.HOG0014060	OG0013509	-		XP_021698719.1	XP_001237129.1																		
N1.HOG0014061	OG0013510	-		XP_021713120.1	XP_315174.5																		
N1.HOG0014062	OG0013511	-		XP_021707112.1	XP_001689410.1																		
N1.HOG0014063	OG0013512	-		XP_001654037.1	XP_310596.2																		
N1.HOG0014064	OG0013513	-		XP_001660460.1	XP_001688554.1																		
N1.HOG0014065	OG0013514	-		XP_001654092.2				XP_021202744.2															
N1.HOG0014066	OG0013515	-		XP_021699089.1	XP_001688823.1																		
N1.HOG0014067	OG0013516	-		XP_021694060.1	XP_312067.4																		
N1.HOG0014068	OG0013517	-		XP_001660608.2, XP_021705774.1																			
N1.HOG0014069	OG0013518	-		XP_001660529.2	XP_003436881.1																		
N1.HOG0014070	OG0013519	-		XP_001660647.2	XP_308723.3																		
N1.HOG0014071	OG0013520	-		XP_001654261.2	XP_317728.2																		
N1.HOG0014072	OG0013521	-		XP_001654286.2	XP_003435772.1																		
N1.HOG0014073	OG0013522	-		XP_001654287.1	XP_310321.2																		
N1.HOG0014074	OG0013523	-		XP_021705013.1	XP_310318.2																		
N1.HOG0014075	OG0013524	-		XP_001654290.2	XP_310317.2																		
N1.HOG0014076	OG0013525	-		XP_001654291.1	XP_310315.7																		
N1.HOG0014077	OG0013526	-		XP_001654292.2	XP_310313.2																		
N1.HOG0014078	OG0013527	-		XP_001654314.2	XP_001688625.1																		
N1.HOG0014079	OG0013528	-		XP_001654330.2	XP_001688649.1																		
N1.HOG0014080	OG0013529	-		XP_001660709.1	XP_317340.4																		
N1.HOG0014081	OG0013530	-		XP_021702127.1	XP_317339.4																		
N1.HOG0014082	OG0013531	-		XP_001654412.1	XP_001689188.1																		
N1.HOG0014083	OG0013532	-		XP_001660794.2						NP_650324.1													
N1.HOG0014084	OG0013533	-		XP_001654467.1	XP_309982.2																		
N1.HOG0014085	OG0013534	-		XP_001660823.1	XP_313107.5																		
N1.HOG0014086	OG0013535	-		XP_001660841.2	XP_318006.3																		
N1.HOG0014087	OG0013536	-		XP_021707156.1	XP_318010.2																		
N1.HOG0014088	OG0013537	-		XP_001654702.2	XP_310414.7																		
N1.HOG0014089	OG0013538	-		XP_021704636.1	XP_001688327.2																		
N1.HOG0014090	OG0013539	-		XP_001654800.1	XP_316707.2																		
N1.HOG0014091	OG0013540	-		XP_001654879.1	XP_553370.1																		
N1.HOG0014092	OG0013541	-		XP_001654910.1	XP_307944.3																		
N1.HOG0014093	OG0013542	-		XP_001654912.1	XP_307943.4																		
N1.HOG0014094	OG0013543	-		XP_021703341.1	XP_321102.4																		
N1.HOG0014095	OG0013544	-		XP_021704440.1, XP_021704560.1																			
N1.HOG0014096	OG0013545	-		XP_001661144.1	XP_559913.2																		
N1.HOG0014097	OG0013546	-		XP_001661180.1	XP_316478.4																		
N1.HOG0014098	OG0013547	-		XP_021705501.1	XP_563757.1																		
N1.HOG0014099	OG0013548	-		XP_001661223.1	XP_311446.4																		
N1.HOG0014100	OG0013549	-		XP_001661255.1, XP_001661257.2																			
N1.HOG0014101	OG0013550	-		XP_021700778.1	XP_319597.3																		
N1.HOG0014102	OG0013551	-		XP_021694574.1	XP_566364.4																		
N1.HOG0014103	OG0013552	-		XP_001661460.1	XP_003436360.1																		
N1.HOG0014104	OG0013553	-		XP_001661477.2	XP_001688866.1																		
N1.HOG0014105	OG0013554	-		XP_001655131.2	XP_315772.3																		
N1.HOG0014106	OG0013555	-		XP_021694481.1	XP_003437057.1																		
N1.HOG0014107	OG0013556	-		XP_001661502.1	XP_559007.2																		
N1.HOG0014108	OG0013557	-		XP_001661576.2	XP_552809.1																		
N1.HOG0014109	OG0013558	-		XP_021709503.1	XP_320751.4																		
N1.HOG0014110	OG0013559	-		XP_021697230.1	XP_001688147.1																		
N1.HOG0014111	OG0013560	-		XP_021698639.1	XP_311276.4																		
N1.HOG0014112	OG0013561	-		XP_001661620.1	XP_319648.4																		
N1.HOG0014113	OG0013562	-		XP_021697006.1						NP_001259711.1													
N1.HOG0014114	OG0013563	-		XP_021711562.1	XP_317343.1																		
N1.HOG0014115	OG0013564	-		XP_001661663.1	XP_308475.4																		
N1.HOG0014116	OG0013565	-		XP_001661667.2	XP_315398.3																		
N1.HOG0014117	OG0013566	-		XP_001655406.1	XP_316343.4																		
N1.HOG0014118	OG0013567	-		XP_021695513.1	XP_564988.3																		
N1.HOG0014119	OG0013568	-		XP_001655417.1, XP_001655418.1																			
N1.HOG0014120	OG0013569	-		XP_021708319.1	XP_001230619.3																		
N1.HOG0014121	OG0013570	-		XP_021702279.1	XP_317453.2																		
N1.HOG0014122	OG0013571	-		XP_001655648.1, XP_021697539.1																			
N1.HOG0014123	OG0013572	-		XP_021706988.1, XP_001655702.2																			
N1.HOG0014124	OG0013573	-		XP_001655707.2, XP_021705429.1																			
N1.HOG0014125	OG0013574	-		XP_001655708.1	XP_001689284.1																		
N1.HOG0014126	OG0013575	-		XP_001655714.1	XP_551878.2																		
N1.HOG0014127	OG0013576	-		XP_001661895.1	XP_321687.5																		
N1.HOG0014128	OG0013577	-		XP_021698772.1	XP_556960.3																		
N1.HOG0014129	OG0013578	-		XP_021706049.1	XP_312886.5																		
N1.HOG0014130	OG0013579	-		XP_001661929.2	XP_322029.5																		
N1.HOG0014131	OG0013580	-		XP_001661991.2	XP_315404.4																		
N1.HOG0014132	OG0013581	-		XP_021703717.1	XP_310084.4																		
N1.HOG0014133	OG0013582	-		XP_001662024.2	XP_310093.4																		
N1.HOG0014134	OG0013583	-		XP_021703714.1	XP_559886.3																		
N1.HOG0014135	OG0013584	-		XP_021703496.1	XP_001237615.2																		
N1.HOG0014136	OG0013585	-		XP_001662067.2	XP_314906.2																		
N1.HOG0014137	OG0013586	-		XP_001662087.1	XP_003436293.1																		
N1.HOG0014138	OG0013587	-		XP_001662085.1	XP_003436292.1																		
N1.HOG0014139	OG0013588	-		XP_001662088.2	XP_003436294.1																		
N1.HOG0014140	OG0013589	-		XP_001662092.2	XP_314059.4																		
N1.HOG0014141	OG0013590	-		XP_021699278.1	XP_001688646.1																		
N1.HOG0014142	OG0013591	-		XP_021699111.1	XP_315598.2																		
N1.HOG0014143	OG0013592	-		XP_001662188.1	XP_308180.2																		
N1.HOG0014144	OG0013593	-		XP_001662207.2	XP_307956.4																		
N1.HOG0014145	OG0013594	-		XP_021694450.1						NP_001263001.1													
N1.HOG0014146	OG0013595	-		XP_001655857.2	XP_311016.5																		
N1.HOG0014147	OG0013596	-		XP_001655873.1						NP_648971.1													
N1.HOG0014148	OG0013597	-		XP_001662323.1	XP_003436302.1																		
N1.HOG0014149	OG0013598	-		XP_001662470.1	XP_003436113.1																		
N1.HOG0014150	OG0013599	-		XP_001655981.1	XP_558603.3																		
N1.HOG0014151	OG0013600	-		XP_021697973.1	XP_316495.4																		
N1.HOG0014152	OG0013601	-		XP_021706790.1	XP_321843.5																		
N1.HOG0014153	OG0013602	-		XP_001662540.2	XP_321449.4																		
N1.HOG0014154	OG0013603	-		XP_021709308.1	XP_320794.4																		
N1.HOG0014155	OG0013604	-		XP_001656062.1	XP_001687841.1																		
N1.HOG0014156	OG0013605	-		XP_001662724.2	XP_309612.4																		
N1.HOG0014157	OG0013606	-		XP_021705835.1	XP_001688410.2																		
N1.HOG0014158	OG0013607	-		XP_001662761.1	XP_316112.4																		
N1.HOG0014159	OG0013608	-		XP_001662768.2	XP_001230817.1																		
N1.HOG0014160	OG0013609	-		XP_001662820.2	XP_310504.4																		
N1.HOG0014161	OG0013610	-		XP_021706416.1	XP_310280.7																		
N1.HOG0014162	OG0013611	-		XP_021703420.1	XP_003436941.1																		
N1.HOG0014163	OG0013612	-		XP_001663126.1	XP_564342.3																		
N1.HOG0014164	OG0013613	-		XP_021697509.1	XP_309884.4																		
N1.HOG0014165	OG0013614	-		XP_001663159.2	XP_313612.1																		
N1.HOG0014166	OG0013615	-		XP_021697918.1	XP_316584.2																		
N1.HOG0014167	OG0013616	-		XP_001663186.1	XP_318005.1																		
N1.HOG0014168	OG0013617	-		XP_021701930.1, XP_001663195.2																			
N1.HOG0014169	OG0013618	-		XP_001663228.2	XP_565420.3																		
N1.HOG0014170	OG0013619	-		XP_001663255.1	XP_551761.1																		
N1.HOG0014171	OG0013620	-		XP_001663293.2	XP_001688424.2																		
N1.HOG0014172	OG0013621	-		XP_021711624.1	XP_001689288.1																		
N1.HOG0014173	OG0013622	-		XP_021708360.1	XP_001688431.2																		
N1.HOG0014174	OG0013623	-		XP_001656459.2	XP_563419.3																		
N1.HOG0014175	OG0013624	-		XP_021695116.1	XP_310568.5																		
N1.HOG0014176	OG0013625	-		XP_021711599.1	XP_312987.5																		
N1.HOG0014177	OG0013626	-		XP_021712954.1	XP_313469.4																		
N1.HOG0014178	OG0013627	-		XP_021702252.1	XP_554917.1																		
N1.HOG0014179	OG0013628	-		XP_021693818.1	XP_314333.4																		
N1.HOG0014180	OG0013629	-		XP_021704552.1	XP_558380.4																		
N1.HOG0014181	OG0013630	-		XP_021709918.1	XP_001689407.1																		
N1.HOG0014182	OG0013631	-		XP_001663551.2	XP_559072.1																		
N1.HOG0014183	OG0013632	-		XP_021700765.1	XP_001689197.1																		
N1.HOG0014184	OG0013633	-		XP_021710062.1	XP_313707.5																		
N1.HOG0014185	OG0013634	-		XP_001663604.2	XP_313947.4																		
N1.HOG0014186	OG0013635	-		XP_001656736.2	XP_321113.3																		
N1.HOG0014187	OG0013636	-		XP_001663672.1	XP_308165.4																		
N1.HOG0014188	OG0013637	-		XP_021706822.1	XP_552390.3																		
N1.HOG0014189	OG0013638	-		XP_001663700.1	XP_316043.3																		
N1.HOG0014190	OG0013639	-		XP_001656856.2	XP_001687965.1																		
N1.HOG0014191	OG0013640	-		XP_001663836.1	XP_315513.4																		
N1.HOG0014192	OG0013641	-		XP_021699688.1	XP_556154.2																		
