HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N11.HOG0007314	OG0006432	n0									XP_015433103.1				XP_033340107.1		XP_031826133.1						
N11.HOG0007315	OG0006433	n0									XP_015433942.1				XP_033333700.1		XP_031836949.1						
N11.HOG0007316	OG0006434	n0									XP_015438483.1				XP_033325943.1		XP_031848264.1						
N11.HOG0007317	OG0006435	n0									XP_015433601.1				XP_033334712.1		XP_031827708.1						
N11.HOG0007318	OG0006436	n0									XP_015428389.1				XP_033335066.1		XP_031850191.1						
N11.HOG0007319	OG0006437	n0									XP_015439595.1				XP_033332370.1		XP_031846092.1						
N11.HOG0007320	OG0006438	n0									XP_015429033.1						XP_031834750.1						
N11.HOG0007321	OG0006439	n0									XP_015430736.1				XP_033336862.1		XP_031845434.1						
N11.HOG0007322	OG0006440	n0									XP_015435575.1						XP_031829035.1						
N11.HOG0007323	OG0006441	n0									XP_015440220.1				XP_033328066.1		XP_031825384.1						
N11.HOG0007324	OG0006442	n0									XP_015433107.1				XP_033320877.1								
N11.HOG0007325	OG0006443	n0									XP_015429764.1				XP_033340028.1		XP_031844031.1						
N11.HOG0007326	OG0006444	n0									XP_015429463.1				XP_033339476.1		XP_031839536.1						
N11.HOG0007327	OG0006445	n0									XP_015429832.1				XP_033331828.1		XP_031827867.1						
N11.HOG0007328	OG0006446	n0									XP_015428761.1				XP_033336864.1		XP_031846542.1						
N11.HOG0007329	OG0006447	n0									XP_015429972.1						XP_031828370.1						
N11.HOG0007330	OG0006448	n0									XP_015439446.1				XP_033324820.1		XP_031842608.1						
N11.HOG0007331	OG0006449	n0									XP_015435300.1						XP_031831579.1						
N11.HOG0007332	OG0006450	n0									XP_015439357.1						XP_031842611.1						
N11.HOG0007333	OG0006451	n0									XP_015432054.1				XP_033333843.1		XP_031838677.1						
N11.HOG0007334	OG0006452	n0									XP_015438323.1						XP_031831774.1						
N11.HOG0007335	OG0006453	n0									XP_015437661.1				XP_033325383.1		XP_031847913.1						
N11.HOG0007336	OG0006454	n0									XP_015439384.1				XP_033333041.1		XP_031832110.1						
N11.HOG0007337	OG0006455	n0									XP_015435741.1				XP_033321743.1		XP_031838317.1						
N11.HOG0007338	OG0006456	n0									XP_015440408.1				XP_033324031.1		XP_031848190.1						
N11.HOG0007339	OG0006457	n0									XP_015431336.1				XP_033320869.1		XP_031830962.1						
N11.HOG0007340	OG0006458	n0									XP_015435260.1				XP_033328580.1		XP_031839311.1						
N11.HOG0007341	OG0006459	n0									XP_015436655.1						XP_031831332.1						
N11.HOG0007342	OG0006460	n0									XP_015429790.1				XP_033321737.1		XP_031840826.1						
N11.HOG0007343	OG0006461	n0									XP_015436875.1				XP_033326963.1		XP_031845439.1						
N11.HOG0007344	OG0006462	n0									XP_015431397.1				XP_033340724.1		XP_031843908.1						
N11.HOG0007345	OG0006463	n0									XP_015430985.1				XP_033337396.1		XP_031828937.1						
N11.HOG0007346	OG0006464	n0									XP_015432880.1				XP_033322941.1		XP_031846812.1						
N11.HOG0007347	OG0006465	n0									XP_015438363.1				XP_033331745.1		XP_031830916.1						
N11.HOG0007348	OG0006466	n0									XP_015435116.1				XP_033333140.1		XP_031831929.1						
N11.HOG0007349	OG0006467	n0									XP_015431111.1				XP_033331101.1		XP_031836522.1						
N11.HOG0007350	OG0006468	n0									XP_015437006.1				XP_033340225.1		XP_031846773.1						
N11.HOG0007351	OG0006469	n0									XP_015429109.1						XP_031832622.1						
N11.HOG0007352	OG0006470	n0									XP_015432966.1				XP_033328615.1		XP_031839299.1						
N11.HOG0007353	OG0006471	n0									XP_015436616.1				XP_033334464.1		XP_031828819.1						
N11.HOG0007354	OG0006472	n0									XP_015429820.1				XP_033328289.1		XP_031828396.1						
N11.HOG0007355	OG0006473	n0									XP_015430324.1				XP_033338580.1		XP_031826762.1						
N11.HOG0007356	OG0006474	n0									XP_015428684.1				XP_033324796.1		XP_031829208.1						
N11.HOG0007357	OG0006475	n0									XP_015433835.1				XP_033337098.1		XP_031833288.1						
N11.HOG0007358	OG0006476	n0									XP_015433718.1				XP_033337733.1		XP_031849282.1						
N11.HOG0007359	OG0006477	n0									XP_015429620.1				XP_033329359.1		XP_031832038.1						
N11.HOG0007360	OG0006478	n0									XP_015433516.1				XP_033337933.1		XP_031846409.1						
N11.HOG0007361	OG0006479	n0									XP_015438775.1				XP_033341897.1		XP_031838277.1						
N11.HOG0007362	OG0006480	n0									XP_015432514.1				XP_033324847.1		XP_031842769.1						
N11.HOG0007363	OG0006481	n0									XP_015429774.1				XP_033340003.1		XP_031842037.1						
N11.HOG0007364	OG0006482	n0									XP_015439739.1						XP_031843344.1						
N11.HOG0007365	OG0006483	n0									XP_015437012.1				XP_033335161.1		XP_031849740.1						
N11.HOG0007366	OG0006484	n0									XP_015437764.1				XP_033334537.1		XP_031849296.1						
N11.HOG0007367	OG0006485	n0									XP_015433553.1				XP_033337382.1		XP_031830352.1						
N11.HOG0007368	OG0006486	n0									XP_015435267.1				XP_033341266.1		XP_031847163.1						
N11.HOG0007369	OG0006487	n0									XP_015437793.1				XP_033342618.1		XP_031835463.1						
N11.HOG0007370	OG0006488	n0									XP_015437481.1				XP_033327580.1		XP_031830477.1						
N11.HOG0007371	OG0006489	n0									XP_015438327.1						XP_031840120.1						
N11.HOG0007372	OG0006490	n0									XP_015438569.1				XP_033325543.1		XP_031830949.1						
N11.HOG0007373	OG0006491	n0									XP_015434278.1				XP_033323235.1		XP_031850360.1						
N11.HOG0007374	OG0006492	n0									XP_015430993.1				XP_033323729.1		XP_031836801.1						
N11.HOG0007375	OG0006493	n0									XP_015437339.1				XP_033342489.1		XP_031848767.1						
N11.HOG0007376	OG0006494	n0									XP_015429617.1				XP_033329523.1		XP_031838302.1						
N11.HOG0007377	OG0006495	n0									XP_015439284.1				XP_033332785.1		XP_031838298.1						
N11.HOG0007378	OG0006496	n0									XP_015429673.1				XP_033330319.1		XP_031850486.1						
N11.HOG0007379	OG0006497	n0									XP_015433624.1				XP_033334326.1		XP_031827706.1						
N11.HOG0007380	OG0006498	n0									XP_015437911.1				XP_033329332.1		XP_031840463.1						
N11.HOG0007381	OG0006499	n0									XP_015433406.1				XP_033321922.1		XP_031850378.1						
N11.HOG0007382	OG0006500	n0									XP_015432805.1						XP_031832433.1						
N11.HOG0007383	OG0006501	n0									XP_015436210.1				XP_033321437.1		XP_031845872.1						
N11.HOG0007384	OG0006502	n0									XP_015434296.1				XP_033333642.1		XP_031834280.1						
N11.HOG0007385	OG0006503	n0									XP_015430740.1				XP_033336924.1		XP_031845085.1						
N11.HOG0007386	OG0006504	n0									XP_015436929.1				XP_033326581.1		XP_031842340.1						
N11.HOG0007387	OG0006505	n0									XP_015428538.1				XP_033334509.1		XP_031827680.1						
N11.HOG0007388	OG0006506	n0									XP_015435457.1				XP_033328853.1		XP_031839145.1						
N11.HOG0007389	OG0006507	n0									XP_015432545.1						XP_031834825.1						
N11.HOG0007390	OG0006508	n0									XP_015436549.1				XP_033335003.1		XP_031850023.1						
N11.HOG0007391	OG0006509	n0									XP_015430180.1				XP_033340172.1		XP_031841984.1						
N11.HOG0007392	OG0006510	n0									XP_015432108.1				XP_033334147.1		XP_031839706.1						
N11.HOG0007393	OG0006511	n0									XP_015431944.1				XP_033321039.1		XP_031840291.1						
N11.HOG0007394	OG0006512	n0									XP_015436949.1				XP_033337089.1		XP_031829369.1						
N11.HOG0007395	OG0006513	n0									XP_015432942.1				XP_033334127.1		XP_031839691.1						
N11.HOG0007396	OG0006514	n0									XP_015433725.1				XP_033336996.1		XP_031833194.1						
N11.HOG0007397	OG0006515	n0									XP_015437776.1				XP_033342545.1		XP_031835464.1						
N11.HOG0007398	OG0006516	n0									XP_015435278.1				XP_033341304.1		XP_031839114.1						
N11.HOG0007399	OG0006517	n0									XP_015431629.1				XP_033327193.1		XP_031833348.1						
N11.HOG0007400	OG0006518	n0									XP_015437249.1				XP_033340694.1		XP_031831048.1						
N11.HOG0007401	OG0006519	n0									XP_015431154.1						XP_031840098.1						
N11.HOG0007402	OG0006520	n0									XP_015429050.1						XP_031831477.1						
N11.HOG0007403	OG0006521	n0									XP_015437836.1				XP_033338253.1		XP_031834554.1						
N11.HOG0007404	OG0006522	n0									XP_015438572.1				XP_033325699.1		XP_031830911.1						
N11.HOG0007405	OG0006523	n0									XP_015436833.1				XP_033326139.1		XP_031837492.1						
N11.HOG0007406	OG0006524	n0									XP_015431750.1				XP_033332123.1		XP_031834444.1						
N11.HOG0007407	OG0006525	n0									XP_015436171.1				XP_033334307.1		XP_031839441.1						
N11.HOG0007408	OG0006526	n0									XP_015435878.1				XP_033321755.1		XP_031840905.1						
N11.HOG0007409	OG0006527	n0									XP_015430062.1				XP_033325275.1		XP_031841943.1						
N11.HOG0007410	OG0006528	n0									XP_015429013.1				XP_033321518.1		XP_031834827.1						
N11.HOG0007411	OG0006529	n0									XP_015435183.1				XP_033333512.1		XP_031828455.1						
N11.HOG0007412	OG0006530	n0									XP_015428806.1				XP_033327465.1		XP_031846421.1						
N11.HOG0007413	OG0006531	n0									XP_015439301.1				XP_033332356.1		XP_031846096.1						
N11.HOG0007414	OG0006532	n0									XP_015429141.1				XP_033342181.1		XP_031847211.1						
N11.HOG0007415	OG0006533	n0									XP_015438845.1				XP_033342870.1		XP_031849444.1						
N11.HOG0007416	OG0006534	n0															XP_031834728.1						
N11.HOG0007417	OG0006535	n0									XP_015429119.1				XP_033338223.1		XP_031846333.1						
N11.HOG0007418	OG0006536	n0									XP_015434946.1				XP_033323624.1		XP_031839947.1						
N11.HOG0007419	OG0006537	n0									XP_015438438.1				XP_033340987.1		XP_031830987.1						
N11.HOG0007420	OG0006538	n0									XP_015438083.1				XP_033322570.1		XP_031846139.1						
N11.HOG0007421	OG0006539	n7									XP_015435488.1				XP_033334595.1		XP_031849971.1						
N11.HOG0007422	OG0006540	n0									XP_015431922.1				XP_033334265.1		XP_031839630.1						
N11.HOG0007423	OG0006541	n0									XP_015437003.1				XP_033330458.1		XP_031828927.1						
N11.HOG0007424	OG0006542	n0									XP_015434324.1				XP_033331270.1		XP_031848446.1						
N11.HOG0007425	OG0006543	n0									XP_015437494.1				XP_033337421.1		XP_031830197.1						
N11.HOG0007426	OG0006544	n0									XP_015429064.1				XP_033338721.1		XP_031837449.1						
N11.HOG0007427	OG0006545	n0									XP_015436858.1				XP_033330197.1		XP_031844365.1						
N11.HOG0007428	OG0006546	n0									XP_015432310.1				XP_033339147.1		XP_031847622.1						
N11.HOG0007429	OG0006547	n0									XP_015433551.1				XP_033337502.1		XP_031846442.1						
N11.HOG0007430	OG0006548	n0									XP_015433446.1				XP_033322584.1		XP_031838860.1						
N11.HOG0007431	OG0006549	n0													XP_033338128.1		XP_031845446.1						
N11.HOG0007432	OG0006550	n0									XP_015434484.1				XP_033340472.1		XP_031846690.1						
N11.HOG0007433	OG0006551	n0									XP_015430102.1				XP_033341204.1		XP_031827351.1						
N11.HOG0007434	OG0006552	n0									XP_015440367.1				XP_033329178.1		XP_031848635.1						
N11.HOG0007435	OG0006553	n0									XP_015439126.1				XP_033335775.1		XP_031836580.1						
N11.HOG0007436	OG0006554	n0									XP_015430198.1						XP_031843267.1						
N11.HOG0007437	OG0006555	n0													XP_033338283.1		XP_031825603.1						
N11.HOG0007438	OG0006556	n0									XP_015428798.1				XP_033333206.1		XP_031846391.1						
N11.HOG0007439	OG0006557	n0									XP_015434258.1				XP_033331289.1		XP_031848332.1						
N11.HOG0007440	OG0006558	n0									XP_015433455.1						XP_031843576.1						
N11.HOG0007441	OG0006559	n0									XP_015430653.1				XP_033327033.1		XP_031833266.1						
N11.HOG0007442	OG0006560	n0									XP_015440002.1				XP_033321222.1		XP_031848747.1						
N11.HOG0007443	OG0006561	n0									XP_015429882.1				XP_033340360.1		XP_031826625.1						
N11.HOG0007444	OG0006562	n0									XP_015429605.1				XP_033333124.1		XP_031841883.1						
N11.HOG0007445	OG0006563	n0									XP_015439182.1				XP_033335787.1		XP_031832648.1						
N11.HOG0007446	OG0006564	n0									XP_015431355.1				XP_033320979.1		XP_031830995.1						
N11.HOG0007447	OG0006565	n0									XP_015439956.1				XP_033335560.1		XP_031831618.1						
N11.HOG0007448	OG0006566	n0									XP_015438794.1				XP_033342867.1		XP_031849427.1						
N11.HOG0007449	OG0006567	n0									XP_015432725.1				XP_033338421.1		XP_031827018.1						
N11.HOG0007450	OG0006568	n0									XP_015434347.1				XP_033329874.1		XP_031840642.1						
N11.HOG0007451	OG0006569	n0									XP_015429127.1						XP_031843285.1						
N11.HOG0007452	OG0006570	n0									XP_015434511.1				XP_033328866.1		XP_031826060.1						
N11.HOG0007453	OG0006571	n0									XP_015431909.1						XP_031834855.1						
N11.HOG0007454	OG0006572	n0									XP_015439702.1				XP_033334030.1		XP_031825316.1						
N11.HOG0007455	OG0006573	n0									XP_015432132.1				XP_033325019.1		XP_031827509.1						
N11.HOG0007456	OG0006574	n0									XP_015429001.1				XP_033321538.1		XP_031834919.1						
N11.HOG0007457	OG0006575	n0									XP_015431490.1				XP_033331175.1		XP_031848447.1						
N11.HOG0007458	OG0006576	n0									XP_015434449.1						XP_031826342.1						
N11.HOG0007459	OG0006577	n0									XP_015432311.1				XP_033339379.1		XP_031847627.1						
N11.HOG0007460	OG0006578	n0									XP_015433096.1				XP_033330758.1		XP_031847279.1						
N11.HOG0007461	OG0006579	n0									XP_015429288.1				XP_033329634.1		XP_031848990.1						
N11.HOG0007462	OG0006580	n0									XP_015434499.1				XP_033325278.1		XP_031826363.1						
N11.HOG0007463	OG0006581	n0									XP_015428624.1				XP_033323431.1		XP_031832319.1						
N11.HOG0007464	OG0006582	n0									XP_015432052.1				XP_033343116.1		XP_031847048.1						
N11.HOG0007465	OG0006583	n0									XP_015430772.1				XP_033326608.1		XP_031833190.1						
N11.HOG0007466	OG0006584	n0									XP_015435596.1						XP_031825829.1						
N11.HOG0007467	OG0006585	n0									XP_015433431.1				XP_033321004.1		XP_031830601.1						
N11.HOG0007468	OG0006586	n0									XP_015429019.1						XP_031844878.1						
N11.HOG0007469	OG0006587	n0									XP_015431327.1				XP_033330532.1		XP_031830700.1						
N11.HOG0007470	OG0006588	n0									XP_015428497.1				XP_033338746.1		XP_031841644.1						
N11.HOG0007471	OG0006589	n0									XP_015431955.1				XP_033331078.1		XP_031836426.1						
N11.HOG0007472	OG0006590	n0									XP_015439407.1				XP_033324971.1		XP_031842558.1						
N11.HOG0007473	OG0006591	n0									XP_015428785.1						XP_031829781.1						
N11.HOG0007474	OG0006592	n0									XP_015439159.1				XP_033336079.1		XP_031836769.1						
N11.HOG0007475	OG0006593	n0									XP_015435011.1						XP_031834600.1						
N11.HOG0007476	OG0006594	n0									XP_015433081.1				XP_033328880.1		XP_031832513.1						
N11.HOG0007477	OG0006595	n0									XP_015439612.1						XP_031834737.1						
N11.HOG0007478	OG0006596	n0									XP_015431635.1				XP_033338044.1, XP_033338048.1		XP_031845589.1						
N11.HOG0007479	OG0006597	n0									XP_015439208.1				XP_033330921.1		XP_031837293.1						
N11.HOG0007480	OG0006598	n0									XP_015437983.1				XP_033340985.1		XP_031843191.1						
N11.HOG0007481	OG0006599	n0									XP_015429377.1				XP_033321883.1		XP_031848849.1						
N11.HOG0007482	OG0006600	n0									XP_015429065.1				XP_033330740.1		XP_031844937.1						
N11.HOG0007483	OG0006601	n1									XP_015436029.1				XP_033331118.1		XP_031826335.1						
N11.HOG0007484	OG0006602	n0									XP_015437986.1				XP_033340814.1		XP_031843174.1						
N11.HOG0007485	OG0006603	n0													XP_033331902.1		XP_031826132.1						
N11.HOG0007486	OG0006604	n0									XP_015434212.1						XP_031833798.1						
N11.HOG0007487	OG0006605	n0									XP_015436530.1				XP_033324499.1		XP_031846989.1						
N11.HOG0007488	OG0006606	n0									XP_015432703.1				XP_033326246.1		XP_031826861.1						
N11.HOG0007489	OG0006607	n0									XP_015439985.1				XP_033328119.1		XP_031833919.1						
N11.HOG0007490	OG0006608	n0									XP_015439367.1				XP_033324975.1		XP_031825732.1						
N11.HOG0007491	OG0006609	n0									XP_015431142.1				XP_033322741.1		XP_031836535.1						
N11.HOG0007492	OG0006610	n0									XP_015430643.1				XP_033336887.1		XP_031845565.1						
N11.HOG0007493	OG0006611	n0									XP_015439083.1				XP_033335949.1		XP_031837200.1						
N11.HOG0007494	OG0006612	n0									XP_015435845.1				XP_033323249.1		XP_031844583.1						
N11.HOG0007495	OG0006613	n0									XP_015439425.1				XP_033322371.1		XP_031842478.1						
N11.HOG0007496	OG0006614	n0									XP_015437517.1				XP_033327420.1		XP_031830463.1						
N11.HOG0007497	OG0006615	n0									XP_015430847.1				XP_033338109.1, XP_033338105.1		XP_031845348.1						
N11.HOG0007498	OG0006616	n0									XP_015434832.1				XP_033339800.1		XP_031843275.1						
N11.HOG0007499	OG0006617	n0									XP_015435785.1				XP_033321760.1		XP_031844608.1						
N11.HOG0007500	OG0006618	n0									XP_015434416.1				XP_033332971.1		XP_031834044.1						
N11.HOG0007501	OG0006619	n0									XP_015438843.1				XP_033342511.1		XP_031849381.1						
N11.HOG0007502	OG0006620	n0									XP_015431235.1						XP_031840082.1						
N11.HOG0007503	OG0006621	n0									XP_015435368.1				XP_033341372.1		XP_031844720.1						
N11.HOG0007504	OG0006622	n0									XP_015437881.1				XP_033328750.1		XP_031850565.1						
N11.HOG0007505	OG0006623	n0									XP_015439630.1				XP_033320849.1		XP_031836591.1						
N11.HOG0007506	OG0006624	n0									XP_015430856.1				XP_033336768.1		XP_031845258.1						
N11.HOG0007507	OG0006625	n0									XP_015429635.1				XP_033329224.1		XP_031832209.1						
N11.HOG0007508	OG0006626	n0									XP_015436467.1				XP_033335742.1		XP_031845949.1						
N11.HOG0007509	OG0006627	n0									XP_015434983.1				XP_033342001.1		XP_031839934.1						
N11.HOG0007510	OG0006628	n0									XP_015431598.1				XP_033336857.1		XP_031845182.1						
N11.HOG0007511	OG0006629	n0									XP_015431615.1				XP_033336785.1		XP_031845121.1						
N11.HOG0007512	OG0006630	n0									XP_015436276.1				XP_033340728.1		XP_031840617.1						
N11.HOG0007513	OG0006631	n0									XP_015435462.1				XP_033341137.1		XP_031839396.1						
N11.HOG0007514	OG0006632	n0									XP_015429285.1				XP_033329409.1		XP_031838360.1						
N11.HOG0007515	OG0006633	n0									XP_015439046.1				XP_033336521.1		XP_031832747.1						
N11.HOG0007516	OG0006634	n0									XP_015434641.1				XP_033335314.1		XP_031841345.1						
N11.HOG0007517	OG0006635	n0									XP_015439915.1				XP_033326505.1		XP_031825457.1						
N11.HOG0007518	OG0006636	n0									XP_015429504.1				XP_033329360.1		XP_031838369.1						
N11.HOG0007519	OG0006637	n0									XP_015436813.1				XP_033332977.1		XP_031838430.1						
N11.HOG0007520	OG0006638	n0									XP_015429735.1				XP_033339551.1		XP_031828725.1						
N11.HOG0007521	OG0006639	n0									XP_015435466.1				XP_033341142.1		XP_031839413.1						
N11.HOG0007522	OG0006640	n0									XP_015440208.1				XP_033331133.1		XP_031825268.1						
N11.HOG0007523	OG0006641	n0									XP_015438355.1				XP_033325935.1		XP_031848273.1						
N11.HOG0007524	OG0006642	n0									XP_015439614.1						XP_031834577.1						
N11.HOG0007525	OG0006643	n0									XP_015435032.1						XP_031834604.1						
N11.HOG0007526	OG0006644	n0									XP_015432487.1				XP_033324786.1		XP_031842759.1						
N11.HOG0007527	OG0006645	n0									XP_015437363.1						XP_031835746.1						
N11.HOG0007528	OG0006646	n0									XP_015433631.1				XP_033327446.1		XP_031830013.1						
N11.HOG0007529	OG0006647	n0									XP_015435733.1				XP_033334343.1		XP_031846218.1						
N11.HOG0007530	OG0006648	n0									XP_015439990.1				XP_033321259.1		XP_031848837.1						
N11.HOG0007531	OG0006649	n0									XP_015439449.1				XP_033340958.1		XP_031842559.1						
N11.HOG0007532	OG0006650	n0									XP_015433312.1				XP_033329988.1		XP_031841073.1						
N11.HOG0007533	OG0006651	n0									XP_015434561.1				XP_033322620.1		XP_031847218.1						
N11.HOG0007534	OG0006652	n0									XP_015435417.1				XP_033328837.1		XP_031840640.1						
N11.HOG0007535	OG0006653	n0									XP_015430732.1				XP_033336891.1		XP_031845572.1						
N11.HOG0007536	OG0006654	n0									XP_015432418.1						XP_031833063.1						
N11.HOG0007537	OG0006655	n0									XP_015428809.1				XP_033327497.1								
N11.HOG0007538	OG0006656	n0													XP_033331835.1		XP_031828089.1						
N11.HOG0007539	OG0006657	n0									XP_015434646.1				XP_033335527.1		XP_031827618.1						
N11.HOG0007540	OG0006658	n0									XP_015436234.1				XP_033320856.1		XP_031837898.1						
N11.HOG0007541	OG0006659	n0													XP_033328594.1		XP_031839310.1						
N11.HOG0007542	OG0006660	n0									XP_015428600.1				XP_033330293.1		XP_031835964.1						
N11.HOG0007543	OG0006661	n0									XP_015436279.1				XP_033321201.1		XP_031837942.1						
N11.HOG0007544	OG0006662	n0									XP_015429126.1						XP_031843288.1						
N11.HOG0007545	OG0006663	n0									XP_015437427.1				XP_033336873.1		XP_031833337.1						
N11.HOG0007546	OG0006664	n0									XP_015432335.1						XP_031835672.1						
N11.HOG0007547	OG0006665	n0									XP_015431544.1				XP_033325812.1		XP_031844229.1						
N11.HOG0007548	OG0006666	n0									XP_015440340.1				XP_033326445.1		XP_031833213.1						
N11.HOG0007549	OG0006667	n0									XP_015438056.1				XP_033339122.1		XP_031832251.1						
N11.HOG0007550	OG0006668	n0									XP_015437878.1				XP_033339929.1, XP_033329668.1		XP_031850564.1						
N11.HOG0007551	OG0006669	n0									XP_015439037.1				XP_033335800.1		XP_031832700.1						
N11.HOG0007552	OG0006670	n0													XP_033331579.1								
N11.HOG0007553	OG0006671	n0									XP_015430479.1				XP_033327249.1		XP_031829871.1						
N11.HOG0007554	OG0006672	n0									XP_015434527.1				XP_033323163.1		XP_031848016.1						
N11.HOG0007555	OG0006673	n0									XP_015434142.1				XP_033336393.1		XP_031829570.1						
N11.HOG0007556	OG0006674	n0									XP_015435441.1				XP_033321377.1		XP_031846228.1						
N11.HOG0007557	OG0006675	n0									XP_015435830.1				XP_033321906.1		XP_031841028.1						
N11.HOG0007558	OG0006676	n0									XP_015439177.1						XP_031837304.1						
N11.HOG0007559	OG0006677	n0									XP_015428793.1				XP_033329929.1		XP_031829797.1						
N11.HOG0007560	OG0006678	n0									XP_015429374.1				XP_033326225.1		XP_031848434.1						
N11.HOG0007561	OG0006679	n0									XP_015439635.1				XP_033332968.1		XP_031834002.1						
N11.HOG0007562	OG0006680	n0									XP_015436062.1				XP_033335790.1, XP_033336396.1		XP_031842436.1						
N11.HOG0007563	OG0006681	n0									XP_015435404.1				XP_033341864.1		XP_031844650.1						
N11.HOG0007564	OG0006682	n0									XP_015433338.1				XP_033329903.1		XP_031830630.1						
N11.HOG0007565	OG0006683	n0									XP_015431601.1				XP_033338047.1		XP_031845599.1						
N11.HOG0007566	OG0006684	n0									XP_015428894.1				XP_033329912.1		XP_031828840.1						
N11.HOG0007567	OG0006685	n0									XP_015428906.1				XP_033329917.1		XP_031829189.1						
N11.HOG0007568	OG0006686	n0									XP_015433261.1				XP_033324641.1		XP_031831550.1						
N11.HOG0007569	OG0006687	n0									XP_015437490.1				XP_033327367.1		XP_031829700.1						
N11.HOG0007570	OG0006688	n0									XP_015435233.1				XP_033325863.1		XP_031835131.1						
N11.HOG0007571	OG0006689	n0									XP_015430407.1				XP_033332658.1		XP_031829810.1						
N11.HOG0007572	OG0006690	n0									XP_015433488.1				XP_033337859.1		XP_031830244.1						
N11.HOG0007573	OG0006691	n0									XP_015431387.1				XP_033320914.1		XP_031830417.1						
N11.HOG0007574	OG0006692	n0									XP_015439290.1						XP_031833757.1						
N11.HOG0007575	OG0006693	n0									XP_015435899.1				XP_033321946.1		XP_031844308.1						
N11.HOG0007576	OG0006694	n0									XP_015437616.1						XP_031834729.1						
N11.HOG0007577	OG0006695	n0									XP_015436941.1				XP_033326586.1		XP_031842317.1						
N11.HOG0007578	OG0006696	n0									XP_015430494.1				XP_033332660.1								
N11.HOG0007579	OG0006697	n0									XP_015433499.1				XP_033337927.1		XP_031830825.1						
N11.HOG0007580	OG0006698	n0									XP_015433486.1				XP_033337799.1		XP_031830199.1						
N11.HOG0007581	OG0006699	n0									XP_015436107.1				XP_033321351.1		XP_031845301.1						
N11.HOG0007582	OG0006700	n0									XP_015438813.1				XP_033342869.1		XP_031849443.1						
N11.HOG0007583	OG0006701	n0									XP_015429911.1				XP_033329118.1		XP_031828213.1						
N11.HOG0007584	OG0006702	n0									XP_015430634.1				XP_033338079.1		XP_031845510.1						
N11.HOG0007585	OG0006703	n0									XP_015438339.1				XP_033322680.1		XP_031838760.1						
N11.HOG0007586	OG0006704	n0									XP_015430927.1				XP_033337635.1		XP_031830023.1						
N11.HOG0007587	OG0006705	n0									XP_015432619.1				XP_033341710.1		XP_031850439.1						
N11.HOG0007588	OG0006706	n0									XP_015434102.1				XP_033336436.1		XP_031832960.1						
N11.HOG0007589	OG0006707	n0									XP_015428724.1				XP_033339738.1		XP_031829153.1						
N11.HOG0007590	OG0006708	n0									XP_015431587.1				XP_033326119.1		XP_031840942.1						
N11.HOG0007591	OG0006709	n0									XP_015435208.1				XP_033335702.1		XP_031837356.1						
N11.HOG0007592	OG0006710	n0									XP_015440531.1				XP_033334748.1		XP_031850218.1						
N11.HOG0007593	OG0006711	n0									XP_015432888.1				XP_033340137.1		XP_031832559.1						
N11.HOG0007594	OG0006712	n0									XP_015432257.1				XP_033325093.1		XP_031841287.1						
N11.HOG0007595	OG0006713	n0									XP_015438725.1						XP_031838724.1						
N11.HOG0007596	OG0006714	n0									XP_015431731.1				XP_033329782.1		XP_031846036.1						
N11.HOG0007597	OG0006715	n0									XP_015438546.1				XP_033340962.1		XP_031831091.1						
N11.HOG0007598	OG0006716	n0									XP_015437002.1				XP_033330454.1		XP_031828916.1						
N11.HOG0007599	OG0006717	n0									XP_015430584.1				XP_033330923.1		XP_031848041.1						
N11.HOG0007600	OG0006718	n9															XP_031848619.1						
N11.HOG0007601	OG0006718	n10									XP_015439840.1				XP_033325299.1		XP_031834516.1						
N11.HOG0007602	OG0006719	n0									XP_015432484.1				XP_033324915.1		XP_031847497.1						
N11.HOG0007603	OG0006720	n0									XP_015434807.1				XP_033324692.1		XP_031843060.1						
N11.HOG0007604	OG0006721	n0									XP_015435533.1				XP_033337844.1		XP_031849255.1						
N11.HOG0007605	OG0006722	n0									XP_015439146.1				XP_033336190.1		XP_031837255.1						
N11.HOG0007606	OG0006723	n0									XP_015429950.1				XP_033326832.1								
N11.HOG0007607	OG0006724	n0									XP_015439248.1				XP_033324029.1		XP_031837671.1						
N11.HOG0007608	OG0006725	n0									XP_015436036.1				XP_033333466.1		XP_031840639.1						
N11.HOG0007609	OG0006726	n0									XP_015430389.1						XP_031827195.1						
N11.HOG0007610	OG0006727	n0									XP_015433014.1				XP_033328730.1		XP_031847563.1						
N11.HOG0007611	OG0006728	n0									XP_015433660.1				XP_033321790.1		XP_031836878.1						
N11.HOG0007612	OG0006729	n0									XP_015436962.1				XP_033335188.1		XP_031848589.1						
N11.HOG0007613	OG0006730	n0									XP_015438735.1				XP_033326926.1		XP_031847368.1						
N11.HOG0007614	OG0006731	n0									XP_015434231.1				XP_033323260.1		XP_031836897.1						
N11.HOG0007615	OG0006732	n0									XP_015436695.1						XP_031831512.1						
